dataset_id,model_variant,representation,layer,measure,estimand,fold,type,tau,predictor_scaling,training_predictor_mean,training_predictor_sd,z_train,z_test,estimate_train,std_error_train,p_value_train,estimate_test,std_error_test,p_value_test,poll_train,poll_test,optimism,n_train_rows,n_test_rows,n_train_trials,n_test_trials
X21,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_word,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0,1,-5.61479520751245,-5.20818143805869,-0.0174573200211854,0.0031091641593317,1.96795181238735e-08,-0.0228984599397474,0.004396632531351,1.90700406971549e-07,-0.296053201633611,-0.302312789870178,0.0211434573314083,4893,2525,11018,5459
X21,ft,hubert_tsne_3d,cnn_2,order_phoneme,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0,1,-5.66809312656629,0.416606086733991,-0.0045784427769331,0.0008077571547782,1.44395482280068e-08,0.0004784346032644,0.0011484100172783,0.676966556511337,-0.294125588913144,-0.309210598346254,0.0512876471878972,4947,2471,10966,5511
X21,ft,hubert_tsne_3d,cnn_2,order_phoneme,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0,1,-2.38681326956372,-4.54908378042937,-0.0018890316778502,0.000791445104625,0.016995121005609,-0.0053332719451452,0.0011723837595802,5.38799902341672e-06,-0.302354927203065,-0.293637146490567,-0.0288329374789476,4996,2422,10970,5507
X21,ft,hubert_tsne_3d,cnn_2,order_phoneme,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0,1,-2.73894997522925,-3.54060163620983,-0.002239011048906,0.0008174705887859,0.006163575100528,-0.0039256381223363,0.0011087488866831,0.0003992158413937,-0.297106100347697,-0.303604669494572,0.0218728903219099,4893,2525,11018,5459
X21,ft,hubert_tsne_3d,cnn_2,order_sentence,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0,1,-6.15548434222131,0.299107862269253,-0.0053916274974795,0.0008759062971694,7.48483910248747e-10,0.0003793053742565,0.0012681223802638,0.764857747525453,-0.293856999699107,-0.309218030976686,0.0522738314666923,4947,2471,10966,5511
X21,ft,hubert_tsne_3d,cnn_2,order_sentence,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0,1,-2.86059328995486,-4.90450579199791,-0.0024762593278789,0.0008656453668455,0.004228491250187,-0.006250154484551,0.0012743698854935,9.36628580155268e-07,-0.302261980294213,-0.293339845996106,-0.0295178847482673,4996,2422,10970,5507
X21,ft,hubert_tsne_3d,cnn_2,order_sentence,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0,1,-3.17844848430205,-3.87973083482749,-0.00285152845229,0.0008971447756266,0.0014806552725311,-0.0046658230159225,0.0012026151335135,0.0001045721197728,-0.29701385992115,-0.303372852591036,0.0214097506142423,4893,2525,11018,5459
X21,ft,hubert_tsne_3d,cnn_2,order_word,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0,1,-6.79213148293011,-2.32286882255018,-0.0051681863251992,0.000760907873793,1.1048877723840499e-11,-0.0025477878366538,0.0010968281169906,0.0201862004640927,-0.293501249381366,-0.308740447173014,0.0519220883174047,4947,2471,10966,5511
X21,ft,hubert_tsne_3d,cnn_2,order_word,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0,1,-4.58559031899776,-5.66265694109663,-0.0034180311495974,0.000745385198376,4.52705518769779e-06,-0.0064665606677269,0.0011419658183415,1.4904695119657e-08,-0.30166359915436,-0.292523264975809,-0.0302997584202195,4996,2422,10970,5507
X21,ft,hubert_tsne_3d,cnn_2,order_word,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0,1,-5.43785007183441,-3.71852350697699,-0.0042923659011806,0.0007893498063532,5.3927322400203e-08,-0.0037786413125861,0.0010161671172701,0.0002003906470368,-0.296050347156954,-0.303380211739218,0.0247588447460209,4893,2525,11018,5459
X21,ft,hubert_tsne_3d,cnn_2,overall,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0,1,-6.88821997863309,-1.73328215522078,-0.0025921763796789,0.0003763202086634,5.649480558266149e-12,-0.0009227528310712,0.0005323731213015,0.0830455309031946,-0.293390713764366,-0.308919852096748,0.0529298904288247,4947,2471,10966,5511
X21,ft,hubert_tsne_3d,cnn_2,overall,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0,1,-5.24500226935427,-4.15206299872795,-0.0019267193335612,0.0003673438512732,1.56280403617475e-07,-0.0023038109401505,0.0005548593412133,3.29491523512709e-05,-0.301319375050003,-0.293852883733738,-0.0247793269683556,4996,2422,10970,5507
X21,ft,hubert_tsne_3d,cnn_2,overall,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0,1,-4.19321327412702,-5.17563378420234,-0.0016178661027746,0.0003858296721412,2.75030643274682e-05,-0.0026255130473906,0.0005072833892159,2.27138601703493e-07,-0.296632177546619,-0.302121579871103,0.018505754736002,4893,2525,11018,5459
X21,ft,hubert_tsne_3d,cnn_2,within_token_phoneme,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0,1,-4.40184993366724,3.36782720392851,-0.0078755114155875,0.001789136734388,1.07331785977252e-05,0.0089969665995292,0.0026714454319492,0.0007576306478961,-0.294781095021841,-0.308235547011445,0.045642180644613,4947,2471,10966,5511
X21,ft,hubert_tsne_3d,cnn_2,within_token_phoneme,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0,1,-1.1851794059285,-1.82700963854472,-0.0021137526321,0.0017834874800613,0.235946520640757,-0.0047357067184864,0.0025920534947251,0.0676983202038644,-0.302570900545969,-0.295240720640645,-0.0242263214740659,4996,2422,10970,5507
X21,ft,hubert_tsne_3d,cnn_2,within_token_phoneme,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0,1,1.04991617845149,-4.08263605255121,0.0019545239262251,0.0018615999699212,0.293756652601732,-0.0100617426541175,0.0024645210899536,4.45277279911034e-05,-0.297421052455691,-0.303200940054668,0.0194333506362615,4893,2525,11018,5459
X21,ft,hubert_tsne_3d,cnn_2,within_token_sentence,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0,1,-6.54664478574648,-1.04636947764552,-0.0026583604719085,0.0004060645657293,5.884409947369659e-11,-0.0006033462276377,0.0005766091619906,0.295390479128421,-0.293616430534143,-0.309107211106599,0.0527585617203891,4947,2471,10966,5511
X21,ft,hubert_tsne_3d,cnn_2,within_token_sentence,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0,1,-4.60298985719007,-3.94053555192198,-0.0018270519153407,0.0003969272086243,4.16468518758274e-06,-0.0023546740172417,0.0005975517759491,8.12999000507001e-05,-0.301621296036879,-0.29401990752157,-0.0252017633210463,4996,2422,10970,5507
X21,ft,hubert_tsne_3d,cnn_2,within_token_sentence,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0,1,-3.58833205066485,-4.91069683424622,-0.0014949061365394,0.0004166019519465,0.000332800268757,-0.0026912534100311,0.0005480390056382,9.07533060564997e-07,-0.296854377114058,-0.302388698636178,0.0186432202075764,4893,2525,11018,5459
X21,ft,hubert_tsne_3d,cnn_2,within_token_word,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0,1,-6.15317005355359,-1.82528330209782,-0.0032829321053696,0.0005335350846469,7.59492913920889e-10,-0.0013701012861936,0.0007506239084195,0.067958288647515,-0.2938481829654,-0.308928503861606,0.0513201093980636,4947,2471,10966,5511
X21,ft,hubert_tsne_3d,cnn_2,within_token_word,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0,1,-4.61671003952892,-3.94731693863667,-0.0024005198366119,0.0005199633106819,3.89871408293103e-06,-0.003109073875506,0.0007876423210596,7.90319047548737e-05,-0.301610594467468,-0.294006899036339,-0.0252103061716177,4996,2422,10970,5507
X21,ft,hubert_tsne_3d,cnn_2,within_token_word,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0,1,-3.98804813957193,-4.32614001592148,-0.002176620547238,0.0005457859261126,6.66191473486099e-05,-0.0031159632095377,0.0007202640686778,1.51744987237346e-05,-0.296709210799939,-0.302907465287637,0.0208899968793945,4893,2525,11018,5459
X21,ft,hubert_tsne_3d,cnn_2,within_type_phoneme,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0,1,-6.67546315309978,-4.73777934328659,-0.0057543669501588,0.000862017633561,2.4645258211171898e-11,-0.0058949130526446,0.0012442354583266,2.16072896538012e-06,-0.293627664681378,-0.307195641765985,0.0462081020169899,4947,2471,10966,5511
X21,ft,hubert_tsne_3d,cnn_2,within_type_phoneme,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0,1,-7.38853029918639,-3.56706654435764,-0.0064010156245533,0.0008663449110113,1.48460597476105e-13,-0.0044262481133141,0.0012408650240393,0.0003609998311101,-0.300112689976322,-0.294398125750909,-0.0190413948369325,4996,2422,10970,5507
X21,ft,hubert_tsne_3d,cnn_2,within_type_phoneme,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0,1,-5.69469198795431,-5.67052642906986,-0.0050146637767089,0.0008805856027536,1.23594839992649e-08,-0.006810211852952,0.0012009840599701,1.42359405738205e-08,-0.295996335482483,-0.301782679212974,0.0195487005643484,4893,2525,11018,5459
X21,ft,hubert_tsne_3d,cnn_2,within_type_sentence,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0,1,-3.51092407781021,-2.65783647143117,-0.0115267676082375,0.0032831150297692,0.0004465519149015,-0.0125191535035833,0.004710279822762,0.0078644042694611,-0.295127659790879,-0.308605320845885,0.0456672243616774,4947,2471,10966,5511
X21,ft,hubert_tsne_3d,cnn_2,within_type_sentence,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0,1,-4.97164237744878,-0.431396704896096,-0.0162604301248861,0.0032706355144615,6.63880826880397e-07,-0.0020554516136827,0.0047646437498353,0.666179945423751,-0.301534170089381,-0.295523676599054,-0.0199330427080486,4996,2422,10970,5507
X21,ft,hubert_tsne_3d,cnn_2,within_type_sentence,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0,1,-2.04150077418272,-4.30252404003022,-0.0068584950691934,0.0033595358649516,0.0412010770012635,-0.0194347737629461,0.0045170633753878,1.68863342262942e-05,-0.297284753504497,-0.303117223750237,0.0196191367938819,4893,2525,11018,5459
X21,ft,hubert_tsne_3d,cnn_2,within_type_word,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0,1,-5.40590501375302,-4.20179412014664,-0.006376574688363,0.0011795572937631,6.44819641237565e-08,-0.0068861727374034,0.0016388648611758,2.64807911217158e-05,-0.294362129812096,-0.307658928272308,0.0451715662904705,4947,2471,10966,5511
X21,ft,hubert_tsne_3d,cnn_2,within_type_word,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0,1,-6.45315964812652,-2.61321617232885,-0.0075227278279069,0.0011657433316547,1.09541852406782e-10,-0.0043988960903125,0.0016833265218898,0.0089694549560548,-0.300758432533872,-0.294935713382201,-0.0193601193576347,4996,2422,10970,5507
X21,ft,hubert_tsne_3d,cnn_2,within_type_word,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0,1,-4.66831398593482,-4.89860068174364,-0.0054982636389269,0.0011777835971386,3.03681550812398e-06,-0.0080710950490371,0.0016476327778904,9.65215770085776e-07,-0.296495037288256,-0.302604258313106,0.020604800271616,4893,2525,11018,5459
X21,ft,hubert_tsne_3d,cnn_3,between_type_phoneme,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0,1,-3.25284849915728,2.52736532515331,-0.0018162448608228,0.0005583551958516,0.0011425439588748,0.0020279384470602,0.0008023922884742,0.0114921890462444,-0.295170366045054,-0.308694708922779,0.0458187692041572,4947,2471,10966,5511
X21,ft,hubert_tsne_3d,cnn_3,between_type_phoneme,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0,1,0.0257450461655064,-2.20713076913412,1.4301114926628e-05,0.0005554899701748,0.979460694106442,-0.0017692114290185,0.0008015888563379,0.0273049247068411,-0.302634714678436,-0.295052021077009,-0.0250555975030287,4996,2422,10970,5507
X21,ft,hubert_tsne_3d,cnn_3,between_type_phoneme,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0,1,0.156164109825406,-2.05379901777107,8.87148491303972e-05,0.0005680873103914,0.875903665813763,-0.0015890980868186,0.0007737359269668,0.0399951480611033,-0.29747038407644,-0.304332440940892,0.023068033766643,4893,2525,11018,5459
X21,ft,hubert_tsne_3d,cnn_3,between_type_sentence,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0,1,-2.73430411771169,-2.61078518291237,-0.0090448449186296,0.0033079147487804,0.006251227758223,-0.0110187212476105,0.0042204626101481,0.0090334617947256,-0.295345717834055,-0.308631453152964,0.04498367342632,4947,2471,10966,5511
X21,ft,hubert_tsne_3d,cnn_3,between_type_sentence,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0,1,-2.38197131554442,-3.02287479863801,-0.0075464819340474,0.0031681665873976,0.0172202387475994,-0.013868955437675,0.0045880019390561,0.0025038581114929,-0.30238244991708,-0.294744931400734,-0.0252578101620645,4996,2422,10970,5507
X21,ft,hubert_tsne_3d,cnn_3,between_type_sentence,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0,1,-3.85566098809922,-0.724124956063231,-0.0120273348330345,0.0031193963551665,0.0001154173450479,-0.0034151755890943,0.0047162793665629,0.468989024649424,-0.296816987106498,-0.30471270073435,0.0266012862162062,4893,2525,11018,5459
X21,ft,hubert_tsne_3d,cnn_3,between_type_word,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0,1,0.682159175657393,2.3775554838087,0.0006814914260475,0.0009990211234654,0.495138305736655,0.0031709414936339,0.0013336982102955,0.0174278208635402,-0.295656234466213,-0.308714707628262,0.0441677584970435,4947,2471,10966,5511
X21,ft,hubert_tsne_3d,cnn_3,between_type_word,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0,1,1.95851297906076,0.715978454003974,0.0019018490552908,0.0009710678844737,0.0501698495781914,0.0010043302702045,0.0014027381195454,0.47400465309533,-0.302460096442423,-0.295494511914115,-0.0230297636291131,4996,2422,10970,5507
X21,ft,hubert_tsne_3d,cnn_3,between_type_word,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0,1,2.14595153086156,0.357207358717494,0.0020827671769816,0.000970556486029,0.0318768458925949,0.0005036420582606,0.0014099431211858,0.720936577369965,-0.297261569153582,-0.304747950172666,0.0251844900112739,4893,2525,11018,5459
X21,ft,hubert_tsne_3d,cnn_3,mean_dissimilarity_phoneme,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0,1,-5.29296250729413,-3.57744893239128,-0.0354402135602883,0.0066957235218365,1.20350601557543e-07,-0.034391142198125,0.0096133146407031,0.0003469639780796,-0.294412715346383,-0.308088285230571,0.0464503371333615,4947,2471,10966,5511
X21,ft,hubert_tsne_3d,cnn_3,mean_dissimilarity_phoneme,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0,1,-6.21862437043207,-2.1031675389126,-0.0417284370336706,0.0067102359859647,5.01532334071238e-10,-0.0202602354264897,0.0096332008989473,0.0354511267658275,-0.300885203340277,-0.295148440124302,-0.0190662855876207,4996,2422,10970,5507
X21,ft,hubert_tsne_3d,cnn_3,mean_dissimilarity_phoneme,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0,1,-3.81916788144426,-5.20303595971056,-0.0260637134003954,0.006824448206906,0.0001339026114488,-0.0484614174803178,0.0093140654524735,1.96058913863342e-07,-0.296817049580048,-0.302309627489513,0.0185049272514351,4893,2525,11018,5459
X21,ft,hubert_tsne_3d,cnn_3,mean_dissimilarity_sentence,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0,1,-5.71154222798607,-4.11448897724183,-0.0186666594613133,0.0032682345181391,1.11956908094723e-08,-0.0186918752981285,0.0045429396947026,3.88038099787623e-05,-0.29420714257113,-0.307721621825964,0.0459352520701202,4947,2471,10966,5511
X21,ft,hubert_tsne_3d,cnn_3,mean_dissimilarity_sentence,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0,1,-6.54637533992111,-2.85427209425941,-0.0211688758507563,0.0032336789065033,5.89503123089364e-11,-0.0132589267605335,0.0046452918021376,0.0043135569113678,-0.30070151266169,-0.294817975137748,-0.0195660389994819,4996,2422,10970,5507
X21,ft,hubert_tsne_3d,cnn_3,mean_dissimilarity_sentence,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0,1,-4.78746959623362,-5.11985020519231,-0.0155925276266997,0.0032569455143833,1.68897314978216e-06,-0.0234173360915089,0.0045738322710613,3.0577843984876e-07,-0.29644325908879,-0.302401594177944,0.020099411629291,4893,2525,11018,5459
X21,ft,hubert_tsne_3d,cnn_3,mean_dissimilarity_word,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0,1,-5.72435396723678,-4.29779205354803,-0.0190982416711491,0.0033363138933157,1.03828072329555e-08,-0.0198680066081107,0.0046228403702567,1.72507884657416e-05,-0.294199963541065,-0.307583350263026,0.0454907830744606,4947,2471,10966,5511
X21,ft,hubert_tsne_3d,cnn_3,mean_dissimilarity_word,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0,1,-6.63689827691923,-2.92386988528316,-0.0218777431323796,0.0032963806615,3.20352560858185e-11,-0.0138615403066163,0.0047408198211507,0.0034570922046623,-0.300646605140699,-0.294782017944022,-0.0195065804715548,4996,2422,10970,5507
X21,ft,hubert_tsne_3d,cnn_3,mean_dissimilarity_word,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0,1,-4.96428476036052,-5.07538355915941,-0.0164747885347816,0.0033186630763673,6.89547098021617e-07,-0.0237094843330267,0.004671466512169,3.8671511691526e-07,-0.296365392315774,-0.302441811194983,0.0205031324060081,4893,2525,11018,5459
X21,ft,hubert_tsne_3d,cnn_3,order_phoneme,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0,1,-0.782908000822552,0.714120823513495,-0.0006547214105061,0.0008362686418049,0.433681138824914,0.0008672497507731,0.0012144299987027,0.475152470614551,-0.295649643849145,-0.309180704849249,0.0457672156270512,4947,2471,10966,5511
X21,ft,hubert_tsne_3d,cnn_3,order_phoneme,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0,1,-0.59974303219325,0.735816741462215,-0.0004954276929877,0.0008260666091876,0.548677504691844,0.000900247153855,0.0012234665279103,0.461842231402481,-0.3026135959332,-0.295492181155397,-0.0235330298225448,4996,2422,10970,5507
X21,ft,hubert_tsne_3d,cnn_3,order_phoneme,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0,1,1.16007126799263,-1.77535638069796,0.0010058698168709,0.0008670758811322,0.246019791053678,-0.002021116360337,0.0011384285331728,0.0758390614546399,-0.297409822062309,-0.304476975004591,0.0237623387596173,4893,2525,11018,5459
X21,ft,hubert_tsne_3d,cnn_3,order_sentence,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0,1,-1.73952066947325,1.28061808795507,-0.0014089669730663,0.0008099742634808,0.0819432197366752,0.0015814229556671,0.0012348903787486,0.200327843532576,-0.295541113353301,-0.309080563107344,0.0458124069454143,4947,2471,10966,5511
