experiment_id,participant_id,exposure_test_condition_id,exposure_test_condition.original,exposure_condition.accent,exposure_condition.talker,test_condition.accent_generalization,test_condition.talker_generalization,exposure_accents,test_accents,exposure_talkers,test_talkers,phase,trial,trial.within_phase,item_id,item_unit,item_accent,item_talker,response_expected,response_expected.ipa,response_provided,response_provided.ipa,response_correct,response_incorrect
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,38.0,4,AN19.KOR.km3.W75,word,KOR,AN19.KOR.km3,weed,,weed,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,12.0,5,AN19.KOR.kf1.W52,word,KOR,AN19.KOR.kf1,bun,,pun,,0,1
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,16.0,6,AN19.KOR.kf1.W51,word,KOR,AN19.KOR.kf1,dog,,dug,,0,1
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,32.0,7,AN19.KOR.km8.W75,word,KOR,AN19.KOR.km8,fig,,big,,0,1
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,43.0,8,AN19.KOR.kf3.W53,word,KOR,AN19.KOR.kf3,gut,,got,,0,1
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,47.0,9,AN19.KOR.kf5.W61,word,KOR,AN19.KOR.kf5,hid,,head,,0,1
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,5.0,10,AN19.KOR.kf1.W58,word,KOR,AN19.KOR.kf1,mote,,moat,,0,1
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,30.0,11,AN19.KOR.kf3.W54,word,KOR,AN19.KOR.kf3,thick,,fig,,0,1
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,19.0,12,AN19.KOR.km3.W69,word,KOR,AN19.KOR.km3,wail,,lail,,0,1
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,28.0,13,AN19.KOR.km3.W74,word,KOR,AN19.KOR.km3,wave,,lave,,0,1
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,14.0,14,AN19.KOR.kf5.W65,word,KOR,AN19.KOR.kf5,chain,,chain,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,6.0,15,AN19.KOR.km3.W66,word,KOR,AN19.KOR.km3,curve,,curve,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,13.0,16,AN19.KOR.km8.W68,word,KOR,AN19.KOR.km8,dirt,,dirt,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,11.0,17,AN19.KOR.km8.W73,word,KOR,AN19.KOR.km8,hag,,hag,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,48.0,18,AN19.KOR.kf5.W60,word,KOR,AN19.KOR.kf5,hash,,hash,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,2.0,19,AN19.KOR.kf3.W62,word,KOR,AN19.KOR.kf3,hoot,,hoot,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,31.0,20,AN19.KOR.km8.W70,word,KOR,AN19.KOR.km8,hum,,hum,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,27.0,21,AN19.KOR.kf1.W56,word,KOR,AN19.KOR.kf1,hung,,hung,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,8.0,22,AN19.KOR.kf3.W57,word,KOR,AN19.KOR.kf3,hurl,,hurl,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,36.0,23,AN19.KOR.kf3.W57,word,KOR,AN19.KOR.kf3,join,,join,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,7.0,24,AN19.KOR.kf1.W50,word,KOR,AN19.KOR.kf1,judge,,judge,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,9.0,25,AN19.KOR.kf1.W53,word,KOR,AN19.KOR.kf1,league,,league,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,4.0,26,AN19.KOR.km1.W60,word,KOR,AN19.KOR.km1,leg,,leg,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,10.0,27,AN19.KOR.kf1.W54,word,KOR,AN19.KOR.kf1,lice,,lice,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,39.0,28,AN19.KOR.km1.W61,word,KOR,AN19.KOR.km1,lose,,lose,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,3.0,29,AN19.KOR.kf5.W63,word,KOR,AN19.KOR.kf5,mace,,mace,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,24.0,30,AN19.KOR.km1.W64,word,KOR,AN19.KOR.km1,main,,main,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,25.0,31,AN19.KOR.kf5.W55,word,KOR,AN19.KOR.kf5,mid,,mid,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,20.0,32,AN19.KOR.km1.W65,word,KOR,AN19.KOR.km1,moan,,moan,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,35.0,33,AN19.KOR.km1.W66,word,KOR,AN19.KOR.km1,mum,,mum,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,42.0,34,AN19.KOR.km3.W72,word,KOR,AN19.KOR.km3,noise,,noise,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,21.0,35,AN19.KOR.kf3.W55,word,KOR,AN19.KOR.kf3,page,,page,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,17.0,36,AN19.KOR.km3.W67,word,KOR,AN19.KOR.km3,path,,path,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,44.0,37,AN19.KOR.kf5.W64,word,KOR,AN19.KOR.kf5,pull,,pull,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,33.0,38,AN19.KOR.km8.W18,word,KOR,AN19.KOR.km8,real,,real,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,18.0,39,AN19.KOR.km1.W67,word,KOR,AN19.KOR.km1,rim,,rim,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,37.0,40,AN19.KOR.kf5.W59,word,KOR,AN19.KOR.kf5,roof,,roof,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,26.0,41,AN19.KOR.kf5.W58,word,KOR,AN19.KOR.kf5,shop,,shop,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,23.0,42,AN19.KOR.km1.W63,word,KOR,AN19.KOR.km1,soil,,soil,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,49.0,43,AN19.KOR.km8.W29,word,KOR,AN19.KOR.km8,suck,,suck,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,46.0,44,AN19.KOR.km1.W62,word,KOR,AN19.KOR.km1,theme,,theme,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,40.0,45,AN19.KOR.km8.W69,word,KOR,AN19.KOR.km8,vice,,vice,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,22.0,46,AN19.KOR.kf3.W52,word,KOR,AN19.KOR.kf3,vote,,vote,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,15.0,47,AN19.KOR.km3.W73,word,KOR,AN19.KOR.km3,wash,,wash,,1,0
AN19,AN19.18,AN19.Spanish.test_Korean,Spanish,single,multi,cross-accent,cross-talker,SPA,KOR,"AN19.SPA.sf2, AN19.SPA.sf4, AN19.SPA.sf6, AN19.SPA.sm2, AN19.SPA.sm4, AN19.SPA.sm6","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",test,41.0,48,AN19.KOR.kf1.W56,word,KOR,AN19.KOR.kf1,wick,,wick,,1,0
AN19,AN19.19,AN19.Mixed.test_Korean,Mixed,multi,multi,,,MIX,KOR,"AN19.MIX.if3, AN19.MIX.if4, AN19.MIX.if6, AN19.MIX.im3, AN19.MIX.im4, AN19.MIX.im5","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",exposure,22.0,1,AN19.MIX.im4.W09,word,MIX,AN19.MIX.im4,caught,,caught,,1,0
AN19,AN19.19,AN19.Mixed.test_Korean,Mixed,multi,multi,,,MIX,KOR,"AN19.MIX.if3, AN19.MIX.if4, AN19.MIX.if6, AN19.MIX.im3, AN19.MIX.im4, AN19.MIX.im5","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",exposure,18.0,2,AN19.MIX.if4.W07,word,MIX,AN19.MIX.if4,cheer,,cheer,,1,0
AN19,AN19.19,AN19.Mixed.test_Korean,Mixed,multi,multi,,,MIX,KOR,"AN19.MIX.if3, AN19.MIX.if4, AN19.MIX.if6, AN19.MIX.im3, AN19.MIX.im4, AN19.MIX.im5","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",exposure,16.0,3,AN19.MIX.if4.W32,word,MIX,AN19.MIX.if4,chief,,heat,,0,1
AN19,AN19.19,AN19.Mixed.test_Korean,Mixed,multi,multi,,,MIX,KOR,"AN19.MIX.if3, AN19.MIX.if4, AN19.MIX.if6, AN19.MIX.im3, AN19.MIX.im4, AN19.MIX.im5","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",exposure,1.0,4,AN19.MIX.if6.W36,word,MIX,AN19.MIX.if6,doom,,due,,0,1
AN19,AN19.19,AN19.Mixed.test_Korean,Mixed,multi,multi,,,MIX,KOR,"AN19.MIX.if3, AN19.MIX.if4, AN19.MIX.if6, AN19.MIX.im3, AN19.MIX.im4, AN19.MIX.im5","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",exposure,4.0,5,AN19.MIX.im4.W11,word,MIX,AN19.MIX.im4,dune,,dune,,1,0
AN19,AN19.19,AN19.Mixed.test_Korean,Mixed,multi,multi,,,MIX,KOR,"AN19.MIX.if3, AN19.MIX.if4, AN19.MIX.if6, AN19.MIX.im3, AN19.MIX.im4, AN19.MIX.im5","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",exposure,7.0,6,AN19.MIX.if3.W21,word,MIX,AN19.MIX.if3,love,,love,,1,0
AN19,AN19.19,AN19.Mixed.test_Korean,Mixed,multi,multi,,,MIX,KOR,"AN19.MIX.if3, AN19.MIX.if4, AN19.MIX.if6, AN19.MIX.im3, AN19.MIX.im4, AN19.MIX.im5","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",exposure,24.0,7,AN19.MIX.if4.W26,word,MIX,AN19.MIX.if4,rum,,rum,,1,0
AN19,AN19.19,AN19.Mixed.test_Korean,Mixed,multi,multi,,,MIX,KOR,"AN19.MIX.if3, AN19.MIX.if4, AN19.MIX.if6, AN19.MIX.im3, AN19.MIX.im4, AN19.MIX.im5","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",exposure,22.0,8,AN19.MIX.im5.W17,word,MIX,AN19.MIX.im5,shall,,shall,,1,0
AN19,AN19.19,AN19.Mixed.test_Korean,Mixed,multi,multi,,,MIX,KOR,"AN19.MIX.if3, AN19.MIX.if4, AN19.MIX.if6, AN19.MIX.im3, AN19.MIX.im4, AN19.MIX.im5","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",exposure,6.0,9,AN19.MIX.if4.W29,word,MIX,AN19.MIX.if4,size,,size,,1,0
AN19,AN19.19,AN19.Mixed.test_Korean,Mixed,multi,multi,,,MIX,KOR,"AN19.MIX.if3, AN19.MIX.if4, AN19.MIX.if6, AN19.MIX.im3, AN19.MIX.im4, AN19.MIX.im5","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",exposure,21.0,10,AN19.MIX.if3.W24,word,MIX,AN19.MIX.if3,voice,,voice,,1,0
AN19,AN19.19,AN19.Mixed.test_Korean,Mixed,multi,multi,,,MIX,KOR,"AN19.MIX.if3, AN19.MIX.if4, AN19.MIX.if6, AN19.MIX.im3, AN19.MIX.im4, AN19.MIX.im5","AN19.KOR.kf1, AN19.KOR.kf3, AN19.KOR.kf5, AN19.KOR.km1, AN19.KOR.km3, AN19.KOR.km8",exposure,2.0,11,AN19.MIX.if3.W23,word,MIX,AN19.MIX.if3,wife,,wife,,1,0
