experiment_id,participant_id,exposure_test_condition_id,exposure_test_condition.original,exposure_condition.accent,exposure_condition.talker,test_condition.accent_generalization,test_condition.talker_generalization,exposure_accents,test_accents,exposure_talkers,test_talkers,phase,trial,trial.within_phase,item_id,item_unit,item_accent,item_talker,response_expected,response_expected.ipa,response_provided,response_provided.ipa,response_correct,response_incorrect
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,within-accent,within-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,1,1,B23.SPA.SPA.S0812,sentence,SPA,B23.SPA.SPA,SWIMMERS CAN HOLD THEIR BREATH,,,,5,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,2,2,B23.TUR.TUR.S3199,sentence,TUR,B23.TUR.TUR,THE BALL BOUNCED VERY HIGH,,,,5,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,3,3,B23.BRP.BRP.S5787,sentence,BRP,B23.BRP.BRP,THE BOOK TELLS A STORY,,,,5,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,4,4,B23.TUR.TUR.S9029,sentence,TUR,B23.TUR.TUR,THE WAITER BROUGHT THE CREAM,,,,3,2
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,5,5,B23.TUR.TUR.S5774,sentence,TUR,B23.TUR.TUR,IT'S TIME TO GO TO BED,,,,6,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,within-accent,within-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,6,6,B23.SPA.SPA.S2588,sentence,SPA,B23.SPA.SPA,THE BALL BROKE THE WINDOW,,,,4,1
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,within-accent,within-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,7,7,B23.SPA.SPA.S9461,sentence,SPA,B23.SPA.SPA,THE MATCH BOXES ARE EMPTY,,,,4,1
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,8,8,B23.TUR.TUR.S2189,sentence,TUR,B23.TUR.TUR,THE BABY SLEPT ALL NIGHT,,,,5,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,within-accent,within-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,9,9,B23.SPA.SPA.S2227,sentence,SPA,B23.SPA.SPA,THE PICTURE CAME FROM A BOOK,,,,6,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,10,10,B23.FAR.FAR.S9530,sentence,FAR,B23.FAR.FAR,THEY FOUND HIS BROTHER HIDING,,,,3,2
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,11,11,B23.BRP.BRP.S7518,sentence,BRP,B23.BRP.BRP,THE FOOTBALL GAME IS OVER,,,,5,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,within-accent,within-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,12,12,B23.SPA.SPA.S0195,sentence,SPA,B23.SPA.SPA,THE DOG SLEEPS IN A BASKET,,,,6,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,13,13,B23.TUR.TUR.S0754,sentence,TUR,B23.TUR.TUR,THE CAR IS GOING TOO FAST,,,,6,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,14,14,B23.FAR.FAR.S9215,sentence,FAR,B23.FAR.FAR,THE GIRL PLAYED WITH THE BABY,,,,6,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,15,15,B23.BRP.BRP.S0363,sentence,BRP,B23.BRP.BRP,SHE USES HER SPOON TO EAT,,,,6,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,16,16,B23.BRP.BRP.S5237,sentence,BRP,B23.BRP.BRP,THE BAG FELL OFF THE SHELF,,,,6,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,17,17,B23.BRP.BRP.S7985,sentence,BRP,B23.BRP.BRP,THE BUCKETS FILL UP QUICKLY,,,,5,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,18,18,B23.FAR.FAR.S1895,sentence,FAR,B23.FAR.FAR,THE FOOTBALL HIT THE GOALPOST,,,,3,2
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,within-accent,within-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,19,19,B23.SPA.SPA.S7585,sentence,SPA,B23.SPA.SPA,THE TOWEL FELL ON THE FLOOR,,,,6,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,within-accent,within-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,20,20,B23.SPA.SPA.S7540,sentence,SPA,B23.SPA.SPA,THE MOTHER HEARD THE BABY,,,,4,1
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,21,21,B23.FAR.FAR.S8198,sentence,FAR,B23.FAR.FAR,THEY KNOCKED ON THE WINDOW,,,,5,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,22,22,B23.FAR.FAR.S2214,sentence,FAR,B23.FAR.FAR,THE DOG CAME HOME AT LAST,,,,6,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,23,23,B23.TUR.TUR.S8954,sentence,TUR,B23.TUR.TUR,THE PAINT DRIPPED ON THE GROUND,,,,6,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,within-accent,within-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,24,24,B23.SPA.SPA.S1886,sentence,SPA,B23.SPA.SPA,THE POLICEMAN KNOWS THE WAY,,,,5,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,25,25,B23.FAR.FAR.S1186,sentence,FAR,B23.FAR.FAR,THE SALT SHAKER IS EMPTY,,,,4,1
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,26,26,B23.TUR.TUR.S2368,sentence,TUR,B23.TUR.TUR,THEY HAD TWO EMPTY BOTTLES,,,,5,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,27,27,B23.FAR.FAR.S6062,sentence,FAR,B23.FAR.FAR,THE MAN IS PAINTING A SIGN,,,,4,2
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,28,28,B23.FAR.FAR.S7645,sentence,FAR,B23.FAR.FAR,THE KITCHEN WINDOW WAS CLEAN,,,,5,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,29,29,B23.TUR.TUR.S9445,sentence,TUR,B23.TUR.TUR,SHE FOUND HER PURSE IN THE TRASH,,,,7,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,30,30,B23.TUR.TUR.S9841,sentence,TUR,B23.TUR.TUR,THE MAILMAN BROUGHT A LETTER,,,,1,4
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,31,31,B23.BRP.BRP.S2103,sentence,BRP,B23.BRP.BRP,A LETTER FELL ON THE FLOOR,,,,5,1
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,32,32,B23.TUR.TUR.S4862,sentence,TUR,B23.TUR.TUR,BIG DOGS CAN BE DANGEROUS,,,,3,2
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,33,33,B23.BRP.BRP.S2348,sentence,BRP,B23.BRP.BRP,THE BABY WANTS HIS BOTTLE,,,,5,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,within-accent,within-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,34,34,B23.SPA.SPA.S6509,sentence,SPA,B23.SPA.SPA,THE SHOES WERE VERY DIRTY,,,,5,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,35,35,B23.FAR.FAR.S0015,sentence,FAR,B23.FAR.FAR,THE DOG PLAYED WITH A STICK,,,,6,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,within-accent,within-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,36,36,B23.SPA.SPA.S9275,sentence,SPA,B23.SPA.SPA,THEY'RE PLAYING IN THE PARK,,,,5,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,37,37,B23.TUR.TUR.S8247,sentence,TUR,B23.TUR.TUR,THE PLAYER LOST A SHOE,,,,5,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,38,38,B23.TUR.TUR.S1573,sentence,TUR,B23.TUR.TUR,THEY ARE DRINKING COFFEE,,,,3,1
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,within-accent,within-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,39,39,B23.SPA.SPA.S2669,sentence,SPA,B23.SPA.SPA,THE PAINTER USES A BRUSH,,,,5,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,40,40,B23.BRP.BRP.S0223,sentence,BRP,B23.BRP.BRP,SHE STOOD NEAR THE WINDOW,,,,5,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,41,41,B23.TUR.TUR.S7149,sentence,TUR,B23.TUR.TUR,SHE'S DRINKING FROM HER OWN CUP,,,,6,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,within-accent,within-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,42,42,B23.SPA.SPA.S0101,sentence,SPA,B23.SPA.SPA,THEY'RE PUSHING AN OLD CAR,,,,4,1
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,43,43,B23.FAR.FAR.S5541,sentence,FAR,B23.FAR.FAR,THE CAT LAY ON THE BED,,,,6,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,44,44,B23.TUR.TUR.S5527,sentence,TUR,B23.TUR.TUR,A BOY FELL FROM A WINDOW,,,,3,3
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,45,45,B23.BRP.BRP.S5422,sentence,BRP,B23.BRP.BRP,THE BABY HAS BLUE EYES,,,,5,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,46,46,B23.BRP.BRP.S5292,sentence,BRP,B23.BRP.BRP,THE DOG IS EATING SOME MEAT,,,,6,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,within-accent,within-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,47,47,B23.SPA.SPA.S0448,sentence,SPA,B23.SPA.SPA,THEY HEARD A FUNNY NOISE,,,,5,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,48,48,B23.BRP.BRP.S9562,sentence,BRP,B23.BRP.BRP,HE'S WASHING HIS FACE WITH SOAP,,,,6,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,49,49,B23.FAR.FAR.S8234,sentence,FAR,B23.FAR.FAR,THE GIRL IS WASHING HER HAIR,,,,6,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,50,50,B23.BRP.BRP.S9666,sentence,BRP,B23.BRP.BRP,THEY WATCHED THE SCARY MOVIE,,,,4,1
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,51,51,B23.TUR.TUR.S5714,sentence,TUR,B23.TUR.TUR,MOTHER READ THE INSTRUCTIONS,,,,4,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,52,52,B23.FAR.FAR.S7421,sentence,FAR,B23.FAR.FAR,THE SHIRTS ARE IN THE CLOSET,,,,6,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,53,53,B23.BRP.BRP.S7239,sentence,BRP,B23.BRP.BRP,MOTHER GOT A SAUCEPAN,,,,2,2
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,54,54,B23.FAR.FAR.S5218,sentence,FAR,B23.FAR.FAR,THE TEAM IS PLAYING WELL,,,,3,2
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,within-accent,within-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,55,55,B23.SPA.SPA.S9981,sentence,SPA,B23.SPA.SPA,THE LADY WASHED THE SHIRT,,,,5,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,56,56,B23.BRP.BRP.S3383,sentence,BRP,B23.BRP.BRP,THE DOG IS CHASING THE CAT,,,,6,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,57,57,B23.FAR.FAR.S8005,sentence,FAR,B23.FAR.FAR,THE TALL MAN TIED HIS SHOES,,,,5,1
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,within-accent,within-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,58,58,B23.SPA.SPA.S2534,sentence,SPA,B23.SPA.SPA,THE JANITOR SWEPT THE FLOOR,,,,5,0
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,59,59,B23.BRP.BRP.S3842,sentence,BRP,B23.BRP.BRP,MOTHER CUT THE BIRTHDAY CAKE,,,,4,1
B23,B23.55ea70c37480920010aa9982,B23.b_SPA,b_SPA,single,single,cross-accent,cross-talker,SPA,"BRP, FAR, SPA, TUR",B23.SPA.SPA,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,60,60,B23.FAR.FAR.S0582,sentence,FAR,B23.FAR.FAR,THE MATCHES ARE ON A SHELF,,,,6,0
B23,B23.572bcf0d34b25a000edd2cf1,B23.b_FAR,b_FAR,single,single,cross-accent,cross-talker,FAR,"BRP, FAR, SPA, TUR",B23.FAR.FAR,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,1,1,B23.SPA.SPA.S0101,sentence,SPA,B23.SPA.SPA,THEY'RE PUSHING AN OLD CAR,,,,2,3
B23,B23.572bcf0d34b25a000edd2cf1,B23.b_FAR,b_FAR,single,single,cross-accent,cross-talker,FAR,"BRP, FAR, SPA, TUR",B23.FAR.FAR,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,2,2,B23.TUR.TUR.S2368,sentence,TUR,B23.TUR.TUR,THEY HAD TWO EMPTY BOTTLES,,,,1,4
B23,B23.572bcf0d34b25a000edd2cf1,B23.b_FAR,b_FAR,single,single,cross-accent,cross-talker,FAR,"BRP, FAR, SPA, TUR",B23.FAR.FAR,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,3,3,B23.TUR.TUR.S4862,sentence,TUR,B23.TUR.TUR,BIG DOGS CAN BE DANGEROUS,,,,0,5
B23,B23.572bcf0d34b25a000edd2cf1,B23.b_FAR,b_FAR,single,single,cross-accent,cross-talker,FAR,"BRP, FAR, SPA, TUR",B23.FAR.FAR,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,4,4,B23.SPA.SPA.S2534,sentence,SPA,B23.SPA.SPA,THE JANITOR SWEPT THE FLOOR,,,,5,0
B23,B23.572bcf0d34b25a000edd2cf1,B23.b_FAR,b_FAR,single,single,within-accent,within-talker,FAR,"BRP, FAR, SPA, TUR",B23.FAR.FAR,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,5,5,B23.FAR.FAR.S0582,sentence,FAR,B23.FAR.FAR,THE MATCHES ARE ON A SHELF,,,,6,0
B23,B23.572bcf0d34b25a000edd2cf1,B23.b_FAR,b_FAR,single,single,cross-accent,cross-talker,FAR,"BRP, FAR, SPA, TUR",B23.FAR.FAR,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,6,6,B23.SPA.SPA.S2669,sentence,SPA,B23.SPA.SPA,THE PAINTER USES A BRUSH,,,,5,0
B23,B23.572bcf0d34b25a000edd2cf1,B23.b_FAR,b_FAR,single,single,within-accent,within-talker,FAR,"BRP, FAR, SPA, TUR",B23.FAR.FAR,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,7,7,B23.FAR.FAR.S9215,sentence,FAR,B23.FAR.FAR,THE GIRL PLAYED WITH THE BABY,,,,6,0
B23,B23.572bcf0d34b25a000edd2cf1,B23.b_FAR,b_FAR,single,single,cross-accent,cross-talker,FAR,"BRP, FAR, SPA, TUR",B23.FAR.FAR,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,8,8,B23.TUR.TUR.S9445,sentence,TUR,B23.TUR.TUR,SHE FOUND HER PURSE IN THE TRASH,,,,5,2
B23,B23.572bcf0d34b25a000edd2cf1,B23.b_FAR,b_FAR,single,single,within-accent,within-talker,FAR,"BRP, FAR, SPA, TUR",B23.FAR.FAR,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,9,9,B23.FAR.FAR.S1186,sentence,FAR,B23.FAR.FAR,THE SALT SHAKER IS EMPTY,,,,5,0
B23,B23.572bcf0d34b25a000edd2cf1,B23.b_FAR,b_FAR,single,single,cross-accent,cross-talker,FAR,"BRP, FAR, SPA, TUR",B23.FAR.FAR,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,10,10,B23.BRP.BRP.S9562,sentence,BRP,B23.BRP.BRP,HE'S WASHING HIS FACE WITH SOAP,,,,4,2
B23,B23.572bcf0d34b25a000edd2cf1,B23.b_FAR,b_FAR,single,single,within-accent,within-talker,FAR,"BRP, FAR, SPA, TUR",B23.FAR.FAR,"B23.BRP.BRP, B23.FAR.FAR, B23.SPA.SPA, B23.TUR.TUR",test,11,11,B23.FAR.FAR.S8234,sentence,FAR,B23.FAR.FAR,THE GIRL IS WASHING HER HAIR,,,,6,0
