dataset_id,family,variant,feature_key,estimate,std_error,z_value,p_value,conf_low,conf_high,coefficient_q_bh,chisq,df,lrt_p_value,M_condition,M_joint,M_predictor,oof_gain_joint_vs_condition,model_directory,diagnostics_valid,numerically_valid,numerical_note
AN19,HuBERT t-SNE,ft,tr_0,0.0686005319793677,0.123914867769849,0.553610177809992,0.57984565907568,-0.174272608849536,0.311473672808272,0.695814790890816,0.299230057868044,1,0.584365508367358,0.684897510781729,0.684503822931066,0.69191939645003,0.0003936878506629604,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-AN19_hubert_ft_tsne-confirmatory,True,True,ok
AN19,HuBERT t-SNE,ft,tr_10,0.37246797230328,0.116617563286179,3.19392689923767,0.0014035165226525,0.143897548262368,0.601038396344191,0.009817432435251,9.41149138906349,1,0.0021562976955753,0.684884596737085,0.631497990001816,0.636032774020209,0.05338660673526907,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-AN19_hubert_ft_tsne-confirmatory,True,True,ok
AN19,HuBERT t-SNE,ft,tr_12,0.235690958664745,0.118137621264088,1.99505421002066,0.0460369677243963,0.0041412209871321,0.467240696342359,0.10358317737989167,3.72470156936924,1,0.0536132077190272,0.684897510781729,0.648386556044226,0.650116678146071,0.03651095473750299,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-AN19_hubert_ft_tsne-confirmatory,True,True,ok
AN19,HuBERT t-SNE,ft,tr_14,0.259906027340994,0.114922360469389,2.26157926342126,0.0237234103936793,0.0346582008209913,0.485153853860997,0.061003055298032495,4.77025169672834,1,0.0289555921594045,0.684884596737085,0.64245013268,0.643694264875441,0.042434464057085064,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-AN19_hubert_ft_tsne-confirmatory,True,True,ok
AN19,HuBERT t-SNE,ft,tr_16,0.287465035539285,0.113447345650481,2.53390710810399,0.0112798629075168,0.0651082380643416,0.509821833014228,0.040607506467060475,5.95737935357374,1,0.0146558097278692,0.684884596737085,0.643003377556753,0.643925191598029,0.04188121918033205,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-AN19_hubert_ft_tsne-confirmatory,True,True,ok
AN19,HuBERT t-SNE,ft,tr_18,0.260919969421801,0.108504305753662,2.40469691602995,0.0161858834275515,0.0482515301446243,0.473588408698977,0.0485576502826545,5.395212164035,1,0.0201920704610376,0.684884596737085,0.649440127713903,0.651076232118015,0.03544446902318199,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-AN19_hubert_ft_tsne-confirmatory,True,True,ok
AN19,HuBERT t-SNE,ft,tr_2,0.0265175963567033,0.128373977720003,0.206565199798832,0.836349440596027,-0.225095399974503,0.27813059268791,0.836349440596027,0.0501361498745609,1,0.822826532024236,0.684897510781729,0.684031605015704,0.690466123110881,0.0008659057660249658,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-AN19_hubert_ft_tsne-confirmatory,True,True,ok
AN19,HuBERT t-SNE,ft,tr_20,0.318836382635431,0.113770369163355,2.80245537550852,0.0050715232015289,0.0958464590752564,0.541826306195606,0.02282185440688005,7.27739312148151,1,0.0069827800046176,0.684897510781729,0.640444992178656,0.643053854900968,0.04445251860307298,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-AN19_hubert_ft_tsne-confirmatory,True,True,ok
AN19,HuBERT t-SNE,ft,tr_22,0.113628640929647,0.110223829321659,1.03088997750252,0.302592417119097,-0.102410064540805,0.329667346400099,0.41897411601105744,1.0134596879052,1,0.314075429166303,0.684884596737085,0.66582748054216,0.669234240390397,0.019057116194925006,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-AN19_hubert_ft_tsne-confirmatory,True,True,ok
AN19,HuBERT t-SNE,ft,tr_24,0.175650408501686,0.109252667638848,1.60774480200636,0.107891081973624,-0.0384848200704558,0.389785637073827,0.19420394755252318,2.43985634777346,1,0.118287057728837,0.684884596737085,0.657504731953638,0.6605240777301,0.027379864783447005,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-AN19_hubert_ft_tsne-confirmatory,True,True,ok
AN19,HuBERT t-SNE,ft,tr_4,0.241422275888486,0.124574210998681,1.93797957019405,0.0526257150800851,-0.002743177668928,0.4855877294459,0.1052514301601702,3.54089157339331,1,0.0598732697618553,0.684897510781729,0.681371744346354,0.688296867716436,0.003525766435375055,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-AN19_hubert_ft_tsne-confirmatory,True,True,ok
AN19,HuBERT t-SNE,ft,tr_6,0.3768816200548,0.118226198314698,3.18780122703096,0.0014335904936103,0.145158271357992,0.608604968751608,0.009817432435251,9.42166217820977,1,0.0021443705888294,0.684897510781729,0.646955193539709,0.653635922572753,0.03794231724202002,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-AN19_hubert_ft_tsne-confirmatory,True,True,ok
AN19,HuBERT t-SNE,ft,tr_8,0.361061789459602,0.114645783498132,3.14936824052919,0.0016362387392085,0.136356053803264,0.585767525115941,0.009817432435251,9.16909245836723,1,0.0024613659789336,0.684897510781729,0.635959595091486,0.642710807571534,0.04893791569024297,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-AN19_hubert_ft_tsne-confirmatory,True,True,ok
AN19,Acoustic baseline,baseline,mfcc39,0.168551048601399,0.10029694544198,1.68052025770718,0.0928561362547589,-0.0280309644648812,0.36513306166768,0.0928561362547589,2.66852909087993,1,0.10235057686486,0.684884596737085,0.655590986392444,0.662178586704959,0.029293610344641063,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-AN19_acoustic-confirmatory,True,True,ok
AN19,Acoustic baseline,baseline,strf24_legacy,0.304781132645687,0.0965977627944328,3.15515726067367,0.0016041161586919,0.115449517568599,0.494112747722776,0.0032082323173838,9.35787743250967,1,0.0022202912124768,0.684884596737085,0.636827088803318,0.640383617963583,0.04805750793376706,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-AN19_acoustic-confirmatory,True,True,ok
X21,HuBERT t-SNE,base,cnn_2,0.131450008722807,0.085165967241029,1.54345700496524,0.122719931696857,-0.0354752870696101,0.298375304515224,0.27611984631792824,2.24069199090081,1,0.134420811814076,0.48721765133721,0.485184178725487,0.486272514558305,0.002033472611722986,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,base,cnn_3,0.0924573631055301,0.0826656448796593,1.11844966842181,0.263374991377536,-0.0695673008586021,0.254482027069662,0.31808969241402596,1.17987422085207,1,0.277381603174002,0.48721765133721,0.485625225794559,0.486740830787455,0.0015924255426509881,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,base,cnn_4,0.18099855882132,0.0827168850202579,2.18816942607295,0.0286572632811518,0.0188734641816146,0.343123653461025,0.18246381150494398,4.5050415055448,1,0.0337950760110195,0.48721765133721,0.48387711603228,0.485285466349663,0.0033405353049300035,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,base,cnn_5,0.129757890847155,0.0795323773535294,1.63151027499616,0.102782693559821,-0.0261255687657626,0.285641350460072,0.26429835486811115,2.51765573462944,1,0.112577832730366,0.48721765133721,0.485157618320913,0.486384038817094,0.002060033016297036,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,base,cnn_6,0.0954658586598536,0.0797902488623333,1.19646021940057,0.231517013554493,-0.0609230291103197,0.251854746430027,0.31808969241402596,1.35122827503801,1,0.245063502860372,0.48721765133721,0.485944100975485,0.487166186336942,0.0012735503617249955,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,base,tr_0,0.077207580611289,0.0650474107313304,1.18694318103121,0.235250033214869,-0.0502853444221187,0.204700505644697,0.31808969241402596,1.33240394865607,1,0.248378002727012,0.48721765133721,0.484448522192569,0.485426921565987,0.0027691291446410027,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,base,tr_10,0.0658259751740064,0.0476166131050787,1.38241615439435,0.166843958748705,-0.0275025865119477,0.159154536859961,0.31808969241402596,1.79730520615522,1,0.180038624027762,0.48721765133721,0.484705447417267,0.486675885658135,0.0025122039199430013,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,base,tr_12,0.0991216461483093,0.0457900065243264,2.16470041548585,0.030410635250824,0.0093732333606295,0.188870058935989,0.18246381150494398,4.41028030258531,1,0.0357229708133088,0.48721765133721,0.483390377844787,0.485138475454154,0.003827273492423011,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,base,tr_14,0.119450136690251,0.0454846726971534,2.62616238849459,0.0086353609318526,0.0303001782038305,0.208600095176672,0.1554364967733468,6.47980283668039,1,0.0109107085701912,0.48721765133721,0.481475623160151,0.482788193252165,0.005742028177058989,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,base,tr_16,0.0662221115722668,0.0494813275503618,1.3383252804781,0.180790424307135,-0.0307612904264423,0.163205513570976,0.31808969241402596,1.68298177388533,1,0.194528715622562,0.48721765133721,0.484506615261722,0.485969452861128,0.0027110360754880047,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,base,tr_18,0.0240225324748193,0.0485916439188783,0.494375792572976,0.621040806818452,-0.0712170896061822,0.119262154555821,0.621040806818452,0.231223999755457,1,0.630617732655381,0.48721765133721,0.485380228807656,0.486707110141126,0.0018374225295539892,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,base,tr_2,0.0925018694802626,0.0539036855194615,1.71605834719531,0.0861513638200211,-0.0131493541378819,0.198153093098407,0.2584540914600633,2.77849739801604,1,0.0955377635952543,0.48721765133721,0.483926899753151,0.485170125699756,0.003290751584059004,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,base,tr_20,0.0514885289102773,0.0479333047551196,1.07417022826447,0.282746393256912,-0.0424607484097571,0.145437806230312,0.31808969241402596,1.08227319931029,1,0.298189581866982,0.48721765133721,0.484886203583783,0.486404641193378,0.0023314477534270295,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,base,tr_22,0.0477748594131941,0.0440618725109101,1.08426756945849,0.278246180061929,-0.0385864107081896,0.134136129534578,0.31808969241402596,1.10141882435892,1,0.293954942416919,0.48721765133721,0.484027008580002,0.485389057154326,0.0031906427572079843,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,base,tr_24,0.096191180821648,0.0473276465477265,2.03245223116358,0.042107895017348,0.0034289935881039,0.188953368055192,0.189485527578066,3.85944964167174,1,0.0494665520217749,0.48721765133721,0.48237036505404,0.4835850323709,0.004847286283169994,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,base,tr_4,0.0610616458725991,0.0526146734853992,1.16054404270976,0.24582737293361,-0.0420631141587834,0.164186405903982,0.31808969241402596,1.27219783184228,1,0.259354772752709,0.48721765133721,0.484894314511493,0.48637711007807,0.002323336825717004,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,base,tr_6,0.0413072618021519,0.0532985762803487,0.77501623279536,0.438330067643921,-0.0631579477073314,0.145772471311635,0.46411418927003406,0.569215961369991,1,0.450570640734128,0.48721765133721,0.485505126066749,0.487151042244401,0.0017125252704610072,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,base,tr_8,0.0919035827922313,0.0515167521010587,1.78395529694782,0.0744309293893963,-0.0090692513258437,0.192876416910306,0.2584540914600633,3.00572227237171,1,0.082970989530768,0.48721765133721,0.483287471089228,0.484436468994374,0.003930180247982029,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,ft,cnn_2,0.131450008722807,0.085165967241029,1.54345700496524,0.122719931696857,-0.0354752870696101,0.298375304515224,0.31556553864906084,2.24069199090081,1,0.134420811814076,0.48721765133721,0.485184178725487,0.486272514558305,0.002033472611722986,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_ft_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,ft,cnn_3,0.0924573631055301,0.0826656448796593,1.11844966842181,0.263374991377536,-0.0695673008586021,0.254482027069662,0.4309772586177862,1.17987422085207,1,0.277381603174002,0.48721765133721,0.485625225794559,0.486740830787455,0.0015924255426509881,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_ft_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,ft,cnn_4,0.18099855882132,0.0827168850202579,2.18816942607295,0.0286572632811518,0.0188734641816146,0.343123653461025,0.1719435796869108,4.5050415055448,1,0.0337950760110195,0.48721765133721,0.48387711603228,0.485285466349663,0.0033405353049300035,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_ft_tsne-confirmatory,True,True,ok
X21,HuBERT t-SNE,ft,cnn_5,0.129757890847155,0.0795323773535294,1.63151027499616,0.102782693559821,-0.0261255687657626,0.285641350460072,0.31556553864906084,2.51765573462944,1,0.112577832730366,0.48721765133721,0.485157618320913,0.486384038817094,0.002060033016297036,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_ft_tsne-confirmatory,True,True,ok
