"k","kind","status","z","log_likelihood","coefficient","std_error","singular","var_participant","var_item","var_talker","n_rows","participants","n_word_responses","predictor_shifted_mean","predictor_sd","fit_seconds","warnings","convergence","lme4_version"
1e-06,"grid","ok",3.99485843170226,-3162.46406123344,0.2158956041972,0.0540433679661593,FALSE,0.812540578746192,2.4294633209799,NA,8290,161,8290,-1.04795613760576e-05,6.24174085938384e-06,4.28,"","ok","1.1.35.5"
1.43722826598624e-06,"grid","ok",3.99485834053342,-3162.46405464856,0.215895591734198,0.054043366079752,FALSE,0.812541451997201,2.42946344690864,NA,8290,161,8290,-1.5061475079516e-05,8.97074795204418e-06,3.98,"","ok","1.1.35.5"
2.06562508854983e-06,"grid","ok",3.99484846806901,-3162.46404534788,0.215895872017475,0.0540435697982387,FALSE,0.812541088990316,2.42946213284646,NA,8290,161,8290,-2.16466811541077e-05,1.28928918099062e-05,4.05,"","ok","1.1.35.5"
2.96877476419415e-06,"grid","ok",3.99486503928142,-3162.46403168374,0.215896486470363,0.0540434994292567,FALSE,0.812540630607879,2.42946119858696,NA,8290,161,8290,-3.11110225694942e-05,1.85297791940894e-05,4.19,"","ok","1.1.35.5"
4.26680700644649e-06,"grid","ok",3.99487546274745,-3162.46401215438,0.215897175181035,0.0540435308169915,FALSE,0.8125409123279,2.42945968583025,NA,8290,161,8290,-4.47132290372546e-05,2.66310073781584e-05,4.06,"","ok","1.1.35.5"
6.13237563517304e-06,"grid","ok",3.99487672428234,-3162.46398412209,0.215898197589557,0.054043769680613,FALSE,0.812540430970108,2.42945809075192,NA,8290,161,8290,-6.42622656491039e-05,3.82737727075699e-05,4.35,"","ok","1.1.35.5"
8.81362360051604e-06,"grid","ok",3.99489327926094,-3162.4639439918,0.215899114324221,0.0540437751979605,FALSE,0.812540932702989,2.42945728523941,NA,8290,161,8290,-9.23577868563217e-05,5.50059505764393e-05,4.31,"","ok","1.1.35.5"
1.26671889644251e-05,"grid","ok",3.99491530874041,-3162.4638860022,0.215900749381865,0.0540438864647518,FALSE,0.812540031724274,2.42945511773253,NA,8290,161,8290,-0.00013273559110278,7.90515682670106e-05,4.76,"","ok","1.1.35.5"
1.82056420302608e-05,"grid","ok",3.99491726135292,-3162.46380290095,0.21590292547058,0.0540444047638328,FALSE,0.812540018919104,2.42944927220714,NA,8290,161,8290,-0.000190763844094043,0.000113605774070489,4.02,"","ok","1.1.35.5"
2.6165663326318e-05,"grid","ok",3.99495501166092,-3162.46368329152,0.215906353231016,0.0540447520937793,FALSE,0.812539304476586,2.42944389035629,NA,8290,161,8290,-0.0002741556993068,0.000163258068637381,4.09,"","ok","1.1.35.5"
