"k","kind","status","z","log_likelihood","coefficient","std_error","singular","var_participant","var_item","var_talker","n_rows","participants","n_word_responses","predictor_shifted_mean","predictor_sd","fit_seconds","warnings","convergence","lme4_version"
1e-06,"grid","ok",3.87706435102266,-3162.91815853208,0.209175386336793,0.0539520027006048,FALSE,0.81232506221087,2.43257144368486,NA,8290,161,8290,-7.85094957667217e-06,4.63364226202127e-06,3.63,"","ok","1.1.35.5"
1.43722826598624e-06,"grid","ok",3.87707089044106,-3162.91815290884,0.209175309884643,0.053951891981229,FALSE,0.812324631678717,2.43257026479485,NA,8290,161,8290,-1.12835805347564e-05,6.65956983235553e-06,4.25,"","ok","1.1.35.5"
2.06562508854983e-06,"grid","ok",3.87706666737303,-3162.91814434313,0.209175595260439,0.0539520243540639,FALSE,0.812324430039473,2.43257026923292,NA,8290,161,8290,-1.62170269494229e-05,9.57125631377069e-06,4.47,"","ok","1.1.35.5"
2.96877476419415e-06,"grid","ok",3.8770797260262,-3162.9181321793,0.209175956898588,0.0539519359105319,FALSE,0.812324869701291,2.43256995791777,NA,8290,161,8290,-2.3307458109818e-05,1.37559444287012e-05,4.03,"","ok","1.1.35.5"
4.26680700644649e-06,"grid","ok",3.87705816943378,-3162.9181141338,0.209176256694106,0.0539523132108835,FALSE,0.812324465159555,2.43257054510067,NA,8290,161,8290,-3.34979074702605e-05,1.9770151885595e-05,4.45,"","ok","1.1.35.5"
6.13237563517304e-06,"grid","ok",3.8770924157313,-3162.91808870322,0.209177082432427,0.0539520496296893,FALSE,0.812324728277222,2.43256808891832,NA,8290,161,8290,-4.81436641049649e-05,2.84136421884026e-05,4.28,"","ok","1.1.35.5"
8.81362360051604e-06,"grid","ok",3.87710103192585,-3162.91805238559,0.20917766901344,0.0539520810241916,FALSE,0.812323988245788,2.4325680371431,NA,8290,161,8290,-6.91924529787947e-05,4.08356938930922e-05,4.16,"","ok","1.1.35.5"
1.26671889644251e-05,"grid","ok",3.8771043948613,-3162.91799974243,0.209179257122737,0.0539524438392689,FALSE,0.812324418280376,2.43256531478854,NA,8290,161,8290,-9.94433210343042e-05,5.86877435724592e-05,4.39,"","ok","1.1.35.5"
1.82056420302608e-05,"grid","ok",3.87712864641794,-3162.91792450133,0.20918106601976,0.0539525729209479,FALSE,0.812323597884511,2.43256229629981,NA,8290,161,8290,-0.000142918562572052,8.43425822969485e-05,4.55,"","ok","1.1.35.5"
2.6165663326318e-05,"grid","ok",3.87715023423612,-3162.91781623224,0.209183581691692,0.0539529213607855,FALSE,0.812324308036204,2.43256097726492,NA,8290,161,8290,-0.000205397944902031,0.000121209006318784,4.28,"","ok","1.1.35.5"
3.76060309308639e-05,"grid","ok",3.87719565967454,-3162.91766059535,0.2091878929988,0.0539534012106986,FALSE,0.812322957289255,2.43255205883766,NA,8290,161,8290,-0.000295185859975547,0.000174183247704786,4.05,"","ok","1.1.35.5"
5.40484506253906e-05,"grid","ok",3.87726489040102,-3162.91743668052,0.20919353809265,0.0539538937900663,FALSE,0.812322055663107,2.43254325782071,NA,8290,161,8290,-0.000424212549013489,0.000250296143846171,4.2,"","ok","1.1.35.5"
7.76799609715734e-05,"grid","ok",3.87735845240115,-3162.91711539402,0.209201734817125,0.053954705861041,FALSE,0.812321689005066,2.43253032824573,NA,8290,161,8290,-0.000609614032245449,0.000359639885077584,3.81,"","ok","1.1.35.5"
0.000111643835609,"grid","ok",3.87747561257866,-3162.91665375259,0.209213277850384,0.053956052533687,FALSE,0.812319816186263,2.43251320775062,NA,8290,161,8290,-0.000875997088434449,0.000516692985854657,3.69,"","ok","1.1.35.5"
0.0001604576762604,"grid","ok",3.87764724300712,-3162.91599124612,0.209230180413882,0.0539580233326287,FALSE,0.812317834598529,2.43248730821153,NA,8290,161,8290,-0.00125868270596439,0.000742210191208254,4.23,"","ok","1.1.35.5"
