"k","kind","status","z","log_likelihood","coefficient","std_error","singular","var_participant","var_item","var_talker","n_rows","participants","n_word_responses","predictor_shifted_mean","predictor_sd","fit_seconds","warnings","convergence","lme4_version"
1e-06,"grid","ok",3.95651380120342,-3162.61360852261,0.213718875964896,0.0540169671340187,FALSE,0.812494613865868,2.43046677572601,NA,8290,161,8290,-9.31008349938153e-06,5.52139536571923e-06,4.27,"","ok","1.1.35.5"
1.43722826598624e-06,"grid","ok",3.95651812462223,-3162.61360232021,0.213718850431149,0.0540169016542936,FALSE,0.812494996683135,2.43046671007717,NA,8290,161,8290,-1.33806783524738e-05,7.93545996762225e-06,4.33,"","ok","1.1.35.5"
2.06562508854983e-06,"grid","ok",3.95651735824838,-3162.61359351373,0.213719339444194,0.0540170357141592,FALSE,0.812495041260172,2.43046622401643,NA,8290,161,8290,-1.92310131078626e-05,1.14049733434139e-05,4.23,"","ok","1.1.35.5"
2.96877476419415e-06,"grid","ok",3.95651466052485,-3162.61358088848,0.213719750861891,0.0540171765301989,FALSE,0.812494481449333,2.43046660747561,NA,8290,161,8290,-2.76391985566745e-05,1.63913558429751e-05,4.12,"","ok","1.1.35.5"
4.26680700644649e-06,"grid","ok",3.95650630459718,-3162.61356252336,0.21371995564869,0.0540173423710616,FALSE,0.812494558232374,2.43046548279272,NA,8290,161,8290,-3.97235129802677e-05,2.35577187598987e-05,4.02,"","ok","1.1.35.5"
6.13237563517304e-06,"grid","ok",3.95653686810532,-3162.61353624448,0.213720763974486,0.0540171293985265,FALSE,0.812494402422659,2.43046440140641,NA,8290,161,8290,-5.70910855306849e-05,3.38569906300412e-05,3.73,"","ok","1.1.35.5"
8.81362360051604e-06,"grid","ok",3.95652728706259,-3162.61349860216,0.21372160563646,0.054017472932717,FALSE,0.812495089655708,2.43046272760088,NA,8290,161,8290,-8.20515376181624e-05,4.86585123185951e-05,4.19,"","ok","1.1.35.5"
1.26671889644251e-05,"grid","ok",3.95655206762891,-3162.61344422394,0.213723235962748,0.0540175466693221,FALSE,0.812494545220119,2.43046048997106,NA,8290,161,8290,-0.000117923929907178,6.99298539417258e-05,4.42,"","ok","1.1.35.5"
1.82056420302608e-05,"grid","ok",3.95657190357447,-3162.61336651611,0.213725420778665,0.0540178280560452,FALSE,0.812494381288345,2.43045516177955,NA,8290,161,8290,-0.000169477699509655,0.000100497860662049,3.94,"","ok","1.1.35.5"
2.6165663326318e-05,"grid","ok",3.95659763411222,-3162.61325467982,0.213728527691285,0.0540182620159811,FALSE,0.81249435171215,2.43045154714573,NA,8290,161,8290,-0.000243565941929079,0.000144423284581886,4.19,"","ok","1.1.35.5"
