"dataset_id","feature_key","model_id","term","estimate","std_error","z_value","p_value","conf_low","conf_high"
"B23","tr_20","M_condition","(Intercept)",2.15206944741188,0.345780716554669,6.22379833339153,4.8526075255434e-10,1.47433924296473,2.82979965185903
"B23","tr_20","M_condition","condition_idB23.b_FAR",0.219538770950978,0.218449213150565,1.00498769386577,0.314902775568737,-0.208621686824129,0.647699228726084
"B23","tr_20","M_condition","condition_idB23.b_SPA",0.0320462403965561,0.215984119014364,0.148373132908096,0.882048302199808,-0.391282632871597,0.455375113664709
"B23","tr_20","M_condition","condition_idB23.b_TUR",-0.20792416267797,0.221100475155439,-0.940405770416345,0.347009463444303,-0.64128109398263,0.22543276862669
"B23","tr_20","M_condition","condition_idB23.c_noBRP",0.130590504581278,0.215989906640081,0.604613922070395,0.545435554029833,-0.292749712433281,0.553930721595837
"B23","tr_20","M_condition","condition_idB23.c_noFAR",0.0564336066254564,0.221234792717833,0.255084681447158,0.798657695331534,-0.377186587101496,0.490053800352409
"B23","tr_20","M_condition","condition_idB23.c_noSPA",-0.0528401629563567,0.218347750397795,-0.242000033708111,0.808780137110544,-0.480801753736036,0.375121427823322
"B23","tr_20","M_condition","condition_idB23.c_noTUR",0.291260985524207,0.218540083324804,1.33275773072403,0.182611321166445,-0.137077577792409,0.719599548840824
"B23","tr_20","M_condition","outer_fold1",0.0425146643669818,0.134015498633371,0.317236922598707,0.751063835520253,-0.220155712954425,0.305185041688389
"B23","tr_20","M_condition","outer_fold2",0.0428770448725149,0.134053851685757,0.319849406289536,0.749082492530264,-0.219868504431569,0.305622594176599
"B23","tr_20","M_condition","test_talker_idB23.FAR.FAR",-0.864678525579908,0.423241852769026,-2.04298917964473,0.0410535092599695,-1.6942325570072,-0.0351244941526178
"B23","tr_20","M_condition","test_talker_idB23.SPA.SPA",-0.833426363829421,0.423652176983377,-1.96724201859141,0.0491553159660577,-1.66378463071684,-0.00306809694200305
"B23","tr_20","M_condition","test_talker_idB23.TUR.TUR",-1.76720293030932,0.423331593983011,-4.1745122627919,2.9862513496298e-05,-2.59693285451602,-0.937473006102618
"B23","tr_20","M_predictor","(Intercept)",2.20890356921954,0.315913602526622,6.99211288008213,2.707768708381e-12,1.58971290826736,2.82809423017172
"B23","tr_20","M_predictor","similarity_z",0.0293124909045639,0.0158478228000201,1.84962258061888,0.0643679659457231,-0.00174924178347553,0.0603742235926033
"B23","tr_20","M_predictor","outer_fold1",0.0423841443441786,0.136815379748293,0.309790788302857,0.756720057115987,-0.225773999962477,0.310542288650834
"B23","tr_20","M_predictor","outer_fold2",0.0488922500678894,0.136807807058183,0.357379093483283,0.720808025735427,-0.21925105176615,0.317035551901929
"B23","tr_20","M_predictor","test_talker_idB23.FAR.FAR",-0.860621546761445,0.42418186332241,-2.02889755827987,0.0424687255285586,-1.69201799887337,-0.0292250946495213
"B23","tr_20","M_predictor","test_talker_idB23.SPA.SPA",-0.823773112152103,0.424555725186085,-1.94031799192212,0.0523410561336974,-1.65590233351683,0.00835610921262353
"B23","tr_20","M_predictor","test_talker_idB23.TUR.TUR",-1.77297124573004,0.424378155549332,-4.17780986732231,2.94329531055535e-05,-2.60475243060673,-0.941190060853351
"B23","tr_20","M_joint","(Intercept)",2.1479323056505,0.347210353036752,6.18625650665186,6.16097287132613e-10,1.46740001369846,2.82846459760253
"B23","tr_20","M_joint","condition_idB23.b_FAR",0.220572736890492,0.218748573900878,1.00833908517475,0.313291705431925,-0.208174467955229,0.649319941736212
"B23","tr_20","M_joint","condition_idB23.b_SPA",0.0361410752876002,0.216293480996231,0.167092762671983,0.86729706051067,-0.387794147465013,0.460076298040213
"B23","tr_20","M_joint","condition_idB23.b_TUR",-0.202989864827295,0.221295905045039,-0.91727799837047,0.358996983503109,-0.636729838715571,0.230750109060981
"B23","tr_20","M_joint","condition_idB23.c_noBRP",0.1334306578918,0.216268405952334,0.616967870569169,0.537255918204132,-0.290455417774774,0.557316733558374
"B23","tr_20","M_joint","condition_idB23.c_noFAR",0.0591135848460644,0.221513744299709,0.266861927836331,0.789575471058047,-0.375053353981366,0.493280523673495
"B23","tr_20","M_joint","condition_idB23.c_noSPA",-0.0511436844192852,0.218668672149097,-0.233886655626708,0.815072973192166,-0.479734281831515,0.377446912992944
"B23","tr_20","M_joint","condition_idB23.c_noTUR",0.293017593544354,0.218814766701224,1.33911251951496,0.180534045400252,-0.135859349190045,0.721894536278752
"B23","tr_20","M_joint","similarity_z",0.0290370244232637,0.01584647667964,1.83239624872394,0.0668924065467004,-0.00202206986883061,0.0600961187153581
"B23","tr_20","M_joint","outer_fold1",0.0425201796662935,0.134026004508444,0.317253206362759,0.751051480592734,-0.220170789170257,0.305211148502844
"B23","tr_20","M_joint","outer_fold2",0.0429253634260859,0.134066378297195,0.320179928564416,0.748831937643809,-0.219844738036416,0.305695464888588
"B23","tr_20","M_joint","test_talker_idB23.FAR.FAR",-0.860705328630323,0.424446784731118,-2.02782859852636,0.0425777444728869,-1.69262102670331,-0.0287896305573322
"B23","tr_20","M_joint","test_talker_idB23.SPA.SPA",-0.823879255813204,0.424781364742839,-1.93953719300275,0.0524359602269199,-1.65645073070917,0.00869221908276063
"B23","tr_20","M_joint","test_talker_idB23.TUR.TUR",-1.77291604313598,0.424566827169287,-4.17582328548026,2.96910252170316e-05,-2.60506702438778,-0.940765061884178
