"dataset_id","feature_key","model_id","term","estimate","std_error","z_value","p_value","conf_low","conf_high"
"AN19","tr_10","M_condition","(Intercept)",1.56975399830781,0.375252891106488,4.18318961828424,2.87447444240313e-05,0.83425833173909,2.30524966487652
"AN19","tr_10","M_condition","condition_idAN19.Korean.test_Spanish",-1.87094442481159,0.524407515545924,-3.56772999880423,0.000360087266286548,-2.8987831552816,-0.84310569434158
"AN19","tr_10","M_condition","condition_idAN19.Mixed.test_Korean",-0.346392527403331,0.162738528876456,-2.12852192897907,0.0332938337698663,-0.665360044001186,-0.0274250108054768
"AN19","tr_10","M_condition","condition_idAN19.Mixed.test_Spanish",-1.70920143355547,0.524545723680136,-3.25844126907368,0.00112026061900123,-2.73731105196854,-0.681091815142407
"AN19","tr_10","M_condition","condition_idAN19.Spanish.test_Korean",-0.514760879961306,0.162607615963429,-3.16566279452174,0.00154730051874498,-0.833471807249626,-0.196049952672985
"AN19","tr_10","M_condition","condition_idAN19.Spanish.test_Spanish",-1.64952613704476,0.524408947467869,-3.14549579104163,0.00165805580708534,-2.67736767408178,-0.621684600007732
"AN19","tr_10","M_condition","outer_fold1",0.0276988812039097,0.11703991835781,0.236661829507004,0.812919149413005,-0.201699358777398,0.257097121185217
"AN19","tr_10","M_condition","outer_fold2",0.100049613320056,0.117073985205605,0.854584501794734,0.392781210486746,-0.12941539768293,0.329514624323043
"AN19","tr_10","M_predictor","(Intercept)",0.562274082761272,0.280835606495202,2.00214669990886,0.0452689561720038,0.0118362940306753,1.11271187149187
"AN19","tr_10","M_predictor","similarity_z",0.395862296077215,0.115597495219856,3.42448852654047,0.000615957853142404,0.169291205446296,0.622433386708133
"AN19","tr_10","M_predictor","outer_fold1",0.01351173445175,0.121022363818519,0.111646591798618,0.911103628021672,-0.223692098632547,0.250715567536047
"AN19","tr_10","M_predictor","outer_fold2",0.0826589281621466,0.12132284022055,0.68131382361213,0.495672938167786,-0.155133838670132,0.320451694994425
"AN19","tr_10","M_joint","(Intercept)",1.50186268532985,0.347361094471929,4.3236352868275,1.53478946927657e-05,0.821034940164872,2.18269043049483
"AN19","tr_10","M_joint","condition_idAN19.Korean.test_Spanish",-1.76243440148189,0.484989555971847,-3.63396361793861,0.000279100235530133,-2.71301393118671,-0.811854871777074
"AN19","tr_10","M_joint","condition_idAN19.Mixed.test_Korean",-0.337542826683046,0.162364339070799,-2.078922185837,0.037624503182813,-0.655776931261813,-0.0193087221042791
"AN19","tr_10","M_joint","condition_idAN19.Mixed.test_Spanish",-1.60306664548819,0.485191643264132,-3.30398651284169,0.000953204178876735,-2.55404226628588,-0.652091024690487
"AN19","tr_10","M_joint","condition_idAN19.Spanish.test_Korean",-0.470893860462875,0.16259659301388,-2.8960868843216,0.00377847770865186,-0.78958318277008,-0.15220453815567
"AN19","tr_10","M_joint","condition_idAN19.Spanish.test_Spanish",-1.60234484044958,0.484011225782861,-3.31055305144603,0.000931118002259291,-2.55100684298399,-0.653682837915176
"AN19","tr_10","M_joint","similarity_z",0.371910786246347,0.116621362527211,3.18904511306468,0.00142743599227241,0.143332915693013,0.600488656799681
"AN19","tr_10","M_joint","outer_fold1",0.0304720234721883,0.11673876513994,0.261027461063684,0.79407133029772,-0.198335956202094,0.259280003146471
"AN19","tr_10","M_joint","outer_fold2",0.0997631377236052,0.116787014887876,0.854231421356094,0.392976776515625,-0.129139411456631,0.328665686903841
