"dataset_id","feature_key","model_id","term","estimate","std_error","z_value","p_value","conf_low","conf_high"
"X21","cnn_6::order_word","M_condition","(Intercept)",2.0738250114262,0.240806952456324,8.61198146595181,7.18084557596384e-18,1.6018433846118,2.54580663824059
"X21","cnn_6::order_word","M_condition","condition_idX21.Multi_talker",0.534963765123951,0.162088005430118,3.30045251469637,0.000965290472728535,0.217271274480921,0.852656255766981
"X21","cnn_6::order_word","M_condition","condition_idX21.Single_talker",0.459237123117174,0.161714145416891,2.83980799535676,0.00451406949348078,0.142277398100067,0.776196848134281
"X21","cnn_6::order_word","M_condition","condition_idX21.Talker_specific",1.01752082230404,0.164845789034426,6.17256181224951,6.71922451965317e-10,0.694423075796563,1.34061856881151
"X21","cnn_6::order_word","M_condition","outer_fold1",-0.30995401085782,0.142326055255878,-2.17777419812962,0.0294228517380913,-0.588913079159341,-0.0309949425563001
"X21","cnn_6::order_word","M_condition","outer_fold2",-0.289400612433647,0.142861146252671,-2.02574751795565,0.0427906645423653,-0.569408459088881,-0.00939276577841258
"X21","cnn_6::order_word","M_condition","test_talker_idX21.CMN.CMN_M_035",0.279002837484573,0.28961974340504,0.963341912413688,0.33537596652011,-0.288651859589306,0.846657534558451
"X21","cnn_6::order_word","M_condition","test_talker_idX21.CMN.CMN_M_037",0.126652163071749,0.288496022944467,0.439008350198741,0.660655485884003,-0.438800041899407,0.692104368042905
"X21","cnn_6::order_word","M_condition","test_talker_idX21.CMN.CMN_M_043",0.25198110475252,0.289985715586968,0.868943162398459,0.384878219672908,-0.316390897797937,0.820353107302977
"X21","cnn_6::order_word","M_predictor","(Intercept)",2.62472521173451,0.222031170755665,11.8214267068964,3.02503028214656e-32,2.1895441170534,3.05990630641561
"X21","cnn_6::order_word","M_predictor","variability_z",-0.325870008399594,0.0592077822466096,-5.50383743546237,3.71612234010521e-08,-0.441917261602949,-0.20982275519624
"X21","cnn_6::order_word","M_predictor","outer_fold1",-0.334110296460341,0.143887002796871,-2.32203249748703,0.0202311858468918,-0.616128821942208,-0.0520917709784747
"X21","cnn_6::order_word","M_predictor","outer_fold2",-0.319169469608982,0.144560644739427,-2.20785864772733,0.0272541282525007,-0.602508333298259,-0.0358306059197056
"X21","cnn_6::order_word","M_predictor","test_talker_idX21.CMN.CMN_M_035",0.236439105129972,0.290772591092449,0.813140964358634,0.41613724225033,-0.333475173411227,0.806353383671171
"X21","cnn_6::order_word","M_predictor","test_talker_idX21.CMN.CMN_M_037",0.059540685988966,0.289831555168198,0.205432034322187,0.837234594190594,-0.508529162140701,0.627610534118633
"X21","cnn_6::order_word","M_predictor","test_talker_idX21.CMN.CMN_M_043",0.242787151268321,0.290908774434736,0.834581740410135,0.40395324656025,-0.327394046623761,0.812968349160403
"X21","cnn_6::order_word","M_joint","(Intercept)",2.34043160217189,0.276730297531818,8.4574461959764,2.73296569132985e-17,1.79804021900953,2.88282298533425
"X21","cnn_6::order_word","M_joint","condition_idX21.Multi_talker",0.231064807481748,0.223940953262553,1.03181130612963,0.302160521747055,-0.207859460912855,0.669989075876351
"X21","cnn_6::order_word","M_joint","condition_idX21.Single_talker",0.162259620393689,0.221282799853677,0.733268109862056,0.463394921266378,-0.271454667319517,0.595973908106896
"X21","cnn_6::order_word","M_joint","condition_idX21.Talker_specific",0.657835829667467,0.246300702064626,2.67086461448599,0.00756561545514253,0.1750864536208,1.14058520571413
"X21","cnn_6::order_word","M_joint","variability_z",-0.182894905265733,0.0937146918014856,-1.95161400789917,0.0509840488852771,-0.366575701196645,0.000785890665178868
"X21","cnn_6::order_word","M_joint","outer_fold1",-0.318473193504902,0.141726803225767,-2.24709219608645,0.0246341355656665,-0.596257727827406,-0.0406886591823978
"X21","cnn_6::order_word","M_joint","outer_fold2",-0.306374313656638,0.142472334371258,-2.15041267491469,0.031522586639847,-0.585620089024304,-0.0271285382889715
"X21","cnn_6::order_word","M_joint","test_talker_idX21.CMN.CMN_M_035",0.253572869774789,0.289486649279287,0.875939772718674,0.381062776229336,-0.313820962812613,0.820966702362191
"X21","cnn_6::order_word","M_joint","test_talker_idX21.CMN.CMN_M_037",0.090725894324984,0.288727692298229,0.314226507346142,0.753349011590929,-0.475180382579544,0.656632171229512
"X21","cnn_6::order_word","M_joint","test_talker_idX21.CMN.CMN_M_043",0.244956188686716,0.289417333883583,0.846377047980301,0.397342438277684,-0.322301785725106,0.812214163098538
