dataset_id,feature_key,scope,fold,model_id,n_rows,total_trials,total_log_loss,mean_log_loss
B23,cnn_6::overall,oof_all,,M_null,10080,54096,30797.8229281575,0.569317933454553
B23,cnn_6::overall,oof_all,,M_predictor,10080,54096,30804.3666975352,0.56943889931853
B23,cnn_6::overall,oof_fold,0.0,M_condition,3360,18032,10485.0893032694,0.581471234653363
B23,cnn_6::overall,oof_fold,0.0,M_joint,3360,18032,10485.0893032694,0.581471234653363
B23,cnn_6::overall,oof_fold,0.0,M_null,3360,18032,10415.8616453028,0.577632078821142
B23,cnn_6::overall,oof_fold,0.0,M_predictor,3360,18032,10407.3807386493,0.577161753474343
B23,cnn_6::overall,oof_fold,1.0,M_condition,3360,18032,10174.6495140457,0.564255186005199
B23,cnn_6::overall,oof_fold,1.0,M_joint,3360,18032,10182.2236029805,0.564675221993152
B23,cnn_6::overall,oof_fold,1.0,M_null,3360,18032,10196.9353957479,0.565491093375548
B23,cnn_6::overall,oof_fold,1.0,M_predictor,3360,18032,10198.3545157031,0.565569793461798
B23,cnn_6::overall,oof_fold,2.0,M_condition,3360,18032,10198.497614232,0.565577729271961
B23,cnn_6::overall,oof_fold,2.0,M_joint,3360,18032,10196.2539928958,0.56545330484116
B23,cnn_6::overall,oof_fold,2.0,M_null,3360,18032,10185.0258871068,0.564830628166967
B23,cnn_6::overall,oof_fold,2.0,M_predictor,3360,18032,10198.6314431827,0.56558515101945
B23,tr_0::overall,oof_all,,M_condition,10080,54096,30858.2364315472,0.570434716643507
B23,tr_0::overall,oof_all,,M_joint,10080,54096,30863.5655437563,0.570533228773963
B23,tr_0::overall,oof_all,,M_null,10080,54096,30797.8229281575,0.569317933454553
B23,tr_0::overall,oof_all,,M_predictor,10080,54096,30792.6048149493,0.569221473213348
B23,tr_0::overall,oof_fold,0.0,M_condition,3360,18032,10485.0893032694,0.581471234653363
B23,tr_0::overall,oof_fold,0.0,M_joint,3360,18032,10485.0893032694,0.581471234653363
B23,tr_0::overall,oof_fold,0.0,M_null,3360,18032,10415.8616453028,0.577632078821142
B23,tr_0::overall,oof_fold,0.0,M_predictor,3360,18032,10401.268094906,0.576822764801798
B23,tr_0::overall,oof_fold,1.0,M_condition,3360,18032,10174.6495140457,0.564255186005199
B23,tr_0::overall,oof_fold,1.0,M_joint,3360,18032,10182.2228194684,0.564675178541947
B23,tr_0::overall,oof_fold,1.0,M_null,3360,18032,10196.9353957479,0.565491093375548
B23,tr_0::overall,oof_fold,1.0,M_predictor,3360,18032,10199.5787726328,0.56563768703598
B23,tr_0::overall,oof_fold,2.0,M_condition,3360,18032,10198.497614232,0.565577729271961
B23,tr_0::overall,oof_fold,2.0,M_joint,3360,18032,10196.2534210184,0.565453273126577
B23,tr_0::overall,oof_fold,2.0,M_null,3360,18032,10185.0258871068,0.564830628166967
B23,tr_0::overall,oof_fold,2.0,M_predictor,3360,18032,10191.7579474105,0.565203967802266
B23,tr_10::overall,oof_all,,M_condition,10080,54096,30858.2364315472,0.570434716643507
B23,tr_10::overall,oof_all,,M_joint,10080,54096,30863.6289158291,0.570534400248246
B23,tr_10::overall,oof_all,,M_null,10080,54096,30797.8229281575,0.569317933454553
B23,tr_10::overall,oof_all,,M_predictor,10080,54096,30816.8498644498,0.569669658837063
B23,tr_10::overall,oof_fold,0.0,M_condition,3360,18032,10485.0893032694,0.581471234653363
B23,tr_10::overall,oof_fold,0.0,M_joint,3360,18032,10485.0893032694,0.581471234653363
B23,tr_10::overall,oof_fold,0.0,M_null,3360,18032,10415.8616453028,0.577632078821142
B23,tr_10::overall,oof_fold,0.0,M_predictor,3360,18032,10438.3969912414,0.578881820721021
B23,tr_10::overall,oof_fold,1.0,M_condition,3360,18032,10174.6495140457,0.564255186005199
B23,tr_10::overall,oof_fold,1.0,M_joint,3360,18032,10182.2881556894,0.564678801890494
B23,tr_10::overall,oof_fold,1.0,M_null,3360,18032,10196.9353957479,0.565491093375548
B23,tr_10::overall,oof_fold,1.0,M_predictor,3360,18032,10194.9105930632,0.565378803963131
B23,tr_10::overall,oof_fold,2.0,M_condition,3360,18032,10198.497614232,0.565577729271961
B23,tr_10::overall,oof_fold,2.0,M_joint,3360,18032,10196.2514568703,0.565453164200882
B23,tr_10::overall,oof_fold,2.0,M_null,3360,18032,10185.0258871068,0.564830628166967
B23,tr_10::overall,oof_fold,2.0,M_predictor,3360,18032,10183.5422801452,0.564748351827038
B23,tr_12::overall,oof_all,,M_condition,10080,54096,30858.2364315472,0.570434716643507
B23,tr_12::overall,oof_all,,M_joint,10080,54096,30863.563240865,0.570533186203509
B23,tr_12::overall,oof_all,,M_null,10080,54096,30797.8229281575,0.569317933454553
B23,tr_12::overall,oof_all,,M_predictor,10080,54096,30802.6324347074,0.569406840333988
B23,tr_12::overall,oof_fold,0.0,M_condition,3360,18032,10485.0893032694,0.581471234653363
B23,tr_12::overall,oof_fold,0.0,M_joint,3360,18032,10485.0893032694,0.581471234653363
B23,tr_12::overall,oof_fold,0.0,M_null,3360,18032,10415.8616453028,0.577632078821142
B23,tr_12::overall,oof_fold,0.0,M_predictor,3360,18032,10426.1924597183,0.578204994438682
B23,tr_12::overall,oof_fold,1.0,M_condition,3360,18032,10174.6495140457,0.564255186005199
B23,tr_12::overall,oof_fold,1.0,M_joint,3360,18032,10182.2225365282,0.564675162850941
B23,tr_12::overall,oof_fold,1.0,M_null,3360,18032,10196.9353957479,0.565491093375548
B23,tr_12::overall,oof_fold,1.0,M_predictor,3360,18032,10194.7067924514,0.565367501799656
B23,tr_12::overall,oof_fold,2.0,M_condition,3360,18032,10198.497614232,0.565577729271961
B23,tr_12::overall,oof_fold,2.0,M_joint,3360,18032,10196.2514010674,0.565453161106225
B23,tr_12::overall,oof_fold,2.0,M_null,3360,18032,10185.0258871068,0.564830628166967
B23,tr_12::overall,oof_fold,2.0,M_predictor,3360,18032,10181.7331825377,0.564648024763626
B23,tr_14::overall,oof_all,,M_condition,10080,54096,30858.2364315472,0.570434716643507
B23,tr_14::overall,oof_all,,M_joint,10080,54096,30863.5625317975,0.570533173095931
B23,tr_14::overall,oof_all,,M_null,10080,54096,30797.8229281575,0.569317933454553
B23,tr_14::overall,oof_all,,M_predictor,10080,54096,30760.5803965144,0.56862948085837
B23,tr_14::overall,oof_fold,0.0,M_condition,3360,18032,10485.0893032694,0.581471234653363
B23,tr_14::overall,oof_fold,0.0,M_joint,3360,18032,10485.0893032694,0.581471234653363
B23,tr_14::overall,oof_fold,0.0,M_null,3360,18032,10415.8616453028,0.577632078821142
B23,tr_14::overall,oof_fold,0.0,M_predictor,3360,18032,10414.0287466989,0.57753043182669
B23,tr_14::overall,oof_fold,1.0,M_condition,3360,18032,10174.6495140457,0.564255186005199
B23,tr_14::overall,oof_fold,1.0,M_joint,3360,18032,10182.221443216,0.564675102219168
B23,tr_14::overall,oof_fold,1.0,M_null,3360,18032,10196.9353957479,0.565491093375548
B23,tr_14::overall,oof_fold,1.0,M_predictor,3360,18032,10175.3063901686,0.564291614361615
B23,tr_14::overall,oof_fold,2.0,M_condition,3360,18032,10198.497614232,0.565577729271961
B23,tr_14::overall,oof_fold,2.0,M_joint,3360,18032,10196.251785312,0.565453182415262
B23,tr_14::overall,oof_fold,2.0,M_null,3360,18032,10185.0258871068,0.564830628166967
B23,tr_14::overall,oof_fold,2.0,M_predictor,3360,18032,10171.2452596469,0.564066396386806
B23,tr_16::overall,oof_all,,M_condition,10080,54096,30858.2364315472,0.570434716643507
B23,tr_16::overall,oof_all,,M_joint,10080,54096,30863.5582068294,0.570533093146062
B23,tr_16::overall,oof_all,,M_null,10080,54096,30797.8229281575,0.569317933454553
B23,tr_16::overall,oof_all,,M_predictor,10080,54096,30807.781093536,0.569502016665484
B23,tr_16::overall,oof_fold,0.0,M_condition,3360,18032,10485.0893032694,0.581471234653363
B23,tr_16::overall,oof_fold,0.0,M_joint,3360,18032,10485.0893032694,0.581471234653363
B23,tr_16::overall,oof_fold,0.0,M_null,3360,18032,10415.8616453028,0.577632078821142
B23,tr_16::overall,oof_fold,0.0,M_predictor,3360,18032,10476.5102222375,0.580995464853458
B23,tr_16::overall,oof_fold,1.0,M_condition,3360,18032,10174.6495140457,0.564255186005199
B23,tr_16::overall,oof_fold,1.0,M_joint,3360,18032,10182.2206417523,0.564675057772419
B23,tr_16::overall,oof_fold,1.0,M_null,3360,18032,10196.9353957479,0.565491093375548
B23,tr_16::overall,oof_fold,1.0,M_predictor,3360,18032,10171.0402705477,0.564055028313426
B23,tr_16::overall,oof_fold,2.0,M_condition,3360,18032,10198.497614232,0.565577729271961
B23,tr_16::overall,oof_fold,2.0,M_joint,3360,18032,10196.2482618077,0.565452987012405
B23,tr_16::overall,oof_fold,2.0,M_null,3360,18032,10185.0258871068,0.564830628166967
B23,tr_16::overall,oof_fold,2.0,M_predictor,3360,18032,10160.2306007508,0.563455556829568
B23,tr_18::overall,oof_all,,M_condition,10080,54096,30858.2364315472,0.570434716643507
B23,tr_18::overall,oof_all,,M_joint,10080,54096,30863.6360848977,0.570534532773175
B23,tr_18::overall,oof_all,,M_null,10080,54096,30797.8229281575,0.569317933454553
B23,tr_18::overall,oof_all,,M_predictor,10080,54096,30818.9125203419,0.56970778838254
B23,tr_18::overall,oof_fold,0.0,M_condition,3360,18032,10485.0893032694,0.581471234653363
B23,tr_18::overall,oof_fold,0.0,M_joint,3360,18032,10485.0893032694,0.581471234653363
B23,tr_18::overall,oof_fold,0.0,M_null,3360,18032,10415.8616453028,0.577632078821142
B23,tr_18::overall,oof_fold,0.0,M_predictor,3360,18032,10451.2526073018,0.579594754176012
B23,tr_18::overall,oof_fold,1.0,M_condition,3360,18032,10174.6495140457,0.564255186005199
B23,tr_18::overall,oof_fold,1.0,M_joint,3360,18032,10182.2918103464,0.564679004566683
B23,tr_18::overall,oof_fold,1.0,M_null,3360,18032,10196.9353957479,0.565491093375548
B23,tr_18::overall,oof_fold,1.0,M_predictor,3360,18032,10190.0207745917,0.565107629469369
B23,tr_18::overall,oof_fold,2.0,M_condition,3360,18032,10198.497614232,0.565577729271961
B23,tr_18::overall,oof_fold,2.0,M_joint,3360,18032,10196.2549712818,0.565453359099478
B23,tr_18::overall,oof_fold,2.0,M_null,3360,18032,10185.0258871068,0.564830628166967
B23,tr_18::overall,oof_fold,2.0,M_predictor,3360,18032,10177.6391384484,0.56442098150224
B23,tr_20::overall,oof_all,,M_condition,10080,54096,30858.2364315472,0.570434716643507
B23,tr_20::overall,oof_all,,M_joint,10080,54096,30863.6316062693,0.570534449982796
B23,tr_20::overall,oof_all,,M_null,10080,54096,30797.8229281575,0.569317933454553
B23,tr_20::overall,oof_all,,M_predictor,10080,54096,30857.0132233938,0.57041210483943
B23,tr_20::overall,oof_fold,0.0,M_condition,3360,18032,10485.0893032694,0.581471234653363
B23,tr_20::overall,oof_fold,0.0,M_joint,3360,18032,10485.0893032694,0.581471234653363
B23,tr_20::overall,oof_fold,0.0,M_null,3360,18032,10415.8616453028,0.577632078821142
B23,tr_20::overall,oof_fold,0.0,M_predictor,3360,18032,10496.5225136428,0.582105285805391
B23,tr_20::overall,oof_fold,1.0,M_condition,3360,18032,10174.6495140457,0.564255186005199
B23,tr_20::overall,oof_fold,1.0,M_joint,3360,18032,10182.2893019619,0.564678865459291
B23,tr_20::overall,oof_fold,1.0,M_null,3360,18032,10196.9353957479,0.565491093375548
B23,tr_20::overall,oof_fold,1.0,M_predictor,3360,18032,10185.8893871877,0.564878515261077
B23,tr_20::overall,oof_fold,2.0,M_condition,3360,18032,10198.497614232,0.565577729271961
B23,tr_20::overall,oof_fold,2.0,M_joint,3360,18032,10196.2530010379,0.565453249835733
B23,tr_20::overall,oof_fold,2.0,M_null,3360,18032,10185.0258871068,0.564830628166967
B23,tr_20::overall,oof_fold,2.0,M_predictor,3360,18032,10174.6013225633,0.564252513451823
B23,tr_22::overall,oof_all,,M_condition,10080,54096,30858.2364315472,0.570434716643507
B23,tr_22::overall,oof_all,,M_joint,10080,54096,30863.6315339223,0.570534448645413
B23,tr_22::overall,oof_all,,M_null,10080,54096,30797.8229281575,0.569317933454553
B23,tr_22::overall,oof_all,,M_predictor,10080,54096,30859.741589625,0.570462540476652
B23,tr_22::overall,oof_fold,0.0,M_condition,3360,18032,10485.0893032694,0.581471234653363
B23,tr_22::overall,oof_fold,0.0,M_joint,3360,18032,10485.0893032694,0.581471234653363
B23,tr_22::overall,oof_fold,0.0,M_null,3360,18032,10415.8616453028,0.577632078821142
B23,tr_22::overall,oof_fold,0.0,M_predictor,3360,18032,10480.1630286537,0.581198038412472
B23,tr_22::overall,oof_fold,1.0,M_condition,3360,18032,10174.6495140457,0.564255186005199
B23,tr_22::overall,oof_fold,1.0,M_joint,3360,18032,10182.2875248215,0.564678766904474
B23,tr_22::overall,oof_fold,1.0,M_null,3360,18032,10196.9353957479,0.565491093375548
B23,tr_22::overall,oof_fold,1.0,M_predictor,3360,18032,10193.7680241981,0.565315440561119
B23,tr_22::overall,oof_fold,2.0,M_condition,3360,18032,10198.497614232,0.565577729271961
B23,tr_22::overall,oof_fold,2.0,M_joint,3360,18032,10196.2547058314,0.565453344378403
B23,tr_22::overall,oof_fold,2.0,M_null,3360,18032,10185.0258871068,0.564830628166967
B23,tr_22::overall,oof_fold,2.0,M_predictor,3360,18032,10185.8105367732,0.564874142456367
B23,tr_2::overall,oof_all,,M_condition,10080,54096,30858.2364315472,0.570434716643507
B23,tr_2::overall,oof_all,,M_joint,10080,54096,30863.5593274301,0.570533113861101
B23,tr_2::overall,oof_all,,M_null,10080,54096,30797.8229281575,0.569317933454553
B23,tr_2::overall,oof_all,,M_predictor,10080,54096,30771.4265688944,0.568829979460484
B23,tr_2::overall,oof_fold,0.0,M_condition,3360,18032,10485.0893032694,0.581471234653363
B23,tr_2::overall,oof_fold,0.0,M_joint,3360,18032,10485.0893032694,0.581471234653363
B23,tr_2::overall,oof_fold,0.0,M_null,3360,18032,10415.8616453028,0.577632078821142
B23,tr_2::overall,oof_fold,0.0,M_predictor,3360,18032,10412.1067573106,0.577423844127694
B23,tr_2::overall,oof_fold,1.0,M_condition,3360,18032,10174.6495140457,0.564255186005199
B23,tr_2::overall,oof_fold,1.0,M_joint,3360,18032,10182.2198684884,0.564675014889554
B23,tr_2::overall,oof_fold,1.0,M_null,3360,18032,10196.9353957479,0.565491093375548
B23,tr_2::overall,oof_fold,1.0,M_predictor,3360,18032,10192.3713047687,0.565237982740055
B23,tr_2::overall,oof_fold,2.0,M_condition,3360,18032,10198.497614232,0.565577729271961
B23,tr_2::overall,oof_fold,2.0,M_joint,3360,18032,10196.2501556722,0.565453092040386
B23,tr_2::overall,oof_fold,2.0,M_null,3360,18032,10185.0258871068,0.564830628166967
B23,tr_2::overall,oof_fold,2.0,M_predictor,3360,18032,10166.9485068151,0.563828111513705
B23,tr_4::overall,oof_all,,M_condition,10080,54096,30858.2364315472,0.570434716643507
B23,tr_4::overall,oof_all,,M_joint,10080,54096,30863.5634282062,0.570533189666634
B23,tr_4::overall,oof_all,,M_null,10080,54096,30797.8229281575,0.569317933454553
B23,tr_4::overall,oof_all,,M_predictor,10080,54096,30801.0797203215,0.569378137391332
B23,tr_4::overall,oof_fold,0.0,M_condition,3360,18032,10485.0893032694,0.581471234653363
B23,tr_4::overall,oof_fold,0.0,M_joint,3360,18032,10485.0893032694,0.581471234653363
B23,tr_4::overall,oof_fold,0.0,M_null,3360,18032,10415.8616453028,0.577632078821142
B23,tr_4::overall,oof_fold,0.0,M_predictor,3360,18032,10457.0912383768,0.579918546937486
B23,tr_4::overall,oof_fold,1.0,M_condition,3360,18032,10174.6495140457,0.564255186005199
B23,tr_4::overall,oof_fold,1.0,M_joint,3360,18032,10182.2232428908,0.564675202023666
B23,tr_4::overall,oof_fold,1.0,M_null,3360,18032,10196.9353957479,0.565491093375548
B23,tr_4::overall,oof_fold,1.0,M_predictor,3360,18032,10179.8375041037,0.564542896190312
B23,tr_4::overall,oof_fold,2.0,M_condition,3360,18032,10198.497614232,0.565577729271961
B23,tr_4::overall,oof_fold,2.0,M_joint,3360,18032,10196.250882046,0.565453132322872
B23,tr_4::overall,oof_fold,2.0,M_null,3360,18032,10185.0258871068,0.564830628166967
B23,tr_4::overall,oof_fold,2.0,M_predictor,3360,18032,10164.150977841,0.563672969046197
B23,tr_6::overall,oof_all,,M_condition,10080,54096,30858.2364315472,0.570434716643507
B23,tr_6::overall,oof_all,,M_joint,10080,54096,30863.5545678279,0.570533025876736
B23,tr_6::overall,oof_all,,M_null,10080,54096,30797.8229281575,0.569317933454553
B23,tr_6::overall,oof_all,,M_predictor,10080,54096,30786.3113679915,0.569105134723298
B23,tr_6::overall,oof_fold,0.0,M_condition,3360,18032,10485.0893032694,0.581471234653363
B23,tr_6::overall,oof_fold,0.0,M_joint,3360,18032,10485.0893032694,0.581471234653363
B23,tr_6::overall,oof_fold,0.0,M_null,3360,18032,10415.8616453028,0.577632078821142
B23,tr_6::overall,oof_fold,0.0,M_predictor,3360,18032,10464.1087904539,0.580307719080185
B23,tr_6::overall,oof_fold,1.0,M_condition,3360,18032,10174.6495140457,0.564255186005199
B23,tr_6::overall,oof_fold,1.0,M_joint,3360,18032,10182.2171125541,0.564674862053797
B23,tr_6::overall,oof_fold,1.0,M_null,3360,18032,10196.9353957479,0.565491093375548
B23,tr_6::overall,oof_fold,1.0,M_predictor,3360,18032,10169.2746219091,0.563957110797975
B23,tr_6::overall,oof_fold,2.0,M_condition,3360,18032,10198.497614232,0.565577729271961
B23,tr_6::overall,oof_fold,2.0,M_joint,3360,18032,10196.2481520044,0.56545298092305
B23,tr_6::overall,oof_fold,2.0,M_null,3360,18032,10185.0258871068,0.564830628166967
B23,tr_6::overall,oof_fold,2.0,M_predictor,3360,18032,10152.9279556285,0.563050574291734
B23,tr_8::overall,oof_all,,M_condition,10080,54096,30858.2364315472,0.570434716643507
B23,tr_8::overall,oof_all,,M_joint,10080,54096,30863.6326855502,0.57053446993401
B23,tr_8::overall,oof_all,,M_null,10080,54096,30797.8229281575,0.569317933454553
B23,tr_8::overall,oof_all,,M_predictor,10080,54096,30749.2638875147,0.568420287775707
B23,tr_8::overall,oof_fold,0.0,M_condition,3360,18032,10485.0893032694,0.581471234653363
B23,tr_8::overall,oof_fold,0.0,M_joint,3360,18032,10485.0893032694,0.581471234653363
B23,tr_8::overall,oof_fold,0.0,M_null,3360,18032,10415.8616453028,0.577632078821142
B23,tr_8::overall,oof_fold,0.0,M_predictor,3360,18032,10401.585950052,0.576840392083631
B23,tr_8::overall,oof_fold,1.0,M_condition,3360,18032,10174.6495140457,0.564255186005199
B23,tr_8::overall,oof_fold,1.0,M_joint,3360,18032,10182.2902596739,0.56467891857109
B23,tr_8::overall,oof_fold,1.0,M_null,3360,18032,10196.9353957479,0.565491093375548
B23,tr_8::overall,oof_fold,1.0,M_predictor,3360,18032,10183.8763066406,0.564766875922837
B23,tr_8::overall,oof_fold,2.0,M_condition,3360,18032,10198.497614232,0.565577729271961
B23,tr_8::overall,oof_fold,2.0,M_joint,3360,18032,10196.2531226069,0.565453256577577
B23,tr_8::overall,oof_fold,2.0,M_null,3360,18032,10185.0258871068,0.564830628166967
B23,tr_8::overall,oof_fold,2.0,M_predictor,3360,18032,10163.801630822,0.563653595320653
