analysis_row_id,dataset_id,model_variant,representation,layer,participant_id,item_id,item_talker,condition,distance,response_correct,response_incorrect,listener_accuracy,model_similarity,similarity_k,similarity_definition
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S001.Wboy,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S001.Wboy,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S001.Wfell,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S001.Wfell,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S001.Wwindow,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S001.Wwindow,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S002.Whelped,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S002.Whelped,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S002.Whusband,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S002.Whusband,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S002.Wwife,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S002.Wwife,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S003.Wbe,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S003.Wbe,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S003.Wbig,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S003.Wbig,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S003.Wdangerous,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S003.Wdangerous,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S003.Wdogs,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S003.Wdogs,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S004.Wdirty,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S004.Wdirty,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S004.Wshoes,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S004.Wshoes,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S004.Wvery,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S004.Wvery,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S004.Wwere,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S004.Wwere,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S005.Wlost,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S005.Wlost,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S005.Wplayer,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S005.Wplayer,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S005.Wshoe,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S005.Wshoe,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S006.Wmoney,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S006.Wmoney,X21.CMN.CMN_M_043,Talker-specific,0.0,0,1,0,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S006.Wsomebody,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S006.Wsomebody,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S006.Wstole,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S006.Wstole,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S007.Wfire,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S007.Wfire,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S007.Whot,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S007.Whot,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S007.Wvery,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S007.Wvery,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S008.Wcup,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S008.Wcup,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S008.Wdrinking,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S008.Wdrinking,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S008.Wown,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S008.Wown,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S009.Wbook,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S009.Wbook,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S009.Wcame,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S009.Wcame,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S009.Wpicture,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S009.Wpicture,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S010.Wcar,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S010.Wcar,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S010.Wfast,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S010.Wfast,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S010.Wgoing,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S010.Wgoing,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S010.Wtoo,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S010.Wtoo,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S011.Wdripped,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S011.Wdripped,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S011.Wground,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S011.Wground,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S011.Wpaint,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S011.Wpaint,X21.CMN.CMN_M_043,Talker-specific,0.0,0,1,0,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S013.Wfamily,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S013.Wfamily,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S013.Wfish,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S013.Wfish,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S013.Wlikes,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S013.Wlikes,X21.CMN.CMN_M_043,Talker-specific,0.0,0,1,0,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S014.Ware,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S014.Ware,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S014.Wbananas,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S014.Wbananas,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S014.Wripe,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S014.Wripe,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S014.Wtoo,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S014.Wtoo,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S015.Wgrew,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S015.Wgrew,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S015.Wlots,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S015.Wlots,X21.CMN.CMN_M_043,Talker-specific,0.0,0,1,0,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S015.Wvegetables,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S015.Wvegetables,X21.CMN.CMN_M_043,Talker-specific,0.0,0,1,0,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S016.Wargues,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S016.Wargues,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S016.Wsister,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S016.Wsister,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S017.Wclean,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S017.Wclean,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S017.Wkitchen,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S017.Wkitchen,X21.CMN.CMN_M_043,Talker-specific,0.0,0,1,0,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S017.Wwas,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S017.Wwas,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S017.Wwindow,X21,base,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S017.Wwindow,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S018.Whung,X21,base,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S018.Whung,X21.CMN.CMN_M_035,Multi-talker,1.3493792651626564,1,0,1,0.6170113930023329,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S018.Wraincoat,X21,base,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S018.Wraincoat,X21.CMN.CMN_M_035,Multi-talker,0.4515887470294434,1,0,1,0.8507827283126052,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S019.Wbrought,X21,base,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S019.Wbrought,X21.CMN.CMN_M_035,Multi-talker,0.8662216888718011,1,0,1,0.7334670782627166,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S019.Wletter,X21,base,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S019.Wletter,X21.CMN.CMN_M_035,Multi-talker,0.5623665247125562,1,0,1,0.8177163999237549,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S019.Wmailman,X21,base,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S019.Wmailman,X21.CMN.CMN_M_035,Multi-talker,0.4007483873542474,1,0,1,0.8664026200223074,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S020.Wbaby,X21,base,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S020.Wbaby,X21.CMN.CMN_M_035,Multi-talker,0.4429586707108403,1,0,1,0.8534141974278256,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S020.Wheard,X21,base,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S020.Wheard,X21.CMN.CMN_M_035,Multi-talker,0.7279582403998844,1,0,1,0.7706694185174894,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S020.Wmother,X21,base,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S020.Wmother,X21.CMN.CMN_M_035,Multi-talker,0.6833978707612257,1,0,1,0.7830567647273725,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S021.Wfound,X21,base,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S021.Wfound,X21.CMN.CMN_M_035,Multi-talker,0.4866710748110803,1,0,1,0.8401687534861458,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S021.Wpurse,X21,base,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S021.Wpurse,X21.CMN.CMN_M_035,Multi-talker,0.5657664540227519,1,0,1,0.8167221338170186,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S021.Wtrash,X21,base,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S021.Wtrash,X21.CMN.CMN_M_035,Multi-talker,0.3918368244949533,1,0,1,0.8691699470975678,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S022.Whas,X21,base,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S022.Whas,X21.CMN.CMN_M_035,Multi-talker,0.3880579751744281,1,0,1,0.870346068488717,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S022.Wlegs,X21,base,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S022.Wlegs,X21.CMN.CMN_M_035,Multi-talker,0.4293851273215093,1,0,1,0.8575694981669401,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S022.Wtable,X21,base,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S022.Wtable,X21.CMN.CMN_M_035,Multi-talker,0.2069124731831866,1,0,1,0.9286322574959015,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S022.Wthree,X21,base,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S022.Wthree,X21.CMN.CMN_M_035,Multi-talker,0.846195971803334,0,1,0,0.7387420475019836,0.3578443826400954,exp(-0.35784438264009538 * raw_distance)
