analysis_row_id,condition_id,dataset_id,distance,item_id,item_talker,layer,model_variant,participant_id,representation,response_correct,response_incorrect,condition_class,test_accent,listener_accuracy,model_similarity,similarity_k
AN19:AN19.1:001,AN19.Korean.test_Korean,AN19,15.404918906764092,AN19.KOR.km8.EW68,AN19.KOR.km8,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7209826491095177,0.021236087577095632
AN19:AN19.1:002,AN19.Korean.test_Korean,AN19,14.547588973380572,AN19.KOR.kf5.HW63,AN19.KOR.kf5,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7342293204550384,0.021236087577095632
AN19:AN19.1:003,AN19.Korean.test_Korean,AN19,20.218741919240493,AN19.KOR.km1.HW64,AN19.KOR.km1,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6509210141953612,0.021236087577095632
AN19:AN19.1:004,AN19.Korean.test_Korean,AN19,17.093188729763312,AN19.KOR.kf1.HW58,AN19.KOR.kf1,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6955916832230454,0.021236087577095632
AN19:AN19.1:005,AN19.Korean.test_Korean,AN19,10.604068891680829,AN19.KOR.km3.EW72,AN19.KOR.km3,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7983653648240219,0.021236087577095632
AN19:AN19.1:006,AN19.Korean.test_Korean,AN19,12.88552843740509,AN19.KOR.km3.EW67,AN19.KOR.km3,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7606072052847028,0.021236087577095632
AN19:AN19.1:007,AN19.Korean.test_Korean,AN19,18.39991077344836,AN19.KOR.km8.EW69,AN19.KOR.km8,tr_24,base,AN19.1,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.6765546057494088,0.021236087577095632
AN19:AN19.1:008,AN19.Korean.test_Korean,AN19,19.61802074697552,AN19.KOR.km3.HW69,AN19.KOR.km3,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6592779838292194,0.021236087577095632
AN19:AN19.1:009,AN19.Korean.test_Korean,AN19,28.95773870930866,AN19.KOR.km8.EW75,AN19.KOR.km8,tr_24,base,AN19.1,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.540668428004395,0.021236087577095632
AN19:AN19.1:010,AN19.Korean.test_Korean,AN19,19.24492026309517,AN19.KOR.kf3.HW53,AN19.KOR.kf3,tr_24,base,AN19.1,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.6645223200709999,0.021236087577095632
AN19:AN19.1:011,AN19.Korean.test_Korean,AN19,23.23960670296829,AN19.KOR.kf5.HW61,AN19.KOR.kf5,tr_24,base,AN19.1,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.6104747638129518,0.021236087577095632
AN19:AN19.1:012,AN19.Korean.test_Korean,AN19,18.44164912913136,AN19.KOR.kf3.HW62,AN19.KOR.kf3,tr_24,base,AN19.1,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.6759552009141062,0.021236087577095632
AN19:AN19.1:013,AN19.Korean.test_Korean,AN19,20.886906251633807,AN19.KOR.kf1.EW56,AN19.KOR.kf1,tr_24,base,AN19.1,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.6417501853737533,0.021236087577095632
AN19:AN19.1:014,AN19.Korean.test_Korean,AN19,16.01691806405196,AN19.KOR.kf1.EW53,AN19.KOR.kf1,tr_24,base,AN19.1,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.7116730483982663,0.021236087577095632
AN19:AN19.1:015,AN19.Korean.test_Korean,AN19,19.26073695632639,AN19.KOR.km1.EW60,AN19.KOR.km1,tr_24,base,AN19.1,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.6642991546834326,0.021236087577095632
AN19:AN19.1:016,AN19.Korean.test_Korean,AN19,13.027641959196728,AN19.KOR.kf1.HW54,AN19.KOR.kf1,tr_24,base,AN19.1,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.7583152023283758,0.021236087577095632
AN19:AN19.1:017,AN19.Korean.test_Korean,AN19,14.631611790840338,AN19.KOR.km1.HW66,AN19.KOR.km1,tr_24,base,AN19.1,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.7329203915155701,0.021236087577095632
AN19:AN19.1:018,AN19.Korean.test_Korean,AN19,17.795829509042296,AN19.KOR.km3.HW68,AN19.KOR.km3,tr_24,base,AN19.1,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.6852895742192884,0.021236087577095632
AN19:AN19.1:019,AN19.Korean.test_Korean,AN19,14.535799154218212,AN19.KOR.kf3.HW59,AN19.KOR.kf3,tr_24,base,AN19.1,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.7344131721944738,0.021236087577095632
AN19:AN19.1:020,AN19.Korean.test_Korean,AN19,23.834125051837614,AN19.KOR.km1.EW62,AN19.KOR.km1,tr_24,base,AN19.1,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.602815820877781,0.021236087577095632
AN19:AN19.1:021,AN19.Korean.test_Korean,AN19,12.970004737945604,AN19.KOR.kf1.HW56,AN19.KOR.kf1,tr_24,base,AN19.1,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.7592439401203587,0.021236087577095632
AN19:AN19.1:022,AN19.Korean.test_Korean,AN19,19.64701544701492,AN19.KOR.km8.HW72,AN19.KOR.km8,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6588721689160121,0.021236087577095632
AN19:AN19.1:023,AN19.Korean.test_Korean,AN19,13.44505992549106,AN19.KOR.kf1.HW52,AN19.KOR.kf1,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.751622955256108,0.021236087577095632
AN19:AN19.1:024,AN19.Korean.test_Korean,AN19,13.5649424302505,AN19.KOR.kf5.EW65,AN19.KOR.kf5,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7497118806245677,0.021236087577095632
AN19:AN19.1:025,AN19.Korean.test_Korean,AN19,14.906275188936176,AN19.KOR.km3.EW66,AN19.KOR.km3,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7286578743021641,0.021236087577095632
AN19:AN19.1:026,AN19.Korean.test_Korean,AN19,23.909029570117028,AN19.KOR.kf1.EW51,AN19.KOR.kf1,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6018576967008209,0.021236087577095632
AN19:AN19.1:027,AN19.Korean.test_Korean,AN19,12.112232352902105,AN19.KOR.km8.HW73,AN19.KOR.km8,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7732008541139969,0.021236087577095632
AN19:AN19.1:028,AN19.Korean.test_Korean,AN19,10.382575094905768,AN19.KOR.kf5.HW60,AN19.KOR.kf5,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.802129450940018,0.021236087577095632
AN19:AN19.1:029,AN19.Korean.test_Korean,AN19,11.407743009810607,AN19.KOR.km8.HW70,AN19.KOR.km8,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7848553626217756,0.021236087577095632
AN19:AN19.1:030,AN19.Korean.test_Korean,AN19,16.367756143165135,AN19.KOR.kf3.HW57,AN19.KOR.kf3,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7063904825925178,0.021236087577095632
AN19:AN19.1:031,AN19.Korean.test_Korean,AN19,17.3507261031481,AN19.KOR.kf3.EW57,AN19.KOR.kf3,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6917978162858414,0.021236087577095632
AN19:AN19.1:032,AN19.Korean.test_Korean,AN19,17.778830588132937,AN19.KOR.kf1.EW50,AN19.KOR.kf1,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6855370019523103,0.021236087577095632
AN19:AN19.1:033,AN19.Korean.test_Korean,AN19,19.094198884333057,AN19.KOR.km1.EW61,AN19.KOR.km1,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6666526857372591,0.021236087577095632
AN19:AN19.1:034,AN19.Korean.test_Korean,AN19,19.41956918306437,AN19.KOR.kf5.HW55,AN19.KOR.kf5,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.662062264798631,0.021236087577095632
AN19:AN19.1:035,AN19.Korean.test_Korean,AN19,18.38135796348359,AN19.KOR.km1.HW65,AN19.KOR.km1,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6768212134045494,0.021236087577095632
AN19:AN19.1:036,AN19.Korean.test_Korean,AN19,12.7213322155552,AN19.KOR.kf3.EW55,AN19.KOR.kf3,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.763263984654343,0.021236087577095632
AN19:AN19.1:037,AN19.Korean.test_Korean,AN19,12.434191453135377,AN19.KOR.kf5.EW64,AN19.KOR.kf5,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7679323937741435,0.021236087577095632
AN19:AN19.1:038,AN19.Korean.test_Korean,AN19,11.56740967913634,AN19.KOR.km8.EW18,AN19.KOR.km8,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7821986637488886,0.021236087577095632
AN19:AN19.1:039,AN19.Korean.test_Korean,AN19,20.658603393873022,AN19.KOR.km1.HW67,AN19.KOR.km1,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6448691113666555,0.021236087577095632
AN19:AN19.1:040,AN19.Korean.test_Korean,AN19,11.985088781278783,AN19.KOR.kf5.EW59,AN19.KOR.kf5,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7752913421016849,0.021236087577095632
AN19:AN19.1:041,AN19.Korean.test_Korean,AN19,13.21657302912927,AN19.KOR.kf5.EW58,AN19.KOR.kf5,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7552788181706585,0.021236087577095632
AN19:AN19.1:042,AN19.Korean.test_Korean,AN19,17.12834055716931,AN19.KOR.km1.EW63,AN19.KOR.km1,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6950726266344421,0.021236087577095632
AN19:AN19.1:043,AN19.Korean.test_Korean,AN19,11.104822484806515,AN19.KOR.km8.HW29,AN19.KOR.km8,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7899204910587647,0.021236087577095632
AN19:AN19.1:044,AN19.Korean.test_Korean,AN19,16.216872168693275,AN19.KOR.kf3.EW54,AN19.KOR.kf3,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7086575186521824,0.021236087577095632
AN19:AN19.1:045,AN19.Korean.test_Korean,AN19,22.43878385866231,AN19.KOR.kf3.EW52,AN19.KOR.kf3,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6209454897100545,0.021236087577095632
AN19:AN19.1:046,AN19.Korean.test_Korean,AN19,8.943631620386993,AN19.KOR.km3.EW73,AN19.KOR.km3,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.8270188885736905,0.021236087577095632
AN19:AN19.1:047,AN19.Korean.test_Korean,AN19,15.921888304789109,AN19.KOR.km3.HW74,AN19.KOR.km3,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7131106976603322,0.021236087577095632
AN19:AN19.1:048,AN19.Korean.test_Korean,AN19,14.63724376060315,AN19.KOR.km3.HW75,AN19.KOR.km3,tr_24,base,AN19.1,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7328327387433259,0.021236087577095632
AN19:AN19.100:001,AN19.Spanish.test_Spanish,AN19,19.325281424505885,AN19.SPA.sf3.HW59,AN19.SPA.sf3,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.6633892421847566,0.021236087577095632
AN19:AN19.100:002,AN19.Spanish.test_Spanish,AN19,17.025319677221134,AN19.SPA.sm7.HW72,AN19.SPA.sm7,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.6965949436474415,0.021236087577095632
AN19:AN19.100:003,AN19.Spanish.test_Spanish,AN19,27.44236344944137,AN19.SPA.sf1.HW52,AN19.SPA.sf1,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.5583504687660162,0.021236087577095632
AN19:AN19.100:004,AN19.Spanish.test_Spanish,AN19,26.32295398834309,AN19.SPA.sf1.EW51,AN19.SPA.sf1,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.571782527722669,0.021236087577095632
AN19:AN19.100:005,AN19.Spanish.test_Spanish,AN19,18.1737300230542,AN19.SPA.sf3.HW53,AN19.SPA.sf3,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.6798120457195254,0.021236087577095632
AN19:AN19.100:006,AN19.Spanish.test_Spanish,AN19,21.916204961147017,AN19.SPA.sm7.HW73,AN19.SPA.sm7,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.6278748298455417,0.021236087577095632
AN19:AN19.100:007,AN19.Spanish.test_Spanish,AN19,20.546191065438133,AN19.SPA.sf5.HW61,AN19.SPA.sf5,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.6464103805782022,0.021236087577095632
AN19:AN19.100:008,AN19.Spanish.test_Spanish,AN19,24.469539244657625,AN19.SPA.sf1.EW50,AN19.SPA.sf1,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.5947362325463555,0.021236087577095632
AN19:AN19.100:009,AN19.Spanish.test_Spanish,AN19,17.159607876530348,AN19.SPA.sf1.EW53,AN19.SPA.sf1,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.6946112547071666,0.021236087577095632
AN19:AN19.100:010,AN19.Spanish.test_Spanish,AN19,15.45035658305838,AN19.SPA.sm3.EW61,AN19.SPA.sm3,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.7202872951665023,0.021236087577095632
AN19:AN19.100:011,AN19.Spanish.test_Spanish,AN19,25.777056116651995,AN19.SPA.sf5.HW55,AN19.SPA.sf5,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.5784496213087549,0.021236087577095632
AN19:AN19.100:012,AN19.Spanish.test_Spanish,AN19,15.585993746742972,AN19.SPA.sm3.HW65,AN19.SPA.sm3,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.7182155628503446,0.021236087577095632
AN19:AN19.100:013,AN19.Spanish.test_Spanish,AN19,12.625221228484264,AN19.SPA.sf1.HW58,AN19.SPA.sf1,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.7648234136065085,0.021236087577095632
AN19:AN19.100:014,AN19.Spanish.test_Spanish,AN19,17.113225103131082,AN19.SPA.sm3.HW66,AN19.SPA.sm3,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.6952957759683516,0.021236087577095632
AN19:AN19.100:015,AN19.Spanish.test_Spanish,AN19,11.59327901155246,AN19.SPA.sf5.EW64,AN19.SPA.sf5,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.7817690704368795,0.021236087577095632
AN19:AN19.100:016,AN19.Spanish.test_Spanish,AN19,11.329642468047828,AN19.SPA.sf5.EW59,AN19.SPA.sf5,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.7861581645224097,0.021236087577095632
AN19:AN19.100:017,AN19.Spanish.test_Spanish,AN19,24.55577177208841,AN19.SPA.sm5.HW68,AN19.SPA.sm5,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.5936481234724031,0.021236087577095632
AN19:AN19.100:018,AN19.Spanish.test_Spanish,AN19,12.617787390477142,AN19.SPA.sm7.HW29,AN19.SPA.sm7,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.7649441624711218,0.021236087577095632
AN19:AN19.100:019,AN19.Spanish.test_Spanish,AN19,20.23535463838509,AN19.SPA.sm3.EW62,AN19.SPA.sm3,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.6506914168205303,0.021236087577095632
AN19:AN19.100:020,AN19.Spanish.test_Spanish,AN19,16.990414676245617,AN19.SPA.sm7.EW69,AN19.SPA.sm7,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.6971114830421633,0.021236087577095632
AN19:AN19.100:021,AN19.Spanish.test_Spanish,AN19,15.421749008708112,AN19.SPA.sf3.EW52,AN19.SPA.sf3,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.7207250119749657,0.021236087577095632
AN19:AN19.100:022,AN19.Spanish.test_Spanish,AN19,13.503229737549896,AN19.SPA.sm5.HW69,AN19.SPA.sm5,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.7506950492421074,0.021236087577095632
AN19:AN19.100:023,AN19.Spanish.test_Spanish,AN19,14.615582136056688,AN19.SPA.sm5.HW74,AN19.SPA.sm5,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.7331699253284246,0.021236087577095632
AN19:AN19.100:024,AN19.Spanish.test_Spanish,AN19,18.92858593260052,AN19.SPA.sm5.HW75,AN19.SPA.sm5,tr_24,base,AN19.100,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.6690014117778887,0.021236087577095632
AN19:AN19.100:025,AN19.Spanish.test_Spanish,AN19,12.47620939220633,AN19.SPA.sf5.EW65,AN19.SPA.sf5,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.7672474759044994,0.021236087577095632
AN19:AN19.100:026,AN19.Spanish.test_Spanish,AN19,18.60067112561125,AN19.SPA.sm5.EW66,AN19.SPA.sm5,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.6736763468077548,0.021236087577095632
AN19:AN19.100:027,AN19.Spanish.test_Spanish,AN19,17.18183456373412,AN19.SPA.sm7.EW68,AN19.SPA.sm7,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.6942834700887274,0.021236087577095632
AN19:AN19.100:028,AN19.Spanish.test_Spanish,AN19,12.96988769673674,AN19.SPA.sm7.EW75,AN19.SPA.sm7,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.7592458272215138,0.021236087577095632
AN19:AN19.100:029,AN19.Spanish.test_Spanish,AN19,9.266918903498734,AN19.SPA.sf5.HW60,AN19.SPA.sf5,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.8213605540788712,0.021236087577095632
AN19:AN19.100:030,AN19.Spanish.test_Spanish,AN19,16.326734539140812,AN19.SPA.sf3.HW62,AN19.SPA.sf3,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.7070061145614562,0.021236087577095632
AN19:AN19.100:031,AN19.Spanish.test_Spanish,AN19,12.365322671372022,AN19.SPA.sm7.HW70,AN19.SPA.sm7,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.769056319245224,0.021236087577095632
AN19:AN19.100:032,AN19.Spanish.test_Spanish,AN19,15.403423133127149,AN19.SPA.sf1.EW56,AN19.SPA.sf1,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.721005551040052,0.021236087577095632
AN19:AN19.100:033,AN19.Spanish.test_Spanish,AN19,20.51339151357895,AN19.SPA.sf3.HW57,AN19.SPA.sf3,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.6468607843295084,0.021236087577095632
AN19:AN19.100:034,AN19.Spanish.test_Spanish,AN19,21.303491911463173,AN19.SPA.sf3.EW57,AN19.SPA.sf3,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.6360978852048447,0.021236087577095632
AN19:AN19.100:035,AN19.Spanish.test_Spanish,AN19,18.43255217422357,AN19.SPA.sm3.EW60,AN19.SPA.sm3,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.6760857970760005,0.021236087577095632
AN19:AN19.100:036,AN19.Spanish.test_Spanish,AN19,10.707630013432793,AN19.SPA.sf1.HW54,AN19.SPA.sf1,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.7966115026096142,0.021236087577095632
AN19:AN19.100:037,AN19.Spanish.test_Spanish,AN19,9.362006404257947,AN19.SPA.sf5.HW63,AN19.SPA.sf5,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.819703665235267,0.021236087577095632
AN19:AN19.100:038,AN19.Spanish.test_Spanish,AN19,12.634813477675706,AN19.SPA.sm3.HW64,AN19.SPA.sm3,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.7646676335337887,0.021236087577095632
AN19:AN19.100:039,AN19.Spanish.test_Spanish,AN19,9.329974399036129,AN19.SPA.sm5.EW72,AN19.SPA.sm5,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.8202614456112484,0.021236087577095632
AN19:AN19.100:040,AN19.Spanish.test_Spanish,AN19,14.269405254416569,AN19.SPA.sf3.EW55,AN19.SPA.sf3,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.738579642180676,0.021236087577095632
AN19:AN19.100:041,AN19.Spanish.test_Spanish,AN19,21.369119627381757,AN19.SPA.sm5.EW67,AN19.SPA.sm5,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.6352119883676722,0.021236087577095632
AN19:AN19.100:042,AN19.Spanish.test_Spanish,AN19,11.31287944174953,AN19.SPA.sm7.EW18,AN19.SPA.sm7,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.7864380717841792,0.021236087577095632
AN19:AN19.100:043,AN19.Spanish.test_Spanish,AN19,14.286714083916458,AN19.SPA.sm3.HW67,AN19.SPA.sm3,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.7383082110063184,0.021236087577095632
AN19:AN19.100:044,AN19.Spanish.test_Spanish,AN19,15.977942280755531,AN19.SPA.sf5.EW58,AN19.SPA.sf5,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.7122623391459783,0.021236087577095632
AN19:AN19.100:045,AN19.Spanish.test_Spanish,AN19,15.645595332138202,AN19.SPA.sm3.EW63,AN19.SPA.sm3,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.7173070892405216,0.021236087577095632
AN19:AN19.100:046,AN19.Spanish.test_Spanish,AN19,12.181738296744674,AN19.SPA.sf3.EW54,AN19.SPA.sf3,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.7720604249876748,0.021236087577095632
AN19:AN19.100:047,AN19.Spanish.test_Spanish,AN19,8.489800966690106,AN19.SPA.sm5.EW73,AN19.SPA.sm5,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.8350278872032763,0.021236087577095632
AN19:AN19.100:048,AN19.Spanish.test_Spanish,AN19,15.837875962783547,AN19.SPA.sf1.HW56,AN19.SPA.sf1,tr_24,base,AN19.100,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.7143840893739984,0.021236087577095632
AN19:AN19.102:001,AN19.Spanish.test_Spanish,AN19,17.243189481679938,AN19.SPA.sf6.EW65,AN19.SPA.sf6,tr_24,base,AN19.102,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.6933794505563559,0.021236087577095632
AN19:AN19.102:002,AN19.Spanish.test_Spanish,AN19,20.56142877069592,AN19.SPA.sm4.EW66,AN19.SPA.sm4,tr_24,base,AN19.102,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.6462012429714362,0.021236087577095632
AN19:AN19.102:003,AN19.Spanish.test_Spanish,AN19,24.03829418547405,AN19.SPA.sf4.HW57,AN19.SPA.sf4,tr_24,base,AN19.102,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.6002078179254985,0.021236087577095632
AN19:AN19.102:005,AN19.Spanish.test_Spanish,AN19,15.392283929970064,AN19.SPA.sf4.EW55,AN19.SPA.sf4,tr_24,base,AN19.102,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.7211761273081617,0.021236087577095632
AN19:AN19.102:006,AN19.Spanish.test_Spanish,AN19,17.53214973124115,AN19.SPA.sf6.EW59,AN19.SPA.sf6,tr_24,base,AN19.102,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.6891376351985183,0.021236087577095632
AN19:AN19.102:007,AN19.Spanish.test_Spanish,AN19,24.479029864617036,AN19.SPA.sf4.HW59,AN19.SPA.sf4,tr_24,base,AN19.102,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.5946163793214522,0.021236087577095632
AN19:AN19.102:008,AN19.Spanish.test_Spanish,AN19,13.13275930785564,AN19.SPA.sm4.HW69,AN19.SPA.sm4,tr_24,base,AN19.102,hubert_tsne_3d,1,0,Spanish exposure,SPA,1,0.7566243175092328,0.021236087577095632
AN19:AN19.102:009,AN19.Spanish.test_Spanish,AN19,27.81140999601983,AN19.SPA.sf2.HW52,AN19.SPA.sf2,tr_24,base,AN19.102,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.5539917199318197,0.021236087577095632
AN19:AN19.102:010,AN19.Spanish.test_Spanish,AN19,26.69037014198841,AN19.SPA.sf2.EW51,AN19.SPA.sf2,tr_24,base,AN19.102,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.5673385645773147,0.021236087577095632
AN19:AN19.102:011,AN19.Spanish.test_Spanish,AN19,20.481434688928505,AN19.SPA.sm6.EW75,AN19.SPA.sm6,tr_24,base,AN19.102,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.6472999175806053,0.021236087577095632
AN19:AN19.102:012,AN19.Spanish.test_Spanish,AN19,29.590967692148084,AN19.SPA.sf4.HW53,AN19.SPA.sf4,tr_24,base,AN19.102,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.5334465602951912,0.021236087577095632
AN19:AN19.102:013,AN19.Spanish.test_Spanish,AN19,20.803426607199068,AN19.SPA.sm6.HW73,AN19.SPA.sm6,tr_24,base,AN19.102,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.6428888769620884,0.021236087577095632
AN19:AN19.102:014,AN19.Spanish.test_Spanish,AN19,15.453649353841575,AN19.SPA.sf6.HW61,AN19.SPA.sf6,tr_24,base,AN19.102,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.7202369304286557,0.021236087577095632
AN19:AN19.102:015,AN19.Spanish.test_Spanish,AN19,22.337789475889423,AN19.SPA.sf4.HW62,AN19.SPA.sf4,tr_24,base,AN19.102,hubert_tsne_3d,0,1,Spanish exposure,SPA,0,0.6222786765204373,0.021236087577095632
