"k","kind","status","z","log_likelihood","coefficient","std_error","singular","var_participant","var_item","var_talker","n_rows","participants","n_word_responses","predictor_shifted_mean","predictor_sd","fit_seconds","warnings","convergence","lme4_version"
1e-06,"grid","ok",4.67196948463014,-1534.80693596523,0.51759795109023,0.110787956298307,FALSE,0.100167924863527,7.79555548152008,0.423686579628351,3791,80,3791,-2.1728641815996e-05,6.18485433636605e-06,2.02,"","ok","1.1.35.5"
1.43722826598624e-06,"grid","ok",4.67199728002384,-1534.80694871713,0.51759697590759,0.11078708845159,FALSE,0.100167873727574,7.79556218125168,0.423686869093951,3791,80,3791,-3.12288578392821e-05,8.88895204309507e-06,1.81,"","ok","1.1.35.5"
2.06562508854983e-06,"grid","ok",4.67200448518014,-1534.80696694954,0.517595837510145,0.110786673932354,FALSE,0.100167798140938,7.79555962549134,0.423688385596306,3791,80,3791,-4.48826659601063e-05,1.27752560113814e-05,1.99,"","ok","1.1.35.5"
2.96877476419415e-06,"grid","ok",4.67196724734541,-1534.80699332336,0.517594528208701,0.110787276709355,FALSE,0.100167773433389,7.79555677828356,0.423689857173676,3791,80,3791,-6.4505951959888e-05,1.83605518775674e-05,1.93,"","ok","1.1.35.5"
4.26680700644649e-06,"grid","ok",4.67193224422212,-1534.80703110609,0.517592419516824,0.110787655398244,FALSE,0.100167660729871,7.79556653496213,0.423691020774621,3791,80,3791,-9.27083641844653e-05,2.63874631086359e-05,2.04,"","ok","1.1.35.5"
6.13237563517304e-06,"grid","ok",4.67195651907456,-1534.80708541864,0.517589151972419,0.110786380365318,FALSE,0.100167727648383,7.79556704557446,0.423690760034553,3791,80,3791,-0.000133240162236489,3.79230706737935e-05,1.73,"","ok","1.1.35.5"
8.81362360051604e-06,"grid","ok",4.67193017410505,-1534.80716351848,0.517584573430189,0.110786025077812,FALSE,0.100167622812509,7.79556883671425,0.423695825682407,3791,80,3791,-0.000191490497460661,5.45005209840043e-05,1.72,"","ok","1.1.35.5"
1.26671889644251e-05,"grid","ok",4.67190118182907,-1534.80727576425,0.517578205149369,0.110785349476663,FALSE,0.100167569541239,7.7955841209577,0.423698918916853,3791,80,3791,-0.000275203100856363,7.83222782325549e-05,1.92,"","ok","1.1.35.5"
1.82056420302608e-05,"grid","ok",4.67185148966437,-1534.80743701182,0.517568992893762,0.110784555981454,FALSE,0.100167431318602,7.79560119507907,0.423701173167044,3791,80,3791,-0.000395503950615532,0.000112551685718317,1.78,"","ok","1.1.35.5"
2.61656633263181e-05,"grid","ok",4.67178733340113,-1534.80766881799,0.517555341389235,0.110783155236745,FALSE,0.100167229776735,7.79561611454934,0.423711165665522,3791,80,3791,-0.000568376325369781,0.00016173085275001,1.8,"","ok","1.1.35.5"
3.76060309308639e-05,"grid","ok",4.67174125083414,-1534.80800198083,0.517535944093444,0.110780095965511,FALSE,0.100167056317583,7.79565355815904,0.423724954222602,3791,80,3791,-0.000816776788263904,0.000232378873560135,1.56,"","ok","1.1.35.5"
5.40484506253906e-05,"grid","ok",4.67161121142107,-1534.80848084372,0.517508258788276,0.110777253364553,FALSE,0.100166664955313,7.79569278881798,0.423742518060955,3791,80,3791,-0.0011736680748679,0.000333846695067421,2.39,"","ok","1.1.35.5"
7.76799609715734e-05,"grid","ok",4.67146110253679,-1534.80916908433,0.517468894159722,0.110772386369377,FALSE,0.100166011687397,7.79574717423493,0.423764523715752,3791,80,3791,-0.00168636099499924,0.000479535636024512,2.41,"","ok","1.1.35.5"
0.000111643835609054,"grid","ok",4.52294602417423,-1534.78770954426,0.52380694284242,0.115811009028801,FALSE,0.100458721085278,7.81415487480472,0.424193500982044,3791,80,3791,-0.00242271957732578,0.000688627830204185,2.15,"","ok","1.1.35.5"
0.000160457676260453,"grid","ok",4.67085907919483,-1534.81158001225,0.517329786208935,0.110756881643733,FALSE,0.100163990879879,7.79595223105459,0.423849410884063,3791,80,3791,-0.00348000683124792,0.00098853038139661,2.52,"","ok","1.1.35.5"
0.000230614307815994,"grid","ok",4.67034382636749,-1534.81362359602,0.517212321679184,0.110743949676498,FALSE,0.100162252033258,7.79613015202242,0.423918115106968,3791,80,3791,-0.00499744900670448,0.00141830010219736,2.08,"","ok","1.1.35.5"
0.000331445401733999,"grid","ok",4.66966594060861,-1534.8165609456,0.517043197589605,0.110723808547688,FALSE,0.100159984278844,7.79637491892538,0.424022345069657,3791,80,3791,-0.00717398684719664,0.00203338525750113,2.46,"","ok","1.1.35.5"
0.000476362700003269,"grid","ok",4.52051630239024,-1534.79836733874,0.523184230027845,0.11573550343159,FALSE,0.100449781324187,7.81504831883498,0.424556121375729,3791,80,3791,-0.0102931598030197,0.00291207243372826,2.17,"","ok","1.1.35.5"
0.000684641937306225,"grid","ok",4.66713846853202,-1534.82685325674,0.516453346389227,0.110657386720234,FALSE,0.100151815401083,7.79725206915518,0.424381229581426,3791,80,3791,-0.0147575859796428,0.0041640050803004,3.06,"","ok","1.1.35.5"
0.000983986744376088,"grid","ok",4.66499183895914,-1534.83557992702,0.515954377432841,0.110601346206848,FALSE,0.100144636670775,7.79800135879075,0.424688062199395,3791,80,3791,-0.0211359049279154,0.00594092225301159,2.24,"","ok","1.1.35.5"
0.001,"grid","ok",4.66489351984798,-1534.83604683822,0.515928394412803,0.110598107377511,FALSE,0.100144256661298,7.79804405091556,0.424702747629737,3791,80,3791,-0.0214758490107184,0.00603523842917565,1.95,"","ok","1.1.35.5"
0.0014142135623731,"grid","ok",4.66196624485031,-1534.8481276452,0.51524235152129,0.110520395142379,FALSE,0.100134604812149,7.79907638478041,0.425124001015534,3791,80,3791,-0.0302249659561164,0.00844909820046863,1.77999999999999,"","ok","1.1.35.5"
0.00203254770598371,"grid","ok",4.65755653237165,-1534.86617253928,0.514224568814546,0.110406511491703,FALSE,0.100120321419647,7.80064175787915,0.425750167365019,3791,80,3791,-0.0431286451951551,0.0119613611011111,2.11000000000001,"","ok","1.1.35.5"
0.00292123501500529,"grid","ok",4.6512419122157,-1534.89212808954,0.51277507522297,0.110244765785296,FALSE,0.100099665517145,7.80290408552187,0.42664545193197,3791,80,3791,-0.0613502980050047,0.0168231887421722,2.31,"","ok","1.1.35.5"
0.00419848153515436,"grid","ok",4.64207285607302,-1534.92947059946,0.510719545549326,0.110019717782149,FALSE,0.100070243940661,7.80619469326691,0.427922148743053,3791,80,3791,-0.0868854430549822,0.023440964202413,2.01,"","ok","1.1.35.5"
