"dataset_id","feature_key","model_id","term","estimate","std_error","z_value","p_value","conf_low","conf_high"
"AN19","tr_10","M_condition","(Intercept)",1.56892865663652,0.3605905072179,4.35099822438876,1.35519149862369e-05,0.86217126248944,2.27568605078361
"AN19","tr_10","M_condition","condition_idAN19.Korean.test_Spanish",-1.87194239927011,0.503307555119307,-3.71928134245149,0.00019979041703325,-2.85842520730396,-0.885459591236272
"AN19","tr_10","M_condition","condition_idAN19.Mixed.test_Korean",-0.346324052390176,0.162720257662654,-2.12834011797205,0.033308894144015,-0.665255757408978,-0.0273923473713742
"AN19","tr_10","M_condition","condition_idAN19.Mixed.test_Spanish",-1.71005149671167,0.503460661545259,-3.39659406846814,0.000682301011640567,-2.69683439334038,-0.723268600082962
"AN19","tr_10","M_condition","condition_idAN19.Spanish.test_Korean",-0.514676579822002,0.162593030025495,-3.16542830735918,0.00154854817923912,-0.833358918671971,-0.195994240972032
"AN19","tr_10","M_condition","condition_idAN19.Spanish.test_Spanish",-1.65040743752099,0.503334777083724,-3.278945768626,0.00104195657409513,-2.63694360060509,-0.663871274436891
"AN19","tr_10","M_condition","outer_fold1",0.0277094121137811,0.117036511956897,0.236758697354088,0.812843995331891,-0.201682151321737,0.257100975549299
"AN19","tr_10","M_condition","outer_fold2",0.100100155150847,0.117070959719894,0.855038306599251,0.392529941371701,-0.129358925900145,0.329559236201839
"AN19","tr_10","M_predictor","(Intercept)",0.562891988590313,0.239769924386549,2.34763384119368,0.0188930839951287,0.0929429367926772,1.03284104038795
"AN19","tr_10","M_predictor","similarity_z",0.489299716412525,0.109707406782594,4.46004267863306,8.19433335708947e-06,0.274273199118642,0.704326233706409
"AN19","tr_10","M_predictor","outer_fold1",0.0112444432837959,0.12169887274567,0.0923956239701157,0.926383716123706,-0.227285347297718,0.24977423386531
"AN19","tr_10","M_predictor","outer_fold2",0.0815421429842569,0.122006208632495,0.668344208858067,0.503913899674249,-0.157590025935433,0.320674311903946
"AN19","tr_10","M_joint","(Intercept)",1.49157846764706,0.334745909199044,4.45585271293083,8.35603884907513e-06,0.835476485616932,2.14768044967718
"AN19","tr_10","M_joint","condition_idAN19.Korean.test_Spanish",-1.75837581217822,0.466646576065589,-3.76811039095907,0.000164487964027504,-2.67300310126677,-0.843748523089662
"AN19","tr_10","M_joint","condition_idAN19.Mixed.test_Korean",-0.315811797164827,0.163132357329843,-1.93592370228719,0.0528770463044723,-0.63555121753132,0.00392762320166545
"AN19","tr_10","M_joint","condition_idAN19.Mixed.test_Spanish",-1.56703584978288,0.467174290171339,-3.35428529084543,0.000795702781034937,-2.4826974585187,-0.651374241047054
"AN19","tr_10","M_joint","condition_idAN19.Spanish.test_Korean",-0.479615860485363,0.162958433604174,-2.94317912781581,0.00324860390362007,-0.799014390349544,-0.160217330621182
"AN19","tr_10","M_joint","condition_idAN19.Spanish.test_Spanish",-1.61335778816188,0.465868439145417,-3.46311888206337,0.000533952425173334,-2.5264599288869,-0.700255647436867
"AN19","tr_10","M_joint","similarity_z",0.478575461943498,0.110648236981222,4.32519735515277,1.52395363699804e-05,0.261704917460303,0.695446006426693
"AN19","tr_10","M_joint","outer_fold1",0.030116002452362,0.11716047427401,0.257049168151436,0.797140817211907,-0.199518527124698,0.259750532029422
"AN19","tr_10","M_joint","outer_fold2",0.100458983509551,0.117206379771156,0.857111905560904,0.391383042080586,-0.129265520841916,0.330183487861017
