k,kind,status,z,log_likelihood,coefficient,std_error,singular,var_participant,var_item,var_talker,n_rows,participants,n_word_responses,predictor_shifted_mean,predictor_sd,fit_seconds,warnings,convergence,lme4_version,tau,eligible,scope,objective,tau_at_search_boundary,k_at_search_boundary
0.0179141104306328,grid,ok,4.63473283578356,-3891.87710790631,0.252338407756453,0.0544450816686161,False,0.873477243436188,2.5999776914995,,10969,213,10969,0.662148287732954,0.243327904137408,5.59999999999999,,ok,1.1.35.5,0.5,True,expanded,z,True,False
0.0179141104306328,grid,ok,4.63473283578356,-3891.87710790631,0.252338407756453,0.0544450816686161,False,0.873477243436188,2.5999776914995,,10969,213,10969,0.662148287732954,0.243327904137408,5.59999999999999,,ok,1.1.35.5,0.5,True,expanded,log_likelihood,True,False
0.0531829589694499,grid,ok,4.59785413680105,-3892.03089030318,0.253648185659142,0.0551666447243187,False,0.873116314878898,2.60196114439682,,10969,213,10969,0.636284115014783,0.257210382013006,6.01000000000002,,ok,1.1.35.5,1.0,True,metric_tau_ge_1,z,True,False
0.0531829589694499,grid,ok,4.59785413680105,-3892.03089030318,0.253648185659142,0.0551666447243187,False,0.873116314878898,2.60196114439682,,10969,213,10969,0.636284115014783,0.257210382013006,6.01000000000002,,ok,1.1.35.5,1.0,True,metric_tau_ge_1,log_likelihood,True,False
