"k","kind","status","z","log_likelihood","coefficient","std_error","singular","var_participant","var_item","var_talker","n_rows","participants","n_word_responses","predictor_shifted_mean","predictor_sd","fit_seconds","warnings","convergence","lme4_version"
1e-06,"grid","ok",4.30706696362527,-3893.3262479527,0.209197314295193,0.0485707132166599,FALSE,0.884068670715885,2.60362153211688,NA,10969,213,10969,-6.53929122297402e-06,5.66810580668953e-06,5.37,"","ok","1.1.35.5"
1.43722826598624e-06,"grid","ok",4.30706681577797,-3893.32623759845,0.209197809690791,0.048570829903182,FALSE,0.884068780899069,2.60362247630683,NA,10969,213,10969,-9.39843065578883e-06,8.14632883417072e-06,5,"","ok","1.1.35.5"
2.06562508854983e-06,"grid","ok",4.30706726652974,-3893.32622275629,0.209198246855159,0.0485709263193635,FALSE,0.884068717939433,2.60362141153562,NA,10969,213,10969,-1.35076415917733e-05,1.17080658048158e-05,5.32,"","ok","1.1.35.5"
2.96877476419415e-06,"grid","ok",4.30706696619856,-3893.32620171284,0.209198839431827,0.0485710672886211,FALSE,0.88406853395668,2.60362119729069,NA,10969,213,10969,-1.94134639084226e-05,1.68270221175042e-05,5.06,"","ok","1.1.35.5"
4.26680700644649e-06,"grid","ok",4.30708407803815,-3893.32617139528,0.209199447965703,0.0485710156048293,FALSE,0.884069260098752,2.60362263001411,NA,10969,213,10969,-2.79013716955534e-05,2.41839805773062e-05,5.03,"","ok","1.1.35.5"
6.13237563517304e-06,"grid","ok",4.30708467652026,-3893.32612792251,0.209200767436023,0.0485713152045661,FALSE,0.884067413489416,2.60361976543565,NA,10969,213,10969,-4.01002117095574e-05,3.47572988871587e-05,5.92,"","ok","1.1.35.5"
8.81362360051604e-06,"grid","ok",4.30709601182779,-3893.32606554532,0.209202195967858,0.0485715190451673,FALSE,0.884067178257732,2.60362093887182,NA,10969,213,10969,-5.76322729477132e-05,4.99529298100303e-05,5.63,"","ok","1.1.35.5"
1.26671889644251e-05,"grid","ok",4.30711289252879,-3893.32597535592,0.209204785374382,0.0485719298737846,FALSE,0.884066022787235,2.60361755090535,NA,10969,213,10969,-8.28289041199795e-05,7.17911960774377e-05,5.89,"","ok","1.1.35.5"
1.82056420302608e-05,"grid","ok",4.30714670389843,-3893.32584648608,0.20920829724619,0.0485723639403401,FALSE,0.884065044589578,2.60361679841323,NA,10969,213,10969,-0.000119040267290247,0.000103175034977952,5,"","ok","1.1.35.5"
2.61656633263181e-05,"grid","ok",4.30720943990294,-3893.32566070778,0.209213430660566,0.0485728482860311,FALSE,0.884063144662191,2.60361464041041,NA,10969,213,10969,-0.00017108023981392,0.000148275127327149,5.47,"","ok","1.1.35.5"
