dataset_id,model_variant,representation,layer,measure,estimand,fold,type,tau,predictor_scaling,training_predictor_mean,training_predictor_sd,z_train,z_test,estimate_train,std_error_train,p_value_train,estimate_test,std_error_test,p_value_test,poll_train,poll_test,optimism,n_train_rows,n_test_rows,n_train_trials,n_test_trials
B23,base,hubert_tsne_3d,cnn_2,mean_dissimilarity_word,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,12.7811926747725,1.00708562470979,5.54590645686749,4.10422506967881,0.201877556339301,0.0364011830905147,2.92435147241502e-08,0.224817923060439,0.054777191611968,4.05672380956194e-05,-0.0805278867802612,-0.0817624305710187,0.0153306368777089,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,order_phoneme,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,229.0687081739,29.9071408989764,2.93527722770231,-3.70205792767849,0.109113841772599,0.0371732662055952,0.0033324980558096,-0.188317661932621,0.0508683725677714,0.0002138577733663,-0.0827582821302333,-0.0815897391914572,-0.0141199516072269,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,order_phoneme,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,229.0687081739,29.9071408989764,-2.15967438509055,3.35720524072082,-0.0789480324067294,0.0365555256624574,0.0307978854928209,0.174935809197599,0.0521075706292054,0.0007873464381505,-0.0822771010601236,-0.08640087042059,0.0501204989885696,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,order_phoneme,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,229.0687081739,29.9071408989764,-0.268426871687744,0.945290655666031,-0.0097468182128076,0.0363108885169512,0.788370757610357,0.0503452987864822,0.0532590674463083,0.344510507667307,-0.0813780076794818,-0.0826427242382782,0.0155412573354908,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,order_sentence,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,237.236103569491,36.2089606819083,4.78997055051594,-1.61879277776295,0.178506787666647,0.0372667818693415,1.66805792562251e-06,-0.0826534549466653,0.0510587000893878,0.105491856597293,-0.0823602705299191,-0.0821992802673278,-0.0019547077924274,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,order_sentence,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,237.236103569491,36.2089606819083,0.126167024670416,4.83983368386551,0.0046374565391048,0.0367564865004876,0.899599713242626,0.252194161630589,0.0521080223213714,1.29947832401567e-06,-0.0824052992937712,-0.0857253258537447,0.0402889934073015,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,order_sentence,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,237.236103569491,36.2089606819083,2.25274304135748,2.02973511893503,0.0820088192479788,0.0364039829409755,0.024275355408641,0.108633777819472,0.0535211598824139,0.0423834711034225,-0.0812394759869932,-0.0824646469157826,0.0150809801996462,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,order_word,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,252.495527617963,34.038671097018,2.94205735488014,-3.59187895290804,0.109237747663047,0.0371297138316656,0.0032603953417128,-0.18286394236381,0.0509103855562171,0.0003283023444901,-0.0827572641990967,-0.0816335949270978,-0.0135778929242461,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,order_word,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,252.495527617963,34.038671097018,-2.1751446386331,3.50170901031191,-0.0794923281624557,0.0365457665437873,0.0296192792649854,0.182400154247702,0.0520888953681091,0.0004622842153111,-0.0822752200139317,-0.0863459690312088,0.0494772182509852,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,order_word,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,252.495527617963,34.038671097018,-0.0885561378827936,0.815274608341332,-0.0032164386562387,0.036320900314056,0.929434667967454,0.0433403255104591,0.0531604014978886,0.414915139755695,-0.0813797823702718,-0.0826553629040846,0.015674415643053,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,overall,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,591.922005096644,85.8407454248261,7.00744787100145,0.0214968007361676,0.266169602592617,0.037983814862768,2.4270439842548497e-12,0.0010990310496094,0.0511253308386676,0.982849355517162,-0.08163177929334,-0.0823436838080164,0.0087209236505572,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,overall,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,591.922005096644,85.8407454248261,3.77185910180523,4.46007073578642,0.141540408329518,0.037525369985792,0.0001620357503084,0.231581059194407,0.051923180799861,8.19326068305069e-06,-0.0820116314344978,-0.0859244287445937,0.0477102728193015,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,overall,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,591.922005096644,85.8407454248261,3.14732474052955,5.43662745169346,0.114566657278589,0.0364012825887529,0.0016477185130288,0.303337046252265,0.0557950768095721,5.42985033947098e-08,-0.081105693163694,-0.0810518584195463,-0.000663760360681,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,within_token_phoneme,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,137.083010045796,19.4495534764883,6.11609801562008,-1.9829931139518,0.234486306125298,0.0383392001773739,9.58943571412751e-10,-0.10116851262381,0.0510180856968264,0.0473681987181069,-0.0819549674657978,-0.0821270786490361,0.0021000701795188,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,within_token_phoneme,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,137.083010045796,19.4495534764883,3.43400954819196,1.69342244653795,0.129906897342828,0.0378295096503809,0.000594723246375,0.0876814638105312,0.0517776671673322,0.0903750852747099,-0.0820786207432471,-0.0868681775432124,0.0583532807519713,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,within_token_phoneme,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,137.083010045796,19.4495534764883,-0.217235397907367,7.00464658503431,-0.0078893678188171,0.0363171375144915,0.828024899754464,0.401307226846335,0.0572915738109819,2.47610060666927e-12,-0.0813786946708157,-0.0799395692346801,-0.0176843022852239,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,within_token_sentence,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,556.625810851295,81.7342126182798,7.0365752133039,-0.0927301694968569,0.267680468896417,0.0380413000333343,1.9702232241681397e-12,-0.0047405594388179,0.051122083185437,0.926117928476289,-0.0816203513655646,-0.0823432350352382,0.0088566596146579,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,within_token_sentence,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,556.625810851295,81.7342126182798,3.90051897013744,4.20707180318341,0.146604548848393,0.0375859084318791,9.59867040542821e-05,0.218330558000416,0.05189608549947,2.58700962281611e-05,-0.0819842411796347,-0.0860463671726911,0.0495476439692346,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,within_token_sentence,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,556.625810851295,81.7342126182798,2.88853015064314,5.73381099653423,0.105120332427621,0.0363923265278072,0.0038704692117094,0.321165039749638,0.0560124915076141,9.81987551958149e-09,-0.0811489956930032,-0.0808662652302317,-0.0034840907192635,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,within_token_word,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,399.925230796129,63.5354902229242,6.65438220738076,-1.04750182385939,0.254400582786873,0.0382305336331152,2.84492492285712e-11,-0.0535014634222171,0.0510752938119931,0.294868191431947,-0.0817636565257875,-0.0822832250015519,0.0063545161486338,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,within_token_word,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,399.925230796129,63.5354902229242,3.61001283696284,3.12384707579985,0.136170102502595,0.0377201158700469,0.0003061818518299,0.162117568942748,0.0518967686346292,0.0017850320346425,-0.0820443648004689,-0.0864863770285688,0.0541415883821254,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,within_token_word,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,399.925230796129,63.5354902229242,1.45069020167366,6.3032742219338,0.052767771072672,0.0363742520710444,0.146866145093274,0.357178613198353,0.0566655678655804,2.91422614516317e-10,-0.0813217613877596,-0.0804738874433045,-0.0104261630587681,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,within_type_phoneme,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,104.902144258954,11.278619020483,7.96917519735544,5.98726438017587,0.306070000178643,0.0384067350257543,1.5973687147904202e-15,0.309784285770225,0.0517405389339305,2.1339975619865902e-09,-0.0812241090651915,-0.0803467010104956,-0.0108023106044988,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,within_type_phoneme,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,104.902144258954,11.278619020483,7.92683771375472,6.08178971617944,0.302020376649063,0.0381009915372677,2.2479674867913e-15,0.318054435853385,0.0522961908740879,1.18848376658519e-09,-0.0806516703839818,-0.0849650980025806,0.0534821857757267,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,within_type_phoneme,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,104.902144258954,11.278619020483,8.51123322727168,5.01533274541805,0.313046434764404,0.036780384981267,1.72093085787577e-17,0.283923661083012,0.0566111314034749,5.29417618252219e-07,-0.0793564560416594,-0.0812943224631698,0.024419770213694,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,within_type_word,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,24.6372066627688,3.46359628605778,6.18041134474039,2.26823012249393,0.229222519333972,0.0370885539081543,6.39347924975003e-10,0.115965440560413,0.0511259591389732,0.0233151843972207,-0.0819399525056122,-0.0820598701031904,0.0014634814142709,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,within_type_word,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,24.6372066627688,3.46359628605778,2.67768219985536,7.11191273929144,0.0984270315586351,0.0367582947535566,0.0074133520317309,0.368930510705752,0.051875005252456,1.14445616830532e-12,-0.0822075734061694,-0.0842217474688328,0.0245010767160329,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_2,within_type_word,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,24.6372066627688,3.46359628605778,6.60396449881303,1.66661489095007,0.240270033031207,0.0363826960418082,4.0030542695970496e-11,0.0888990007688981,0.0533410575242252,0.0955910059903806,-0.0801717519284005,-0.082539132310476,0.0295288592943532,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,between_type_phoneme,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,309.160207829607,66.5190921291916,2.55568526557509,-0.0479530471103039,0.0927070970365711,0.036274848975079,0.0105978927919554,-0.0024519841211824,0.051133020088218,0.961753662503894,-0.0828176285645943,-0.0823435824545912,-0.0057239759000507,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,between_type_phoneme,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,309.160207829607,66.5190921291916,-2.14326934756365,6.503908775982,-0.0781369008400225,0.0364568741342959,0.0320914766541333,0.330294573040722,0.0507840107260503,7.825936551322369e-11,-0.0822782540809312,-0.0847135837130904,0.0295987033191507,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,between_type_phoneme,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,309.160207829607,66.5190921291916,4.53888853704223,-2.58617738001466,0.163314066843932,0.0359810701477052,5.65515174044987e-06,-0.135863115758444,0.0525343376708655,0.0097046973639638,-0.0808136911662519,-0.0823208490635349,0.0186497841582616,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,between_type_sentence,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,29.6150448854576,6.29090890763917,1.11182840381449,2.0586978356128,0.040628594608731,0.0365421448753614,0.266211936855059,0.104703605711439,0.0508591420752488,0.0395231937051792,-0.0829632717597443,-0.0821107010508904,-0.0102764836869371,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,between_type_sentence,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,29.6150448854576,6.29090890763917,-2.37050906126054,6.86839565938558,-0.0866883487644285,0.0365695074450933,0.0177636085081318,0.349816951739771,0.0509313920000736,6.49279356252755e-12,-0.082249817698525,-0.0844415074202744,0.0266467426077788,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,between_type_sentence,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,29.6150448854576,6.29090890763917,6.28531662785756,-4.98710027782925,0.226035392160528,0.0359624511450548,3.27186155255599e-10,-0.266415554591686,0.0534209339595734,6.12922564998088e-07,-0.0802938496785105,-0.0813011028013809,0.0125445862529118,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,between_type_word,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,113.612441176016,23.7409933721807,1.35433440727547,1.50881652546187,0.0493542406560374,0.0364416944522026,0.175629713697711,0.0767749461782749,0.0508842161274532,0.131345676443308,-0.082946808278998,-0.0822185239603137,-0.0087801367381692,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,between_type_word,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,113.612441176016,23.7409933721807,-2.49488550384958,6.84214898392034,-0.0912114522970665,0.0365593740299216,0.0125997778805917,0.34728611658782,0.0507568773208496,7.80138894936234e-12,-0.0822328606239692,-0.0844668915413045,0.0271671312463637,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,between_type_word,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,113.612441176016,23.7409933721807,5.87840057709147,-4.59978726265559,0.211054035135866,0.0359033094747503,4.1424949223306205e-09,-0.245227208221494,0.053312728223852,4.22922619269209e-06,-0.0804310750236456,-0.081508017326084,0.0133896295943054,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,mean_dissimilarity_phoneme,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,17.4117293005933,1.65870853023528,2.88503079850536,3.77165406097874,0.105727123490452,0.036646791966736,0.0039137537185705,0.192643275790298,0.0510766026458714,0.0001621689832727,-0.0827675019755636,-0.0815589822047446,-0.014601380275749,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,mean_dissimilarity_phoneme,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,17.4117293005933,1.65870853023528,0.0907137894425102,7.62446352047391,0.0033030619891383,0.0364119061659493,0.927720013418873,0.394532631391293,0.0517456251619354,2.45051350089345e-14,-0.0824055118104018,-0.0838056378277613,0.0169906840768227,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,mean_dissimilarity_phoneme,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,17.4117293005933,1.65870853023528,8.02858529328951,-3.33543691298771,0.291677098249773,0.0363298249435756,9.86030498261966e-16,-0.175615180861556,0.0526513273801509,0.0008516547534986,-0.0795946245697173,-0.0820774133518127,0.0311929203198982,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,mean_dissimilarity_word,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,11.4307596604113,1.34403061649052,4.29463169297743,0.540211599092114,0.156677271989637,0.0364821207475917,1.7498358712283e-05,0.0275917173846657,0.0510757588897327,0.589051114417098,-0.0824891868828705,-0.0823276233981264,-0.0019586019798389,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,mean_dissimilarity_word,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,11.4307596604113,1.34403061649052,-0.169164616845451,6.75369775655144,-0.0061578920082698,0.0364017731550545,0.865667160307796,0.346386930354076,0.0512884856326391,1.4412383110793899e-11,-0.08240494825345,-0.0845162893433366,0.0256215328646636,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,mean_dissimilarity_word,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,11.4307596604113,1.34403061649052,5.13014329662624,-0.487235331074094,0.185424956985826,0.0361442061682307,2.89521696075662e-07,-0.0255262038895383,0.0523898869018111,0.626091570191719,-0.0806543021356916,-0.0826789226342274,0.0251024489075569,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,order_phoneme,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,201.337409682927,45.7050085121208,-1.12032092035593,-3.76500387291685,-0.0413050605189537,0.0368689540366977,0.262577030209262,-0.194675220010002,0.0517065125511229,0.0001665465007739,-0.0829626418540939,-0.0815553054493937,-0.01696349553544,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,order_phoneme,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,201.337409682927,45.7050085121208,-6.332722310626,3.45462479632549,-0.234683713788349,0.037058898571087,2.40872855553387e-10,0.177098415966916,0.0512641535356565,0.0005510591185329,-0.081285120211051,-0.0863711975647798,0.062570828960124,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,order_phoneme,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,201.337409682927,45.7050085121208,-0.244798286651398,-4.71065785010816,-0.0088961921847731,0.0363409086986041,0.806612620618446,-0.252464442917678,0.0535943069845078,2.46918469243237e-06,-0.0813783419916301,-0.0814557214981157,0.0009508611823718,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,order_sentence,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,217.238951200119,51.6922325569351,0.324254379842453,-2.78733877341639,0.0118661091592056,0.0365950620774068,0.745745454930311,-0.14386916596126,0.0516152422279559,0.0053142890922784,-0.0829944704155998,-0.0819122504484344,-0.0130396635070511,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,order_sentence,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,217.238951200119,51.6922325569351,-4.93420086286581,4.53038864540234,-0.18175586494056,0.036835927436281,8.04795851088179e-07,0.23135738667227,0.0510678894860517,5.88752801576271e-06,-0.0817263874407626,-0.0859016878410964,0.0510887674236208,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,order_sentence,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,217.238951200119,51.6922325569351,1.20645829425943,-3.73668821851495,0.0437163419906662,0.0362352699622335,0.227640830649625,-0.198234406329529,0.0530508286314323,0.0001864598883282,-0.0813398234654831,-0.0819150618862953,0.0070720392091361,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,order_word,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,233.112512410326,55.2622867223389,-0.366498002680586,-3.94199841131865,-0.0134721774462486,0.0367592110945007,0.713993502725099,-0.203557881184333,0.0516382453630264,8.08055119675228e-05,-0.0829936613853706,-0.081480144871682,-0.0182365314220899,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,order_word,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,233.112512410326,55.2622867223389,-5.71952921949406,3.48749162696609,-0.210812588497164,0.0368583812420512,1.06819604648172e-08,0.179099283438177,0.051354756540013,0.0004875741899393,-0.0814943382732032,-0.0863578773612083,0.059679472108853,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,order_word,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,233.112512410326,55.2622867223389,-0.347422166712516,-3.6931838444414,-0.0126263869649238,0.0363430666626746,0.728274182626086,-0.196058646227632,0.0530866196988053,0.0002214637963484,-0.0813766610915998,-0.0819358814074631,0.0068719987814913,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,overall,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,563.09234630865,98.9667520020968,1.98090019307739,-0.46499419634075,0.0719094605330337,0.0363014051815099,0.0476024674374986,-0.0238142592674177,0.0512140999926943,0.64193561273159,-0.0828893308728176,-0.0823317695298248,-0.0067265755088341,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,overall,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,563.09234630865,98.9667520020968,-2.82084298744353,6.22992976784568,-0.103103599475627,0.0365506339539543,0.0047897639982887,0.315963912615396,0.050717090623745,4.666443243158041e-10,-0.082184476225767,-0.0849065504683619,0.0331215135461486,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,overall,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,563.09234630865,98.9667520020968,4.05065639814842,-3.10188235876864,0.145754008639585,0.0359828122440132,5.10741591421926e-05,-0.163531291680696,0.0527200173205839,0.0019229435962149,-0.0809290068856312,-0.0821566287402278,0.0151691204654406,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,within_token_phoneme,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,124.489732595599,21.1150955418637,2.6099598878009,-2.54144035083105,0.0956670860290861,0.0366546192821734,0.009055283987277,-0.130321791348364,0.0512787133901249,0.0110396781619099,-0.0828092295010598,-0.0819866223223433,-0.0099337620175047,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,within_token_phoneme,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,124.489732595599,21.1150955418637,-2.63310639409927,4.75983287606346,-0.0960789315859009,0.0364888148087034,0.0084607839015225,0.245642809149483,0.0516074441152728,1.93753326627113e-06,-0.0822138342387977,-0.0857760716622474,0.043328929448818,480,240,18032,9016
B23,base,hubert_tsne_3d,cnn_3,within_token_phoneme,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,124.489732595599,21.1150955418637,1.54230224004181,-0.838503912579005,0.0559862680039037,0.036300451721049,0.123000164873977,-0.043968652926133,0.0524370277425393,0.401747751215752,-0.0813142622571869,-0.0826532831001688,0.016467232264209,480,240,18032,9016
