dataset_id,model_variant,representation,layer,fold,type,k,z_train,z_test,poll_train,poll_test
X21,acoustic_baseline,mfcc39,global_z,0,diagnostic,0.007134261095614725,7.179814774779912,7.179203662999956,-0.2370452854837227,-0.29051616391219587
X21,acoustic_baseline,mfcc39,global_z,1,diagnostic,0.006923153990758038,7.911834612528544,6.513855749766926,-0.2376731499628238,-0.282333013442899
X21,acoustic_baseline,mfcc39,global_z,2,diagnostic,0.012489639571926017,9.321914068847287,3.495004309173859,-0.23813465498940567,-0.28177519069038315
X21,acoustic_baseline,mfcc39,global_z,0,corrected,0.008849018219432927,7.161763946214037,7.17813137616719,-0.23704596028921332,-0.2905183992700489
X21,acoustic_baseline,mfcc39,global_z,1,corrected,0.008849018219432927,7.896949540579006,6.528715635287774,-0.2376757564222825,-0.28233117408172087
X21,acoustic_baseline,mfcc39,global_z,2,corrected,0.008849018219432927,9.327584437100708,3.502473883166789,-0.23813395300661966,-0.28177103908529105
