dataset_id,model_variant,representation,layer,fold,type,alpha,k,z_train,z_test,poll_train,poll_test,optimism
AN19,acoustic_baseline,strf24_legacy,global_z,1,corrected,0.1,0.20885618981881046,13.536406751736019,13.159257125268201,-0.616829838995403,-0.6150359012442692,-0.0029083186929728913
AN19,acoustic_baseline,strf24_legacy,global_z,2,corrected,0.1,0.20885618981881046,13.159270080109367,15.131810311718807,-0.6150359012443267,-0.5988704776968691,-0.02628370720270496
AN19,acoustic_baseline,strf24_legacy,global_z,3,corrected,0.1,0.1948405907168116,15.13094722312795,13.535696173576405,-0.5988701061592191,-0.6168322549194141,0.02999339685761415
