talker_id,AN19.ENG.em1,AN19.ENG.em3,AN19.ENG.em2,AN19.ENG.ef1,AN19.ENG.ef2,AN19.ENG.ef3,AN19.MIX.if6,AN19.MIX.if4,AN19.MIX.im2,AN19.MIX.im3,AN19.MIX.im5,AN19.MIX.if2,AN19.MIX.im4,AN19.MIX.if1,AN19.KOR.kf5,AN19.KOR.km1,AN19.KOR.kf3,AN19.KOR.kf6,AN19.KOR.kf1,AN19.KOR.kf2,AN19.KOR.km3,AN19.KOR.km8,AN19.KOR.km7,AN19.KOR.kf4,AN19.KOR.km2,AN19.KOR.km6,AN19.MIX.im6,AN19.SPA.sf1,AN19.SPA.sf4,AN19.SPA.sf2,AN19.SPA.sf6,AN19.SPA.sf3,AN19.SPA.sm6,AN19.SPA.sf5,AN19.SPA.sm4,AN19.SPA.sm5,AN19.SPA.sm7,AN19.SPA.sm3,AN19.SPA.sm2,AN19.MIX.im1,AN19.MIX.if3,AN19.MIX.if5
AN19.MIX.im5,0.001085252539555,0.0003431283960703,0.0003383231889381,5.075640649272358e-05,0.0013260019022345,5.773991699698327e-05,0.0001868002872747,0.0011993008389726,9.449993848931844e-05,0.0001095855621644,,6.758376223153811e-05,6.064417074558941e-05,1.999772286964807e-05,0.000107051006753,3.698109311579625e-05,0.0002176725579313,3.306468055280325e-05,8.912348644364821e-05,6.0414986376744e-05,0.0005913938028262,0.0002300591995538,0.0005826794064252,9.459590183108791e-05,0.0001176430540723,0.000121491936328,0.0003524937970447,0.0001180278356996,8.250473367907621e-05,5.310597453492011e-06,0.0002294079875662,3.900652285016536e-05,0.000177279179859,3.327005623573052e-05,0.0006698941758453,0.0002388954854598,0.0003380413134699,0.0003960556268948,0.0003633221843225,0.00010681126456,2.1282041554479408e-05,1.5506520209093429e-06
AN19.MIX.if2,0.0004118818094612,0.0001864165157762,0.0003369387137486,0.0005032359588958,6.48959365986836e-05,9.582191432186366e-06,0.0004528590053932,0.0002149831799662,0.0001803032204818,7.306247342390091e-05,6.758376223153811e-05,,1.9452713205189445e-05,0.0004011210153765,0.0001391097944661,2.708637289397724e-05,0.0001489710613869,0.0013961872820351,0.0001393115373334,0.0003481852548202,4.845853595204081e-05,0.0001111418619237,0.0005171851445618,9.0064577381325e-05,0.0001629820831637,4.490950948382289e-05,5.989781598953226e-05,1.4869421440608734e-05,0.0001775079933387,6.362257670754352e-05,0.0005643040756442,0.0008632020318129,0.0003730888270211,0.0006526374868001,0.0001037152606918,0.0003346129739982,0.0001525167995958,0.0002032556958273,0.0001023432898908,6.331789338685593e-05,9.49532685945636e-05,1.1844019790561151e-05
AN19.MIX.im4,9.838924264734424e-05,4.437269529897619e-05,0.0003585159140992,0.0001527703047188,0.0002557735479145,0.0003840960613245,0.0001938813685255,0.0001052230563851,0.0001101404326994,0.0001675942837909,6.064417074558941e-05,1.9452713205189445e-05,,0.0005448227966829,5.086995530533821e-05,3.623495682225292e-05,0.0007194939662689,3.28059449183166e-05,0.0002214493549059,0.0001828566297954,0.0016849518465681,0.0001960850289134,0.0003995343907433,0.0004416673120932,1.833701412975904e-05,0.0001699743577275,0.0002947425257857,0.0001258376459003,1.894430354459772e-05,1.4230358925983367e-05,0.0003533941242258,6.40556884565972e-05,0.0001216110564774,6.130741654235908e-05,0.0001408296634078,0.0008841834729728,0.0002732631874917,3.169420865580602e-05,0.0002662512909866,4.01618001046985e-05,2.6571341561367992e-05,7.457370598021701e-06
AN19.MIX.if1,0.0001814866252338,0.0001271427858508,5.274786526116487e-05,5.493887715337684e-05,9.985539219567726e-05,0.0001486394825176,0.0001171468345648,0.0006450827527841,4.653865181404065e-05,0.0001147093314903,1.999772286964807e-05,0.0004011210153765,0.0005448227966829,,7.690284861636719e-05,2.194504951495673e-05,0.0001046521583691,0.0002099858015845,8.010361837521894e-05,0.0001216224686081,0.0009419119907632,0.0007395120504308,0.000329744493832,0.000233715540001,9.71485698548051e-05,3.5732749434124984e-05,0.0002251988986838,0.0001565493662721,0.0004149264916717,0.0004396039479615,9.636380507939044e-05,0.0003799892129752,2.3091835475860346e-05,0.0003017582766476,0.0002744679803043,4.861170444175683e-05,4.6819261978404526e-05,0.0003087582813537,6.650413073613324e-05,1.5592431052382077e-05,7.062264501060001e-05,2.0604115704976205e-06
AN19.KOR.kf5,0.0005226828322606,8.793951671354036e-05,0.0001646760266945,0.0002275874712053,0.0013393258607436,0.0002015852438155,0.0001469027152557,0.001240050527402,3.0111284158693487e-05,4.956399699910545e-05,0.000107051006753,0.0001391097944661,5.086995530533821e-05,7.690284861636719e-05,,1.3142968573024736e-05,0.0003071383943399,0.0003723332487692,9.000956133797622e-05,0.0003668355040437,3.3419011511474086e-05,0.0005511313329952,0.0004261998609573,0.000656883102836,0.0003021551842296,6.17395398302419e-05,0.0001877222223724,3.2306588648225065e-05,0.0002301976431325,1.7826115538369814e-05,7.957676097384334e-05,0.0001388150441306,1.9025881127103607e-05,0.0001175580542441,1.6742591418273716e-05,2.6164903945726843e-05,8.804026673458497e-06,1.869095285435729e-05,2.271055981852842e-05,4.553824389585723e-06,3.452531741217636e-05,1.4712509760959682e-05
AN19.KOR.km1,2.674286440853325e-05,1.018278635939466e-05,2.3692161486246067e-05,2.640356192457533e-05,3.497204611101921e-05,5.196306318484806e-06,4.8842549259625627e-05,2.917310365338436e-05,4.65951925209293e-05,0.0001217505980401,3.698109311579625e-05,2.708637289397724e-05,3.623495682225292e-05,2.194504951495673e-05,1.3142968573024736e-05,,0.0003683177871567,0.0003322623615993,1.9396128627769157e-05,0.0002795605032669,3.389307682480808e-05,0.0002809489203711,6.252717782739646e-05,0.0006420397546946,1.324333032517094e-05,0.00012647529266,6.642473526060194e-05,1.534151752477541e-05,1.9559414983185985e-05,1.8976132874039976e-05,4.569305418907492e-06,4.512933257510605e-06,2.7180686080551905e-05,0.0003826735451724,0.0001547207294796,6.941705052333904e-05,5.462009318548861e-05,4.535856838162709e-06,5.924072737686532e-05,1.4096780522894144e-05,3.237837349341962e-05,3.984219262231439e-06
AN19.KOR.kf3,0.0004268769288858,6.342570267763172e-05,0.0005084091339568,0.0013680260735472,0.0007594992428457,0.0002866721476991,0.0005078419538384,0.0016158983800837,9.620427280175532e-05,0.0001630567132442,0.0002176725579313,0.0001489710613869,0.0007194939662689,0.0001046521583691,0.0003071383943399,0.0003683177871567,,0.0003191138881948,0.0002499958900996,0.0013040546840092,0.0002276472263109,0.0002898309801164,0.0015189737843728,0.0003460642343012,0.000147224782124,0.0005090199948306,0.0001622077927988,0.0001707933022465,0.0003304373873789,0.0005527201562558,4.127115324082903e-05,0.0003457887133321,0.0001595932759906,0.0003706300184673,0.0003617712328171,0.0010727590896005,6.326014747530982e-05,4.602351808684077e-05,0.0001222004541249,7.20291388481741e-05,0.000203185050832,8.029800712141956e-07
AN19.KOR.kf6,6.098776072594333e-05,6.284043446005492e-05,0.0004731612466476,0.0002112407030538,0.0003145098373771,6.345167654564705e-05,4.999023011565645e-05,0.0001460928688009,5.815928092729236e-05,0.0001292277684245,3.306468055280325e-05,0.0013961872820351,3.28059449183166e-05,0.0002099858015845,0.0003723332487692,0.0003322623615993,0.0003191138881948,,3.715908477114847e-05,0.0002532880075624,9.484787648372424e-05,0.0002265804541322,0.0001675586165937,0.00016660699694,0.0001474822820742,0.000153056383944,7.002779081751337e-05,0.0001461723989164,0.000288409365737,4.94437306439829e-05,9.34320595731596e-05,0.0007624490185813,9.475502280677343e-05,0.0001623065680287,2.3134695758533065e-05,0.0001207390166686,2.6658155609516505e-05,9.336684354875704e-05,4.639521727789618e-05,3.8192996695807365e-05,8.171565396076975e-05,1.3274273036665614e-06
AN19.KOR.kf1,1.7636313413727878e-05,8.530937200656381e-05,4.187031095823624e-05,7.31493500679168e-05,2.2465927124810872e-05,5.042942918327446e-05,6.26387782279175e-05,0.0001560821778269,0.0001209941538773,3.058230415423804e-05,8.912348644364821e-05,0.0001393115373334,0.0002214493549059,8.010361837521894e-05,9.000956133797622e-05,1.9396128627769157e-05,0.0002499958900996,3.715908477114847e-05,,8.601594818030494e-05,3.8684810743457535e-05,6.172015385980695e-05,0.0001220281335658,0.0001392074898762,6.814738160165193e-05,0.0009177454429288,1.1573991306720972e-05,2.856012273644034e-05,4.346939773818323e-05,3.791099405104499e-05,0.0001872963398163,7.75914359262417e-05,0.000282984832988,8.1648850424402e-05,0.0002663496557575,1.8403565913495644e-05,0.0005641593887726,4.63262258142104e-05,1.7094486565597803e-05,1.153018955362643e-05,7.157849188765018e-05,3.5176414240090817e-07
AN19.KOR.kf2,0.0003293819158746,7.124662101452338e-05,0.0001892389485868,0.0006756591804421,0.0002013125654264,0.0001436980946297,0.0004046765009108,0.0006011874418021,4.958922793993023e-05,5.806557608396169e-05,6.0414986376744e-05,0.0003481852548202,0.0001828566297954,0.0001216224686081,0.0003668355040437,0.0002795605032669,0.0013040546840092,0.0002532880075624,8.601594818030494e-05,,4.567342515738595e-05,0.0001238099402384,0.0003385734176915,9.588423440100878e-05,0.000184977402798,0.0003216142688082,0.000100156803848,7.84256952236203e-05,5.174945416387024e-05,0.0001969319499287,0.0009062534920291,0.0001246927970186,9.363538264017028e-05,0.000612920545716,9.030857813961548e-05,8.912444245403838e-05,2.6448887810120943e-05,3.456609981563804e-05,9.72150190315194e-05,2.022994789219803e-05,5.575909409472885e-05,4.825073200329214e-06
AN19.KOR.km3,0.0004244665462773,0.0003865612435342,0.0004748851658761,3.149667648836177e-05,9.900219167387457e-05,4.059853156551392e-05,0.0001166241240299,0.0004209461493929,6.561613017046992e-05,0.0002997470589824,0.0005913938028262,4.845853595204081e-05,0.0016849518465681,0.0009419119907632,3.3419011511474086e-05,3.389307682480808e-05,0.0002276472263109,9.484787648372424e-05,3.8684810743457535e-05,4.567342515738595e-05,,0.0005331547712745,0.0003422298518767,5.588855686924794e-05,0.0001004927680457,9.573724105533744e-05,0.0001019072245992,3.190837856435023e-05,4.272847559034144e-05,5.804264239805661e-05,1.985173106004321e-05,0.0003111649456811,0.0003348840852071,0.0002348333664446,0.0003075206886746,0.0014368551516536,0.0002091067940655,0.0001345213563751,9.997946082549476e-05,6.653153066421945e-05,8.31707562576048e-05,6.627166405332718e-06
AN19.KOR.km8,0.000392180732297,0.0010399242291645,0.000811012841183,0.0002845248977339,0.0003498428610877,0.0002143129410135,0.0002731937440146,0.0009375779896733,0.0005144574316309,0.0004486383877275,0.0002300591995538,0.0001111418619237,0.0001960850289134,0.0007395120504308,0.0005511313329952,0.0002809489203711,0.0002898309801164,0.0002265804541322,6.172015385980695e-05,0.0001238099402384,0.0005331547712745,,0.0019938402491327,0.0001175760607402,0.0016014103546792,0.0001371781120807,0.0005556831594009,0.0001166319940205,0.0001284380230097,8.484107385901954e-05,0.000101994524479,0.0002518372861639,1.978654886704651e-05,0.0001997198674922,0.0002670972150517,0.0002594234134643,0.0001214364185387,1.118760317666993e-05,0.0002220246393586,0.0002103822684818,9.404903006320028e-06,3.496142348156889e-06
AN19.KOR.km7,0.0008642797846297,0.0010467838087413,0.0006125493308192,0.0004808198800091,0.0005564305696184,0.0002997460945023,0.000111879901858,0.0011087026302676,0.0002533661495835,0.0006471080753369,0.0005826794064252,0.0005171851445618,0.0003995343907433,0.000329744493832,0.0004261998609573,6.252717782739646e-05,0.0015189737843728,0.0001675586165937,0.0001220281335658,0.0003385734176915,0.0003422298518767,0.0019938402491327,,0.000157177845504,0.000762310649687,0.0007843856095047,0.0003128476712459,4.054916450368603e-05,0.000136876892868,0.0001025381871111,0.0003308941446254,0.0002454164390027,0.0002364246991311,0.0002534308539584,0.0004612520649558,0.000949758585646,0.0003044481090999,7.530367597150084e-05,0.0002399075572862,5.2283996642947655e-05,3.059674071581547e-05,9.234830290550816e-07
AN19.KOR.kf4,0.0001164158595862,3.012954312918997e-05,0.0003572552498022,0.000115873274644,0.0003873712489403,0.0001252427149829,0.0005370171470065,0.0007150266009376,0.0001491560020831,0.0001359487964069,9.459590183108791e-05,9.0064577381325e-05,0.0004416673120932,0.000233715540001,0.000656883102836,0.0006420397546946,0.0003460642343012,0.00016660699694,0.0001392074898762,9.588423440100878e-05,5.588855686924794e-05,0.0001175760607402,0.000157177845504,,7.665685738837311e-05,0.0001655284645985,8.119763077796865e-05,5.86713513211973e-05,0.0001257825460541,0.0001772874083811,0.0001495169809227,0.0001434583554539,0.0005239434730482,5.693320320041163e-05,4.892646339850426e-05,0.0001891439636114,6.618226676960621e-06,7.584914856250289e-05,6.515193082254322e-05,1.1605309319130385e-05,9.40067984522703e-05,7.819103765436579e-05
AN19.KOR.km2,0.0005463500970159,8.616999808893036e-05,0.0002369547320893,0.0007449642825977,0.0003360662076077,9.605644541893937e-05,0.0002425005519817,0.000197129765304,0.0007614144293929,0.00011264097092,0.0001176430540723,0.0001629820831637,1.833701412975904e-05,9.71485698548051e-05,0.0003021551842296,1.324333032517094e-05,0.000147224782124,0.0001474822820742,6.814738160165193e-05,0.000184977402798,0.0001004927680457,0.0016014103546792,0.000762310649687,7.665685738837311e-05,,0.000144358077564,0.0001645138906411,1.733490985042564e-05,2.967923402067068e-05,0.0001815269199534,3.603466093323039e-05,0.0003612967164597,0.0001189854654723,6.791606505563383e-05,0.0001344520708363,0.0006775483795687,0.0002198974294764,0.0003912555157169,0.0002979981168683,0.0001358744395132,2.9206686604930312e-05,6.881848914350545e-07
AN19.KOR.km6,0.0001933252405789,7.19903931713573e-05,0.000260946283447,0.0002489983799697,0.0001591842498462,1.8061902556781376e-05,0.0005794850082048,0.0006441890129488,9.216890624409664e-05,0.0001995466042439,0.000121491936328,4.490950948382289e-05,0.0001699743577275,3.5732749434124984e-05,6.17395398302419e-05,0.00012647529266,0.0005090199948306,0.000153056383944,0.0009177454429288,0.0003216142688082,9.573724105533744e-05,0.0001371781120807,0.0007843856095047,0.0001655284645985,0.000144358077564,,0.0004765996186706,0.0001064278701137,0.0001462313956524,0.0001642642630121,1.7500172997241514e-05,0.000245797939196,0.0001440412062429,0.0001775905009259,0.0005992602692622,0.0003726642406235,8.326289341197696e-05,9.317347048788517e-05,0.0003554508162454,5.366708067622153e-05,8.847856471503663e-06,5.628572761820182e-07
AN19.MIX.im6,0.0003834183125036,7.228578547552532e-05,0.0004076494693632,0.0003820421483277,0.000252468621882,0.0001057685823785,0.0002121890410861,0.0003945874832507,0.0005444479619592,0.0006069853314063,0.0003524937970447,5.989781598953226e-05,0.0002947425257857,0.0002251988986838,0.0001877222223724,6.642473526060194e-05,0.0001622077927988,7.002779081751337e-05,1.1573991306720972e-05,0.000100156803848,0.0001019072245992,0.0005556831594009,0.0003128476712459,8.119763077796865e-05,0.0001645138906411,0.0004765996186706,,0.0001340481159766,7.175711689750204e-05,3.4504573034041307e-05,5.522958616160958e-05,0.0001810945658592,0.0002908375354275,0.0003001624026643,0.0002103453354282,0.0004987054944187,0.0001089724238294,6.58635667474385e-05,0.0007498677645663,7.713953784752748e-05,3.3814471166426355e-05,1.1045012304717205e-06
AN19.SPA.sf1,6.24305937466436e-05,7.467881740832157e-06,4.198029158015018e-05,3.077184463028019e-05,9.604070833262814e-06,5.15893653131529e-05,0.0001427943297081,8.451325007094553e-05,3.728296015602728e-05,4.527864691421264e-05,0.0001180278356996,1.4869421440608734e-05,0.0001258376459003,0.0001565493662721,3.2306588648225065e-05,1.534151752477541e-05,0.0001707933022465,0.0001461723989164,2.856012273644034e-05,7.84256952236203e-05,3.190837856435023e-05,0.0001166319940205,4.054916450368603e-05,5.86713513211973e-05,1.733490985042564e-05,0.0001064278701137,0.0001340481159766,,0.0002046644513131,0.0001571207821563,0.0003797233230987,0.0002879089183554,6.531175643098828e-05,6.732500589036686e-05,3.777021675286352e-05,0.0004000683447126,2.6411842751219672e-05,9.55375954954964e-05,0.0002113504133596,1.4798096313572746e-05,3.933492865792785e-05,3.5831362428596775e-07
AN19.SPA.sf4,0.0001217213726174,0.0001559003112512,4.480599163265775e-05,9.593987450679412e-05,0.0001456513822579,1.1584154309198175e-05,2.005015459952606e-05,8.305398343740767e-05,0.0002127552215152,0.000310377290986,8.250473367907621e-05,0.0001775079933387,1.894430354459772e-05,0.0004149264916717,0.0002301976431325,1.9559414983185985e-05,0.0003304373873789,0.000288409365737,4.346939773818323e-05,5.174945416387024e-05,4.272847559034144e-05,0.0001284380230097,0.000136876892868,0.0001257825460541,2.967923402067068e-05,0.0001462313956524,7.175711689750204e-05,0.0002046644513131,,6.611054155842358e-05,0.0001443055446106,0.0009137056626347,0.0003566654017753,0.0002073544244752,0.0004131245881906,5.6968266453958094e-05,6.576429572827896e-05,6.12307671376249e-05,9.700423582691643e-05,1.4036828949353996e-05,3.197983786187488e-05,1.550441409552636e-07
AN19.SPA.sf2,0.0001227153889483,1.9068708998531296e-05,0.0001015826259526,0.0002863494108294,0.0001014788544466,7.181394231458538e-05,5.991689349849627e-05,5.258843725660648e-05,3.0978307708648e-05,5.906364022101464e-05,5.310597453492011e-06,6.362257670754352e-05,1.4230358925983367e-05,0.0004396039479615,1.7826115538369814e-05,1.8976132874039976e-05,0.0005527201562558,4.94437306439829e-05,3.791099405104499e-05,0.0001969319499287,5.804264239805661e-05,8.484107385901954e-05,0.0001025381871111,0.0001772874083811,0.0001815269199534,0.0001642642630121,3.4504573034041307e-05,0.0001571207821563,6.611054155842358e-05,,0.0001459969132914,0.0001820334366893,7.430552567806737e-05,0.000146060841394,6.728831783412566e-05,6.620037149678389e-05,5.110583585018118e-05,5.301421566687767e-05,0.0001535938598741,2.1599690281347003e-05,3.26796124139379e-05,1.342751802405852e-07
AN19.SPA.sf6,3.563340083999947e-05,2.3050519832626876e-05,0.0002762997906527,2.607761051593565e-05,2.5602556976196372e-05,8.989784531714074e-05,0.0001294549002477,0.000124364839221,1.4867668182434513e-05,4.179845752440614e-05,0.0002294079875662,0.0005643040756442,0.0003533941242258,9.636380507939044e-05,7.957676097384334e-05,4.569305418907492e-06,4.127115324082903e-05,9.34320595731596e-05,0.0001872963398163,0.0009062534920291,1.985173106004321e-05,0.000101994524479,0.0003308941446254,0.0001495169809227,3.603466093323039e-05,1.7500172997241514e-05,5.522958616160958e-05,0.0003797233230987,0.0001443055446106,0.0001459969132914,,0.0015842866931745,6.58015689957952e-05,0.0003262791890494,0.0001350555515126,8.764238432462934e-05,0.000214990206238,0.0001703696372367,6.098240539361744e-05,7.113272160922133e-05,3.663749293956902e-05,4.873554415372916e-07
