dataset_id,feature_key,fold,model_id,train_mean_log_loss,train_total_log_loss,train_total_trials,test_mean_log_loss,test_total_log_loss,test_total_trials,train_predictor_mean,train_predictor_sd,random_structure,formula,prediction_convention,likelihood_convention,predictor_column,predictor_term,predictor_direction,ratio,ratio_status,invalid_reason,fit_warning,has_fit_warning,run_label,family,variant,stratum,measure,layer
AN19,tr_24,0,M_joint,0.648669500421361,2459.10607609738,3791,0.655145210424458,1240.84502854392,1894,10.1668526738525,5.12230877544968,participant_item_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0099830653343351,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_24
AN19,tr_24,1,M_null,0.69473513033193,2633.04614395801,3790,0.692965405193555,1313.16944284179,1895,10.1700446965767,5.1458688026223,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9974526620850028,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_24
AN19,tr_24,1,M_condition,0.681518412125796,2582.95478195677,3790,0.684917844322057,1297.9193149903,1895,10.1700446965767,5.1458688026223,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0049880269348226,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_24
AN19,tr_24,1,M_predictor,0.662837980720515,2512.15594693075,3790,0.659946394925435,1250.5984183837,1895,10.1700446965767,5.1458688026223,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9956375677327108,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_24
AN19,tr_24,1,M_joint,0.652205952970367,2471.86056175769,3790,0.654586644354621,1240.44169105201,1895,10.1700446965767,5.1458688026223,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0036502141285457,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_24
AN19,tr_24,2,M_null,0.689888541811455,2613.9876849236,3789,0.688566500985719,1305.52208586892,1896,10.1479431564138,5.13503950421073,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9980836892546951,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_24
AN19,tr_24,2,M_condition,0.684246347530951,2592.60941079478,3789,0.684802391518476,1298.38533431903,1896,10.1479431564138,5.13503950421073,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0008126371292028,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_24
AN19,tr_24,2,M_predictor,0.662974955788569,2512.01210748289,3789,0.66168489982438,1254.55457006702,1896,10.1479431564138,5.13503950421073,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9980541407289591,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_24
AN19,tr_24,2,M_joint,0.662425885488021,2509.93168011411,3789,0.662778313059335,1256.6276815605,1896,10.1479431564138,5.13503950421073,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.000532025663602,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_24
AN19,tr_4,0,M_null,0.692136623020008,2623.88993786885,3791,0.695310909407465,1316.91886241774,1894,21.4067540984252,6.31485457446279,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0045862135911934,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_4
AN19,tr_4,0,M_condition,0.679893395862702,2577.4758637155,3791,0.684972386211616,1297.3376994848,1894,21.4067540984252,6.31485457446279,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0074702745751332,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_4
AN19,tr_4,0,M_predictor,0.688253272517502,2609.16815611385,3791,0.69410844179527,1314.64138876024,1894,21.4067540984252,6.31485457446279,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0085072886850954,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_4
AN19,tr_4,0,M_joint,0.676254954059772,2563.68253084059,3791,0.683394623614045,1294.349417125,1894,21.4067540984252,6.31485457446279,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0105576595208823,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_4
AN19,tr_4,1,M_null,0.69473513033193,2633.04614395801,3790,0.692965405193555,1313.16944284179,1895,21.3726356777666,6.3102890303186,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9974526620850028,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_4
AN19,tr_4,1,M_condition,0.681518412125796,2582.95478195677,3790,0.684917844322057,1297.9193149903,1895,21.3726356777666,6.3102890303186,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0049880269348226,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_4
AN19,tr_4,1,M_predictor,0.689286393380616,2612.39543091253,3790,0.687770902435345,1303.32586011498,1895,21.3726356777666,6.3102890303186,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.997801362452785,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_4
AN19,tr_4,1,M_joint,0.67722504739064,2566.68292961053,3790,0.680937832625593,1290.3771928255,1895,21.3726356777666,6.3102890303186,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0054823507329778,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_4
AN19,tr_4,2,M_null,0.689888541811455,2613.9876849236,3789,0.688566500985719,1305.52208586892,1896,21.3751638732129,6.28188246507915,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9980836892546951,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_4
AN19,tr_4,2,M_condition,0.684246347530951,2592.60941079478,3789,0.684802391518476,1298.38533431903,1896,21.3751638732129,6.28188246507915,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0008126371292028,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_4
AN19,tr_4,2,M_predictor,0.687339536615477,2604.32950423604,3789,0.683017111863247,1295.00044409272,1896,21.3751638732129,6.28188246507915,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9937113689494511,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_4
AN19,tr_4,2,M_joint,0.681928554851655,2583.82729433292,3789,0.67978468178192,1288.87175665852,1896,21.3751638732129,6.28188246507915,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9968561617570019,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_4
AN19,tr_6,0,M_null,0.692136623020008,2623.88993786885,3791,0.695310909407465,1316.91886241774,1894,16.6984175374617,5.75598690376538,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0045862135911934,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_6
AN19,tr_6,0,M_condition,0.679893395862702,2577.4758637155,3791,0.684972386211616,1297.3376994848,1894,16.6984175374617,5.75598690376538,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0074702745751332,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_6
AN19,tr_6,0,M_predictor,0.65103320890398,2468.06689495499,3791,0.656548326831926,1243.50253101967,1894,16.6984175374617,5.75598690376538,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0084713311894347,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_6
AN19,tr_6,0,M_joint,0.640231634657319,2427.11812698589,3791,0.646721080194038,1224.88972588751,1894,16.6984175374617,5.75598690376538,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0101360901046266,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_6
AN19,tr_6,1,M_null,0.69473513033193,2633.04614395801,3790,0.692965405193555,1313.16944284179,1895,16.6528491779417,5.74388375526138,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9974526620850028,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_6
AN19,tr_6,1,M_condition,0.681518412125796,2582.95478195677,3790,0.684917844322057,1297.9193149903,1895,16.6528491779417,5.74388375526138,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0049880269348226,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_6
AN19,tr_6,1,M_predictor,0.658017821975485,2493.88754528709,3790,0.659169995461024,1249.12714139864,1895,16.6528491779417,5.74388375526138,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.001750976108945,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_6
AN19,tr_6,1,M_joint,0.644746124879221,2443.58781329225,3790,0.651817230621001,1235.1936520268,1895,16.6528491779417,5.74388375526138,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0109672714095097,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_6
AN19,tr_6,2,M_null,0.689888541811455,2613.9876849236,3789,0.688566500985719,1305.52208586892,1896,16.6745028697606,5.73541206860406,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9980836892546951,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_6
AN19,tr_6,2,M_condition,0.684246347530951,2592.60941079478,3789,0.684802391518476,1298.38533431903,1896,16.6745028697606,5.73541206860406,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0008126371292028,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_6
AN19,tr_6,2,M_predictor,0.652575966789726,2472.61033816627,3789,0.645195436396514,1223.29054740779,1896,16.6745028697606,5.73541206860406,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9886901590484252,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_6
AN19,tr_6,2,M_joint,0.647826373993032,2454.6141310596,3789,0.64232958721463,1217.85689735894,1896,16.6745028697606,5.73541206860406,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9915150308800779,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_6
AN19,tr_8,0,M_null,0.692136623020008,2623.88993786885,3791,0.695310909407465,1316.91886241774,1894,13.8867113844118,5.45917556460618,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0045862135911934,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_8
AN19,tr_8,0,M_condition,0.679893395862702,2577.4758637155,3791,0.684972386211616,1297.3376994848,1894,13.8867113844118,5.45917556460618,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0074702745751332,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_8
AN19,tr_8,0,M_predictor,0.638718041205582,2421.38009421036,3791,0.64493468573016,1221.50629477292,1894,13.8867113844118,5.45917556460618,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.009733002864369,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_8
AN19,tr_8,0,M_joint,0.628225167651021,2381.60161056502,3791,0.63533644839655,1203.32723326307,1894,13.8867113844118,5.45917556460618,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0113196368304036,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_8
AN19,tr_8,1,M_null,0.69473513033193,2633.04614395801,3790,0.692965405193555,1313.16944284179,1895,13.8577409503115,5.47529697202306,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9974526620850028,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_8
AN19,tr_8,1,M_condition,0.681518412125796,2582.95478195677,3790,0.684917844322057,1297.9193149903,1895,13.8577409503115,5.47529697202306,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0049880269348226,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_8
AN19,tr_8,1,M_predictor,0.649466046156894,2461.47631493463,3790,0.647397580702924,1226.81841543204,1895,13.8577409503115,5.47529697202306,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9968151291877231,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_8
AN19,tr_8,1,M_joint,0.635492086400511,2408.51500745794,3790,0.639515432371305,1211.88174434362,1895,13.8577409503115,5.47529697202306,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0063310717110305,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_8
AN19,tr_8,2,M_null,0.689888541811455,2613.9876849236,3789,0.688566500985719,1305.52208586892,1896,13.8668069312547,5.45319864730314,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9980836892546951,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_8
AN19,tr_8,2,M_condition,0.684246347530951,2592.60941079478,3789,0.684802391518476,1298.38533431903,1896,13.8668069312547,5.45319864730314,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0008126371292028,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_8
AN19,tr_8,2,M_predictor,0.639588104931432,2423.3993295852,3789,0.635804974071313,1205.48623083921,1896,13.8668069312547,5.45319864730314,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9940850512525954,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_8
AN19,tr_8,2,M_joint,0.635491909871418,2407.8788465028,3789,0.633028122620471,1200.22132048841,1896,13.8668069312547,5.45319864730314,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9961230234206357,ok,,,False,AN19-ft,SBI,ft,all_participants,similarity,tr_8
AN19,mfcc39,0,M_null,0.692162900616582,2623.98955623746,3791,0.695338840250074,1316.97176343364,1894,7.83562562845296,0.685284499627499,participant_item_intercepts,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0045884279996267,ok,,,False,AN19-acoustic,SBI,acoustic,all_participants,similarity,mfcc39
AN19,mfcc39,0,M_condition,0.679862370464537,2577.35824643106,3791,0.684933623622493,1297.264283141,1894,7.83562562845296,0.685284499627499,participant_item_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0074592349544083,ok,,,False,AN19-acoustic,SBI,acoustic,all_participants,similarity,mfcc39
AN19,mfcc39,0,M_predictor,0.658349199436235,2495.80181506277,3791,0.661878970223879,1253.59876960403,1894,7.83562562845296,0.685284499627499,participant_item_intercepts,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0053615479302878,ok,,,False,AN19-acoustic,SBI,acoustic,all_participants,similarity,mfcc39
AN19,mfcc39,0,M_joint,0.648862387771415,2459.83731204144,3791,0.654314310982087,1239.27130500007,1894,7.83562562845296,0.685284499627499,participant_item_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.008402279610315,ok,,,False,AN19-acoustic,SBI,acoustic,all_participants,similarity,mfcc39
AN19,mfcc39,1,M_null,0.69473513033193,2633.04614395801,3790,0.692965405193555,1313.16944284179,1895,7.84282612280771,0.688569616843624,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9974526620850028,ok,,,False,AN19-acoustic,SBI,acoustic,all_participants,similarity,mfcc39
AN19,mfcc39,1,M_condition,0.681518412125796,2582.95478195677,3790,0.684917844322057,1297.9193149903,1895,7.84282612280771,0.688569616843624,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0049880269348226,ok,,,False,AN19-acoustic,SBI,acoustic,all_participants,similarity,mfcc39
AN19,mfcc39,1,M_predictor,0.672147821031891,2547.44024171087,3790,0.670499106785741,1270.59580735898,1895,7.84282612280771,0.688569616843624,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9975470957510226,ok,,,False,AN19-acoustic,SBI,acoustic,all_participants,similarity,mfcc39
AN19,mfcc39,1,M_joint,0.655702205554053,2485.11135904986,3790,0.659677677345057,1250.08919856888,1895,7.84282612280771,0.688569616843624,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0060629227068785,ok,,,False,AN19-acoustic,SBI,acoustic,all_participants,similarity,mfcc39
AN19,mfcc39,2,M_null,0.689888541811455,2613.9876849236,3789,0.688566500985719,1305.52208586892,1896,7.83942606264424,0.686623990651403,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9980836892546951,ok,,,False,AN19-acoustic,SBI,acoustic,all_participants,similarity,mfcc39
AN19,mfcc39,2,M_condition,0.684246347530951,2592.60941079478,3789,0.684802391518476,1298.38533431903,1896,7.83942606264424,0.686623990651403,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,1.0008126371292028,ok,,,False,AN19-acoustic,SBI,acoustic,all_participants,similarity,mfcc39
AN19,mfcc39,2,M_predictor,0.655996046627924,2485.5690206732,3789,0.654161755514074,1240.29068845468,1896,7.83942606264424,0.686623990651403,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9972038076703679,ok,,,False,AN19-acoustic,SBI,acoustic,all_participants,similarity,mfcc39
AN19,mfcc39,2,M_joint,0.653380516744132,2475.65877794352,3789,0.652781779573886,1237.67425407209,1896,7.83942606264424,0.686623990651403,participant_item_talker_intercepts,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id) + (1 | test_talker_id)",fixed_effects_only_re_form_NA,word_response_bernoulli_no_binomial_coefficient,raw_distance,similarity_z,-1,0.9990836317354095,ok,,,False,AN19-acoustic,SBI,acoustic,all_participants,similarity,mfcc39
