dataset_id,feature_key,scope,fold,model_id,n_rows,total_trials,total_log_loss,mean_log_loss
X21,cnn_6::overall,oof_fold,2.0,M_null,5466,5466,2825.9101349592,0.516997829300989
X21,cnn_6::overall,oof_fold,2.0,M_predictor,5466,5466,2830.22526029356,0.517787277770501
X21,cnn_6::overall_order_sensitive,oof_all,,M_condition,16477,16477,8027.88524108321,0.48721765133721
X21,cnn_6::overall_order_sensitive,oof_all,,M_joint,16477,16477,8030.60255809586,0.487382567099342
X21,cnn_6::overall_order_sensitive,oof_all,,M_null,16477,16477,8139.28269560053,0.493978436341599
X21,cnn_6::overall_order_sensitive,oof_all,,M_predictor,16477,16477,8079.59046815099,0.490355675678278
X21,cnn_6::overall_order_sensitive,oof_fold,0.0,M_condition,5508,5508,2388.44811286087,0.433632554985634
X21,cnn_6::overall_order_sensitive,oof_fold,0.0,M_joint,5508,5508,2388.81087867026,0.4336984166068
X21,cnn_6::overall_order_sensitive,oof_fold,0.0,M_null,5508,5508,2416.99829715835,0.438815958089752
X21,cnn_6::overall_order_sensitive,oof_fold,0.0,M_predictor,5508,5508,2392.7928001881,0.434421350796678
X21,cnn_6::overall_order_sensitive,oof_fold,1.0,M_condition,5503,5503,2855.26405460675,0.518855906706659
X21,cnn_6::overall_order_sensitive,oof_fold,1.0,M_joint,5503,5503,2853.37039646176,0.518511792924179
X21,cnn_6::overall_order_sensitive,oof_fold,1.0,M_null,5503,5503,2896.37426348297,0.526326415315823
X21,cnn_6::overall_order_sensitive,oof_fold,1.0,M_predictor,5503,5503,2875.80319115552,0.522588259341364
X21,cnn_6::overall_order_sensitive,oof_fold,2.0,M_condition,5466,5466,2784.17307361559,0.509362069816244
X21,cnn_6::overall_order_sensitive,oof_fold,2.0,M_joint,5466,5466,2788.42128296384,0.510139276063638
X21,cnn_6::overall_order_sensitive,oof_fold,2.0,M_null,5466,5466,2825.9101349592,0.516997829300989
X21,cnn_6::overall_order_sensitive,oof_fold,2.0,M_predictor,5466,5466,2810.99447680736,0.514269022467501
X21,tr_0::overall,oof_all,,M_condition,16477,16477,8027.88524108321,0.48721765133721
X21,tr_0::overall,oof_all,,M_joint,16477,16477,8031.95388615129,0.487464580090507
X21,tr_0::overall,oof_all,,M_null,16477,16477,8139.28269560053,0.493978436341599
X21,tr_0::overall,oof_all,,M_predictor,16477,16477,8144.71615768474,0.494308196739986
X21,tr_0::overall,oof_fold,0.0,M_condition,5508,5508,2388.44811286087,0.433632554985634
X21,tr_0::overall,oof_fold,0.0,M_joint,5508,5508,2383.126984439,0.432666482287401
X21,tr_0::overall,oof_fold,0.0,M_null,5508,5508,2416.99829715835,0.438815958089752
X21,tr_0::overall,oof_fold,0.0,M_predictor,5508,5508,2420.07850533715,0.439375182523085
