analysis_row_id,dataset_id,model_variant,representation,layer,participant_id,item_id,item_talker,condition,distance,response_correct,response_incorrect,listener_accuracy,model_similarity,similarity_k,similarity_definition
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S001.Wboy,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S001.Wboy,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S001.Wfell,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S001.Wfell,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S001.Wwindow,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S001.Wwindow,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S002.Whelped,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S002.Whelped,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S002.Whusband,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S002.Whusband,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S002.Wwife,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S002.Wwife,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S003.Wbe,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S003.Wbe,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S003.Wbig,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S003.Wbig,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S003.Wdangerous,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S003.Wdangerous,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S003.Wdogs,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S003.Wdogs,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S004.Wdirty,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S004.Wdirty,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S004.Wshoes,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S004.Wshoes,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S004.Wvery,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S004.Wvery,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S004.Wwere,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S004.Wwere,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S005.Wlost,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S005.Wlost,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S005.Wplayer,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S005.Wplayer,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S005.Wshoe,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S005.Wshoe,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S006.Wmoney,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S006.Wmoney,X21.CMN.CMN_M_043,Talker-specific,0.0,0,1,0,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S006.Wsomebody,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S006.Wsomebody,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S006.Wstole,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S006.Wstole,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S007.Wfire,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S007.Wfire,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S007.Whot,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S007.Whot,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S007.Wvery,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S007.Wvery,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S008.Wcup,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S008.Wcup,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S008.Wdrinking,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S008.Wdrinking,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S008.Wown,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S008.Wown,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S009.Wbook,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S009.Wbook,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S009.Wcame,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S009.Wcame,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S009.Wpicture,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S009.Wpicture,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S010.Wcar,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S010.Wcar,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S010.Wfast,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S010.Wfast,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S010.Wgoing,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S010.Wgoing,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S010.Wtoo,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S010.Wtoo,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S011.Wdripped,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S011.Wdripped,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S011.Wground,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S011.Wground,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S011.Wpaint,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S011.Wpaint,X21.CMN.CMN_M_043,Talker-specific,0.0,0,1,0,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S013.Wfamily,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S013.Wfamily,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S013.Wfish,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S013.Wfish,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S013.Wlikes,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S013.Wlikes,X21.CMN.CMN_M_043,Talker-specific,0.0,0,1,0,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S014.Ware,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S014.Ware,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S014.Wbananas,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S014.Wbananas,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S014.Wripe,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S014.Wripe,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S014.Wtoo,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S014.Wtoo,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S015.Wgrew,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S015.Wgrew,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S015.Wlots,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S015.Wlots,X21.CMN.CMN_M_043,Talker-specific,0.0,0,1,0,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S015.Wvegetables,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S015.Wvegetables,X21.CMN.CMN_M_043,Talker-specific,0.0,0,1,0,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S016.Wargues,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S016.Wargues,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S016.Wsister,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S016.Wsister,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S017.Wclean,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S017.Wclean,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S017.Wkitchen,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S017.Wkitchen,X21.CMN.CMN_M_043,Talker-specific,0.0,0,1,0,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S017.Wwas,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S017.Wwas,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2:X21.CMN.CMN_M_043.HT1_S017.Wwindow,X21,ft,hubert_tsne_3d,tr_24,X21.00eb8ffdbc8e3a087dfcd5ec4f785fa2,X21.CMN.CMN_M_043.HT1_S017.Wwindow,X21.CMN.CMN_M_043,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S018.Whung,X21,ft,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S018.Whung,X21.CMN.CMN_M_035,Multi-talker,0.7979863634360607,1,0,1,0.3775281984490306,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S018.Wraincoat,X21,ft,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S018.Wraincoat,X21.CMN.CMN_M_035,Multi-talker,0.3561164826715032,1,0,1,0.6474491716121314,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S019.Wbrought,X21,ft,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S019.Wbrought,X21.CMN.CMN_M_035,Multi-talker,0.3988765574066217,1,0,1,0.6145207132077037,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S019.Wletter,X21,ft,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S019.Wletter,X21.CMN.CMN_M_035,Multi-talker,0.2777067978980699,1,0,1,0.7124828098739905,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S019.Wmailman,X21,ft,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S019.Wmailman,X21.CMN.CMN_M_035,Multi-talker,0.1948277661127749,1,0,1,0.788338098393768,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S020.Wbaby,X21,ft,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S020.Wbaby,X21.CMN.CMN_M_035,Multi-talker,0.1994731913439136,1,0,1,0.7838803071200178,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S020.Wheard,X21,ft,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S020.Wheard,X21.CMN.CMN_M_035,Multi-talker,0.6312863326801529,1,0,1,0.46272719804295104,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S020.Wmother,X21,ft,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S020.Wmother,X21.CMN.CMN_M_035,Multi-talker,0.2590798686936725,1,0,1,0.7288688894788524,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S021.Wfound,X21,ft,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S021.Wfound,X21.CMN.CMN_M_035,Multi-talker,0.1255675840567457,1,0,1,0.8578880907540581,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S021.Wpurse,X21,ft,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S021.Wpurse,X21.CMN.CMN_M_035,Multi-talker,0.411332823712199,1,0,1,0.6052473065967613,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S021.Wtrash,X21,ft,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S021.Wtrash,X21.CMN.CMN_M_035,Multi-talker,0.1185696211247587,1,0,1,0.8652479771815705,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S022.Whas,X21,ft,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S022.Whas,X21.CMN.CMN_M_035,Multi-talker,0.218260874801595,1,0,1,0.7661071360175224,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S022.Wlegs,X21,ft,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S022.Wlegs,X21.CMN.CMN_M_035,Multi-talker,0.4759332134421227,1,0,1,0.5593519029698145,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S022.Wtable,X21,ft,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S022.Wtable,X21.CMN.CMN_M_035,Multi-talker,0.1741975249310465,1,0,1,0.8084433435312602,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.0202afbc7502337e8841923b31ff7277:X21.CMN.CMN_M_035.HT1_S022.Wthree,X21,ft,hubert_tsne_3d,tr_24,X21.0202afbc7502337e8841923b31ff7277,X21.CMN.CMN_M_035.HT1_S022.Wthree,X21.CMN.CMN_M_035,Multi-talker,0.8819536933478066,0,1,0,0.34074878193309044,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
