dataset_id,family,variant,method,feature_key,comparison,gain,ci_low,ci_high,n_rows,n_participants,total_trials,ceiling_ci_low,ceiling_ci_high
X21,HVE,ft,ft,tr_24::mean_dissimilarity_sentence,predictor_only_percent_ceiling,0.40343737989311373,-0.6627862586159109,1.4465445209670975,16477,320,16477,79.88342397630605,115.07691975609953
X21,HVE,ft,ft,tr_24::mean_dissimilarity_word,predictor_only,0.0013092930688535283,-0.0007370627930178488,0.0035997846420695034,16477,320,16477,,
X21,HVE,ft,ft,tr_24::mean_dissimilarity_word,predictor_beyond_condition,-0.00017747329433167268,-0.0007195211560229384,0.00035324453904952513,16477,320,16477,,
X21,HVE,ft,ft,tr_24::mean_dissimilarity_word,condition_beyond_predictor,0.005274018641204413,0.0003194717079688095,0.010242043279556098,16477,320,16477,,
X21,HVE,ft,ft,tr_24::mean_dissimilarity_word,predictor_only_percent_ceiling,0.9219247728577585,-0.4652472163921532,2.392044227442727,16477,320,16477,79.88342397630605,115.07691975609953
X21,HVE,ft,ft,tr_24::order_phoneme,predictor_only,0.00037221420670350555,-0.0008689947726239691,0.0017258426631742933,16477,320,16477,,
X21,HVE,ft,ft,tr_24::order_phoneme,predictor_beyond_condition,-6.926443606621925e-05,-0.0006270212071585327,0.00046195342400916163,16477,320,16477,,
X21,HVE,ft,ft,tr_24::order_phoneme,condition_beyond_predictor,0.006319306361619887,0.0005941590489289374,0.01227703309003962,16477,320,16477,,
X21,HVE,ft,ft,tr_24::order_phoneme,predictor_only_percent_ceiling,0.26209067025004545,-0.6321645497519366,1.1698933456983307,16477,320,16477,79.88342397630605,115.07691975609953
X21,HVE,ft,ft,tr_24::order_sentence,predictor_only,0.0009970528420409268,-0.0016152074947874628,0.003788633878020639,16477,320,16477,,
X21,HVE,ft,ft,tr_24::order_sentence,predictor_beyond_condition,2.0664780124256553e-05,-0.0005781963247970082,0.0006319954927489036,16477,320,16477,,
X21,HVE,ft,ft,tr_24::order_sentence,condition_beyond_predictor,0.005784396942472942,0.0005020498142608687,0.010965210237823111,16477,320,16477,,
X21,HVE,ft,ft,tr_24::order_sentence,predictor_only_percent_ceiling,0.702064141934747,-1.0926459031832243,2.6701027260841723,16477,320,16477,79.88342397630605,115.07691975609953
X21,HVE,ft,ft,tr_24::order_word,predictor_only,0.0008406844025506848,-0.0019210491949229217,0.003797973563987439,16477,320,16477,,
X21,HVE,ft,ft,tr_24::order_word,predictor_beyond_condition,-0.00014875481468178093,-0.0008513726297076178,0.0005507173109698805,16477,320,16477,,
X21,HVE,ft,ft,tr_24::order_word,condition_beyond_predictor,0.0057713457871571465,0.0005746299490187938,0.011262229531446776,16477,320,16477,,
X21,HVE,ft,ft,tr_24::order_word,predictor_only_percent_ceiling,0.5919589703054524,-1.3849951352604344,2.692409290355343,16477,320,16477,79.88342397630605,115.07691975609953
X21,HVE,ft,ft,tr_24::overall,predictor_only,0.0017238788406900676,-0.0021372649829775898,0.00550744924495236,16477,320,16477,,
X21,HVE,ft,ft,tr_24::overall,predictor_beyond_condition,1.5688263892331313e-05,-0.0005469326296299769,0.0006099346595112243,16477,320,16477,,
X21,HVE,ft,ft,tr_24::overall,condition_beyond_predictor,0.0050525944275918765,-0.00020785973387867424,0.010652574063154964,16477,320,16477,,
X21,HVE,ft,ft,tr_24::overall,predictor_only_percent_ceiling,1.213850929516592,-1.4096622377440922,4.043373908684955,16477,320,16477,79.88342397630605,115.07691975609953
X21,HVE,ft,ft,tr_24::overall_order_sensitive,predictor_only,0.001287246948698064,-0.0015688341290216034,0.0043057454105328375,16477,320,16477,,
X21,HVE,ft,ft,tr_24::overall_order_sensitive,predictor_beyond_condition,7.375487042114591e-05,-0.000527810974103447,0.000663996702212175,16477,320,16477,,
X21,HVE,ft,ft,tr_24::overall_order_sensitive,condition_beyond_predictor,0.005547292926112693,0.0002992058407144467,0.010697344646182043,16477,320,16477,,
X21,HVE,ft,ft,tr_24::overall_order_sensitive,predictor_only_percent_ceiling,0.9064012321011283,-1.0629152371853237,3.146857754707646,16477,320,16477,79.88342397630605,115.07691975609953
X21,HVE,ft,ft,tr_24::within_token_phoneme,predictor_only,-0.0005408999260281651,-0.0011694473517293996,2.5444867433652572e-05,16477,320,16477,,
X21,HVE,ft,ft,tr_24::within_token_phoneme,predictor_beyond_condition,-0.0001092123790010671,-0.0006737377746158571,0.0004597803273535889,16477,320,16477,,
X21,HVE,ft,ft,tr_24::within_token_phoneme,condition_beyond_predictor,0.00719247255141671,0.0013173719236005878,0.013514049083741353,16477,320,16477,,
X21,HVE,ft,ft,tr_24::within_token_phoneme,predictor_only_percent_ceiling,-0.38086892331825295,-0.7960150801599816,0.0005041870498368787,16477,320,16477,79.88342397630605,115.07691975609953
X21,HVE,ft,ft,tr_24::within_token_sentence,predictor_only,0.001675555794543971,-0.002258443900278059,0.006070064719161243,16477,320,16477,,
X21,HVE,ft,ft,tr_24::within_token_sentence,predictor_beyond_condition,1.6404026434768776e-05,-0.0008960846200752538,0.0009657773362835941,16477,320,16477,,
X21,HVE,ft,ft,tr_24::within_token_sentence,condition_beyond_predictor,0.00510163323628041,-6.659349829969817e-06,0.01049068358118096,16477,320,16477,,
X21,HVE,ft,ft,tr_24::within_token_sentence,predictor_only_percent_ceiling,1.1798247711248386,-1.4532923273490577,4.113798176992557,16477,320,16477,79.88342397630605,115.07691975609953
X21,HVE,ft,ft,tr_24::within_token_word,predictor_only,0.0004187567910171027,-0.0018691565927375267,0.0026212294613921386,16477,320,16477,,
X21,HVE,ft,ft,tr_24::within_token_word,predictor_beyond_condition,-0.00011075320204357436,-0.001128530716167606,0.0008968154606144572,16477,320,16477,,
X21,HVE,ft,ft,tr_24::within_token_word,condition_beyond_predictor,0.006231275011328936,0.0003929165573591359,0.012216738090326196,16477,320,16477,,
X21,HVE,ft,ft,tr_24::within_token_word,predictor_only_percent_ceiling,0.29486313540110504,-1.3265413042911092,1.9175328966129634,16477,320,16477,79.88342397630605,115.07691975609953
X21,HVE,ft,ft,tr_24::within_type_phoneme,predictor_only,0.0033532165543634957,-0.0015103035962062469,0.008011455351363335,16477,320,16477,,
X21,HVE,ft,ft,tr_24::within_type_phoneme,predictor_beyond_condition,6.612292670158563e-05,-0.002188839508860506,0.002428790594610106,16477,320,16477,,
X21,HVE,ft,ft,tr_24::within_type_phoneme,condition_beyond_predictor,0.003473691376727703,-0.0009109385499471788,0.007929566762171292,16477,320,16477,,
X21,HVE,ft,ft,tr_24::within_type_phoneme,predictor_only_percent_ceiling,2.3611317311344298,-0.9949251520237778,5.648587611109099,16477,320,16477,79.88342397630605,115.07691975609953
X21,HVE,ft,ft,tr_24::within_type_sentence,predictor_only,0.00015774238860711415,-0.0010917628711279014,0.0013976408634374818,16477,320,16477,,
X21,HVE,ft,ft,tr_24::within_type_sentence,predictor_beyond_condition,6.995534252634362e-05,-0.00023729656441919184,0.0004131416718788577,16477,320,16477,,
X21,HVE,ft,ft,tr_24::within_type_sentence,condition_beyond_predictor,0.006672997958308841,0.0009639600298684137,0.012663717408059088,16477,320,16477,,
X21,HVE,ft,ft,tr_24::within_type_sentence,predictor_only_percent_ceiling,0.11107262326989602,-0.7173358958785613,0.9417573804582051,16477,320,16477,79.88342397630605,115.07691975609953
X21,HVE,ft,ft,tr_24::within_type_word,predictor_only,0.00033799541198648345,-0.0008800300731067356,0.0015461014741162988,16477,320,16477,,
X21,HVE,ft,ft,tr_24::within_type_word,predictor_beyond_condition,0.00018302491968565614,-0.0007399132470721666,0.00111421567975407,16477,320,16477,,
X21,HVE,ft,ft,tr_24::within_type_word,condition_beyond_predictor,0.006605814512088784,0.0009501278544339928,0.012264791068030634,16477,320,16477,,
X21,HVE,ft,ft,tr_24::within_type_word,predictor_only_percent_ceiling,0.2379958703176049,-0.584239225391858,1.1203743436211402,16477,320,16477,79.88342397630605,115.07691975609953
B23,SBI,base,HuBERT base,tr_24,predictor_only,0.0005382751371539754,0.00039617156039528916,0.0006771306994995088,10080,168,54096,,
B23,SBI,base,HuBERT base,tr_24,predictor_beyond_condition,0.0005309439098479078,0.0004097276226368046,0.000656278096669576,10080,168,54096,,
B23,SBI,base,HuBERT base,tr_24,condition_beyond_predictor,-0.0011241144162609884,-0.0042265174139204985,0.0022417436972675016,10080,168,54096,,
B23,SBI,base,HuBERT base,tr_24,predictor_only_percent_ceiling,0.7680673903217906,0.5634313650318077,0.9678527496295235,10080,168,54096,96.16707054105137,102.19993902511295
B23,SBI,ft,HuBERT ASR-FT,tr_24,predictor_only,0.00028338963060707816,0.00015706926311932488,0.000422107421849762,10080,168,54096,,
B23,SBI,ft,HuBERT ASR-FT,tr_24,predictor_beyond_condition,0.0002612951196647993,0.00014280795756438524,0.0003820902008105643,10080,168,54096,,
B23,SBI,ft,HuBERT ASR-FT,tr_24,condition_beyond_predictor,-0.0011388776998971998,-0.00429927734439172,0.002171512008490994,10080,168,54096,,
B23,SBI,ft,HuBERT ASR-FT,tr_24,predictor_only_percent_ceiling,0.404370031236222,0.217187721924892,0.6056071603176623,10080,168,54096,96.16707054105137,102.19993902511295
B23,SBI,acoustic,acoustic,mfcc39,predictor_only,-1.8574059105416835e-05,-0.0001529797954807338,0.00011151949244576417,10080,168,54096,,
B23,SBI,acoustic,acoustic,mfcc39,predictor_beyond_condition,1.4438867027027318e-05,-0.00012998139133915112,0.00015999667449334584,10080,168,54096,,
B23,SBI,acoustic,acoustic,mfcc39,condition_beyond_predictor,-0.0010837702628224764,-0.004067037206898269,0.0022436146241175863,10080,168,54096,,
B23,SBI,acoustic,acoustic,mfcc39,predictor_only_percent_ceiling,-0.02650341455525806,-0.21831007590585486,0.15538382527745892,10080,168,54096,96.16707054105137,102.19993902511295
B23,SBI,acoustic,acoustic,strf24_legacy,predictor_only,0.00020424132078532704,0.00010336781916321549,0.00030275112633498547,10080,168,54096,,
B23,SBI,acoustic,acoustic,strf24_legacy,predictor_beyond_condition,0.00022779963219083356,0.00011767707040143232,0.00034124562817110883,10080,168,54096,,
B23,SBI,acoustic,acoustic,strf24_legacy,condition_beyond_predictor,-0.001093224877549414,-0.004196238114285673,0.0023035722098923334,10080,168,54096,,
B23,SBI,acoustic,acoustic,strf24_legacy,predictor_only_percent_ceiling,0.29143292606990373,0.15024041241230823,0.4383194798516615,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,base,base,tr_24::between_type_phoneme,predictor_only,-0.00012008565200474724,-0.003174699908890055,0.0032171076902913777,10080,168,54096,,
B23,HVE,base,base,tr_24::between_type_phoneme,predictor_beyond_condition,-9.965131212341236e-05,-0.0006962242781535266,0.00038774843814020656,10080,168,54096,,
B23,HVE,base,base,tr_24::between_type_phoneme,condition_beyond_predictor,-0.0010963488490735858,-0.002653769177510858,0.0004159180498117742,10080,168,54096,,
B23,HVE,base,base,tr_24::between_type_phoneme,predictor_only_percent_ceiling,-0.171350796245291,-4.477786286395048,4.145991343794675,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,base,base,tr_24::between_type_sentence,predictor_only,0.0009103010434297704,-0.0010570124310718908,0.0028930691255808737,10080,168,54096,,
B23,HVE,base,base,tr_24::between_type_sentence,predictor_beyond_condition,-9.978941663613585e-05,-0.0006730346556096955,0.00041090541088938814,10080,168,54096,,
B23,HVE,base,base,tr_24::between_type_sentence,condition_beyond_predictor,-0.002126873649020827,-0.005282318337318387,0.0009790605079084433,10080,168,54096,,
B23,HVE,base,base,tr_24::between_type_sentence,predictor_only_percent_ceiling,1.2989129509697306,-1.5290615749606078,4.327721362654902,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,base,base,tr_24::between_type_word,predictor_only,0.0011607430293008798,-0.0009782059893329205,0.0035332719470871177,10080,168,54096,,
B23,HVE,base,base,tr_24::between_type_word,predictor_beyond_condition,-9.98351250472767e-05,-0.000706850818087237,0.00038365128931463577,10080,168,54096,,
B23,HVE,base,base,tr_24::between_type_word,condition_beyond_predictor,-0.0023773613433030775,-0.004640977594216383,3.8359428184684286e-05,10080,168,54096,,
B23,HVE,base,base,tr_24::between_type_word,predictor_only_percent_ceiling,1.6562698289635316,-1.500458890347413,4.84097139737055,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,base,base,tr_24::mean_dissimilarity_phoneme,predictor_only,-0.0003522828967310802,-0.0014139800587665886,0.0006070295106778,10080,168,54096,,
B23,HVE,base,base,tr_24::mean_dissimilarity_phoneme,predictor_beyond_condition,-9.848998741140795e-05,-0.0006637848177841705,0.0003912820976277437,10080,168,54096,,
B23,HVE,base,base,tr_24::mean_dissimilarity_phoneme,condition_beyond_predictor,-0.0008629902796352487,-0.003674484412287596,0.0021097601131474606,10080,168,54096,,
B23,HVE,base,base,tr_24::mean_dissimilarity_phoneme,predictor_only_percent_ceiling,-0.5026741650707939,-1.9501636686955934,0.8771422072905336,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,base,base,tr_24::mean_dissimilarity_word,predictor_only,-0.0011063018980951107,-0.002374632418130267,-1.606875736366361e-05,10080,168,54096,,
B23,HVE,base,base,tr_24::mean_dissimilarity_word,predictor_beyond_condition,-9.978969704160222e-05,-0.000667049679142996,0.00037966631965165586,10080,168,54096,,
B23,HVE,base,base,tr_24::mean_dissimilarity_word,condition_beyond_predictor,-0.00011027098790141227,-0.0028891836067789123,0.0030179349925142872,10080,168,54096,,
B23,HVE,base,base,tr_24::mean_dissimilarity_word,predictor_only_percent_ceiling,-1.5785875161737062,-3.427305468082444,-0.016680112204946005,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,base,base,tr_24::order_phoneme,predictor_only,-0.0004678942114571251,-0.0031716425793065156,0.002434650028199936,10080,168,54096,,
B23,HVE,base,base,tr_24::order_phoneme,predictor_beyond_condition,-9.979155379311925e-05,-0.0006695604640929315,0.0003914587472780201,10080,168,54096,,
B23,HVE,base,base,tr_24::order_phoneme,condition_beyond_predictor,-0.0007486805312909144,-0.0025769240067960164,0.0009772738136413469,10080,168,54096,,
B23,HVE,base,base,tr_24::order_phoneme,predictor_only_percent_ceiling,-0.667640507864932,-4.8215245026542695,3.5902943937335827,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,base,base,tr_24::order_sentence,predictor_only,-0.000852981719128065,-0.003844564201950719,0.001984205523365458,10080,168,54096,,
B23,HVE,base,base,tr_24::order_sentence,predictor_beyond_condition,-9.970762398168394e-05,-0.0006653066425345799,0.00040858303869322106,10080,168,54096,,
B23,HVE,base,base,tr_24::order_sentence,condition_beyond_predictor,-0.00036350909380853964,-0.0024784133473011133,0.0016834078706776496,10080,168,54096,,
B23,HVE,base,base,tr_24::order_sentence,predictor_only_percent_ceiling,-1.217123730564357,-5.669521580459271,2.844191027241868,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,base,base,tr_24::order_word,predictor_only,-0.0008079781700944626,-0.003232199333079151,0.001462930108097696,10080,168,54096,,
B23,HVE,base,base,tr_24::order_word,predictor_beyond_condition,-9.963091905450373e-05,-0.0007058414162412306,0.00037786763023338235,10080,168,54096,,
B23,HVE,base,base,tr_24::order_word,condition_beyond_predictor,-0.0004084359379149616,-0.002453757229261201,0.0016841610971710047,10080,168,54096,,
B23,HVE,base,base,tr_24::order_word,predictor_only_percent_ceiling,-1.1529079493112648,-4.467582044763289,2.1204694143746554,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,base,base,tr_24::overall,predictor_only,3.7511858814508334e-06,-0.002685948925308438,0.003039113228664971,10080,168,54096,,
B23,HVE,base,base,tr_24::overall,predictor_beyond_condition,-9.830339579755358e-05,-0.00065703816489589,0.0003834610307380399,10080,168,54096,,
B23,HVE,base,base,tr_24::overall,condition_beyond_predictor,-0.0012188377706339258,-0.0027904331757401747,0.00044139379756468535,10080,168,54096,,
B23,HVE,base,base,tr_24::overall,predictor_only_percent_ceiling,0.005352585233290685,-4.063856787907001,4.239499229938296,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,base,base,tr_24::overall_order_sensitive,predictor_only,-0.0005826681132262989,-0.0062946355691911185,0.005181787723448973,5820,97,31234,,
B23,HVE,base,base,tr_24::overall_order_sensitive,predictor_beyond_condition,-0.010636058556923568,-0.03312741523557459,0.002506552690501638,5820,97,31234,,
B23,HVE,base,base,tr_24::overall_order_sensitive,condition_beyond_predictor,-0.012130898235086883,-0.03399498968806654,0.0017569099907752252,5820,97,31234,,
B23,HVE,base,base,tr_24::overall_order_sensitive,predictor_only_percent_ceiling,-0.801639212406238,-9.636265491905814,6.885542459649825,5820,97,31234,89.37261206053246,109.6311389165602
B23,HVE,base,base,tr_24::within_token_phoneme,predictor_only,-0.0005613296733172617,-0.0016642334473918863,0.0004291388509056313,10080,168,54096,,
B23,HVE,base,base,tr_24::within_token_phoneme,predictor_beyond_condition,-9.8093690240785e-05,-0.0006638947133965971,0.0003898667094716021,10080,168,54096,,
B23,HVE,base,base,tr_24::within_token_phoneme,condition_beyond_predictor,-0.0006535472058784444,-0.003481590743353911,0.00247302269129164,10080,168,54096,,
B23,HVE,base,base,tr_24::within_token_phoneme,predictor_only_percent_ceiling,-0.8009640192087186,-2.3034125865190234,0.5686590263123887,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,base,base,tr_24::within_token_sentence,predictor_only,-0.0003829036851961415,-0.0029593864264870684,0.002620426378489896,10080,168,54096,,
B23,HVE,base,base,tr_24::within_token_sentence,predictor_beyond_condition,-9.848385767171505e-05,-0.0006635364685407867,0.00041333182478146477,10080,168,54096,,
B23,HVE,base,base,tr_24::within_token_sentence,condition_beyond_predictor,-0.0008323633614304945,-0.0027917655783847826,0.0010251393871866178,10080,168,54096,,
B23,HVE,base,base,tr_24::within_token_sentence,predictor_only_percent_ceiling,-0.546367115873438,-4.4792503997015345,3.2934986131001467,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,base,base,tr_24::within_token_word,predictor_only,-0.0008127834833973807,-0.002931259658157835,0.0015016863229021836,10080,168,54096,,
B23,HVE,base,base,tr_24::within_token_word,predictor_beyond_condition,-9.97542729660816e-05,-0.0006774743891599508,0.0003878564498213859,10080,168,54096,,
B23,HVE,base,base,tr_24::within_token_word,condition_beyond_predictor,-0.0004037539785236213,-0.002783509312214574,0.0020699310606743363,10080,168,54096,,
B23,HVE,base,base,tr_24::within_token_word,predictor_only_percent_ceiling,-1.1597646740482932,-4.525304413544133,1.9917833569322587,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,base,base,tr_24::within_type_phoneme,predictor_only,-0.0001159288333685687,-0.0011027854467159429,0.0008952578327347975,10080,168,54096,,
B23,HVE,base,base,tr_24::within_type_phoneme,predictor_beyond_condition,-9.846133894366945e-05,-0.0007044691286169583,0.0004030714279296896,10080,168,54096,,
B23,HVE,base,base,tr_24::within_type_phoneme,condition_beyond_predictor,-0.0010993156945300214,-0.003816468778066652,0.001671606618694898,10080,168,54096,,
B23,HVE,base,base,tr_24::within_type_phoneme,predictor_only_percent_ceiling,-0.16541941167714708,-1.6982201460930582,1.3233364372596204,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,base,base,tr_24::within_type_word,predictor_only,-0.000677556415117397,-0.0014873549823973431,0.00010430497346633895,10080,168,54096,,
B23,HVE,base,base,tr_24::within_type_word,predictor_beyond_condition,-9.977453710329155e-05,-0.0007459575805450514,0.00038918955248642344,10080,168,54096,,
B23,HVE,base,base,tr_24::within_type_word,condition_beyond_predictor,-0.0005390013109408151,-0.0034973783328419274,0.0026217868726436887,10080,168,54096,,
B23,HVE,base,base,tr_24::within_type_word,predictor_only_percent_ceiling,-0.9668085178642427,-2.1595691448774814,0.14020083850026674,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,ft,ft,tr_24::between_type_phoneme,predictor_only,0.00016652214884191698,-0.0014676848944441634,0.0019981449736915405,10080,168,54096,,
B23,HVE,ft,ft,tr_24::between_type_phoneme,predictor_beyond_condition,-9.972530680963937e-05,-0.0007178096361289868,0.00038745211998931134,10080,168,54096,,
B23,HVE,ft,ft,tr_24::between_type_phoneme,condition_beyond_predictor,-0.0013830306446064766,-0.0037032071778430264,0.001302960246243878,10080,168,54096,,
B23,HVE,ft,ft,tr_24::between_type_phoneme,predictor_only_percent_ceiling,0.2376112576331046,-2.288452434238038,2.903877343755766,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,ft,ft,tr_24::between_type_sentence,predictor_only,4.374716593533737e-05,-0.0010328217013340002,0.00110737722858362,10080,168,54096,,
B23,HVE,ft,ft,tr_24::between_type_sentence,predictor_beyond_condition,-9.857180734212785e-05,-0.0006641558840935819,0.0004125109325129119,10080,168,54096,,
B23,HVE,ft,ft,tr_24::between_type_sentence,condition_beyond_predictor,-0.0012591021622323855,-0.004039963754684028,0.0014976022457810574,10080,168,54096,,
B23,HVE,ft,ft,tr_24::between_type_sentence,predictor_only_percent_ceiling,0.0624230421482709,-1.3915513043340564,1.6120465631825895,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,ft,ft,tr_24::between_type_word,predictor_only,-0.0006147511213813552,-0.001988818242597019,0.0006234887440256358,10080,168,54096,,
B23,HVE,ft,ft,tr_24::between_type_word,predictor_beyond_condition,-9.971007007440618e-05,-0.0007172298138923501,0.0003953378412599344,10080,168,54096,,
B23,HVE,ft,ft,tr_24::between_type_word,condition_beyond_predictor,-0.0006017421376479714,-0.00326804007152821,0.0022508229387063327,10080,168,54096,,
B23,HVE,ft,ft,tr_24::between_type_word,predictor_only_percent_ceiling,-0.877191341203831,-2.7556104066071723,0.8558008587257472,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,ft,ft,tr_24::mean_dissimilarity_phoneme,predictor_only,-1.1581293001748943e-06,-0.0004347874150359287,0.00043688313566669847,10080,168,54096,,
B23,HVE,ft,ft,tr_24::mean_dissimilarity_phoneme,predictor_beyond_condition,-9.979574964347313e-05,-0.0006523905353801042,0.0004020027901344511,10080,168,54096,,
B23,HVE,ft,ft,tr_24::mean_dissimilarity_phoneme,condition_beyond_predictor,-0.0012154208092982192,-0.0041934605664786006,0.0018831297201639433,10080,168,54096,,
B23,HVE,ft,ft,tr_24::mean_dissimilarity_phoneme,predictor_only_percent_ceiling,-0.0016525402862627148,-0.6689374848722186,0.6290813930646415,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,ft,ft,tr_24::mean_dissimilarity_word,predictor_only,-0.001226652867324927,-0.00232759512653562,-0.00025983913088350525,10080,168,54096,,
B23,HVE,ft,ft,tr_24::mean_dissimilarity_word,predictor_beyond_condition,-9.976429898062898e-05,-0.0006733615353639552,0.00039186992598383576,10080,168,54096,,
B23,HVE,ft,ft,tr_24::mean_dissimilarity_word,condition_beyond_predictor,1.0105379389377377e-05,-0.0028233284201314465,0.0031637543905677396,10080,168,54096,,
B23,HVE,ft,ft,tr_24::mean_dissimilarity_word,predictor_only_percent_ceiling,-1.7503168948475742,-3.439315188854881,-0.4169824911864839,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,ft,ft,tr_24::order_phoneme,predictor_only,-0.0005415522126288644,-0.0026884971304193574,0.0015597231134519037,10080,168,54096,,
B23,HVE,ft,ft,tr_24::order_phoneme,predictor_beyond_condition,-9.974249105992574e-05,-0.0007176907837946288,0.0003671498912822258,10080,168,54096,,
B23,HVE,ft,ft,tr_24::order_phoneme,condition_beyond_predictor,-0.0006749734673859822,-0.0029226143947634685,0.0016475734206830763,10080,168,54096,,
B23,HVE,ft,ft,tr_24::order_phoneme,predictor_only_percent_ceiling,-0.772743465128429,-3.906268172660229,2.177543722671386,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,ft,ft,tr_24::order_sentence,predictor_only,-0.0005807266794294954,-0.0031138155274323407,0.0020114339498218965,10080,168,54096,,
B23,HVE,ft,ft,tr_24::order_sentence,predictor_beyond_condition,-9.968277087402397e-05,-0.0006976667770844219,0.0003860900485751054,10080,168,54096,,
B23,HVE,ft,ft,tr_24::order_sentence,condition_beyond_predictor,-0.0006357392803994494,-0.002689783108319762,0.0014187122379704293,10080,168,54096,,
B23,HVE,ft,ft,tr_24::order_sentence,predictor_only_percent_ceiling,-0.82864170081863,-4.651190850878346,2.936475414302334,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,ft,ft,tr_24::order_word,predictor_only,-0.0009822845787799904,-0.003961639080244882,0.0020573268319119915,10080,168,54096,,
B23,HVE,ft,ft,tr_24::order_word,predictor_beyond_condition,-9.852557220324653e-05,-0.0006761573731031301,0.00037917417944356973,10080,168,54096,,
B23,HVE,ft,ft,tr_24::order_word,condition_beyond_predictor,-0.00023302418237817625,-0.002314758242110145,0.001870006581888371,10080,168,54096,,
B23,HVE,ft,ft,tr_24::order_word,predictor_only_percent_ceiling,-1.401626604873393,-5.521770640236546,2.794498193364566,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,ft,ft,tr_24::overall,predictor_only,-0.00035807190218853103,-0.0009307752799898518,0.00029076391832772455,10080,168,54096,,
B23,HVE,ft,ft,tr_24::overall,predictor_beyond_condition,-9.863502516745667e-05,-0.0006986995754763569,0.0004043880816641454,10080,168,54096,,
B23,HVE,ft,ft,tr_24::overall,condition_beyond_predictor,-0.0008573463119338462,-0.003732884105648221,0.0025517471392497324,10080,168,54096,,
B23,HVE,ft,ft,tr_24::overall,predictor_only_percent_ceiling,-0.5109345248893283,-1.4157502490756932,0.3953070007967759,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,ft,ft,tr_24::overall_order_sensitive,predictor_only,-0.0006086829016695572,-0.005548264674985427,0.004879686837209277,5820,97,31234,,
B23,HVE,ft,ft,tr_24::overall_order_sensitive,predictor_beyond_condition,0.003097650144004256,-0.004155806828100509,0.015353486700306528,5820,97,31234,,
B23,HVE,ft,ft,tr_24::overall_order_sensitive,condition_beyond_predictor,0.0016288252542841978,-0.007796618136873129,0.015305258892366948,5820,97,31234,,
B23,HVE,ft,ft,tr_24::overall_order_sensitive,predictor_only_percent_ceiling,-0.8374305557888283,-8.272184688556713,6.6121632976363625,5820,97,31234,89.37261206053246,109.6311389165602
B23,HVE,ft,ft,tr_24::within_token_phoneme,predictor_only,0.0003784724587118955,-0.0015991239424598858,0.002769277332848583,10080,168,54096,,
B23,HVE,ft,ft,tr_24::within_token_phoneme,predictor_beyond_condition,-9.943343589608722e-05,-0.0006944406076308241,0.00040469531282700557,10080,168,54096,,
B23,HVE,ft,ft,tr_24::within_token_phoneme,condition_beyond_predictor,-0.0015946890835629034,-0.0035628542536107503,0.00022277172399790508,10080,168,54096,,
B23,HVE,ft,ft,tr_24::within_token_phoneme,predictor_only_percent_ceiling,0.5400441774228998,-2.4137991392478195,3.575518301478492,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,ft,ft,tr_24::within_token_sentence,predictor_only,2.6005183887570914e-05,-0.000761262014794994,0.000820668711770194,10080,168,54096,,
B23,HVE,ft,ft,tr_24::within_token_sentence,predictor_beyond_condition,-9.827581371528582e-05,-0.0006660785079187038,0.0004111198766066978,10080,168,54096,,
B23,HVE,ft,ft,tr_24::within_token_sentence,condition_beyond_predictor,-0.0012410641865577775,-0.004280902947989514,0.002232746106512784,10080,168,54096,,
B23,HVE,ft,ft,tr_24::within_token_sentence,predictor_only_percent_ceiling,0.03710692236125206,-1.1240509259425318,1.2067096913325681,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,ft,ft,tr_24::within_token_word,predictor_only,0.0002691753209920434,-0.001707474681552251,0.0024599215567015025,10080,168,54096,,
B23,HVE,ft,ft,tr_24::within_token_word,predictor_beyond_condition,-9.977762466190893e-05,-0.0006644559688953944,0.0004027508037620702,10080,168,54096,,
