recording_id,speaker_id,accent,intended_word_metadata,source_filename,external_filename,mapping_method,status,processed_transcript,predicted_transcript,ipa_tokens_json,n_ipa_tokens,empty_hypothesis,mean_token_max_posterior,emitted_token_posteriors_finite,emitted_token_posteriors_in_0_1,all_logits_finite,ipa_tokens_match_utf8_vocabulary,decoded_source_samples,source_sampling_rate,decoded_duration_seconds,recorded_decoded_length_matches_source_audit,model_input_samples_16khz,model_input_duration_seconds,resampled_length_matches_decoded_audio,wav_header_duration_seconds,audio_sha256,source_hash_matches,interpretation
AN19-rec-53d40a195fb525968001,AN19.MIX.im4,MIX,bud,im4hw41 bud.wav,im4hw41 bud.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,5539,22050,0.2512018140589569,True,4020,0.25125,True,0.2512018140589569,bacc8ce39ec287fbe63ccb2ed55f93a32923a330a3a8d587ffa213a74d5c46ff,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-ccb5ed35724f0eb15f72,AN19.MIX.im4,MIX,pad,im4hw45 pad.wav,im4hw45 pad.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,7504,22050,0.3403174603174603,True,5446,0.340375,True,0.3403174603174603,569cbade60a3e5f528609eb5915683ab3036726fa1444857b2a5384f8b2465a3,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-e30d2d01abb16a756ab9,AN19.MIX.im4,MIX,hack,im4hw48 hack.wav,im4hw48 hack.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,7554,22050,0.34258503401360546,True,5482,0.342625,True,0.34258503401360546,9eb4b165eb4526c9c053edbf99d3524d50ce9eeb7829977363bd5f0eb62cadf7,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-57ea0b6269e64b06bf5a,AN19.MIX.im4,MIX,gut,im4hw53 gut.wav,im4hw53 gut.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,6960,22050,0.31564625850340133,True,5051,0.3156875,True,0.31564625850340133,ead30a6d72b3947db5bc167e5ecb1dd2b13964767492706cf384030a042ea219,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-1f4190f5149f45cbbb1d,AN19.MIX.im4,MIX,hurl,im4hw57 hurl.wav,im4hw57 hurl.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,13535,22050,0.6138321995464853,True,9822,0.613875,True,0.6138321995464853,2042150bbcf869d0c57657458db002db283f1f891578b85714134b5d1f92e8aa,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-12a59464d634bf47c71a,AN19.MIX.im4,MIX,hid,im4hw61 hid.wav,im4hw61 hid.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,6093,22050,0.2763265306122449,True,4422,0.276375,True,0.2763265306122449,093ec5f4b195fbc6eadf36aa751c3a041737b8471bc07ec62dcc6825c772d667,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-9159ef2f5041f766a9e0,AN19.MIX.im5,MIX,death,im5ew16 death.wav,im5ew16 death.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,8755,22050,0.39705215419501133,True,6353,0.3970625,True,0.39705215419501133,7ae1afe585c7de173ee5a495fe4ed780db5c5038fe4976403c8c38f78984ff11,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-2b7d36f373eb1d1a0c29,AN19.MIX.im5,MIX,girl,im5ew25 girl.wav,im5ew25 girl.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,9262,22050,0.4200453514739229,True,6721,0.4200625,True,0.4200453514739229,48e3c9b03468ae995a19f5d94e2b9b91dc5f236186b0f177287a206269684264,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-dfd5263e424178bf62ed,AN19.MIX.im5,MIX,check,im5ew43 check.wav,im5ew43 check.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,8854,22050,0.4015419501133787,True,6425,0.4015625,True,0.4015419501133787,852cd30c6935f3effe1a2bc1c74173143946980b34c8af4e0e13083acffe9490,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-eea4e63c78b5baebe63d,AN19.MIX.im5,MIX,ship,im5ew47 ship.wav,im5ew47 ship.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,7305,22050,0.33129251700680273,True,5301,0.3313125,True,0.33129251700680273,64ddf9bfb39e9dd47603516ed4a57a0f8f8b1e6fc0308fd89bb31f73ec623b85,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-1f519e1f001cb184d5b6,AN19.MIX.im5,MIX,lad,im5hw16 lad.wav,im5hw16 lad.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,7129,22050,0.3233106575963719,True,5173,0.3233125,True,0.3233106575963719,1c89b6e7d6f80042f96ce417f24e5b1fce58c76de5a998874facf624fa1170ce,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-8b7874c8c38c68b898b2,AN19.MIX.im5,MIX,pet,im5hw22 pet.wav,im5hw22 pet.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,8850,22050,0.4013605442176871,True,6422,0.401375,True,0.4013605442176871,d5afe13f3ca90198d1cccc8845e80e28ca8ddfd157f9e597b9c063113cca47ad,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-898298bb163720001c82,AN19.MIX.im5,MIX,wed,im5hw31 wed.wav,im5hw31 wed.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,5804,22050,0.2632199546485261,True,4212,0.26325,True,0.2632199546485261,922fc43a698bd35827b4c6db7b014d38e44887066e3b39cff57310d0e89cccab,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-5cb3f94a1e76ab1b8cf1,AN19.MIX.im5,MIX,wad,im5hw40 wad.wav,im5hw40 wad.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,8449,22050,0.38317460317460317,True,6131,0.3831875,True,0.38317460317460317,2c81b4f787e14146865d30ef8b0c82aaf9b010e9ee3ed91384615c7b975687ad,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-9bec14ffc52477dcef9f,AN19.MIX.im5,MIX,pad,im5hw45 pad.wav,im5hw45 pad.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,7078,22050,0.32099773242630386,True,5136,0.321,True,0.32099773242630386,f5329ceb4f2167c76962eda8edb3bcccf3581d1e69409524e8b4f436d9f61f5b,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-d00bb8908727853d8c8d,AN19.MIX.im5,MIX,hurl,im5hw57 hurl.wav,im5hw57 hurl.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,8528,22050,0.38675736961451246,True,6189,0.3868125,True,0.38675736961451246,ea274248109701c4a3d723133ba76c49056868741cf759ca23e80be8d66a948f,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-e66e8df1e45a2bd21ef1,AN19.MIX.im5,MIX,hid,im5hw61 hid.wav,im5hw61 hid.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,5891,22050,0.2671655328798186,True,4275,0.2671875,True,0.2671655328798186,a9b6aa53a90b7583260686c0bf7daeb2652ac90570d8b72d342448bcb98052aa,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-8f61a774bb70d30c554d,AN19.MIX.im5,MIX,wail,im5hw69 wail.wav,im5hw69 wail.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,8032,22050,0.36426303854875286,True,5829,0.3643125,True,0.36426303854875286,a9b04bd559a5a110638eccd67250bf7445f336c4a5d37a852d76543fbf4b115f,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-f3fda73607e72b05282b,AN19.MIX.im6,MIX,ship,im6ew47 ship.wav,im6ew47 ship.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,9110,22050,0.41315192743764173,True,6611,0.4131875,True,0.41315192743764173,ba96428d73fa81ba9539e98fd887c73e7d606098f6016d5771a3001354df1bba,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-6548e5240a7765a8ef59,AN19.MIX.im6,MIX,thick,im6ew54 thick.wav,im6ew54 thick.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,6532,22050,0.2962358276643991,True,4740,0.29625,True,0.2962358276643991,5f27ea8ea54fac894f93e225f9edbe4fa40610c32b50a71bf266b489443c3a5e,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-eb6d6ec6de485aac34b4,AN19.MIX.im6,MIX,bug,im6hw04 bug.wav,im6hw04 bug.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,7580,22050,0.3437641723356009,True,5501,0.3438125,True,0.3437641723356009,39a71117e88ce7c7e1058bafc7af25cb2a48a68c7dff62e76d525f2d8f01b9b7,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-a983f275914c49f519ff,AN19.MIX.im6,MIX,soak,im6hw28 soak.wav,im6hw28 soak.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,7450,22050,0.3378684807256236,True,5406,0.337875,True,0.3378684807256236,67417c49f977ac7f9346c21e5f850c019c99a3d152e27b508a4ccccd8ff60cbd,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-956d2338bbf2a2b2e073,AN19.MIX.im6,MIX,suck,im6hw29 suck.wav,im6hw29 suck.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,6905,22050,0.3131519274376417,True,5011,0.3131875,True,0.3131519274376417,728fc8d5b9a051e9d52beab37ddd17069a111d0a75365993b6342eb325f25535,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-5c10510cc39fbdf45e53,AN19.MIX.im6,MIX,ten,im6hw30 ten.wav,im6hw30 ten.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,7946,22050,0.36036281179138324,True,5766,0.360375,True,0.36036281179138324,1c16362ae969b8fde8cdbc574b2862b0cf028a540d041eae454449977652ebaa,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-235d53edfeea40950f16,AN19.MIX.im6,MIX,hick,im6hw37 hick.wav,im6hw37 hick.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,5935,22050,0.2691609977324263,True,4307,0.2691875,True,0.2691609977324263,cf90553d0d9de58914695fb051e714109c602b7b020fa0d7424256ce74cc607a,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-696c0d09e226768947f6,AN19.MIX.im6,MIX,toot,im6hw39 toot.wav,im6hw39 toot.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,5858,22050,0.2656689342403628,True,4251,0.2656875,True,0.2656689342403628,a1986b39135e43b169a94f479928cd9e7919650be4495ab821413fcbe7d7c07a,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-b35c84f10b66ac214114,AN19.MIX.im6,MIX,chore,im6hw46 chore.wav,im6hw46 chore.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,6700,22050,0.30385487528344673,True,4862,0.303875,True,0.30385487528344673,2035aa973181111512a66e4ac455cfbd5650ee4c19ff3b6ac2e8df512b2d5c51,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-fc6ef5b232e704832b68,AN19.MIX.im6,MIX,hid,im6hw61 hid.wav,im6hw61 hid.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,7910,22050,0.35873015873015873,True,5740,0.35875,True,0.35873015873015873,3b6259e3dba7072625f12cb3293b1fad41099631bc3003ca36aee5b6c09f7e5d,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-9f2211b45457a90bbc2c,AN19.MIX.im6,MIX,hag,im6hw73 hag.wav,im6hw73 hag.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,11122,22050,0.5043990929705215,True,8071,0.5044375,True,0.5043990929705215,b53d6023f75366603a2a1ee3d4d1cf4f27de4c2163e74de0fe47f219cc96f36d,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-766fd14aa7b4a5553165,AN19.SPA.sf1,SPA,death,sf1ew16 death.wav,sf1ew16 death.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,7701,22050,0.3492517006802721,True,5589,0.3493125,True,0.3492517006802721,0fb35814fdf3931c97ed9e17a843690f0d28ac8aa5b24289dc6ec0a70f4cc658,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-a5c2e3a7a255c907be17,AN19.SPA.sf1,SPA,food,sf1ew28 food.wav,sf1ew28 food.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,6757,22050,0.30643990929705217,True,4904,0.3065,True,0.30643990929705217,f9c382ffc565c4aee663c5cd633cf40c97d10dc906082e0ebc9f60025fe89e6f,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-d2fc51d03e76279d5116,AN19.SPA.sf1,SPA,deep,sf1ew35 deep.wav,sf1ew35 deep.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,5942,22050,0.2694784580498866,True,4312,0.2695,True,0.2694784580498866,29912627abf6f5ccda9f02bac0c446af5b7fefd0153981a594b792b5c6a19db1,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-630870b0bb5e87452efa,AN19.SPA.sf1,SPA,fool,sf1ew71 fool.wav,sf1ew71 fool.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,8823,22050,0.4001360544217687,True,6403,0.4001875,True,0.4001360544217687,7644b6003c31b7cb54466d542004dea3284665fe5b262da047631a17f3b0cf9b,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-2b7db0fb3599637a9dc5,AN19.SPA.sf1,SPA,fade,sf1hw12 fade.wav,sf1hw12 fade.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,8212,22050,0.3724263038548753,True,5959,0.3724375,True,0.3724263038548753,dfbb0688312713166ca76103ddc51c04e24c1c7698d591ea6caef47fa889f64c,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-1a91d007b7360c883b55,AN19.SPA.sf1,SPA,mitt,sf1hw19 mitt.wav,sf1hw19 mitt.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,7375,22050,0.3344671201814059,True,5352,0.3345,True,0.3344671201814059,8c7685dd1a94e484cc5c155ad3f56afdcb5b3eab8469583433ec94abf0ee8b04,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-0650af8d758d9b8543c3,AN19.SPA.sf1,SPA,pat,sf1hw21 pat.wav,sf1hw21 pat.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,6348,22050,0.287891156462585,True,4607,0.2879375,True,0.287891156462585,67b48ae98d4f6b0215790b25d8c93cb049c11bdeccdac1250a284e9482721265,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-477230cd741577fb98ca,AN19.SPA.sf1,SPA,pup,sf1hw23 pup.wav,sf1hw23 pup.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,4863,22050,0.22054421768707483,True,3529,0.2205625,True,0.22054421768707483,3bf80b258f294fdebfcc4201c771fdb80b2056a1d3d1d995f7068e9298119870,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-57ba6066761d86d2cd34,AN19.SPA.sf1,SPA,rat,sf1hw24 rat.wav,sf1hw24 rat.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,8605,22050,0.39024943310657595,True,6244,0.39025,True,0.39024943310657595,1406bcc9eefd77f708f93cdd9b4c77f0bbeb1f55789325d3855a21c89b563819,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-041e2e8682f39d76d522,AN19.SPA.sf1,SPA,wed,sf1hw31 wed.wav,sf1hw31 wed.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,8913,22050,0.4042176870748299,True,6468,0.40425,True,0.4042176870748299,8921369b9154539532fa7a160bd32854f4017c46fee0b80e239728cb3db49bf5,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-5dafb80200256823a1b5,AN19.SPA.sf1,SPA,wad,sf1hw40 wad.wav,sf1hw40 wad.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,8730,22050,0.39591836734693875,True,6335,0.3959375,True,0.39591836734693875,16bf1ba51871cbbf73b6d391ef0bd5f38dea02ca1aa28bb4148ec81e894852ec,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-051ee5bae748dbe028d9,AN19.SPA.sf1,SPA,wick,sf1hw56 wick.wav,sf1hw56 wick.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,8275,22050,0.37528344671201813,True,6005,0.3753125,True,0.37528344671201813,be3f9f5bd0d8833a6c26f0fd2c916b643513dae04ca0e296e08008d51d4108cb,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-b62095d05605fdea852a,AN19.SPA.sf1,SPA,hurl,sf1hw57 hurl.wav,sf1hw57 hurl.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,10757,22050,0.48784580498866215,True,7806,0.487875,True,0.48784580498866215,3e5b3706a3a6f77b1bfea9ed55b5895f0656aa38045da90d1a718f44cc50662b,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-3994f74c3f7f0bbc2879,AN19.SPA.sf2,SPA,give,sf2ew09 give.wav,sf2ew09 give.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,8382,22050,0.38013605442176873,True,6083,0.3801875,True,0.38013605442176873,8d14f53d45f11a5b937f284d8c3bbf368f9dfef87d5cca6dee6b1540064607f0,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-2185b03a12a4fa59df92,AN19.SPA.sf2,SPA,death,sf2ew16 death.wav,sf2ew16 death.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,7417,22050,0.3363718820861678,True,5382,0.336375,True,0.3363718820861678,e66286e86d5dc7298b487f9ca676034b6a3551217aa0f9611dd1283b8af70ff8,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-d7bb56eb07af43a5232b,AN19.SPA.sf2,SPA,deep,sf2ew35 deep.wav,sf2ew35 deep.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,7376,22050,0.3345124716553288,True,5353,0.3345625,True,0.3345124716553288,e566db19fab32560449aa517bad6cf166b6547fb1c583efb2405b98e0545800b,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-868375cd1a827db5fed3,AN19.SPA.sf2,SPA,ship,sf2ew47 ship.wav,sf2ew47 ship.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,9096,22050,0.4125170068027211,True,6601,0.4125625,True,0.4125170068027211,45e1185c1233af7e31631537c2fc015c10c1feefef768e123de278199d8a33b9,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-e95ed8993b048d9ad3ee,AN19.SPA.sf2,SPA,neck,sf2ew48 neck.wav,sf2ew48 neck.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,8528,22050,0.38675736961451246,True,6189,0.3868125,True,0.38675736961451246,6a544e94088863272b4662a73d72fabc014f9766e59641e3ddb0ea4e0d0c3b05,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-0c0f4bd6a0fbc21ff025,AN19.SPA.sf2,SPA,dog,sf2ew51 dog.wav,sf2ew51 dog.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,8822,22050,0.4000907029478458,True,6402,0.400125,True,0.4000907029478458,ccd55c4b9079565c88545cab9faea46d7cefad157e20fecb06b7a03c4b621620,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-01a4870fd3f1c7be6f36,AN19.SPA.sf2,SPA,hung,sf2ew56 hung.wav,sf2ew56 hung.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,10292,22050,0.4667573696145125,True,7469,0.4668125,True,0.4667573696145125,55c05203c83bd45fdd7f19c3422d4b1eb050ee2500258ed5c2d88d262db98fe4,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-8f025b2aafa3dab83266,AN19.SPA.sf2,SPA,shop,sf2ew58 shop.wav,sf2ew58 shop.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,9613,22050,0.43596371882086166,True,6976,0.436,True,0.43596371882086166,8e34b90c5824579111ba78a41483e2bc5b0fbb9581875fe7e14cd2546da7861d,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-63ce1d4b2c072b83f9cb,AN19.SPA.sf2,SPA,path,sf2ew67 path.wav,sf2ew67 path.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,7238,22050,0.32825396825396824,True,5253,0.3283125,True,0.32825396825396824,f824be5df6c12a917a5f504e51a44a0c94da24e9ae25cd68dc25107047d2c235,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-db3f524737075f8655c5,AN19.SPA.sf2,SPA,pup,sf2hw23 pup.wav,sf2hw23 pup.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,5298,22050,0.24027210884353742,True,3845,0.2403125,True,0.24027210884353742,8165733794c25bbe9f76ec4af5726e98ed5c1df70a4dc0569c1ea4c8f3f292e0,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-5f2bd3210316443ab633,AN19.SPA.sf3,SPA,shape,sf3ew45 shape.wav,sf3ew45 shape.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,7763,22050,0.3520634920634921,True,5634,0.352125,True,0.3520634920634921,ad35ce83739a1be3c50b33bae2a4241af8c651c3d52a0362d00aacc956dc00a2,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-a5fa5cd079adf7afaa10,AN19.SPA.sf3,SPA,ship,sf3ew47 ship.wav,sf3ew47 ship.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,7611,22050,0.3451700680272109,True,5523,0.3451875,True,0.3451700680272109,8add61ddc97ad08f8d3e545e9a4b4f89b114e8ba2e737f1df22c6aaf74310b9f,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-86a7c2b24422a0c6afeb,AN19.SPA.sf3,SPA,shop,sf3ew58 shop.wav,sf3ew58 shop.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,9054,22050,0.41061224489795917,True,6570,0.410625,True,0.41061224489795917,028389ba31cf8eed3e9aca0a5132edd56ef5b92d53e94b686efbfef2c9413162,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-fd691902c33571404e73,AN19.SPA.sf3,SPA,fig,sf3ew75 fig.wav,sf3ew75 fig.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,11016,22050,0.4995918367346939,True,7994,0.499625,True,0.4995918367346939,97cae8b865ea5f6172ef38312e6df5e8f1ad8add4af74361fc9f8f8003574c44,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-7f46679e15585dec35a4,AN19.SPA.sf3,SPA,bead,sf3hw02 bead.wav,sf3hw02 bead.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,7395,22050,0.33537414965986395,True,5366,0.335375,True,0.33537414965986395,a67944a83965677243a66022df90132b9691d90f4780e3829ea589404964238c,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-d6fdeccaa6e7ab45be48,AN19.SPA.sf3,SPA,whore,sf3hw33 whore.wav,sf3hw33 whore.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,6565,22050,0.2977324263038549,True,4764,0.29775,True,0.2977324263038549,cc079ef8ff0278c060988bb7a63791a1f916ec19254a088dde6620dd2ae12d3b,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-1710f46fa1d81ea5663c,AN19.SPA.sf3,SPA,hid,sf3hw61 hid.wav,sf3hw61 hid.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,11883,22050,0.5389115646258503,True,8623,0.5389375,True,0.5389115646258503,4cd5d775296127900e57ad19b1757d3948a95dc3450723467b92708169e2fceb,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-e10cfe36c9b1ff0c4a70,AN19.SPA.sf3,SPA,weed,sf3hw75 weed.wav,sf3hw75 weed.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,4507,22050,0.20439909297052153,True,3271,0.2044375,True,0.20439909297052153,9a3510673127be4a8aa2b9b37c184b4726bb4ffc647b2024e2cd8d461c2ddf04,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-372956041dec0c0d2066,AN19.SPA.sf4,SPA,young,sf4ew10 young.wav,sf4ew10 young.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,11917,22050,0.540453514739229,True,8648,0.5405,True,0.540453514739229,bc5074eaf2c2e95707e32930bdd7e2be438671cc3aeda09cdf94f9b476979646,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-89b5e6dc015cd4a46733,AN19.SPA.sf4,SPA,ship,sf4ew47 ship.wav,sf4ew47 ship.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,8859,22050,0.4017687074829932,True,6429,0.4018125,True,0.4017687074829932,1b6d9ca969bef7d83aa5974cabcfee4abc2e93adc989a1d333c660c93051ada1,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-9bcf801ba54649708bc7,AN19.SPA.sf4,SPA,shop,sf4ew58 shop.wav,sf4ew58 shop.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,7536,22050,0.3417687074829932,True,5469,0.3418125,True,0.3417687074829932,2c1b387db071d1c40e9a84b3ed614ed0617b9812571ba92d8dde239454077015,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-3b03631b06314b9906d5,AN19.SPA.sf4,SPA,pup,sf4hw23 pup.wav,sf4hw23 pup.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,9457,22050,0.4288888888888889,True,6863,0.4289375,True,0.4288888888888889,6b4732a889c8e43a652f3d64eb8f0d6bbab9de7e9c6c47e3a6f77a6aee06934a,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-0627c4603a201fffd24a,AN19.SPA.sf4,SPA,wed,sf4hw31 wed.wav,sf4hw31 wed.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,12116,22050,0.5494784580498866,True,8792,0.5495,True,0.5494784580498866,c45927781653d9d4057f23789e3ebec5df517544b0a4a65b57975149880023a8,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
