"status","z","log_likelihood","coefficient","std_error","singular","convergence","n_rows","participants","n_word_responses","similarity_mean","similarity_sd","fit_seconds","warnings","lme4_version"
"ok",4.73548731785295,-1534.53181684171,0.522836916884536,0.110408260394537,FALSE,"ok",3791,80,3791,0.966981966302396,0.0092158819677299,1.93,"","1.1.35.5"
