"status","z","log_likelihood","coefficient","std_error","singular","convergence","n_rows","participants","n_word_responses","similarity_mean","similarity_sd","fit_seconds","warnings","lme4_version"
"ok",4.4142666606801,-1535.87237469484,0.486252676334077,0.110154803438894,FALSE,"ok",3791,80,3791,0.901482777334838,0.0264594069709371,1.77,"","1.1.35.5"
