"status","z","log_likelihood","coefficient","std_error","singular","convergence","n_rows","participants","n_word_responses","similarity_mean","similarity_sd","fit_seconds","warnings","lme4_version"
"ok",0.335716723106088,-1544.7870354925,0.0424149666359914,0.126341536529856,FALSE,"ok",3791,80,3791,6.52351560315919e-12,1.23228538060294e-10,1.6,"","1.1.35.5"
