"status","z","log_likelihood","coefficient","std_error","singular","convergence","n_rows","participants","n_word_responses","similarity_mean","similarity_sd","fit_seconds","warnings","lme4_version"
"ok",4.69062832636018,-1534.72277537044,0.516349465539404,0.110081087140852,FALSE,"ok",3791,80,3791,0.92508964620213,0.0203656618614156,1.56,"","1.1.35.5"
