"status","z","log_likelihood","coefficient","std_error","singular","convergence","n_rows","participants","n_word_responses","similarity_mean","similarity_sd","fit_seconds","warnings","lme4_version"
"ok",4.00711372609317,-1537.40633190862,0.421838413627866,0.105272383681296,FALSE,"ok",3791,80,3791,0.335400660585087,0.0992970209375815,1.73,"","1.1.35.5"
