"status","z","log_likelihood","coefficient","std_error","singular","convergence","n_rows","participants","n_word_responses","similarity_mean","similarity_sd","fit_seconds","warnings","lme4_version"
"ok",4.4741936337403,-1535.63328066751,0.495930057290957,0.110842332247559,FALSE,"ok",3791,80,3791,0.982848278551845,0.00484324844488796,1.82,"","1.1.35.5"
