"status","z","log_likelihood","coefficient","std_error","singular","convergence","n_rows","participants","n_word_responses","similarity_mean","similarity_sd","fit_seconds","warnings","lme4_version"
"ok",4.61105764628819,-1535.06124131878,0.507730089441293,0.110111416596582,FALSE,"ok",3791,80,3791,0.920326131038295,0.0215989637297378,1.6,"","1.1.35.5"
