dataset_id,feature_key,scope,fold,model_id,n_rows,total_trials,total_log_loss,mean_log_loss
AN19,mfcc39,oof_all,,M_null,940,940,662.189233437807,0.704456631316816
AN19,mfcc39,oof_all,,M_predictor,940,940,619.085941846204,0.658602065793834
AN19,mfcc39,oof_fold,0.0,M_null,329,329,228.814382226649,0.695484444457901
AN19,mfcc39,oof_fold,0.0,M_predictor,329,329,230.74871256377,0.701363867974984
AN19,mfcc39,oof_fold,1.0,M_null,282,282,200.460629083788,0.710853294623363
AN19,mfcc39,oof_fold,1.0,M_predictor,282,282,175.432804768723,0.62210214456994
AN19,mfcc39,oof_fold,2.0,M_null,329,329,232.914222127369,0.707945963912977
AN19,mfcc39,oof_fold,2.0,M_predictor,329,329,212.904424513711,0.647125910376022
AN19,strf24_legacy,oof_all,,M_null,940,940,662.189233437807,0.704456631316816
AN19,strf24_legacy,oof_all,,M_predictor,940,940,608.95609921953,0.647825637467586
AN19,strf24_legacy,oof_fold,0.0,M_null,329,329,228.814382226649,0.695484444457901
AN19,strf24_legacy,oof_fold,0.0,M_predictor,329,329,218.657483935657,0.66461241317829
AN19,strf24_legacy,oof_fold,1.0,M_null,282,282,200.460629083788,0.710853294623363
AN19,strf24_legacy,oof_fold,1.0,M_predictor,282,282,173.264562679693,0.614413342835791
AN19,strf24_legacy,oof_fold,2.0,M_null,329,329,232.914222127369,0.707945963912977
AN19,strf24_legacy,oof_fold,2.0,M_predictor,329,329,217.03405260418,0.659677971441276
