dataset_id,feature_key,scope,fold,model_id,n_rows,total_trials,total_log_loss,mean_log_loss
AN19,mfcc39,oof_all,,M_null,950,950,658.515686404749,0.693174406741841
AN19,mfcc39,oof_all,,M_predictor,950,950,601.292695234403,0.632939679194109
AN19,mfcc39,oof_fold,0.0,M_null,333,333,237.627951459238,0.713597451829544
AN19,mfcc39,oof_fold,0.0,M_predictor,333,333,220.872809041041,0.663281708831954
AN19,mfcc39,oof_fold,1.0,M_null,332,332,215.168275737269,0.64809721607611
AN19,mfcc39,oof_fold,1.0,M_predictor,332,332,193.139798701638,0.58174638163144
AN19,mfcc39,oof_fold,2.0,M_null,285,285,205.719459208242,0.72182266388857
AN19,mfcc39,oof_fold,2.0,M_predictor,285,285,187.280087491724,0.657123114006051
AN19,strf24_legacy,oof_all,,M_null,950,950,658.515686404749,0.693174406741841
AN19,strf24_legacy,oof_all,,M_predictor,950,950,573.72589331743,0.603921992965716
AN19,strf24_legacy,oof_fold,0.0,M_null,333,333,237.627951459238,0.713597451829544
AN19,strf24_legacy,oof_fold,0.0,M_predictor,333,333,208.276887423352,0.625456118388446
AN19,strf24_legacy,oof_fold,1.0,M_null,332,332,215.168275737269,0.64809721607611
AN19,strf24_legacy,oof_fold,1.0,M_predictor,332,332,182.090908443151,0.548466591696238
AN19,strf24_legacy,oof_fold,2.0,M_null,285,285,205.719459208242,0.72182266388857
AN19,strf24_legacy,oof_fold,2.0,M_predictor,285,285,183.358097450926,0.643361745441847
