dataset_id,feature_key,scope,fold,model_id,n_rows,total_trials,total_log_loss,mean_log_loss,held_out_log_likelihood_per_trial,variant,predictor_definition
X21,tr_18,oof_fold,0.0,M_predictor,5508,5508,2378.61809697981,0.431847875268665,-0.4318478752686656,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_18,oof_fold,1.0,M_predictor,5503,5503,2852.60158810535,0.518372085790542,-0.5183720857905415,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_18,oof_fold,2.0,M_predictor,5466,5466,2788.25336871017,0.510108556295311,-0.510108556295311,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_2,oof_fold,0.0,M_predictor,5508,5508,2373.63878393113,0.430943860553946,-0.4309438605539452,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_2,oof_fold,1.0,M_predictor,5503,5503,2835.98006081437,0.515351637436739,-0.5153516374367382,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_2,oof_fold,2.0,M_predictor,5466,5466,2784.52931640936,0.509427244129046,-0.509427244129045,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_20,oof_fold,0.0,M_predictor,5508,5508,2377.14937184504,0.431581222194088,-0.4315812221940886,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_20,oof_fold,1.0,M_predictor,5503,5503,2848.87540952641,0.517694968113103,-0.5176949681131038,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_20,oof_fold,2.0,M_predictor,5466,5466,2788.46449157185,0.510147181041318,-0.5101471810413191,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_22,oof_fold,0.0,M_predictor,5508,5508,2377.00154905941,0.431554384360822,-0.43155438436082244,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_22,oof_fold,1.0,M_predictor,5503,5503,2836.87690112471,0.515514610416992,-0.5155146104169925,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_22,oof_fold,2.0,M_predictor,5466,5466,2783.87704454771,0.50930791155282,-0.5093079115528192,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_24,oof_fold,0.0,M_predictor,5508,5508,2357.69804119325,0.42804975330306,-0.42804975330305917,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_24,oof_fold,1.0,M_predictor,5503,5503,2834.84198137549,0.515144826708248,-0.5151448267082482,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_24,oof_fold,2.0,M_predictor,5466,5466,2775.49055580657,0.507773610648842,-0.5077736106488419,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_4,oof_fold,0.0,M_predictor,5508,5508,2377.44443867783,0.431634792788277,-0.43163479278827704,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_4,oof_fold,1.0,M_predictor,5503,5503,2844.16727567148,0.516839410443663,-0.5168394104436634,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_4,oof_fold,2.0,M_predictor,5466,5466,2792.42392840706,0.510871556605756,-0.5108715566057556,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_6,oof_fold,0.0,M_predictor,5508,5508,2382.31138213143,0.432518406341945,-0.43251840634194444,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_6,oof_fold,1.0,M_predictor,5503,5503,2850.4422403683,0.517979691144522,-0.5179796911445212,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_6,oof_fold,2.0,M_predictor,5466,5466,2794.03410056125,0.511166136216841,-0.5111661362168405,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_8,oof_fold,0.0,M_predictor,5508,5508,2367.37789521933,0.429807170519123,-0.42980717051912315,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_8,oof_fold,1.0,M_predictor,5503,5503,2832.65261111705,0.514746976397793,-0.5147469763977921,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_8,oof_fold,2.0,M_predictor,5466,5466,2782.02919328391,0.508969848753003,-0.5089698487530022,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,mfcc39,oof_fold,0.0,M_predictor,5508,5508,2389.97743563587,0.433910209810434,-0.4339102098104339,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,mfcc39,oof_fold,1.0,M_predictor,5503,5503,2858.43769220333,0.519432617154885,-0.5194326171548845,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,mfcc39,oof_fold,2.0,M_predictor,5466,5466,2799.4042519654,0.512148600798647,-0.5121486007986462,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,strf24_legacy,oof_fold,0.0,M_predictor,5508,5508,2392.14048090598,0.434302919554462,-0.4343029195544626,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,strf24_legacy,oof_fold,1.0,M_predictor,5503,5503,2860.6843207863,0.519840872394386,-0.5198408723943848,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,strf24_legacy,oof_fold,2.0,M_predictor,5466,5466,2803.01938443559,0.512809986175556,-0.5128099861755562,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,cnn_2,oof_fold,0.0,M_predictor,5508,5508,2377.69838399619,0.431680897602794,-0.4316808976027941,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,cnn_2,oof_fold,1.0,M_predictor,5503,5503,2847.07690445656,0.517368145458215,-0.5173681454582155,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,cnn_2,oof_fold,2.0,M_predictor,5466,5466,2787.53693392445,0.509977485167298,-0.5099774851672978,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,cnn_3,oof_fold,0.0,M_predictor,5508,5508,2380.18842865032,0.43213297542671,-0.43213297542671025,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,cnn_3,oof_fold,1.0,M_predictor,5503,5503,2848.84090858406,0.517688698634211,-0.5176886986342104,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,cnn_3,oof_fold,2.0,M_predictor,5466,5466,2790.99933165052,0.510610927854102,-0.5106109278541018,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,cnn_4,oof_fold,0.0,M_predictor,5508,5508,2371.85180703121,0.43061942756558,-0.43061942756557914,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,cnn_4,oof_fold,1.0,M_predictor,5503,5503,2839.93648984017,0.51607059600948,-0.5160705960094802,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,cnn_4,oof_fold,2.0,M_predictor,5466,5466,2784.26033217201,0.50937803369411,-0.5093780336941108,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,cnn_5,oof_fold,0.0,M_predictor,5508,5508,2376.03920395878,0.431379666659182,-0.43137966665918304,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,cnn_5,oof_fold,1.0,M_predictor,5503,5503,2845.88903774964,0.517152287434062,-0.5171522874340614,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,cnn_5,oof_fold,2.0,M_predictor,5466,5466,2792.22156588083,0.510834534555586,-0.5108345345555855,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,cnn_6,oof_fold,0.0,M_predictor,5508,5508,2380.87882132935,0.432258319050354,-0.43225831905035406,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,cnn_6,oof_fold,1.0,M_predictor,5503,5503,2848.31572549732,0.517593262856136,-0.5175932628561366,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,cnn_6,oof_fold,2.0,M_predictor,5466,5466,2797.84270544713,0.511862917205842,-0.5118629172058415,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_0,oof_fold,0.0,M_predictor,5508,5508,2373.93798837798,0.430998182348943,-0.4309981823489434,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_0,oof_fold,1.0,M_predictor,5503,5503,2840.7124942112,0.516211610796147,-0.5162116107961475,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_0,oof_fold,2.0,M_predictor,5466,5466,2790.39832304108,0.510500973845789,-0.5105009738457885,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_10,oof_fold,0.0,M_predictor,5508,5508,2386.72060853646,0.433318919487375,-0.4333189194873747,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_10,oof_fold,1.0,M_predictor,5503,5503,2864.75390403968,0.520580393247261,-0.5205803932472615,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_10,oof_fold,2.0,M_predictor,5466,5466,2795.78869175359,0.511487137166775,-0.5114871371667745,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_12,oof_fold,0.0,M_predictor,5508,5508,2392.14640842978,0.434303995720731,-0.43430399572072986,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_12,oof_fold,1.0,M_predictor,5503,5503,2869.5983189234,0.521460715777467,-0.5214607157774668,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_12,oof_fold,2.0,M_predictor,5466,5466,2803.68353149024,0.51293149130813,-0.5129314913081303,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_14,oof_fold,0.0,M_predictor,5508,5508,2380.93611575986,0.432268721089299,-0.4322687210892992,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_14,oof_fold,1.0,M_predictor,5503,5503,2862.78674510582,0.520222922970348,-0.5202229229703471,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_14,oof_fold,2.0,M_predictor,5466,5466,2802.26852073282,0.512672616306773,-0.5126726163067727,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_16,oof_fold,0.0,M_predictor,5508,5508,2385.87463418744,0.433165329373174,-0.43316532937317354,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_16,oof_fold,1.0,M_predictor,5503,5503,2857.70420112723,0.519299327844309,-0.5192993278443085,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_16,oof_fold,2.0,M_predictor,5466,5466,2798.83731532688,0.512044880228116,-0.5120448802281156,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_18,oof_fold,0.0,M_predictor,5508,5508,2388.14474227503,0.433577476811008,-0.4335774768110076,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_18,oof_fold,1.0,M_predictor,5503,5503,2863.82513188491,0.520411617642179,-0.5204116176421788,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_18,oof_fold,2.0,M_predictor,5466,5466,2803.58965203404,0.512914316142341,-0.5129143161423417,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_2,oof_fold,0.0,M_predictor,5508,5508,2378.86396062831,0.43189251282286,-0.43189251282285945,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_2,oof_fold,1.0,M_predictor,5503,5503,2842.84285020684,0.516598737090104,-0.5165987370901036,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_2,oof_fold,2.0,M_predictor,5466,5466,2786.85968486543,0.50985358303429,-0.5098535830342902,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_20,oof_fold,0.0,M_predictor,5508,5508,2391.14352290281,0.434121917738346,-0.4341219177383461,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_20,oof_fold,1.0,M_predictor,5503,5503,2869.87630075913,0.521511230376001,-0.5215112303760003,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_20,oof_fold,2.0,M_predictor,5466,5466,2805.70374820328,0.513301088218675,-0.5133010882186755,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_22,oof_fold,0.0,M_predictor,5508,5508,2351.66972277907,0.426955287360034,-0.4269552873600345,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_22,oof_fold,1.0,M_predictor,5503,5503,2837.71487247042,0.515666885784194,-0.5156668857841941,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_22,oof_fold,2.0,M_predictor,5466,5466,2770.54366609057,0.506868581428937,-0.506868581428937,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_24,oof_fold,0.0,M_predictor,5508,5508,2360.32215426173,0.4285261717977,-0.4285261717976997,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_24,oof_fold,1.0,M_predictor,5503,5503,2838.16792086292,0.515749213313269,-0.5157492133132691,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_24,oof_fold,2.0,M_predictor,5466,5466,2764.12656191717,0.505694577738232,-0.5056945777382309,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_4,oof_fold,0.0,M_predictor,5508,5508,2381.31830868392,0.432338109782848,-0.43233810978284676,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_4,oof_fold,1.0,M_predictor,5503,5503,2853.35600742335,0.518509178161611,-0.5185091781616119,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_4,oof_fold,2.0,M_predictor,5466,5466,2795.04816811744,0.511351659004289,-0.5113516590042884,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_6,oof_fold,0.0,M_predictor,5508,5508,2383.31098811072,0.432699888908991,-0.4326998889089905,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_6,oof_fold,1.0,M_predictor,5503,5503,2847.83509133381,0.51750592246662,-0.51750592246662,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_6,oof_fold,2.0,M_predictor,5466,5466,2794.07933012099,0.511174410925905,-0.5111744109259038,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_8,oof_fold,0.0,M_predictor,5508,5508,2392.95969958892,0.434451652067705,-0.4344516520677052,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_8,oof_fold,1.0,M_predictor,5503,5503,2863.71673657276,0.520391920147695,-0.520391920147694,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
X21,tr_8,oof_fold,2.0,M_predictor,5466,5466,2804.04511976076,0.512997643571306,-0.5129976435713063,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,mfcc39,oof_fold,0.0,M_predictor,3360,18032,10419.3858632224,0.577827521252353,-0.5778275212523514,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,mfcc39,oof_fold,1.0,M_predictor,3360,18032,10195.8129327413,0.565428844983434,-0.565428844983435,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,mfcc39,oof_fold,2.0,M_predictor,3360,18032,10183.6289144951,0.564753156305187,-0.5647531563051853,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,strf24_legacy,oof_fold,0.0,M_predictor,3360,18032,10411.5961666382,0.577395528318445,-0.577395528318445,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,strf24_legacy,oof_fold,1.0,M_predictor,3360,18032,10193.7485473275,0.56531436043298,-0.5653143604329802,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,strf24_legacy,oof_fold,2.0,M_predictor,3360,18032,10181.4295757026,0.564631187649877,-0.564631187649878,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_2,oof_fold,0.0,M_predictor,3360,18032,10416.1329968797,0.577647127156148,-0.5776471271561502,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_2,oof_fold,1.0,M_predictor,3360,18032,10196.4193540897,0.565462475271166,-0.5654624752711679,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_2,oof_fold,2.0,M_predictor,3360,18032,10184.5909920784,0.56480651020843,-0.5648065102084294,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_3,oof_fold,0.0,M_predictor,3360,18032,10414.843095733,0.577575593152895,-0.5775755931528949,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_3,oof_fold,1.0,M_predictor,3360,18032,10195.9902835054,0.565438680318623,-0.5654386803186224,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_3,oof_fold,2.0,M_predictor,3360,18032,10183.967366034,0.564771925800465,-0.5647719258004658,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_4,oof_fold,0.0,M_predictor,3360,18032,10411.6473412407,0.577398366306602,-0.5773983663066049,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_4,oof_fold,1.0,M_predictor,3360,18032,10195.4348323124,0.565407876681032,-0.5654078766810336,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_4,oof_fold,2.0,M_predictor,3360,18032,10183.1544310208,0.564726842891571,-0.5647268428915705,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_5,oof_fold,0.0,M_predictor,3360,18032,10410.5835185869,0.577339369930508,-0.5773393699305068,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_5,oof_fold,1.0,M_predictor,3360,18032,10194.5123211463,0.565356717011218,-0.5653567170112189,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_5,oof_fold,2.0,M_predictor,3360,18032,10182.961526136,0.564716144972048,-0.5647161449720497,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_6,oof_fold,0.0,M_predictor,3360,18032,10412.1595009833,0.577426769131724,-0.577426769131727,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_6,oof_fold,1.0,M_predictor,3360,18032,10194.5227792554,0.565357296986213,-0.5653572969862134,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_6,oof_fold,2.0,M_predictor,3360,18032,10182.5037469864,0.564690757929594,-0.5646907579295919,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_0,oof_fold,0.0,M_predictor,3360,18032,10411.2782834091,0.577377899479208,-0.5773778994792091,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_0,oof_fold,1.0,M_predictor,3360,18032,10194.9561481842,0.565381330311899,-0.5653813303119011,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_0,oof_fold,2.0,M_predictor,3360,18032,10182.3048833859,0.564679729557779,-0.5646797295577806,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_10,oof_fold,0.0,M_predictor,3360,18032,10407.7836522229,0.577184097838448,-0.5771840978384484,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_10,oof_fold,1.0,M_predictor,3360,18032,10193.7676039213,0.565315417253842,-0.5653154172538432,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_10,oof_fold,2.0,M_predictor,3360,18032,10183.5059263865,0.564746335757904,-0.5647463357579027,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_12,oof_fold,0.0,M_predictor,3360,18032,10405.1148679139,0.57703609515938,-0.5770360951593778,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_12,oof_fold,1.0,M_predictor,3360,18032,10192.5310273872,0.565246840471785,-0.5652468404717835,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_12,oof_fold,2.0,M_predictor,3360,18032,10183.2720452906,0.564733365422062,-0.5647333654220608,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_14,oof_fold,0.0,M_predictor,3360,18032,10401.6628968404,0.576844659319012,-0.5768446593190106,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_14,oof_fold,1.0,M_predictor,3360,18032,10188.5229501459,0.565024564670915,-0.5650245646709128,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_14,oof_fold,2.0,M_predictor,3360,18032,10179.0043289611,0.564496690825261,-0.5644966908252607,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_16,oof_fold,0.0,M_predictor,3360,18032,10402.6079280867,0.576897067884131,-0.5768970678841338,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_16,oof_fold,1.0,M_predictor,3360,18032,10189.9235497711,0.565102237675861,-0.5651022376758595,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_16,oof_fold,2.0,M_predictor,3360,18032,10180.8425260845,0.564598631659522,-0.564598631659522,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_18,oof_fold,0.0,M_predictor,3360,18032,10403.5493945903,0.576949278759444,-0.5769492787594444,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_18,oof_fold,1.0,M_predictor,3360,18032,10189.5125431463,0.565079444495689,-0.565079444495691,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_18,oof_fold,2.0,M_predictor,3360,18032,10182.3710228207,0.564683397450128,-0.5646833974501275,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_2,oof_fold,0.0,M_predictor,3360,18032,10409.5986797232,0.577284753755726,-0.5772847537557232,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_2,oof_fold,1.0,M_predictor,3360,18032,10195.0187010637,0.565384799304777,-0.5653847993047748,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_2,oof_fold,2.0,M_predictor,3360,18032,10182.5572847103,0.564693726969293,-0.5646937269692934,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_20,oof_fold,0.0,M_predictor,3360,18032,10407.1146542654,0.57714699724187,-0.57714699724187,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_20,oof_fold,1.0,M_predictor,3360,18032,10190.6031864218,0.565139928262081,-0.5651399282620786,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_20,oof_fold,2.0,M_predictor,3360,18032,10185.1148604274,0.564835562357333,-0.5648355623573315,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_22,oof_fold,0.0,M_predictor,3360,18032,10403.8626631121,0.576966651681017,-0.5769666516810171,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_22,oof_fold,1.0,M_predictor,3360,18032,10188.0224121584,0.564996806353062,-0.5649968063530612,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_22,oof_fold,2.0,M_predictor,3360,18032,10181.4933666154,0.564634725300323,-0.5646347253003217,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_24,oof_fold,0.0,M_predictor,3360,18032,10401.6208833248,0.57684232937693,-0.5768423293769299,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_24,oof_fold,1.0,M_predictor,3360,18032,10186.8334501893,0.564930870130287,-0.5649308701302851,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_24,oof_fold,2.0,M_predictor,3360,18032,10180.2500628239,0.564565775444979,-0.5645657754449811,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_4,oof_fold,0.0,M_predictor,3360,18032,10409.3164956543,0.577269104683577,-0.5772691046835792,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_4,oof_fold,1.0,M_predictor,3360,18032,10194.5908644082,0.565361072782176,-0.5653610727821761,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_4,oof_fold,2.0,M_predictor,3360,18032,10182.630937861,0.564697811549525,-0.5646978115495231,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_6,oof_fold,0.0,M_predictor,3360,18032,10408.9688692684,0.577249826379127,-0.5772498263791259,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_6,oof_fold,1.0,M_predictor,3360,18032,10193.4593549948,0.565298322703792,-0.5652983227037933,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_6,oof_fold,2.0,M_predictor,3360,18032,10181.1458766472,0.564615454561182,-0.5646154545611801,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_8,oof_fold,0.0,M_predictor,3360,18032,10409.134694695,0.577259022554071,-0.5772590225540706,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_8,oof_fold,1.0,M_predictor,3360,18032,10193.3068342251,0.565289864364744,-0.565289864364746,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_8,oof_fold,2.0,M_predictor,3360,18032,10181.752031971,0.564649070095998,-0.564649070095996,base,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,mfcc39,oof_fold,0.0,M_predictor,3360,18032,10419.3858632224,0.577827521252353,-0.5778275212523514,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,mfcc39,oof_fold,1.0,M_predictor,3360,18032,10195.8129327413,0.565428844983434,-0.565428844983435,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,mfcc39,oof_fold,2.0,M_predictor,3360,18032,10183.6289144951,0.564753156305187,-0.5647531563051853,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,strf24_legacy,oof_fold,0.0,M_predictor,3360,18032,10411.5961666382,0.577395528318445,-0.577395528318445,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,strf24_legacy,oof_fold,1.0,M_predictor,3360,18032,10193.7485473275,0.56531436043298,-0.5653143604329802,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,strf24_legacy,oof_fold,2.0,M_predictor,3360,18032,10181.4295757026,0.564631187649877,-0.564631187649878,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_2,oof_fold,0.0,M_predictor,3360,18032,10416.1329968797,0.577647127156148,-0.5776471271561502,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_2,oof_fold,1.0,M_predictor,3360,18032,10196.4193540897,0.565462475271166,-0.5654624752711679,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_2,oof_fold,2.0,M_predictor,3360,18032,10184.5909920784,0.56480651020843,-0.5648065102084294,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_3,oof_fold,0.0,M_predictor,3360,18032,10414.843095733,0.577575593152895,-0.5775755931528949,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_3,oof_fold,1.0,M_predictor,3360,18032,10195.9902835054,0.565438680318623,-0.5654386803186224,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_3,oof_fold,2.0,M_predictor,3360,18032,10183.967366034,0.564771925800465,-0.5647719258004658,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_4,oof_fold,0.0,M_predictor,3360,18032,10411.6473412407,0.577398366306602,-0.5773983663066049,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_4,oof_fold,1.0,M_predictor,3360,18032,10195.4348323124,0.565407876681032,-0.5654078766810336,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_4,oof_fold,2.0,M_predictor,3360,18032,10183.1544310208,0.564726842891571,-0.5647268428915705,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_5,oof_fold,0.0,M_predictor,3360,18032,10410.5835185869,0.577339369930508,-0.5773393699305068,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_5,oof_fold,1.0,M_predictor,3360,18032,10194.5123211463,0.565356717011218,-0.5653567170112189,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_5,oof_fold,2.0,M_predictor,3360,18032,10182.961526136,0.564716144972048,-0.5647161449720497,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
