"status","z","log_likelihood","coefficient","std_error","singular","convergence","n_rows","participants","n_word_responses","similarity_mean","similarity_sd","fit_seconds","warnings","lme4_version"
"ok",0.722216944638,-1544.58269116775,0.0767694405337631,0.106296925188099,FALSE,"ok",3791,80,3791,1.20955773079364e-05,8.21616032460076e-05,1.7,"","1.1.35.5"
