"status","z","log_likelihood","coefficient","std_error","singular","convergence","n_rows","participants","n_word_responses","similarity_mean","similarity_sd","fit_seconds","warnings","lme4_version"
"ok",4.09781387620824,-1537.07913100903,0.435881004266003,0.106369156197336,FALSE,"ok",3791,80,3791,0.46787472156931,0.0971949047657917,1.56,"","1.1.35.5"
