"status","z","log_likelihood","coefficient","std_error","singular","convergence","n_rows","participants","n_word_responses","similarity_mean","similarity_sd","fit_seconds","warnings","lme4_version"
"ok",3.94281821515251,-1537.63098081313,0.412228400190064,0.104551713443405,FALSE,"ok",3791,80,3791,0.232854186637882,0.0914882476556912,1.62,"","1.1.35.5"
