"status","z","log_likelihood","coefficient","std_error","singular","convergence","n_rows","participants","n_word_responses","similarity_mean","similarity_sd","fit_seconds","warnings","lme4_version"
"ok",3.38081682795254,-1539.46512769073,0.358744480128697,0.106111776645988,FALSE,"ok",3791,80,3791,0.0280555019797395,0.0285608979252076,1.61,"","1.1.35.5"
