"status","z","log_likelihood","coefficient","std_error","singular","convergence","n_rows","participants","n_word_responses","similarity_mean","similarity_sd","fit_seconds","warnings","lme4_version"
"ok",4.45997953860589,-1535.6903117767,0.493605602592439,0.110674409673801,FALSE,"ok",3791,80,3791,0.96307581690715,0.0103043597357951,1.67,"","1.1.35.5"
