"status","z","log_likelihood","coefficient","std_error","singular","convergence","n_rows","participants","n_word_responses","similarity_mean","similarity_sd","fit_seconds","warnings","lme4_version"
"ok",4.41318765384713,-1535.87171344437,0.482241496751384,0.10927282829929,FALSE,"ok",3791,80,3791,0.8055531725577,0.0488378949962104,1.45,"","1.1.35.5"
