"status","z","log_likelihood","coefficient","std_error","singular","convergence","n_rows","participants","n_word_responses","similarity_mean","similarity_sd","fit_seconds","warnings","lme4_version"
"ok",4.32756080028557,-1536.22203323798,0.480137820565034,0.110948833008505,FALSE,"ok",3791,80,3791,0.982154482994061,0.00505484993642415,1.45,"","1.1.35.5"
