"status","z","log_likelihood","coefficient","std_error","singular","convergence","n_rows","participants","n_word_responses","similarity_mean","similarity_sd","fit_seconds","warnings","lme4_version"
"ok",3.77609453044975,-1538.20615678934,0.393329859198903,0.104163138932874,FALSE,"ok",3791,80,3791,0.119156287051075,0.0686291007925684,1.8,"","1.1.35.5"
