"status","z","log_likelihood","coefficient","std_error","singular","convergence","n_rows","participants","n_word_responses","similarity_mean","similarity_sd","fit_seconds","warnings","lme4_version"
"ok",3.61641987387397,-1538.74783499926,0.376621781582678,0.104142161230641,FALSE,"ok",3791,80,3791,0.102980194920417,0.0639085325867241,1.58,"","1.1.35.5"
