dataset_id,feature_key,scope,fold,model_id,term,estimate,std_error,z_value,p_value,conf_low,conf_high,source_file,model_variant,layer,measure,fit_ok,singular,convergence,formula,n_rows,sample_stratum
X21,tr_0::mean_dissimilarity_word,revised_training_two_folds,1.0,M_predictor,variability_z,-0.156694513187362,0.0749157790191221,-2.09160894058602,0.0364735120982984,-0.303529440064841,-0.0098595863098828,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,mean_dissimilarity_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_0::mean_dissimilarity_word,revised_training_two_folds,2.0,M_predictor,variability_z,-0.17717164066108,0.0760858814412654,-2.32857446486767,0.0198816201254414,-0.32629996828596,-0.0280433130361994,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,mean_dissimilarity_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_0::order_phoneme,revised_training_two_folds,0.0,M_predictor,variability_z,0.0251619662654683,0.0758062828193173,0.331924549386511,0.739946232577386,-0.123418348060394,0.17374228059133,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,order_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_0::order_phoneme,revised_training_two_folds,1.0,M_predictor,variability_z,0.0059769480497629,0.0783254970225205,0.0763090982754241,0.939173187574834,-0.147541026114377,0.159494922213903,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,order_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_0::order_phoneme,revised_training_two_folds,2.0,M_predictor,variability_z,-0.0753512884199144,0.0787391619237003,-0.956973462492923,0.338580649663997,-0.229680045790367,0.0789774689505381,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,order_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_0::order_sentence,revised_training_two_folds,0.0,M_predictor,variability_z,0.0934154937725063,0.0749972552556143,1.2455855011509,0.212916607910065,-0.0535791265284977,0.24041011407351,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,order_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_0::order_sentence,revised_training_two_folds,1.0,M_predictor,variability_z,0.0632797740079833,0.0773231500991507,0.818380703926836,0.413139836418741,-0.0882736001863519,0.214833148202319,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,order_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_0::order_sentence,revised_training_two_folds,2.0,M_predictor,variability_z,0.0377002004689825,0.0799654943452959,0.471455854523837,0.637315237497131,-0.119032168447797,0.194432569385762,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,order_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_0::order_word,revised_training_two_folds,0.0,M_predictor,variability_z,-0.0052646792487516,0.0760706782962865,-0.0692077337373846,0.944824267238088,-0.154363208709473,0.14383385021197,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,order_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_0::order_word,revised_training_two_folds,1.0,M_predictor,variability_z,-0.036264126662599,0.0788257674488845,-0.46005421623221,0.645477305627262,-0.190762630862413,0.118234377537215,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,order_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_0::order_word,revised_training_two_folds,2.0,M_predictor,variability_z,-0.056458947315104,0.0814314931540165,-0.693330616059313,0.488102093832921,-0.216064673896976,0.103146779266768,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,order_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_0::overall,revised_training_two_folds,0.0,M_predictor,variability_z,0.131942918718335,0.0742977244543401,1.77586756105056,0.0757547487801385,-0.0136806212121715,0.277566458648842,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,overall,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_0::overall,revised_training_two_folds,1.0,M_predictor,variability_z,0.102383830257697,0.0759610423851696,1.3478465676991,0.177707736638914,-0.0464998128172355,0.251267473332629,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,overall,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_0::overall,revised_training_two_folds,2.0,M_predictor,variability_z,-0.0081680183974331,0.0781954960288021,-0.104456379360067,0.916807183076734,-0.161431190613885,0.145095153819019,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,overall,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_0::overall_order_sensitive,revised_training_two_folds,0.0,M_predictor,variability_z,0.0580595660653642,0.0749367835887295,0.774780598857946,0.4384693153433,-0.0888165297685457,0.204935661899274,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,overall_order_sensitive,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_0::overall_order_sensitive,revised_training_two_folds,1.0,M_predictor,variability_z,0.0333844634852005,0.0775840594420911,0.430300550464477,0.666977026737958,-0.118680293021298,0.185449219991699,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,overall_order_sensitive,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_0::overall_order_sensitive,revised_training_two_folds,2.0,M_predictor,variability_z,0.0135024936850321,0.0796159700367483,0.169595291984758,0.865328425364232,-0.142544807586995,0.169549794957059,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,overall_order_sensitive,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_0::within_token_phoneme,revised_training_two_folds,0.0,M_predictor,variability_z,0.169224139103457,0.074611671513282,2.26806524597607,0.0233252302361351,0.0229852629374248,0.31546301526949,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,within_token_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_0::within_token_phoneme,revised_training_two_folds,1.0,M_predictor,variability_z,0.135048949798394,0.0758450674762653,1.78058975081875,0.0749794953482713,-0.0136073824550855,0.283705282051874,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,within_token_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_0::within_token_phoneme,revised_training_two_folds,2.0,M_predictor,variability_z,0.009889499647423,0.0782149241836949,0.126440059242359,0.899383593898054,-0.143411751752619,0.163190751047465,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,within_token_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_0::within_token_sentence,revised_training_two_folds,0.0,M_predictor,variability_z,0.146448788443068,0.0740741168010108,1.97705750358767,0.0480351306343557,0.0012635195130867,0.291634057373049,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,within_token_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_0::within_token_sentence,revised_training_two_folds,1.0,M_predictor,variability_z,0.118375232848583,0.0756502103025363,1.564770704208,0.117636683220209,-0.0298991793443883,0.266649645041554,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,within_token_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_0::within_token_sentence,revised_training_two_folds,2.0,M_predictor,variability_z,0.0094216860402136,0.0781097989587478,0.120621050954049,0.903991194335553,-0.143673519918932,0.162516891999359,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,within_token_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_0::within_token_word,revised_training_two_folds,0.0,M_predictor,variability_z,0.119637707813035,0.0749243550460903,1.59677994878219,0.110314767034834,-0.0272140280773019,0.266489443703372,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,within_token_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_0::within_token_word,revised_training_two_folds,1.0,M_predictor,variability_z,0.0996028331256218,0.0770276066625814,1.293079681963,0.195983501568168,-0.0513712759330377,0.250576942184281,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,within_token_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_0::within_token_word,revised_training_two_folds,2.0,M_predictor,variability_z,-0.0146657508904523,0.0777840300289092,-0.188544497951593,0.85044983663618,-0.167122449747114,0.13779094796621,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,within_token_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_0::within_type_phoneme,revised_training_two_folds,0.0,M_predictor,variability_z,-0.0215505525731327,0.0765930393442723,-0.281364374068859,0.778430940177339,-0.171672909687906,0.128571804541641,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,within_type_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_0::within_type_phoneme,revised_training_two_folds,1.0,M_predictor,variability_z,-0.0080826734433589,0.0778913651167412,-0.103768542652255,0.917353030991224,-0.160749749072172,0.144584402185454,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,within_type_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_0::within_type_phoneme,revised_training_two_folds,2.0,M_predictor,variability_z,-0.0676307148350905,0.0787422759676451,-0.858886970232861,0.390402878740677,-0.221965575731675,0.0867041460614939,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,within_type_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_0::within_type_sentence,revised_training_two_folds,0.0,M_predictor,variability_z,-0.179052972363988,0.0729844775045689,-2.45330210595505,0.0141551401350961,-0.322102548272943,-0.0360033964550325,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,within_type_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_0::within_type_sentence,revised_training_two_folds,1.0,M_predictor,variability_z,-0.116687413947989,0.0754774180229517,-1.54599106599679,0.122106725476525,-0.264623153272974,0.0312483253769967,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,within_type_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_0::within_type_sentence,revised_training_two_folds,2.0,M_predictor,variability_z,-0.153911827121676,0.0764985861425133,-2.01195649335199,0.0442245233840554,-0.303849055961002,-0.00397459828235,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,within_type_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_0::within_type_word,revised_training_two_folds,0.0,M_predictor,variability_z,-0.199844179904978,0.0726746319253129,-2.74984784388528,0.0059622943314135,-0.342286458478591,-0.057401901331365,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,within_type_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_0::within_type_word,revised_training_two_folds,1.0,M_predictor,variability_z,-0.140752465613364,0.0750766042051478,-1.87478465633257,0.0608223548898198,-0.287902609855454,0.0063976786287253,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,within_type_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_0::within_type_word,revised_training_two_folds,2.0,M_predictor,variability_z,-0.15370253018216,0.0763067457249993,-2.01427185397325,0.0439809993302024,-0.303263751803158,-0.0041413085611613,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_0,within_type_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_10::between_type_phoneme,revised_training_two_folds,0.0,M_predictor,variability_z,0.245961755196083,0.0798369953868905,3.0807992460657,0.002064457897912,0.0894812442377775,0.402442266154388,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,between_type_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_10::between_type_phoneme,revised_training_two_folds,1.0,M_predictor,variability_z,0.155156416914636,0.0811332539017486,1.91236526890107,0.0558293594999135,-0.0038647607327909,0.314177594562064,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,between_type_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_10::between_type_phoneme,revised_training_two_folds,2.0,M_predictor,variability_z,0.0375956034396202,0.0870546626629801,0.431862031160424,0.665841691966629,-0.133031535379821,0.208222742259061,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,between_type_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_10::between_type_sentence,revised_training_two_folds,0.0,M_predictor,variability_z,0.0348210066039757,0.075854199008782,0.459051800150764,0.646196968289145,-0.113853223453237,0.183495236661188,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,between_type_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_10::between_type_sentence,revised_training_two_folds,1.0,M_predictor,variability_z,0.0100934038594752,0.0763402233785307,0.132216063993255,0.894813395437108,-0.139533433962445,0.159720241681395,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,between_type_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_10::between_type_sentence,revised_training_two_folds,2.0,M_predictor,variability_z,-0.0232438182367258,0.079228520108983,-0.293376907769484,0.769234074226704,-0.178531717650333,0.132044081176881,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,between_type_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_10::between_type_word,revised_training_two_folds,0.0,M_predictor,variability_z,0.350215171829452,0.0709978189897676,4.93275958068411,8.10759251143365e-07,0.211059446609508,0.489370897049397,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,between_type_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_10::between_type_word,revised_training_two_folds,1.0,M_predictor,variability_z,0.24184378535267,0.0733114676543016,3.29885341394444,0.0009708059135373,0.0981533087502391,0.385534261955101,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,between_type_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_10::between_type_word,revised_training_two_folds,2.0,M_predictor,variability_z,0.183212742896305,0.0771702059655996,2.37413831677443,0.0175899598315279,0.0319591392037293,0.33446634658888,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,between_type_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_10::mean_dissimilarity_phoneme,revised_training_two_folds,0.0,M_predictor,variability_z,-0.0940314382926222,0.0743688097387852,-1.26439348193013,0.206088831219671,-0.239794305380641,0.0517314287953968,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,mean_dissimilarity_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_10::mean_dissimilarity_phoneme,revised_training_two_folds,1.0,M_predictor,variability_z,-0.0388593932819275,0.0753387116486377,-0.515795829681276,0.605997015543408,-0.186523268113257,0.108804481549402,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,mean_dissimilarity_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_10::mean_dissimilarity_phoneme,revised_training_two_folds,2.0,M_predictor,variability_z,-0.0778886720739649,0.0774818125280158,-1.00525103288984,0.314775987309236,-0.229753024628876,0.073975680480946,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,mean_dissimilarity_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_10::mean_dissimilarity_sentence,revised_training_two_folds,0.0,M_predictor,variability_z,-0.193762513549126,0.0727196386523258,-2.66451425144601,0.0077099599447401,-0.336293005307685,-0.0512320217905675,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,mean_dissimilarity_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_10::mean_dissimilarity_sentence,revised_training_two_folds,1.0,M_predictor,variability_z,-0.138511112892859,0.0750599427689705,-1.84533997473441,0.0649880989081843,-0.285628600720041,0.0086063749343235,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,mean_dissimilarity_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_10::mean_dissimilarity_sentence,revised_training_two_folds,2.0,M_predictor,variability_z,-0.169893325057703,0.0762374776560074,-2.22847515790438,0.0258488461209287,-0.319318781263477,-0.0204678688519285,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,mean_dissimilarity_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_10::mean_dissimilarity_word,revised_training_two_folds,0.0,M_predictor,variability_z,-0.216680823740236,0.0723555813977614,-2.99466633470987,0.0027474520854275,-0.358497763279848,-0.0748638842006234,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,mean_dissimilarity_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_10::mean_dissimilarity_word,revised_training_two_folds,1.0,M_predictor,variability_z,-0.162774185980563,0.0747906570439015,-2.17639732573838,0.0295255635945943,-0.30936387378661,-0.0161844981745164,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,mean_dissimilarity_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_10::mean_dissimilarity_word,revised_training_two_folds,2.0,M_predictor,variability_z,-0.182653221938686,0.0760113994148092,-2.40297144040081,0.0162624574495212,-0.331635564791712,-0.0336708790856596,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,mean_dissimilarity_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_10::order_phoneme,revised_training_two_folds,0.0,M_predictor,variability_z,0.106951513403005,0.0777883931135696,1.37490323584468,0.169161445960287,-0.0455137370995915,0.259416763905601,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,order_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_10::order_phoneme,revised_training_two_folds,1.0,M_predictor,variability_z,0.0468312495744641,0.077392486071784,0.605113647997128,0.545103486502726,-0.104858023126233,0.198520522275161,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,order_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_10::order_phoneme,revised_training_two_folds,2.0,M_predictor,variability_z,0.0237735485023647,0.0794222747269793,0.299330994788153,0.764687507669097,-0.131894109962515,0.179441206967244,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,order_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_10::order_sentence,revised_training_two_folds,0.0,M_predictor,variability_z,0.11554847076063,0.0751540648610165,1.53748797186573,0.124173858296779,-0.0317534963669625,0.262850437888222,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,order_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_10::order_sentence,revised_training_two_folds,1.0,M_predictor,variability_z,0.0883954018352334,0.0755647341872541,1.1697970327823,0.24208265804639,-0.0597114771717846,0.236502280842251,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,order_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_10::order_sentence,revised_training_two_folds,2.0,M_predictor,variability_z,0.122792067767115,0.0777983672600513,1.5783373365236,0.114488132774084,-0.029692732062586,0.275276867596815,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,order_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_10::order_word,revised_training_two_folds,0.0,M_predictor,variability_z,0.118214493374353,0.0775523477140095,1.52431869387493,0.127429119572789,-0.0337881081451053,0.270217094893812,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,order_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_10::order_word,revised_training_two_folds,1.0,M_predictor,variability_z,0.0970377250025651,0.0790396988814355,1.22770868785985,0.219556343907468,-0.0578800848050484,0.251955534810179,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,order_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_10::order_word,revised_training_two_folds,2.0,M_predictor,variability_z,0.153927590754859,0.0799964525812279,1.92418020784811,0.054331999095577,-0.0028654563043479,0.310720637814065,cross_talker_generalization/artifacts/models/X21-HVE-base-revised-selection/coefficients.csv,base,tr_10,order_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
