dataset_id,fold,SubjectID,Keyword,TestTalker,ceiling_z,numCorrect,numIncorrect
AN19,1,AN19.90,dirt,AN19.SPA.sm6,0.35088676969468063,1,0
AN19,1,AN19.90,dog,AN19.SPA.sf2,-0.32711992694109365,1,0
AN19,1,AN19.90,hash,AN19.SPA.sf6,0.06135366074586355,1,0
AN19,1,AN19.90,hum,AN19.SPA.sm6,0.7158719488095222,1,0
AN19,1,AN19.90,join,AN19.SPA.sf4,0.7158719488095222,1,0
AN19,1,AN19.90,lose,AN19.SPA.sm2,-0.5086985068144166,1,0
AN19,1,AN19.90,main,AN19.SPA.sm2,0.215949545902108,1,0
AN19,1,AN19.90,moan,AN19.SPA.sm2,-0.025261074734421914,1,0
AN19,1,AN19.90,mum,AN19.SPA.sm2,-0.2516126945097697,1,0
AN19,1,AN19.90,noise,AN19.SPA.sm4,0.7158719488095222,1,0
AN19,1,AN19.90,page,AN19.SPA.sf4,-0.13255066238531427,1,0
AN19,1,AN19.90,path,AN19.SPA.sm4,0.7158719488095222,1,0
AN19,1,AN19.90,real,AN19.SPA.sm6,0.7158719488095222,1,0
AN19,1,AN19.90,rim,AN19.SPA.sm2,0.35088676969468063,1,0
AN19,1,AN19.90,roof,AN19.SPA.sf6,0.2733958395969432,1,0
AN19,1,AN19.90,route,AN19.SPA.sm4,0.47783501870924494,1,0
AN19,1,AN19.90,shop,AN19.SPA.sf6,0.7158719488095222,1,0
AN19,1,AN19.90,soil,AN19.SPA.sm2,0.7158719488095222,1,0
AN19,1,AN19.90,suck,AN19.SPA.sm6,0.215949545902108,1,0
AN19,1,AN19.90,wash,AN19.SPA.sm4,0.47783501870924494,1,0
AN19,1,AN19.90,wick,AN19.SPA.sf2,0.1293348104218226,1,0
AN19,1,AN19.91,hung,AN19.SPA.sf2,-0.05224376945150042,1,0
AN19,1,AN19.91,league,AN19.SPA.sf2,-0.8736836859292585,0,1
AN19,1,AN19.91,mace,AN19.SPA.sf6,-0.07890586855986807,0,1
AN19,1,AN19.91,mote,AN19.SPA.sf2,0.06135366074586355,1,0
AN19,1,AN19.91,pull,AN19.SPA.sf6,-0.37376128302184414,1,0
AN19,1,AN19.91,wail,AN19.SPA.sm4,0.47783501870924494,1,0
AN19,1,AN19.91,beak,AN19.SPA.sm6,-0.13255066238531427,0,1
AN19,1,AN19.91,bun,AN19.SPA.sf2,-0.635646755828981,0,1
AN19,1,AN19.91,dog,AN19.SPA.sf2,-0.32711992694109365,0,1
AN19,1,AN19.91,fig,AN19.SPA.sm6,-0.5086985068144166,0,1
AN19,1,AN19.91,gut,AN19.SPA.sf4,-0.8736836859292585,0,1
AN19,1,AN19.91,hag,AN19.SPA.sm6,-0.8736836859292585,0,1
AN19,1,AN19.91,hash,AN19.SPA.sf6,0.06135366074586355,0,1
AN19,1,AN19.91,hoot,AN19.SPA.sf4,-0.8736836859292585,0,1
AN19,1,AN19.91,hurl,AN19.SPA.sf4,-0.2871465475415587,0,1
AN19,1,AN19.91,judge,AN19.SPA.sf2,-0.1889073005944132,0,1
AN19,1,AN19.91,leg,AN19.SPA.sm2,-0.4312075767166793,0,1
AN19,1,AN19.91,lice,AN19.SPA.sf2,-0.16019829852699435,0,1
AN19,1,AN19.91,lose,AN19.SPA.sm2,-0.5086985068144166,0,1
AN19,1,AN19.91,mid,AN19.SPA.sf6,-0.8736836859292585,0,1
AN19,1,AN19.91,mum,AN19.SPA.sm2,-0.2516126945097697,0,1
AN19,1,AN19.91,teat,AN19.SPA.sf4,-0.8736836859292585,0,1
AN19,1,AN19.91,thick,AN19.SPA.sf4,-0.635646755828981,0,1
AN19,1,AN19.91,vice,AN19.SPA.sm6,-0.2871465475415587,0,1
AN19,1,AN19.91,vote,AN19.SPA.sf4,-0.8736836859292585,0,1
AN19,1,AN19.91,weed,AN19.SPA.sm4,-0.8736836859292585,0,1
AN19,1,AN19.91,chain,AN19.SPA.sf6,0.7158719488095222,1,0
AN19,1,AN19.91,curve,AN19.SPA.sm4,0.06135366074586355,1,0
AN19,1,AN19.91,dirt,AN19.SPA.sm6,0.35088676969468063,1,0
AN19,1,AN19.91,hid,AN19.SPA.sf6,-0.32711992694109365,1,0
AN19,1,AN19.91,hum,AN19.SPA.sm6,0.7158719488095222,1,0
AN19,1,AN19.91,join,AN19.SPA.sf4,0.7158719488095222,1,0
AN19,1,AN19.91,main,AN19.SPA.sm2,0.215949545902108,1,0
AN19,1,AN19.91,moan,AN19.SPA.sm2,-0.025261074734421914,1,0
AN19,1,AN19.91,noise,AN19.SPA.sm4,0.7158719488095222,1,0
AN19,1,AN19.91,page,AN19.SPA.sf4,-0.13255066238531427,1,0
AN19,1,AN19.91,path,AN19.SPA.sm4,0.7158719488095222,1,0
AN19,1,AN19.91,real,AN19.SPA.sm6,0.7158719488095222,1,0
AN19,1,AN19.91,rim,AN19.SPA.sm2,0.35088676969468063,1,0
AN19,1,AN19.91,roof,AN19.SPA.sf6,0.2733958395969432,1,0
AN19,1,AN19.91,route,AN19.SPA.sm4,0.47783501870924494,1,0
AN19,1,AN19.91,shop,AN19.SPA.sf6,0.7158719488095222,1,0
AN19,1,AN19.91,soil,AN19.SPA.sm2,0.7158719488095222,1,0
AN19,1,AN19.91,suck,AN19.SPA.sm6,0.215949545902108,1,0
AN19,1,AN19.91,theme,AN19.SPA.sm2,-0.37376128302184414,1,0
AN19,1,AN19.91,wash,AN19.SPA.sm4,0.47783501870924494,1,0
AN19,1,AN19.91,wave,AN19.SPA.sm4,-0.8736836859292585,1,0
AN19,1,AN19.91,wick,AN19.SPA.sf2,0.1293348104218226,1,0
AN19,1,AN19.95,hid,AN19.SPA.sf5,-0.642430420632571,1,0
AN19,1,AN19.95,mote,AN19.SPA.sf1,-0.19879349309376235,1,0
AN19,1,AN19.95,real,AN19.SPA.sm7,0.48461868351283455,1,0
AN19,1,AN19.95,wail,AN19.SPA.sm5,0.17735435133533994,1,0
AN19,1,AN19.95,beak,AN19.SPA.sm7,-0.5157591312950868,0,1
AN19,1,AN19.95,bun,AN19.SPA.sf1,-0.8736836859292585,0,1
AN19,1,AN19.95,dog,AN19.SPA.sf1,-0.38144971683565093,0,1
AN19,1,AN19.95,gut,AN19.SPA.sf3,-0.8736836859292585,0,1
AN19,1,AN19.95,hag,AN19.SPA.sm7,-0.8736836859292585,0,1
AN19,1,AN19.95,hoot,AN19.SPA.sf3,-0.17068401079948267,0,1
AN19,1,AN19.95,judge,AN19.SPA.sf1,-0.8736836859292585,0,1
AN19,1,AN19.95,league,AN19.SPA.sf1,-0.642430420632571,0,1
AN19,1,AN19.95,lice,AN19.SPA.sf1,-0.2604844484331911,0,1
AN19,1,AN19.95,lose,AN19.SPA.sm3,-0.06608805873576057,0,1
AN19,1,AN19.95,mace,AN19.SPA.sf5,0.012872273679746492,0,1
AN19,1,AN19.95,mid,AN19.SPA.sf5,-0.642430420632571,0,1
AN19,1,AN19.95,moan,AN19.SPA.sm3,-0.642430420632571,0,1
AN19,1,AN19.95,mum,AN19.SPA.sm3,-0.5157591312950868,0,1
AN19,1,AN19.95,pull,AN19.SPA.sf5,-0.11750106312663607,0,1
AN19,1,AN19.95,rim,AN19.SPA.sm3,0.07070519661737275,0,1
AN19,1,AN19.95,route,AN19.SPA.sm5,-0.8736836859292585,0,1
AN19,1,AN19.95,suck,AN19.SPA.sm7,-0.4385687421615508,0,1
AN19,1,AN19.95,teat,AN19.SPA.sf3,-0.4385687421615508,0,1
AN19,1,AN19.95,theme,AN19.SPA.sm3,-0.8736836859292585,0,1
AN19,1,AN19.95,thick,AN19.SPA.sf3,0.13777361973525967,0,1
AN19,1,AN19.95,vice,AN19.SPA.sm7,-0.642430420632571,0,1
AN19,1,AN19.95,vote,AN19.SPA.sf3,-0.642430420632571,0,1
AN19,1,AN19.95,wave,AN19.SPA.sm5,-0.8736836859292585,0,1
AN19,1,AN19.95,weed,AN19.SPA.sm5,-0.8736836859292585,0,1
AN19,1,AN19.95,wick,AN19.SPA.sf1,-0.38144971683565093,0,1
AN19,1,AN19.95,chain,AN19.SPA.sf5,0.7158719488095222,1,0
AN19,1,AN19.95,curve,AN19.SPA.sm5,0.35794739417535065,1,0
AN19,1,AN19.95,dirt,AN19.SPA.sm7,0.17735435133533994,1,0
AN19,1,AN19.95,fig,AN19.SPA.sm7,-0.014098409420161436,1,0
AN19,1,AN19.95,hash,AN19.SPA.sf5,0.07070519661737275,1,0
AN19,1,AN19.95,hum,AN19.SPA.sm7,0.35794739417535065,1,0
AN19,1,AN19.95,hung,AN19.SPA.sf1,0.35794739417535065,1,0
AN19,1,AN19.95,hurl,AN19.SPA.sf3,0.07070519661737275,1,0
AN19,1,AN19.95,join,AN19.SPA.sf3,0.7158719488095222,1,0
AN19,1,AN19.95,leg,AN19.SPA.sm3,0.07070519661737275,1,0
AN19,1,AN19.95,main,AN19.SPA.sm3,0.35794739417535065,1,0
AN19,1,AN19.95,noise,AN19.SPA.sm5,0.7158719488095222,1,0
AN19,1,AN19.95,page,AN19.SPA.sf3,0.7158719488095222,1,0
AN19,1,AN19.95,path,AN19.SPA.sm5,0.35794739417535065,1,0
AN19,1,AN19.95,roof,AN19.SPA.sf5,0.35794739417535065,1,0
AN19,1,AN19.95,shop,AN19.SPA.sf5,0.28075700504181456,1,0
AN19,1,AN19.95,soil,AN19.SPA.sm3,0.48461868351283455,1,0
AN19,1,AN19.95,wash,AN19.SPA.sm5,0.7158719488095222,1,0
AN19,1,AN19.97,fig,AN19.SPA.sm6,-0.5086985068144166,0,1
AN19,1,AN19.97,lose,AN19.SPA.sm2,-0.5086985068144166,1,0
AN19,1,AN19.97,mace,AN19.SPA.sf6,-0.07890586855986807,0,1
AN19,1,AN19.97,mote,AN19.SPA.sf2,0.06135366074586355,1,0
AN19,1,AN19.97,mum,AN19.SPA.sm2,-0.2516126945097697,0,1
AN19,1,AN19.97,wail,AN19.SPA.sm4,0.47783501870924494,1,0
AN19,1,AN19.97,bun,AN19.SPA.sf2,-0.635646755828981,0,1
AN19,1,AN19.97,curve,AN19.SPA.sm4,0.06135366074586355,0,1
AN19,1,AN19.97,dog,AN19.SPA.sf2,-0.32711992694109365,0,1
AN19,1,AN19.97,gut,AN19.SPA.sf4,-0.8736836859292585,0,1
AN19,1,AN19.97,hag,AN19.SPA.sm6,-0.8736836859292585,0,1
AN19,1,AN19.97,hash,AN19.SPA.sf6,0.06135366074586355,0,1
AN19,1,AN19.97,hid,AN19.SPA.sf6,-0.32711992694109365,0,1
AN19,1,AN19.97,hoot,AN19.SPA.sf4,-0.8736836859292585,0,1
AN19,1,AN19.97,hurl,AN19.SPA.sf4,-0.2871465475415587,0,1
AN19,1,AN19.97,judge,AN19.SPA.sf2,-0.1889073005944132,0,1
AN19,1,AN19.97,league,AN19.SPA.sf2,-0.8736836859292585,0,1
AN19,1,AN19.97,leg,AN19.SPA.sm2,-0.4312075767166793,0,1
AN19,1,AN19.97,mid,AN19.SPA.sf6,-0.8736836859292585,0,1
AN19,1,AN19.97,page,AN19.SPA.sf4,-0.13255066238531427,0,1
AN19,1,AN19.97,pull,AN19.SPA.sf6,-0.37376128302184414,0,1
AN19,1,AN19.97,suck,AN19.SPA.sm6,0.215949545902108,0,1
AN19,1,AN19.97,teat,AN19.SPA.sf4,-0.8736836859292585,0,1
AN19,1,AN19.97,thick,AN19.SPA.sf4,-0.635646755828981,0,1
AN19,1,AN19.97,vice,AN19.SPA.sm6,-0.2871465475415587,0,1
AN19,1,AN19.97,vote,AN19.SPA.sf4,-0.8736836859292585,0,1
AN19,1,AN19.97,wave,AN19.SPA.sm4,-0.8736836859292585,0,1
AN19,1,AN19.97,weed,AN19.SPA.sm4,-0.8736836859292585,0,1
AN19,1,AN19.97,wick,AN19.SPA.sf2,0.1293348104218226,0,1
AN19,1,AN19.97,beak,AN19.SPA.sm6,-0.13255066238531427,1,0
AN19,1,AN19.97,chain,AN19.SPA.sf6,0.7158719488095222,1,0
AN19,1,AN19.97,dirt,AN19.SPA.sm6,0.35088676969468063,1,0
AN19,1,AN19.97,hum,AN19.SPA.sm6,0.7158719488095222,1,0
AN19,1,AN19.97,hung,AN19.SPA.sf2,-0.05224376945150042,1,0
AN19,1,AN19.97,join,AN19.SPA.sf4,0.7158719488095222,1,0
AN19,1,AN19.97,lice,AN19.SPA.sf2,-0.16019829852699435,1,0
AN19,1,AN19.97,main,AN19.SPA.sm2,0.215949545902108,1,0
AN19,1,AN19.97,moan,AN19.SPA.sm2,-0.025261074734421914,1,0
AN19,1,AN19.97,noise,AN19.SPA.sm4,0.7158719488095222,1,0
AN19,1,AN19.97,path,AN19.SPA.sm4,0.7158719488095222,1,0
AN19,1,AN19.97,real,AN19.SPA.sm6,0.7158719488095222,1,0
AN19,1,AN19.97,rim,AN19.SPA.sm2,0.35088676969468063,1,0
AN19,1,AN19.97,roof,AN19.SPA.sf6,0.2733958395969432,1,0
AN19,1,AN19.97,route,AN19.SPA.sm4,0.47783501870924494,1,0
AN19,1,AN19.97,shop,AN19.SPA.sf6,0.7158719488095222,1,0
AN19,1,AN19.97,soil,AN19.SPA.sm2,0.7158719488095222,1,0
AN19,1,AN19.97,theme,AN19.SPA.sm2,-0.37376128302184414,1,0
AN19,1,AN19.97,wash,AN19.SPA.sm4,0.47783501870924494,1,0
AN19,1,AN19.99,hid,AN19.SPA.sf6,-0.32711992694109365,1,0
AN19,1,AN19.99,mace,AN19.SPA.sf6,-0.07890586855986807,0,1
AN19,1,AN19.99,mote,AN19.SPA.sf2,0.06135366074586355,1,0
AN19,1,AN19.99,wail,AN19.SPA.sm4,0.47783501870924494,1,0
AN19,1,AN19.99,beak,AN19.SPA.sm6,-0.13255066238531427,0,1
AN19,1,AN19.99,bun,AN19.SPA.sf2,-0.635646755828981,0,1
AN19,1,AN19.99,dog,AN19.SPA.sf2,-0.32711992694109365,0,1
AN19,1,AN19.99,fig,AN19.SPA.sm6,-0.5086985068144166,0,1
AN19,1,AN19.99,gut,AN19.SPA.sf4,-0.8736836859292585,0,1
AN19,1,AN19.99,hag,AN19.SPA.sm6,-0.8736836859292585,0,1
AN19,1,AN19.99,hash,AN19.SPA.sf6,0.06135366074586355,0,1
AN19,1,AN19.99,hoot,AN19.SPA.sf4,-0.8736836859292585,0,1
AN19,1,AN19.99,hurl,AN19.SPA.sf4,-0.2871465475415587,0,1
AN19,1,AN19.99,judge,AN19.SPA.sf2,-0.1889073005944132,0,1
AN19,1,AN19.99,league,AN19.SPA.sf2,-0.8736836859292585,0,1
AN19,1,AN19.99,lice,AN19.SPA.sf2,-0.16019829852699435,0,1
AN19,1,AN19.99,mid,AN19.SPA.sf6,-0.8736836859292585,0,1
AN19,1,AN19.99,moan,AN19.SPA.sm2,-0.025261074734421914,0,1
AN19,1,AN19.99,mum,AN19.SPA.sm2,-0.2516126945097697,0,1
AN19,1,AN19.99,pull,AN19.SPA.sf6,-0.37376128302184414,0,1
AN19,1,AN19.99,rim,AN19.SPA.sm2,0.35088676969468063,0,1
AN19,1,AN19.99,teat,AN19.SPA.sf4,-0.8736836859292585,0,1
AN19,1,AN19.99,theme,AN19.SPA.sm2,-0.37376128302184414,0,1
AN19,1,AN19.99,vice,AN19.SPA.sm6,-0.2871465475415587,0,1
AN19,1,AN19.99,vote,AN19.SPA.sf4,-0.8736836859292585,0,1
AN19,1,AN19.99,wave,AN19.SPA.sm4,-0.8736836859292585,0,1
AN19,1,AN19.99,weed,AN19.SPA.sm4,-0.8736836859292585,0,1
AN19,1,AN19.99,chain,AN19.SPA.sf6,0.7158719488095222,1,0
AN19,1,AN19.99,curve,AN19.SPA.sm4,0.06135366074586355,1,0
AN19,1,AN19.99,dirt,AN19.SPA.sm6,0.35088676969468063,1,0
AN19,1,AN19.99,hum,AN19.SPA.sm6,0.7158719488095222,1,0
AN19,1,AN19.99,hung,AN19.SPA.sf2,-0.05224376945150042,1,0
AN19,1,AN19.99,join,AN19.SPA.sf4,0.7158719488095222,1,0
AN19,1,AN19.99,leg,AN19.SPA.sm2,-0.4312075767166793,1,0
AN19,1,AN19.99,lose,AN19.SPA.sm2,-0.5086985068144166,1,0
AN19,1,AN19.99,main,AN19.SPA.sm2,0.215949545902108,1,0
AN19,1,AN19.99,noise,AN19.SPA.sm4,0.7158719488095222,1,0
AN19,1,AN19.99,page,AN19.SPA.sf4,-0.13255066238531427,1,0
AN19,1,AN19.99,path,AN19.SPA.sm4,0.7158719488095222,1,0
AN19,1,AN19.99,real,AN19.SPA.sm6,0.7158719488095222,1,0
AN19,1,AN19.99,roof,AN19.SPA.sf6,0.2733958395969432,1,0
AN19,1,AN19.99,route,AN19.SPA.sm4,0.47783501870924494,1,0
AN19,1,AN19.99,shop,AN19.SPA.sf6,0.7158719488095222,1,0
AN19,1,AN19.99,soil,AN19.SPA.sm2,0.7158719488095222,1,0
AN19,1,AN19.99,suck,AN19.SPA.sm6,0.215949545902108,1,0
AN19,1,AN19.99,thick,AN19.SPA.sf4,-0.635646755828981,1,0
AN19,1,AN19.99,wash,AN19.SPA.sm4,0.47783501870924494,1,0
AN19,1,AN19.99,wick,AN19.SPA.sf2,0.1293348104218226,1,0
AN19,1,AN19.103,chain,AN19.SPA.sf5,0.7158719488095222,1,0
AN19,1,AN19.103,hash,AN19.SPA.sf5,0.07070519661737275,0,1
AN19,1,AN19.103,hoot,AN19.SPA.sf3,-0.17068401079948267,1,0
AN19,1,AN19.103,hum,AN19.SPA.sm7,0.35794739417535065,1,0
AN19,1,AN19.103,lose,AN19.SPA.sm3,-0.06608805873576057,1,0
AN19,1,AN19.103,moan,AN19.SPA.sm3,-0.642430420632571,1,0
AN19,1,AN19.103,noise,AN19.SPA.sm5,0.7158719488095222,1,0
AN19,1,AN19.103,suck,AN19.SPA.sm7,-0.4385687421615508,0,1
AN19,1,AN19.103,teat,AN19.SPA.sf3,-0.4385687421615508,1,0
AN19,1,AN19.103,wail,AN19.SPA.sm5,0.17735435133533994,1,0
AN19,1,AN19.103,wick,AN19.SPA.sf1,-0.38144971683565093,0,1
AN19,1,AN19.103,bun,AN19.SPA.sf1,-0.8736836859292585,0,1
AN19,1,AN19.103,dog,AN19.SPA.sf1,-0.38144971683565093,0,1
AN19,1,AN19.103,gut,AN19.SPA.sf3,-0.8736836859292585,0,1
AN19,1,AN19.103,hag,AN19.SPA.sm7,-0.8736836859292585,0,1
AN19,1,AN19.103,judge,AN19.SPA.sf1,-0.8736836859292585,0,1
AN19,1,AN19.103,lice,AN19.SPA.sf1,-0.2604844484331911,0,1
AN19,1,AN19.103,mote,AN19.SPA.sf1,-0.19879349309376235,0,1
AN19,1,AN19.103,mum,AN19.SPA.sm3,-0.5157591312950868,0,1
AN19,1,AN19.103,pull,AN19.SPA.sf5,-0.11750106312663607,0,1
AN19,1,AN19.103,rim,AN19.SPA.sm3,0.07070519661737275,0,1
AN19,1,AN19.103,route,AN19.SPA.sm5,-0.8736836859292585,0,1
AN19,1,AN19.103,theme,AN19.SPA.sm3,-0.8736836859292585,0,1
AN19,1,AN19.103,vice,AN19.SPA.sm7,-0.642430420632571,0,1
AN19,1,AN19.103,vote,AN19.SPA.sf3,-0.642430420632571,0,1
AN19,1,AN19.103,wave,AN19.SPA.sm5,-0.8736836859292585,0,1
AN19,1,AN19.103,weed,AN19.SPA.sm5,-0.8736836859292585,0,1
AN19,1,AN19.103,beak,AN19.SPA.sm7,-0.5157591312950868,1,0
AN19,1,AN19.103,curve,AN19.SPA.sm5,0.35794739417535065,1,0
AN19,1,AN19.103,dirt,AN19.SPA.sm7,0.17735435133533994,1,0
AN19,1,AN19.103,fig,AN19.SPA.sm7,-0.014098409420161436,1,0
AN19,1,AN19.103,hid,AN19.SPA.sf5,-0.642430420632571,1,0
AN19,1,AN19.103,hung,AN19.SPA.sf1,0.35794739417535065,1,0
AN19,1,AN19.103,hurl,AN19.SPA.sf3,0.07070519661737275,1,0
AN19,1,AN19.103,join,AN19.SPA.sf3,0.7158719488095222,1,0
AN19,1,AN19.103,league,AN19.SPA.sf1,-0.642430420632571,1,0
AN19,1,AN19.103,leg,AN19.SPA.sm3,0.07070519661737275,1,0
AN19,1,AN19.103,mace,AN19.SPA.sf5,0.012872273679746492,1,0
AN19,1,AN19.103,main,AN19.SPA.sm3,0.35794739417535065,1,0
AN19,1,AN19.103,mid,AN19.SPA.sf5,-0.642430420632571,1,0
AN19,1,AN19.103,page,AN19.SPA.sf3,0.7158719488095222,1,0
AN19,1,AN19.103,path,AN19.SPA.sm5,0.35794739417535065,1,0
AN19,1,AN19.103,real,AN19.SPA.sm7,0.48461868351283455,1,0
AN19,1,AN19.103,roof,AN19.SPA.sf5,0.35794739417535065,1,0
AN19,1,AN19.103,shop,AN19.SPA.sf5,0.28075700504181456,1,0
AN19,1,AN19.103,soil,AN19.SPA.sm3,0.48461868351283455,1,0
AN19,1,AN19.103,thick,AN19.SPA.sf3,0.13777361973525967,1,0
AN19,1,AN19.103,wash,AN19.SPA.sm5,0.7158719488095222,1,0
AN19,1,AN19.105,bun,AN19.SPA.sf2,-0.635646755828981,0,1
AN19,1,AN19.105,hurl,AN19.SPA.sf4,-0.2871465475415587,0,1
AN19,1,AN19.105,lice,AN19.SPA.sf2,-0.16019829852699435,1,0
AN19,1,AN19.105,main,AN19.SPA.sm2,0.215949545902108,1,0
AN19,1,AN19.105,mote,AN19.SPA.sf2,0.06135366074586355,0,1
AN19,1,AN19.105,mum,AN19.SPA.sm2,-0.2516126945097697,1,0
AN19,1,AN19.105,rim,AN19.SPA.sm2,0.35088676969468063,0,1
AN19,1,AN19.105,wail,AN19.SPA.sm4,0.47783501870924494,1,0
AN19,1,AN19.105,beak,AN19.SPA.sm6,-0.13255066238531427,0,1
AN19,1,AN19.105,fig,AN19.SPA.sm6,-0.5086985068144166,0,1
AN19,1,AN19.105,gut,AN19.SPA.sf4,-0.8736836859292585,0,1
AN19,1,AN19.105,hag,AN19.SPA.sm6,-0.8736836859292585,0,1
AN19,1,AN19.105,hid,AN19.SPA.sf6,-0.32711992694109365,0,1
AN19,1,AN19.105,hoot,AN19.SPA.sf4,-0.8736836859292585,0,1
AN19,1,AN19.105,judge,AN19.SPA.sf2,-0.1889073005944132,0,1
AN19,1,AN19.105,league,AN19.SPA.sf2,-0.8736836859292585,0,1
AN19,1,AN19.105,leg,AN19.SPA.sm2,-0.4312075767166793,0,1
AN19,1,AN19.105,lose,AN19.SPA.sm2,-0.5086985068144166,0,1
AN19,1,AN19.105,mid,AN19.SPA.sf6,-0.8736836859292585,0,1
AN19,1,AN19.105,pull,AN19.SPA.sf6,-0.37376128302184414,0,1
AN19,1,AN19.105,teat,AN19.SPA.sf4,-0.8736836859292585,0,1
AN19,1,AN19.105,theme,AN19.SPA.sm2,-0.37376128302184414,0,1
AN19,1,AN19.105,thick,AN19.SPA.sf4,-0.635646755828981,0,1
AN19,1,AN19.105,vice,AN19.SPA.sm6,-0.2871465475415587,0,1
AN19,1,AN19.105,vote,AN19.SPA.sf4,-0.8736836859292585,0,1
AN19,1,AN19.105,wave,AN19.SPA.sm4,-0.8736836859292585,0,1
AN19,1,AN19.105,weed,AN19.SPA.sm4,-0.8736836859292585,0,1
AN19,1,AN19.105,chain,AN19.SPA.sf6,0.7158719488095222,1,0
AN19,1,AN19.105,curve,AN19.SPA.sm4,0.06135366074586355,1,0
AN19,1,AN19.105,dirt,AN19.SPA.sm6,0.35088676969468063,1,0
AN19,1,AN19.105,dog,AN19.SPA.sf2,-0.32711992694109365,1,0
AN19,1,AN19.105,hash,AN19.SPA.sf6,0.06135366074586355,1,0
AN19,1,AN19.105,hum,AN19.SPA.sm6,0.7158719488095222,1,0
AN19,1,AN19.105,hung,AN19.SPA.sf2,-0.05224376945150042,1,0
AN19,1,AN19.105,join,AN19.SPA.sf4,0.7158719488095222,1,0
AN19,1,AN19.105,mace,AN19.SPA.sf6,-0.07890586855986807,1,0
AN19,1,AN19.105,moan,AN19.SPA.sm2,-0.025261074734421914,1,0
AN19,1,AN19.105,noise,AN19.SPA.sm4,0.7158719488095222,1,0
AN19,1,AN19.105,page,AN19.SPA.sf4,-0.13255066238531427,1,0
AN19,1,AN19.105,path,AN19.SPA.sm4,0.7158719488095222,1,0
AN19,1,AN19.105,real,AN19.SPA.sm6,0.7158719488095222,1,0
AN19,1,AN19.105,roof,AN19.SPA.sf6,0.2733958395969432,1,0
AN19,1,AN19.105,route,AN19.SPA.sm4,0.47783501870924494,1,0
AN19,1,AN19.105,shop,AN19.SPA.sf6,0.7158719488095222,1,0
AN19,1,AN19.105,soil,AN19.SPA.sm2,0.7158719488095222,1,0
AN19,1,AN19.105,suck,AN19.SPA.sm6,0.215949545902108,1,0
AN19,1,AN19.105,wash,AN19.SPA.sm4,0.47783501870924494,1,0
AN19,1,AN19.105,wick,AN19.SPA.sf2,0.1293348104218226,1,0
AN19,1,AN19.113,main,AN19.KOR.km2,0.48461868351283455,1,0
AN19,1,AN19.113,wail,AN19.KOR.km6,0.13777361973525967,1,0
AN19,1,AN19.113,wick,AN19.KOR.kf2,-0.642430420632571,0,1
AN19,1,AN19.113,beak,AN19.KOR.km7,0.17735435133533994,0,1
AN19,1,AN19.113,bun,AN19.KOR.kf2,-0.06608805873576057,0,1
AN19,1,AN19.113,gut,AN19.KOR.kf4,-0.5157591312950868,0,1
AN19,1,AN19.113,hag,AN19.KOR.km7,-0.2285169337371089,0,1
AN19,1,AN19.113,hash,AN19.KOR.kf6,-0.4385687421615508,0,1
AN19,1,AN19.113,hoot,AN19.KOR.kf4,-0.8736836859292585,0,1
AN19,1,AN19.113,league,AN19.KOR.kf2,-0.8736836859292585,0,1
AN19,1,AN19.113,mid,AN19.KOR.kf6,-0.642430420632571,0,1
AN19,1,AN19.113,mote,AN19.KOR.kf2,-0.33516608845507617,0,1
AN19,1,AN19.113,path,AN19.KOR.km6,-0.38144971683565093,0,1
AN19,1,AN19.113,suck,AN19.KOR.km7,-0.14371332769957473,0,1
AN19,1,AN19.113,teat,AN19.KOR.kf4,-0.2955853568549958,0,1
AN19,1,AN19.113,thick,AN19.KOR.kf4,-0.8736836859292585,0,1
AN19,1,AN19.113,chain,AN19.KOR.kf6,0.7158719488095222,1,0
AN19,1,AN19.113,curve,AN19.KOR.km6,0.22363797971591481,1,0
AN19,1,AN19.113,dirt,AN19.KOR.km7,0.7158719488095222,1,0
AN19,1,AN19.113,dog,AN19.KOR.kf2,0.7158719488095222,1,0
AN19,1,AN19.113,fig,AN19.KOR.km7,0.22363797971591481,1,0
AN19,1,AN19.113,hid,AN19.KOR.kf6,-0.33516608845507617,1,0
AN19,1,AN19.113,hum,AN19.KOR.km7,0.48461868351283455,1,0
AN19,1,AN19.113,hung,AN19.KOR.kf2,0.7158719488095222,1,0
AN19,1,AN19.113,hurl,AN19.KOR.kf4,0.10267271131345485,1,0
AN19,1,AN19.113,join,AN19.KOR.kf4,0.28075700504181456,1,0
AN19,1,AN19.113,judge,AN19.KOR.kf2,0.35794739417535065,1,0
AN19,1,AN19.113,leg,AN19.KOR.km2,0.17735435133533994,1,0
AN19,1,AN19.113,lice,AN19.KOR.kf2,0.22363797971591481,1,0
AN19,1,AN19.113,lose,AN19.KOR.km2,0.22363797971591481,1,0
AN19,1,AN19.113,mace,AN19.KOR.kf6,-0.09172367838397565,1,0
AN19,1,AN19.113,moan,AN19.KOR.km2,0.48461868351283455,1,0
AN19,1,AN19.113,mum,AN19.KOR.km2,0.07070519661737275,1,0
AN19,1,AN19.113,noise,AN19.KOR.km6,0.48461868351283455,1,0
AN19,1,AN19.113,page,AN19.KOR.kf4,0.48461868351283455,1,0
AN19,1,AN19.113,pull,AN19.KOR.kf6,0.10267271131345485,1,0
AN19,1,AN19.113,real,AN19.KOR.km7,0.10267271131345485,1,0
