talker_id,AN19.ENG.ef1,AN19.ENG.ef2,AN19.ENG.ef3,AN19.ENG.em1,AN19.ENG.em2,AN19.ENG.em3,AN19.SPA.sf1,AN19.SPA.sf2,AN19.SPA.sf3,AN19.SPA.sf4,AN19.SPA.sf5,AN19.SPA.sf6,AN19.SPA.sm2,AN19.SPA.sm3,AN19.SPA.sm4,AN19.SPA.sm5,AN19.SPA.sm6,AN19.SPA.sm7,AN19.KOR.kf1,AN19.KOR.kf2,AN19.KOR.kf3,AN19.KOR.kf4,AN19.KOR.kf5,AN19.KOR.kf6,AN19.KOR.km1,AN19.KOR.km2,AN19.KOR.km3,AN19.KOR.km6,AN19.KOR.km7,AN19.KOR.km8,AN19.MIX.if5,AN19.MIX.im1,AN19.MIX.im5,AN19.MIX.if4,AN19.MIX.if6,AN19.MIX.im3,AN19.MIX.im2,AN19.MIX.im6,AN19.MIX.if2,AN19.MIX.if1,AN19.MIX.im4,AN19.MIX.if3
AN19.KOR.kf3,0.0013680260735472929,0.0007594992428457544,0.00028667214769912964,0.00042687692888581334,0.0005084091339568826,6.342570267763172e-05,0.0001707933022465742,0.0005527201562558888,0.0003457887133321829,0.000330437387378964,0.0003706300184673679,4.127115324082903e-05,0.0001222004541249963,4.602351808684077e-05,0.00036177123281713486,0.0010727590896005557,0.0001595932759906744,6.326014747530982e-05,0.0002499958900996972,0.0013040546840092228,1.0,0.0003460642343012295,0.00030713839433990864,0.00031911388819489864,0.00036831778715676106,0.00014722478212403933,0.00022764722631094127,0.0005090199948306437,0.0015189737843728085,0.0002898309801164208,8.029800712141956e-07,7.20291388481741e-05,0.0002176725579313702,0.001615898380083786,0.0005078419538384026,0.00016305671324428497,9.620427280175531e-05,0.0001622077927988004,0.00014897106138693484,0.00010465215836913791,0.0007194939662689519,0.00020318505083205315
AN19.KOR.kf4,0.0001158732746440281,0.00038737124894033695,0.00012524271498293212,0.00011641585958629945,0.0003572552498022883,3.0129543129189974e-05,5.86713513211973e-05,0.00017728740838115608,0.0001434583554539364,0.000125782546054143,5.693320320041163e-05,0.00014951698092275628,6.515193082254322e-05,7.584914856250289e-05,4.892646339850426e-05,0.00018914396361149907,0.000523943473048244,6.618226676960621e-06,0.0001392074898762255,9.588423440100878e-05,0.0003460642343012295,1.0,0.0006568831028360194,0.0001666069969400812,0.000642039754694667,7.665685738837311e-05,5.588855686924794e-05,0.0001655284645985456,0.00015717784550402906,0.0001175760607402567,7.819103765436579e-05,1.1605309319130383e-05,9.459590183108793e-05,0.0007150266009376245,0.0005370171470065641,0.00013594879640692464,0.0001491560020831489,8.119763077796865e-05,9.0064577381325e-05,0.00023371554000105834,0.00044166731209321447,9.40067984522703e-05
AN19.KOR.kf5,0.00022758747120537977,0.001339325860743627,0.00020158524381559142,0.0005226828322606208,0.00016467602669458225,8.793951671354036e-05,3.2306588648225065e-05,1.7826115538369814e-05,0.00013881504413068758,0.00023019764313255705,0.00011755805424413283,7.957676097384334e-05,2.271055981852842e-05,1.869095285435729e-05,1.6742591418273716e-05,2.6164903945726843e-05,1.9025881127103607e-05,8.804026673458497e-06,9.000956133797622e-05,0.0003668355040437502,0.00030713839433990864,0.0006568831028360194,1.0,0.00037233324876921505,1.3142968573024736e-05,0.00030215518422969744,3.3419011511474086e-05,6.17395398302419e-05,0.0004261998609573614,0.0005511313329952296,1.4712509760959682e-05,4.553824389585723e-06,0.00010705100675303365,0.0012400505274020011,0.00014690271525570915,4.956399699910545e-05,3.0111284158693487e-05,0.00018772222237246626,0.00013910979446611426,7.690284861636719e-05,5.086995530533821e-05,3.452531741217636e-05
AN19.KOR.kf6,0.0002112407030538538,0.0003145098373771613,6.345167654564705e-05,6.098776072594333e-05,0.00047316124664766414,6.284043446005492e-05,0.00014617239891641913,4.94437306439829e-05,0.0007624490185813185,0.00028840936573703267,0.0001623065680287091,9.34320595731596e-05,4.639521727789618e-05,9.336684354875704e-05,2.3134695758533065e-05,0.00012073901666868848,9.475502280677343e-05,2.6658155609516505e-05,3.715908477114847e-05,0.00025328800756246504,0.00031911388819489864,0.0001666069969400812,0.00037233324876921505,1.0,0.00033226236159936357,0.0001474822820742549,9.484787648372423e-05,0.00015305638394407713,0.0001675586165937203,0.00022658045413228504,1.3274273036665614e-06,3.8192996695807365e-05,3.306468055280325e-05,0.00014609286880098822,4.999023011565645e-05,0.00012922776842452428,5.815928092729236e-05,7.002779081751337e-05,0.0013961872820351397,0.00020998580158453436,3.28059449183166e-05,8.171565396076975e-05
AN19.KOR.km1,2.6403561924575326e-05,3.497204611101921e-05,5.196306318484806e-06,2.674286440853325e-05,2.3692161486246067e-05,1.018278635939466e-05,1.534151752477541e-05,1.8976132874039976e-05,4.512933257510605e-06,1.9559414983185985e-05,0.0003826735451724059,4.569305418907492e-06,5.924072737686532e-05,4.535856838162709e-06,0.00015472072947966096,6.941705052333904e-05,2.7180686080551905e-05,5.4620093185488604e-05,1.9396128627769154e-05,0.000279560503266987,0.00036831778715676106,0.000642039754694667,1.3142968573024736e-05,0.00033226236159936357,1.0,1.3243330325170939e-05,3.389307682480808e-05,0.0001264752926600036,6.252717782739646e-05,0.0002809489203711952,3.984219262231439e-06,1.4096780522894145e-05,3.698109311579625e-05,2.9173103653384358e-05,4.8842549259625627e-05,0.00012175059804017527,4.65951925209293e-05,6.642473526060194e-05,2.708637289397724e-05,2.1945049514956735e-05,3.623495682225292e-05,3.237837349341962e-05
AN19.KOR.km2,0.0007449642825977054,0.00033606620760775205,9.605644541893935e-05,0.0005463500970159824,0.00023695473208939537,8.616999808893036e-05,1.733490985042564e-05,0.00018152691995348792,0.0003612967164597643,2.9679234020670682e-05,6.791606505563383e-05,3.603466093323039e-05,0.00029799811686833787,0.00039125551571698726,0.00013445207083637056,0.0006775483795687058,0.0001189854654723542,0.00021989742947641001,6.814738160165193e-05,0.00018497740279804566,0.00014722478212403933,7.665685738837311e-05,0.00030215518422969744,0.0001474822820742549,1.3243330325170939e-05,1.0,0.00010049276804571526,0.0001443580775640211,0.0007623106496870348,0.001601410354679235,6.881848914350545e-07,0.0001358744395132272,0.00011764305407233355,0.0001971297653040246,0.00024250055198173136,0.00011264097092008781,0.0007614144293929502,0.00016451389064110902,0.0001629820831637139,9.71485698548051e-05,1.8337014129759036e-05,2.9206686604930312e-05
AN19.KOR.km3,3.149667648836177e-05,9.900219167387457e-05,4.059853156551392e-05,0.0004244665462773081,0.00047488516587619974,0.0003865612435342305,3.190837856435023e-05,5.804264239805661e-05,0.00031116494568110667,4.2728475590341436e-05,0.00023483336644460767,1.9851731060043214e-05,9.997946082549477e-05,0.00013452135637517527,0.00030752068867466665,0.0014368551516536561,0.00033488408520715766,0.00020910679406559908,3.8684810743457535e-05,4.567342515738595e-05,0.00022764722631094127,5.588855686924794e-05,3.3419011511474086e-05,9.484787648372423e-05,3.389307682480808e-05,0.00010049276804571526,1.0,9.573724105533744e-05,0.00034222985187677056,0.000533154771274566,6.627166405332718e-06,6.653153066421945e-05,0.0005913938028262848,0.00042094614939293217,0.00011662412402991703,0.00029974705898244024,6.561613017046992e-05,0.00010190722459928572,4.845853595204081e-05,0.0009419119907632404,0.001684951846568104,8.31707562576048e-05
AN19.KOR.km6,0.0002489983799697226,0.00015918424984629717,1.8061902556781376e-05,0.00019332524057897915,0.0002609462834470838,7.19903931713573e-05,0.00010642787011378693,0.00016426426301218347,0.00024579793919609066,0.0001462313956524846,0.00017759050092593537,1.7500172997241514e-05,0.00035545081624543506,9.317347048788515e-05,0.0005992602692622913,0.0003726642406235348,0.0001440412062429502,8.326289341197696e-05,0.0009177454429288419,0.0003216142688082646,0.0005090199948306437,0.0001655284645985456,6.17395398302419e-05,0.00015305638394407713,0.0001264752926600036,0.0001443580775640211,9.573724105533744e-05,1.0,0.0007843856095047077,0.00013717811208076113,5.628572761820182e-07,5.366708067622153e-05,0.00012149193632804466,0.0006441890129488887,0.0005794850082048975,0.00019954660424398193,9.216890624409663e-05,0.00047659961867067775,4.490950948382289e-05,3.5732749434124984e-05,0.00016997435772755988,8.847856471503663e-06
AN19.KOR.km7,0.0004808198800091067,0.0005564305696184799,0.00029974609450238876,0.0008642797846297668,0.0006125493308192345,0.001046783808741322,4.054916450368603e-05,0.00010253818711110408,0.00024541643900272315,0.00013687689286809234,0.000253430853958469,0.00033089414462543796,0.00023990755728629603,7.530367597150084e-05,0.0004612520649558932,0.0009497585856460681,0.00023642469913117735,0.0003044481090999389,0.00012202813356589182,0.0003385734176915343,0.0015189737843728085,0.00015717784550402906,0.0004261998609573614,0.0001675586165937203,6.252717782739646e-05,0.0007623106496870348,0.00034222985187677056,0.0007843856095047077,1.0,0.0019938402491327125,9.234830290550817e-07,5.2283996642947655e-05,0.0005826794064252022,0.0011087026302676033,0.00011187990185807439,0.0006471080753369771,0.00025336614958352123,0.00031284767124597525,0.0005171851445618556,0.00032974449383207737,0.0003995343907433786,3.059674071581547e-05
AN19.KOR.km8,0.00028452489773396174,0.000349842861087706,0.00021431294101350782,0.00039218073229702126,0.0008110128411830751,0.0010399242291645465,0.0001166319940205558,8.484107385901954e-05,0.0002518372861639046,0.00012843802300977402,0.00019971986749226138,0.0001019945244790148,0.00022202463935864456,1.118760317666993e-05,0.00026709721505172534,0.0002594234134643745,1.978654886704651e-05,0.00012143641853870996,6.172015385980695e-05,0.00012380994023842082,0.0002898309801164208,0.0001175760607402567,0.0005511313329952296,0.00022658045413228504,0.0002809489203711952,0.001601410354679235,0.000533154771274566,0.00013717811208076113,0.0019938402491327125,1.0,3.496142348156889e-06,0.00021038226848189205,0.00023005919955382552,0.000937577989673399,0.0002731937440146387,0.00044863838772751737,0.0005144574316309236,0.0005556831594009568,0.00011114186192371756,0.0007395120504308313,0.00019608502891349186,9.404903006320028e-06
AN19.MIX.if5,5.1421581435390273e-05,1.8795930592731528e-06,2.365386247246155e-07,1.3153271168759746e-06,1.3105913655491868e-06,5.249714950706528e-07,3.5831362428596775e-07,1.342751802405852e-07,1.8757696604268287e-06,1.550441409552636e-07,5.611655396773245e-06,4.873554415372916e-07,3.876459232143166e-07,7.803937417075862e-07,1.1024321975234367e-06,2.072942227547804e-06,1.6506000818604395e-06,1.8334114640488376e-07,3.5176414240090817e-07,4.825073200329214e-06,8.029800712141956e-07,7.819103765436579e-05,1.4712509760959682e-05,1.3274273036665614e-06,3.984219262231439e-06,6.881848914350545e-07,6.627166405332718e-06,5.628572761820182e-07,9.234830290550817e-07,3.496142348156889e-06,1.0,4.0623131683517384e-06,1.5506520209093427e-06,3.8075113369306144e-06,7.906735205002233e-05,1.5518917186358701e-06,8.59440907441897e-06,1.1045012304717205e-06,1.1844019790561153e-05,2.0604115704976205e-06,7.457370598021701e-06,2.388230517418574e-06
AN19.MIX.im1,0.0001996846168894083,7.847057199149707e-05,0.00011560543233612846,0.00022136294794698993,0.00015359776584939128,3.555046722963736e-05,1.4798096313572746e-05,2.1599690281347003e-05,0.00010683826760989075,1.4036828949353996e-05,3.804430477455008e-05,7.113272160922133e-05,9.447213181477859e-05,0.00011858420862661143,0.00011994054980334033,0.00020937875367121195,6.633904858251028e-05,9.234366034704521e-05,1.153018955362643e-05,2.022994789219803e-05,7.20291388481741e-05,1.1605309319130383e-05,4.553824389585723e-06,3.8192996695807365e-05,1.4096780522894145e-05,0.0001358744395132272,6.653153066421945e-05,5.366708067622153e-05,5.2283996642947655e-05,0.00021038226848189205,4.0623131683517384e-06,1.0,0.00010681126456008562,3.173534972876843e-05,9.011347562924108e-05,0.00017469211387643213,0.0002055288481444313,7.713953784752748e-05,6.331789338685593e-05,1.5592431052382077e-05,4.01618001046985e-05,3.5472507364272464e-05
AN19.MIX.im5,5.075640649272358e-05,0.001326001902234579,5.773991699698327e-05,0.0010852525395550069,0.0003383231889381792,0.00034312839607035885,0.00011802783569969221,5.310597453492011e-06,3.9006522850165357e-05,8.250473367907621e-05,3.327005623573052e-05,0.00022940798756628474,0.0003633221843225199,0.00039605562689481885,0.0006698941758453413,0.00023889548545988936,0.0001772791798590943,0.00033804131346998426,8.912348644364821e-05,6.0414986376744e-05,0.0002176725579313702,9.459590183108793e-05,0.00010705100675303365,3.306468055280325e-05,3.698109311579625e-05,0.00011764305407233355,0.0005913938028262848,0.00012149193632804466,0.0005826794064252022,0.00023005919955382552,1.5506520209093427e-06,0.00010681126456008562,1.0,0.0011993008389726556,0.0001868002872747257,0.000109585562164497,9.449993848931845e-05,0.00035249379704472547,6.758376223153811e-05,1.999772286964807e-05,6.064417074558941e-05,2.1282041554479408e-05
AN19.MIX.if4,0.00038994337326494935,0.0017545000423704522,0.0002549176278396729,0.0015439875152960564,0.0003470358338699604,0.00042636205665945996,8.451325007094553e-05,5.2588437256606484e-05,0.0002256735921150308,8.305398343740767e-05,0.0012748101147799329,0.00012436483922109284,0.0002978984893497005,0.00021854858520852196,0.0002812674503581425,0.0001263448170081762,8.465676383914337e-05,4.5946528428487196e-05,0.00015608217782697427,0.0006011874418021357,0.001615898380083786,0.0007150266009376245,0.0012400505274020011,0.00014609286880098822,2.9173103653384358e-05,0.0001971297653040246,0.00042094614939293217,0.0006441890129488887,0.0011087026302676033,0.000937577989673399,3.8075113369306144e-06,3.173534972876843e-05,0.0011993008389726556,1.0,0.0005103849163783962,0.00020076544288728034,0.00034131341804979757,0.00039458748325074086,0.0002149831799662989,0.0006450827527841349,0.00010522305638511093,3.318295107801759e-05
AN19.MIX.if6,0.0004881000176484486,0.0004174491569353445,0.0002077622498007083,0.0005937288605203974,0.0013693249219241803,0.00041785002575981506,0.00014279432970810678,5.991689349849627e-05,0.00021199283215603482,2.005015459952606e-05,0.00015557380494816235,0.0001294549002477273,4.4839098899918056e-05,4.540290582203043e-05,0.00025258136538959075,0.00046967399041210296,6.469024685671392e-05,9.784409643694054e-05,6.26387782279175e-05,0.0004046765009108308,0.0005078419538384026,0.0005370171470065641,0.00014690271525570915,4.999023011565645e-05,4.8842549259625627e-05,0.00024250055198173136,0.00011662412402991703,0.0005794850082048975,0.00011187990185807439,0.0002731937440146387,7.906735205002233e-05,9.011347562924108e-05,0.0001868002872747257,0.0005103849163783962,1.0,0.0007509956139989956,0.0004964966957562306,0.00021218904108611072,0.0004528590053932109,0.00011714683456486916,0.0001938813685255449,4.2314744103649e-05
AN19.MIX.im3,0.00034910849934682137,0.0003666118012223781,3.272790738685603e-05,0.00030810245253158896,0.0006455377733657669,0.00018948473355208292,4.527864691421264e-05,5.906364022101464e-05,0.0003721582055032389,0.0003103772909860105,0.0005197079594383307,4.179845752440614e-05,0.0005049821940531144,0.00020596005021473562,0.0008146967333613353,0.00022919635413329838,0.00031679862929507,0.0003566678944449257,3.058230415423804e-05,5.806557608396169e-05,0.00016305671324428497,0.00013594879640692464,4.956399699910545e-05,0.00012922776842452428,0.00012175059804017527,0.00011264097092008781,0.00029974705898244024,0.00019954660424398193,0.0006471080753369771,0.00044863838772751737,1.5518917186358701e-06,0.00017469211387643213,0.000109585562164497,0.00020076544288728034,0.0007509956139989956,1.0,0.001452580709072481,0.0006069853314063054,7.306247342390091e-05,0.00011470933149039152,0.00016759428379099276,3.841039918270699e-05
AN19.MIX.im2,0.0010055712653195199,0.0003829290847818288,2.7556903182444024e-05,0.001202483548898469,0.0017621888427371043,0.00044465111243172204,3.7282960156027276e-05,3.0978307708648e-05,8.631505281358714e-05,0.00021275522151527196,0.0005465268348518195,1.4867668182434511e-05,0.0005440260048470591,0.00039646556784059294,0.0005532807718219148,0.0006502017036333285,0.0002609943203769887,0.0009437418335853368,0.00012099415387731153,4.9589227939930225e-05,9.620427280175531e-05,0.0001491560020831489,3.0111284158693487e-05,5.815928092729236e-05,4.65951925209293e-05,0.0007614144293929502,6.561613017046992e-05,9.216890624409663e-05,0.00025336614958352123,0.0005144574316309236,8.59440907441897e-06,0.0002055288481444313,9.449993848931845e-05,0.00034131341804979757,0.0004964966957562306,0.001452580709072481,1.0,0.0005444479619592205,0.00018030322048183503,4.653865181404065e-05,0.00011014043269947922,7.875789031875887e-05
AN19.MIX.im6,0.00038204214832771125,0.00025246862188201653,0.00010576858237858135,0.00038341831250361723,0.0004076494693632058,7.228578547552532e-05,0.0001340481159766361,3.4504573034041307e-05,0.00018109456585929727,7.175711689750204e-05,0.0003001624026643709,5.522958616160958e-05,0.0007498677645663062,6.58635667474385e-05,0.00021034533542829716,0.0004987054944187371,0.00029083753542753337,0.00010897242382949006,1.1573991306720972e-05,0.00010015680384800854,0.0001622077927988004,8.119763077796865e-05,0.00018772222237246626,7.002779081751337e-05,6.642473526060194e-05,0.00016451389064110902,0.00010190722459928572,0.00047659961867067775,0.00031284767124597525,0.0005556831594009568,1.1045012304717205e-06,7.713953784752748e-05,0.00035249379704472547,0.00039458748325074086,0.00021218904108611072,0.0006069853314063054,0.0005444479619592205,1.0,5.989781598953226e-05,0.0002251988986838441,0.00029474252578577225,3.3814471166426355e-05
AN19.MIX.if2,0.0005032359588958146,6.48959365986836e-05,9.582191432186366e-06,0.0004118818094612157,0.00033693871374860883,0.00018641651577629237,1.4869421440608734e-05,6.362257670754352e-05,0.0008632020318129556,0.00017750799333873083,0.0006526374868001231,0.0005643040756442085,0.00010234328989080196,0.00020325569582736256,0.00010371526069183378,0.0003346129739982211,0.00037308882702118845,0.00015251679959583223,0.00013931153733343725,0.0003481852548202751,0.00014897106138693484,9.0064577381325e-05,0.00013910979446611426,0.0013961872820351397,2.708637289397724e-05,0.0001629820831637139,4.845853595204081e-05,4.490950948382289e-05,0.0005171851445618556,0.00011114186192371756,1.1844019790561153e-05,6.331789338685593e-05,6.758376223153811e-05,0.0002149831799662989,0.0004528590053932109,7.306247342390091e-05,0.00018030322048183503,5.989781598953226e-05,1.0,0.0004011210153765963,1.9452713205189445e-05,9.495326859456361e-05
AN19.MIX.if1,5.493887715337684e-05,9.985539219567726e-05,0.00014863948251763598,0.0001814866252338487,5.274786526116487e-05,0.00012714278585083694,0.0001565493662721282,0.0004396039479615657,0.0003799892129752446,0.00041492649167171113,0.00030175827664762685,9.636380507939043e-05,6.650413073613324e-05,0.00030875828135376387,0.0002744679803043835,4.861170444175683e-05,2.3091835475860342e-05,4.6819261978404526e-05,8.010361837521894e-05,0.00012162246860813974,0.00010465215836913791,0.00023371554000105834,7.690284861636719e-05,0.00020998580158453436,2.1945049514956735e-05,9.71485698548051e-05,0.0009419119907632404,3.5732749434124984e-05,0.00032974449383207737,0.0007395120504308313,2.0604115704976205e-06,1.5592431052382077e-05,1.999772286964807e-05,0.0006450827527841349,0.00011714683456486916,0.00011470933149039152,4.653865181404065e-05,0.0002251988986838441,0.0004011210153765963,1.0,0.0005448227966829264,7.062264501060001e-05
AN19.MIX.im4,0.0001527703047188367,0.00025577354791459346,0.00038409606132458826,9.838924264734423e-05,0.000358515914099285,4.437269529897619e-05,0.00012583764590035434,1.4230358925983369e-05,6.40556884565972e-05,1.8944303544597718e-05,6.130741654235908e-05,0.0003533941242258821,0.0002662512909866616,3.169420865580602e-05,0.000140829663407808,0.0008841834729728889,0.00012161105647748851,0.0002732631874917884,0.00022144935490591797,0.00018285662979546015,0.0007194939662689519,0.00044166731209321447,5.086995530533821e-05,3.28059449183166e-05,3.623495682225292e-05,1.8337014129759036e-05,0.001684951846568104,0.00016997435772755988,0.0003995343907433786,0.00019608502891349186,7.457370598021701e-06,4.01618001046985e-05,6.064417074558941e-05,0.00010522305638511093,0.0001938813685255449,0.00016759428379099276,0.00011014043269947922,0.00029474252578577225,1.9452713205189445e-05,0.0005448227966829264,1.0,2.6571341561367992e-05
AN19.MIX.if3,9.611658207653835e-05,0.00011304400691869508,2.5266701244767777e-05,9.308417513301434e-05,2.155085403451319e-05,0.00011353954705152483,3.933492865792785e-05,3.26796124139379e-05,0.00011254800847290644,3.197983786187488e-05,0.0007468261903391637,3.663749293956902e-05,3.8510285738998335e-05,1.5144238478208151e-05,3.456536378973603e-05,5.186088862219326e-05,4.7700681221722214e-05,4.17715114211518e-05,7.157849188765018e-05,5.575909409472885e-05,0.00020318505083205315,9.40067984522703e-05,3.452531741217636e-05,8.171565396076975e-05,3.237837349341962e-05,2.9206686604930312e-05,8.31707562576048e-05,8.847856471503663e-06,3.059674071581547e-05,9.404903006320028e-06,2.388230517418574e-06,3.5472507364272464e-05,2.1282041554479408e-05,3.318295107801759e-05,4.2314744103649e-05,3.841039918270699e-05,7.875789031875887e-05,3.3814471166426355e-05,9.495326859456361e-05,7.062264501060001e-05,2.6571341561367992e-05,1.0
