dataset_id,model_variant,representation,layer,fold,type,fold_val,fold_train,alpha,k,z_train,z_test,poll_train,poll_test,optimism
B23,acoustic_baseline,mfcc39,global_z,1,corrected,2,3,0.1,0.0010037010865477953,-0.2771252934045705,1.3468757402775013,-0.07601364338272171,-0.0835804736152993,0.09954568543017071
B23,acoustic_baseline,mfcc39,global_z,2,corrected,3,1,0.1,0.7785506855822681,-0.3311523947839177,0.45589618437380613,-0.08362775261260884,-0.08227667718106264,-0.01615582613830147
B23,acoustic_baseline,mfcc39,global_z,3,corrected,1,2,0.1,0.0010037010865477953,2.6570790533938173,-0.27712328809448605,-0.08208584382522377,-0.07601364338272219,-0.07397378353605569
