dataset_id,family,variant,feature_key,estimate,std_error,z_value,p_value,conf_low,conf_high,coefficient_q_bh,chisq,df,lrt_p_value,M_condition,M_joint,M_predictor,oof_gain_joint_vs_condition,model_directory,diagnostics_valid,numerically_valid,numerical_note,layer,measure,coefficient_q_bh_all_hve
AN19,HVE supplemental,base,tr_6::between_type_word,0.0466755476090057,0.531616422836097,0.0877992958908198,0.93003619740306,-0.995292641149745,1.08864373636776,0.9404860423177012,0.0073720582522582,1,0.931577160138905,0.684140214084024,0.684218546508944,0.690300986773609,-7.833242491994685e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-base-supp,True,True,ok,tr_6,between_type_word,0.9387281244815933
AN19,HVE supplemental,base,tr_6::mean_dissimilarity_word,-0.0785856581281642,0.0502827088951145,-1.5628763814632,0.118081673967772,-0.177139767562589,0.0199684513062603,0.32201050833529044,2.30292948224997,1,0.129130250225214,0.684140214084024,0.68408172220219,0.689995695378208,5.849188183404408e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-base-supp,True,True,ok,tr_6,mean_dissimilarity_word,0.3418265396174621
AN19,HVE supplemental,base,tr_6::order_word,0.0778995810401008,0.0550373323761947,1.41539529037557,0.15695262971682,-0.0299735904172407,0.185772752497442,0.32201050833529044,1.89123331174051,1,0.169062881895436,0.684140214084024,0.68410400790304,0.690267764578959,3.6206180983988645e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-base-supp,True,True,ok,tr_6,order_word,0.3418265396174621
AN19,HVE supplemental,base,tr_6::within_token_word,-0.12962372882188,0.0797507632655454,-1.62536035411063,0.104085798303114,-0.285935224822348,0.0266877671785894,0.32201050833529044,2.49496644290866,1,0.114210810523265,0.684140214084024,0.685088117821943,0.690655936640794,-0.0009479037379189759,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-base-supp,True,True,ok,tr_6,within_token_word,0.3418265396174621
AN19,HVE supplemental,base,tr_6::within_type_word,-0.0024501764442442,0.0694234176287467,-0.0352932270973316,0.971845923961356,-0.138520074996588,0.133619722108099,0.971845923961356,0.0011876001235577,1,0.972509083166838,0.684140214084024,0.684396711978366,0.690498400777337,-0.00025649789434201153,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-base-supp,True,True,ok,tr_6,within_type_word,0.971845923961356
AN19,HVE supplemental,base,tr_8::between_type_word,0.197709467176087,0.378412556406866,0.522470683989437,0.601342652820942,-0.543979143381371,0.939398077733545,0.6938569071010869,0.259081946373954,1,0.610751572492491,0.684140214084024,0.683985401390603,0.690281809181621,0.00015481269342099147,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-base-supp,True,True,ok,tr_8,between_type_word,0.690904324517678
AN19,HVE supplemental,base,tr_8::mean_dissimilarity_word,-0.0717715029333933,0.0516408138091332,-1.38982129907294,0.164583148704704,-0.172987497999294,0.0294444921325078,0.32201050833529044,1.82498484454572,1,0.176721060998514,0.684140214084024,0.683966397042814,0.690197308922061,0.0001738170412100004,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-base-supp,True,True,ok,tr_8,mean_dissimilarity_word,0.3418265396174621
AN19,HVE supplemental,base,tr_8::order_word,0.0786127109174835,0.0513920066194958,1.52966805712664,0.126098914146429,-0.0221156220567282,0.179341043891695,0.32201050833529044,2.2057136773501,1,0.137500245816717,0.684140214084024,0.684196757500808,0.6901604754216,-5.654341678396069e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-base-supp,True,True,ok,tr_8,order_word,0.3418265396174621
AN19,HVE supplemental,base,tr_8::within_token_word,-0.104966618432041,0.0660363517498559,-1.58952782294291,0.111941277678928,-0.234397867861758,0.0244646309976768,0.32201050833529044,2.38679163079087,1,0.122364532805451,0.684140214084024,0.684124995656478,0.69069701488479,1.5218427546037638e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-base-supp,True,True,ok,tr_8,within_token_word,0.3418265396174621
AN19,HVE supplemental,base,tr_8::within_type_word,-0.0812139472549068,0.114425919498007,-0.709751318680219,0.477858362195032,-0.305488749471,0.143060854961186,0.5734300346340384,0.478717726192372,1,0.489003708737347,0.684140214084024,0.684024078037326,0.690948696623336,0.00011613604669802324,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-base-supp,True,True,ok,tr_8,within_type_word,0.5734300346340384
AN19,HVE supplemental,ft,cnn_2::between_type_word,0.0453457495699421,0.133424953594095,0.33985958659497,0.733962272181748,-0.216167159474484,0.306858658614368,0.8155136357574978,0.110020845580948,1,0.740120404659586,0.684140214084024,0.68450366630881,0.690343202548201,-0.00036345222478595396,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_2,between_type_word,0.808856381588049
AN19,HVE supplemental,ft,cnn_2::mean_dissimilarity_word,-0.0787804348963934,0.0533257731544022,-1.47734257257346,0.139583831550486,-0.183298950279022,0.025738080486235,0.32837715341628954,2.0598379391804,1,0.151226253050877,0.684140214084024,0.684035996289397,0.690090092223276,0.00010421779462699288,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_2,mean_dissimilarity_word,0.30961274464964444
AN19,HVE supplemental,ft,cnn_2::order_word,0.0190753793490466,0.0597570187723765,0.319215712914119,0.749562942598364,-0.0980483774448114,0.136199136142905,0.8215392121802871,0.0970150176754032,1,0.755441568406328,0.684140214084024,0.684190207913909,0.69014280092119,-4.999382988501999e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_2,order_word,0.8177050282891244
AN19,HVE supplemental,ft,cnn_2::within_token_word,-0.0872672869937797,0.059358768516903,-1.47016673651054,0.141516601247233,-0.20361047328691,0.0290758992993502,0.32837715341628954,2.03445338462006,1,0.153769456229076,0.684140214084024,0.68494531362767,0.690083497810213,-0.0008050995436459374,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_2,within_token_word,0.30961274464964444
AN19,HVE supplemental,ft,cnn_2::within_type_word,-0.0843880683446218,0.0831164909074505,-1.01529873823219,0.309963445696762,-0.247296390523225,0.0785202538339811,0.4472239999152758,0.976560056687049,1,0.323049550916468,0.684140214084024,0.684188236923619,0.690639181047613,-4.8022839594930034e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_2,within_type_word,0.4390926544622707
AN19,HVE supplemental,ft,cnn_3::between_type_word,0.70139778994481,0.938271852468446,0.747542184175665,0.454736349138619,-1.13761504089334,2.54041062078296,0.6018569326834663,0.527969735928309,1,0.46746167747682,0.684140214084024,0.684878334656332,0.690714271421407,-0.000738120572307932,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_3,between_type_word,0.5846610203210816
AN19,HVE supplemental,ft,cnn_3::mean_dissimilarity_word,-0.140076983532486,0.088681646551777,-1.57954874519275,0.114210245004308,-0.313893010773969,0.033739043708997,0.32837715341628954,2.34795885101175,1,0.125447168695118,0.684140214084024,0.683966423776086,0.690505594739479,0.00017379030793807093,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_3,mean_dissimilarity_word,0.30961274464964444
AN19,HVE supplemental,ft,cnn_3::order_word,0.114221467775058,0.0795007830884917,1.43673387025533,0.150793627046789,-0.041600067078386,0.270043002628502,0.32837715341628954,1.94343176517941,1,0.163296402382281,0.684140214084024,0.684870948443304,0.69025754092274,-0.0007307343592799498,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_3,order_word,0.30961274464964444
AN19,HVE supplemental,ft,cnn_3::within_token_word,-0.124876202426601,0.0682581339972719,-1.82946991242966,0.0673292426268075,-0.258662145061254,0.008909740208052,0.32837715341628954,3.15245786467221,1,0.0758126889797349,0.684140214084024,0.684462967113441,0.69019002232808,-0.0003227530294169778,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_3,within_token_word,0.30961274464964444
AN19,HVE supplemental,ft,cnn_3::within_type_word,-0.329195518661499,0.213604510686459,-1.54114497677772,0.123281505498855,-0.747860359606958,0.0894693222839594,0.32837715341628954,2.23352724957203,1,0.135045244094287,0.684140214084024,0.684898934937708,0.690838545522397,-0.0007587208536840029,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_3,within_type_word,0.30961274464964444
AN19,HVE supplemental,ft,cnn_4::between_type_word,0.134499184162923,0.110784692919939,1.21405927676418,0.224725089276112,-0.0826388139601574,0.351637182286003,0.3849399694318297,1.39030481275313,1,0.238353630806057,0.684140214084024,0.684006718008036,0.690554811648764,0.0001334960759880044,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_4,between_type_word,0.3709421523615813
AN19,HVE supplemental,ft,cnn_4::mean_dissimilarity_word,-0.0549711629801023,0.0530314725360038,-1.03657621316816,0.29993340374339,-0.15891284915067,0.0489705231904652,0.4472239999152758,1.01842343013141,1,0.312893268048579,0.684140214084024,0.683981114409394,0.690384523274505,0.0001590996746300144,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_4,mean_dissimilarity_word,0.4377406433011638
AN19,HVE supplemental,ft,cnn_4::order_word,-0.0356654337835396,0.120246534202547,-0.296602592499371,0.766769931368268,-0.271348640820531,0.200017773253452,0.8215392121802871,0.0838080747435015,1,0.772201654480296,0.684140214084024,0.684409580339082,0.69090590810373,-0.00026936625505791234,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_4,order_word,0.819912401859138
AN19,HVE supplemental,ft,cnn_4::within_token_word,-0.169274994608981,0.101504658275139,-1.66765740100462,0.0953837563908736,-0.368224124828253,0.0296741356102918,0.32837715341628954,2.6196075777043,1,0.105550541136805,0.684140214084024,0.6852317498502,0.690821251938666,-0.0010915357661759328,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_4,within_token_word,0.30961274464964444
AN19,HVE supplemental,ft,cnn_4::within_type_word,-0.0391960719844313,0.0533590658704919,-0.734571929717891,0.462600238576676,-0.143779841090595,0.0653876971217329,0.6033916155347947,0.512602960040567,1,0.474014220452848,0.684140214084024,0.684080683503685,0.690446113311046,5.9530580339028916e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_4,within_type_word,0.5877744207797765
AN19,HVE supplemental,ft,cnn_5::between_type_word,0.104911045195324,0.0898817096603868,1.16721239050442,0.2431246083335,-0.0712571057390339,0.281079196129682,0.3876914600693179,1.29015120892291,1,0.25602008665257,0.684140214084024,0.683890732227141,0.690641433169701,0.00024948185688300484,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_5,between_type_word,0.3734943080104415
AN19,HVE supplemental,ft,cnn_5::mean_dissimilarity_word,-0.0510481605855539,0.0506014164463968,-1.00882868841489,0.313056799940693,-0.150226936820492,0.0481306156493837,0.4472239999152758,0.964467932777552,1,0.326063746636097,0.684140214084024,0.684119494486644,0.69028525473898,2.0719597380036703e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_5,mean_dissimilarity_word,0.4390926544622707
AN19,HVE supplemental,ft,cnn_5::order_word,0.194455084582788,0.131611996373718,1.47748753867865,0.139544996197823,-0.063504428309699,0.452414597475275,0.32837715341628954,2.0616811040918,1,0.151043454647099,0.684140214084024,0.683915819101904,0.690240869420867,0.00022439498212001308,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_5,order_word,0.30961274464964444
AN19,HVE supplemental,ft,cnn_5::within_token_word,0.0400953925407283,0.0726129307457874,0.552179785734023,0.580825182373383,-0.102225951721015,0.182416736802472,0.6969902188480596,0.290033415240941,1,0.590199117801663,0.684140214084024,0.684024795785032,0.69059013935334,0.00011541829899208711,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_5,within_token_word,0.6818382575687539
AN19,HVE supplemental,ft,cnn_5::within_type_word,-0.0335136325328945,0.0548742363662575,-0.610735287671397,0.541374840684727,-0.141067135810759,0.0740398707449702,0.6584288602922355,0.354461355165768,1,0.551598465087457,0.684140214084024,0.684237299863699,0.690284887185857,-9.708577967493248e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_5,within_type_word,0.6496498088216723
AN19,HVE supplemental,ft,cnn_6::between_type_word,-0.119897339071921,0.117519406947402,-1.02023437818728,0.307617316918235,-0.35023537668883,0.110440698544987,0.4472239999152758,0.986405347549407,1,0.320622528827963,0.684140214084024,0.685078139465499,0.690756919296769,-0.0009379253814749688,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_6,between_type_word,0.4390926544622707
AN19,HVE supplemental,ft,cnn_6::mean_dissimilarity_word,-0.0685357651560989,0.0484487270930246,-1.41460404159857,0.157184623151837,-0.163495270258427,0.0264237399462294,0.32837715341628954,1.89000254628536,1,0.169201634463769,0.684140214084024,0.683991916713411,0.690064122945958,0.0001482973706130597,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_6,mean_dissimilarity_word,0.30961274464964444
AN19,HVE supplemental,ft,cnn_6::order_word,0.0161322597381453,0.0627344087063866,0.257151698259379,0.797061669583544,-0.106827181326372,0.139091700802663,0.8372286608785872,0.0626913889946081,1,0.80229157296491,0.684140214084024,0.684406131228043,0.690827098355945,-0.0002659171440189123,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_6,order_word,0.8404487711127355
AN19,HVE supplemental,ft,cnn_6::within_token_word,-0.0237851670927505,0.0785665260732173,-0.302739197996164,0.762088623007855,-0.177775558196256,0.130205224010755,0.8215392121802871,0.0872128333830915,1,0.767750822195177,0.684140214084024,0.68455301085881,0.690744983053459,-0.0004127967747860062,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_6,within_token_word,0.819912401859138
AN19,HVE supplemental,ft,cnn_6::within_type_word,-0.0599943099662274,0.0488444025041896,-1.22827400664962,0.219344125263782,-0.155729338874439,0.0357407189419841,0.3849399694318297,1.42735608898602,1,0.232196411223489,0.684140214084024,0.683998703477702,0.690076121381673,0.00014151060632205947,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,cnn_6,within_type_word,0.3709421523615813
AN19,HVE supplemental,ft,tr_0::between_type_word,-0.192918477050045,0.12905301381045,-1.49487773554362,0.134946353880563,-0.445862384118528,0.060025430018437,0.32837715341628954,2.10741106858859,1,0.146587130047266,0.684140214084024,0.685276978088412,0.690935158763621,-0.0011367640043880023,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_0,between_type_word,0.30961274464964444
AN19,HVE supplemental,ft,tr_0::mean_dissimilarity_word,-0.0367834980280561,0.0597524267205568,-0.615598395694971,0.538159610381493,-0.153898254400347,0.0803312583442352,0.6584288602922355,0.359682749405692,1,0.548682481152827,0.684140214084024,0.684360906657558,0.69031060829731,-0.00022069257353396488,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_0,mean_dissimilarity_word,0.6496498088216723
AN19,HVE supplemental,ft,tr_0::order_word,0.034624117259727,0.100346194692987,0.345046639443188,0.73005930814318,-0.162054424338528,0.231302658857982,0.8155136357574978,0.11334689425621,1,0.736365451020773,0.684140214084024,0.684064026594791,0.690640577474209,7.618748923299279e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_0,order_word,0.808856381588049
AN19,HVE supplemental,ft,tr_0::within_token_word,-0.0945653789414221,0.0612288323242429,-1.54445831076187,0.122477343266706,-0.214573890296938,0.0254431324140941,0.32837715341628954,2.2445109627879,1,0.134089294728173,0.684140214084024,0.684687984519117,0.69001861695728,-0.0005477704350930201,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_0,within_token_word,0.30961274464964444
AN19,HVE supplemental,ft,tr_0::within_type_word,0.0163073450902338,0.0784325785767334,0.207915452815054,0.835294983226908,-0.137420508920164,0.170035199100631,0.8542789601184286,0.0411854155090623,1,0.839180442768545,0.684140214084024,0.684347763584412,0.69040101227514,-0.00020754950038792686,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_0,within_type_word,0.8510552659293025
AN19,HVE supplemental,ft,tr_10::between_type_word,-0.0396707234582787,0.164402776515309,-0.241302028464127,0.809321038849301,-0.361900165428285,0.282558718511728,0.8372286608785872,0.0552560683499905,1,0.814157434800042,0.684140214084024,0.684394123453213,0.690428949152111,-0.0002539093691890093,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_10,between_type_word,0.8404487711127355
AN19,HVE supplemental,ft,tr_10::mean_dissimilarity_word,-0.0922799775531588,0.0531912265039585,-1.73487215126147,0.0827634528330369,-0.196534781500917,0.0119748263946,0.32837715341628954,2.83534242857149,1,0.0922111432039866,0.684140214084024,0.684097148949943,0.690024011946775,4.306513408103285e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_10,mean_dissimilarity_word,0.30961274464964444
AN19,HVE supplemental,ft,tr_10::order_word,0.068568121999841,0.0485561226451115,1.41214162631959,0.157908264202811,-0.0266018783845775,0.16373812238426,0.32837715341628954,1.88223411332729,1,0.170080443312939,0.684140214084024,0.684161933305185,0.690062482735197,-2.171922116100955e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_10,order_word,0.30961274464964444
AN19,HVE supplemental,ft,tr_10::within_token_word,-0.102379954776458,0.059366985364751,-1.72452675754774,0.0846127927937953,-0.21873924609137,0.013979336538454,0.32837715341628954,2.80075667268648,1,0.0942198319038776,0.684140214084024,0.684096457948309,0.690070063857778,4.375613571505621e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_10,within_token_word,0.30961274464964444
AN19,HVE supplemental,ft,tr_10::within_type_word,0.0610847081741363,0.0743869278602251,0.821175305006762,0.411546420764366,-0.0847136704319049,0.206883086780178,0.5528235502804917,0.640294080773856,1,0.423604326329787,0.684140214084024,0.683924010310258,0.690086612588024,0.00021620377376607713,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_10,within_type_word,0.5355061860548376
AN19,HVE supplemental,ft,tr_12::between_type_word,0.283311384472158,0.1787154802299,1.58526493680181,0.112906152016269,-0.0669709567784457,0.633593725722762,0.32837715341628954,2.37109434800186,1,0.123600378551642,0.684140214084024,0.683985748732123,0.690655538007396,0.00015446535190100086,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_12,between_type_word,0.30961274464964444
AN19,HVE supplemental,ft,tr_12::mean_dissimilarity_word,-0.0823632178512515,0.0531822006748397,-1.54869894073822,0.121454108647446,-0.186600331173937,0.0218738954714344,0.32837715341628954,2.26564947399766,1,0.132270749846354,0.684140214084024,0.684008567981899,0.690123450540078,0.00013164610212501593,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_12,mean_dissimilarity_word,0.30961274464964444
AN19,HVE supplemental,ft,tr_12::order_word,0.0580158554453331,0.0499595867572446,1.16125571108573,0.245537924710568,-0.0399049345988664,0.155936645489533,0.3876914600693179,1.27501601082258,1,0.258827784588129,0.684140214084024,0.68433582052972,0.690287590228808,-0.00019560644569593943,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_12,order_word,0.3734943080104415
AN19,HVE supplemental,ft,tr_12::within_token_word,-0.101837015328957,0.0614015725592188,-1.6585408334736,0.0972083527541345,-0.222184097545025,0.0185100668871122,0.32837715341628954,2.59342863731399,1,0.107307818804114,0.684140214084024,0.684021878553029,0.690206238920894,0.00011833553099505068,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_12,within_token_word,0.30961274464964444
AN19,HVE supplemental,ft,tr_12::within_type_word,0.022073541742494,0.117423015321433,0.187983094132527,0.850889903849546,-0.208075568287514,0.252222651772503,0.8604504645669566,0.0334824607953124,1,0.854812038157763,0.684140214084024,0.684381022566714,0.690587419842141,-0.00024080848268992483,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_12,within_type_word,0.8588421459415979
AN19,HVE supplemental,ft,tr_14::between_type_word,0.1631636316636,0.178454184693462,0.914316646280232,0.360550486178322,-0.186606570335587,0.512933833662786,0.49922375009306125,0.793754160425124,1,0.37296735843438,0.684140214084024,0.683997382541376,0.690646192470694,0.00014283154264804754,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_14,between_type_word,0.48674315634073473
AN19,HVE supplemental,ft,tr_14::mean_dissimilarity_word,-0.0989118956029906,0.0653434180080249,-1.51372393147299,0.13009587264345,-0.226984994898719,0.0291612036927381,0.32837715341628954,2.15827410317797,1,0.141803887035417,0.684140214084024,0.683967262402452,0.690285056306033,0.00017295168157205332,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_14,mean_dissimilarity_word,0.30961274464964444
AN19,HVE supplemental,ft,tr_14::order_word,0.0127986664209102,0.0519449564959032,0.246389010296305,0.805381112583011,-0.0890134483110601,0.114610781152881,0.8372286608785872,0.0577789157223378,1,0.810041532281041,0.684140214084024,0.684354002659104,0.69025046787137,-0.00021378857507992066,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_14,order_word,0.8404487711127355
AN19,HVE supplemental,ft,tr_14::within_token_word,-0.10045189066457,0.0582434010448937,-1.72469136181011,0.0845831086023816,-0.214608956712562,0.0137051753834216,0.32837715341628954,2.80134142195129,1,0.0941854777446391,0.684140214084024,0.68409368025182,0.690123796067411,4.653383220398766e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_14,within_token_word,0.30961274464964444
AN19,HVE supplemental,ft,tr_14::within_type_word,0.161493003940093,0.101486364391833,1.59127785203317,0.111547058936306,-0.0374202702679009,0.360406278148086,0.32837715341628954,2.38201718845085,1,0.122738967571266,0.684140214084024,0.685117253911719,0.690678316350657,-0.0009770398276949255,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_14,within_type_word,0.30961274464964444
AN19,HVE supplemental,ft,tr_16::between_type_word,0.127778465950331,0.0941883939524613,1.35662644396318,0.174899935008229,-0.0568307861964935,0.312387718097155,0.33782797969133166,1.73987685566863,1,0.187154430697525,0.684140214084024,0.683907328972114,0.690673110003326,0.00023288511190999728,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft-supp,True,True,ok,tr_16,between_type_word,0.32294064499306957
