dataset_id,family,variant,feature_key,estimate,std_error,z_value,p_value,conf_low,conf_high,coefficient_q_bh,chisq,df,lrt_p_value,M_condition,M_joint,M_predictor,oof_gain_joint_vs_condition,model_directory,diagnostics_valid,numerically_valid,numerical_note
AN19,HVE overall,base,tr_18::overall,-0.169675449859293,0.101632922754834,-1.66949296802765,0.0950197228379435,-0.368875978458769,0.0295250787401819,0.331515381764955,2.63238287244621,1,0.104704467754149,0.684140214084024,0.684483075848595,0.690192492983844,-0.0003428617645709897,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-base,True,True,ok
AN19,HVE overall,base,tr_20::overall,-0.107982493353709,0.0822080687228754,-1.31352670159081,0.189005529471118,-0.269110308050545,0.0531453213431269,0.4252624413100155,1.63646342455831,1,0.200811391763109,0.684140214084024,0.684921896333768,0.690124725489224,-0.0007816822497439535,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-base,True,True,ok
AN19,HVE overall,base,tr_22::overall,-0.130728785568139,0.15912369318666,-0.821554496066071,0.411330496290649,-0.442611224213992,0.181153653077715,0.49359659554877877,0.64190563872944,1,0.423021579094548,0.684140214084024,0.684324723455472,0.690292924781207,-0.00018450937144798285,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-base,True,True,ok
AN19,HVE overall,base,tr_24::overall,-0.12235386303625,0.110843530365326,-1.10384307169744,0.269661217200488,-0.339607182552289,0.094899456479789,0.4845047368418306,1.15687590225116,1,0.282114394311732,0.684140214084024,0.684313273948527,0.69029286304127,-0.00017305986450300015,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-base,True,True,ok
AN19,HVE overall,base,tr_2::overall,-0.0694938223005693,0.0579702250971643,-1.19878475862549,0.230611650482664,-0.183115463491011,0.0441278188898727,0.461223300965328,1.35791617229643,1,0.243898953807555,0.684140214084024,0.684397080810013,0.6901789227216,-0.0002568667259890134,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-base,True,True,ok
AN19,HVE overall,base,tr_4::overall,-0.27681766931427,0.161932865765149,-1.70945946029102,0.0873658749192028,-0.594206086213962,0.0405707475854226,0.331515381764955,2.74565514934966,1,0.0975190999427103,0.684140214084024,0.684614646411052,0.690186362757847,-0.00047443232702792937,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-base,True,True,ok
AN19,HVE overall,base,tr_6::overall,-0.0972010414315948,0.104020503216781,-0.934441176745955,0.350076365707819,-0.301081227736485,0.106679144873295,0.4845047368418306,0.829119199273919,1,0.362527345408277,0.684140214084024,0.685010343438436,0.690696815714136,-0.000870129354411997,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-base,True,True,ok
AN19,HVE overall,base,tr_8::overall,-0.0953802634120227,0.0720060187020638,-1.32461515205657,0.185298827772523,-0.236512060068068,0.0457515332440223,0.4252624413100155,1.66368247715945,1,0.197106855787354,0.684140214084024,0.684418730271532,0.690610948823984,-0.00027851618750796003,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-base,True,True,ok
AN19,HVE overall,ft,cnn_2::overall,-0.0774127114168349,0.0777726377879246,-0.99537206938935,0.31955533775665,-0.229847081481167,0.0750216586474973,0.38346640530798004,0.93660133769572,1,0.333153426041643,0.684140214084024,0.684621631320579,0.690302286799673,-0.0004814172365549263,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft,True,True,ok
AN19,HVE overall,ft,cnn_3::overall,-0.130068305226477,0.0806690581284525,-1.6123692062868,0.106881621658792,-0.288179659158244,0.0280430487052899,0.18031467719242347,2.45568790994366,1,0.117099857401705,0.684140214084024,0.685087073417107,0.69059696391509,-0.0009468593330829167,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft,True,True,ok
