dataset_id,family,variant,feature_key,estimate,std_error,z_value,p_value,conf_low,conf_high,coefficient_q_bh,chisq,df,lrt_p_value,M_condition,M_joint,M_predictor,oof_gain_joint_vs_condition,model_directory,diagnostics_valid,numerically_valid,numerical_note
X21,HuBERT t-SNE exp(k=1),base,cnn_4,-1840.83154598889,5.98017138380116,-307.822540165866,0.0,-1852.55268190115,-1829.11041007664,0.0,2.42295444924457,1.0,0.119569231548513,0.48721765133721,0.514320955821862,0.489293897547041,-0.02710330448465198,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-SBI-exp-base,False,False,quasi_separation_or_scale_saturation
X21,HuBERT t-SNE exp(k=1),base,cnn_5,552.264121827139,9.68299615720779,57.0344253845487,0.0,533.285449359012,571.242794295266,0.0,0.157158492660528,1.0,0.691786212394874,0.48721765133721,0.48811231838689,0.489293804930931,-0.000894667049679998,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-SBI-exp-base,True,False,quasi_separation_or_scale_saturation
X21,HuBERT t-SNE exp(k=1),base,cnn_6,-580.76925921917,6.17252074365945,-94.0894787296988,0.0,-592.867399876743,-568.671118561597,0.0,0.522061609864977,1.0,0.469963580422268,0.48721765133721,0.487199528275204,0.489293803666701,1.8123062005992452e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-SBI-exp-base,True,False,quasi_separation_or_scale_saturation
X21,HuBERT t-SNE exp(k=1),base,tr_0,-27.5104593761656,4.60299491345755,-5.97664344484385,2.27781989608873e-09,-36.5323294065424,-18.4885893457888,7.744587646701683e-09,3.13339302817258,1.0,0.076703943431499,0.48721765133721,0.487616435844976,0.489294466964891,-0.0003987845077659813,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-SBI-exp-base,True,False,quasi_separation_or_scale_saturation
X21,HuBERT t-SNE exp(k=1),base,tr_10,-1.17708113540722,0.603379544876617,-1.95081378777586,0.0510792010865903,-2.35970504336539,0.005542772550944,0.14472440307867251,3.2487435533003,1.0,0.0714782302004874,0.48721765133721,0.488155165386531,0.489262807402829,-0.0009375140493209644,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-SBI-exp-base,True,True,ok
X21,HuBERT t-SNE exp(k=1),base,tr_12,-0.285165364055334,0.537664691281717,-0.530377703202976,0.59585008198822,-1.3389881589675,0.768657430856831,0.6872539919739186,0.249463092517544,1.0,0.617453384452018,0.48721765133721,0.487825847395029,0.489175593946683,-0.0006081960578189771,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-SBI-exp-base,True,True,ok
X21,HuBERT t-SNE exp(k=1),base,tr_14,-0.26850217716728,0.497827838223315,-0.539347454183218,0.589647130785225,-1.24424474008498,0.707240385750418,0.6872539919739186,0.260125722317753,1.0,0.61003379505325,0.48721765133721,0.487835496239,0.48910203290566,-0.0006178449017900101,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-SBI-exp-base,True,True,ok
X21,HuBERT t-SNE exp(k=1),base,tr_16,1.08701090462518,0.639574420001134,1.69958470919343,0.0892090685302607,-0.16655495857704,2.3405767678274,0.21665059500206169,2.88053362525716,1.0,0.0896563059247182,0.48721765133721,0.486330462014309,0.488934160471612,0.0008871893229009942,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-SBI-exp-base,True,True,ok
X21,HuBERT t-SNE exp(k=1),base,tr_18,0.265880004929531,0.51687989927702,0.514394166423241,0.606976436964423,-0.747204597653428,1.27896460751249,0.6872539919739186,0.245429881475502,1.0,0.620311582506044,0.48721765133721,0.487066108148875,0.489065095709455,0.00015154318833499048,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-SBI-exp-base,True,True,ok
X21,HuBERT t-SNE exp(k=1),base,tr_2,1.30089670845413,2.32963550486935,0.558412123156185,0.576562996348466,-3.2651888810898,5.86698229799806,0.6872539919739186,0.2192921318765,1.0,0.639579808433992,0.48721765133721,0.487678702215385,0.489267262056451,-0.00046105087817499557,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-SBI-exp-base,True,True,ok
