analysis_row_id,condition_id,dataset_id,distance,item_id,item_talker,layer,model_variant,participant_id,representation,response_correct,response_incorrect,condition_class,test_accent,listener_accuracy,model_similarity,similarity_k
AN19:AN19.119:034,AN19.Mixed.test_Korean,AN19,38.1306123124546,AN19.KOR.kf3.EW55,AN19.KOR.kf3,tr_24,ft,AN19.119,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.07752520073873313,0.0670629730176613
AN19:AN19.119:035,AN19.Mixed.test_Korean,AN19,13.635008532909282,AN19.KOR.km3.EW67,AN19.KOR.km3,tr_24,ft,AN19.119,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.4007553212557031,0.0670629730176613
AN19:AN19.119:036,AN19.Mixed.test_Korean,AN19,4.600196286742771,AN19.KOR.kf5.EW64,AN19.KOR.kf5,tr_24,ft,AN19.119,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.7345458664871746,0.0670629730176613
AN19:AN19.119:037,AN19.Mixed.test_Korean,AN19,4.108496991393118,AN19.KOR.km8.EW18,AN19.KOR.km8,tr_24,ft,AN19.119,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.7591711576360383,0.0670629730176613
AN19:AN19.119:038,AN19.Mixed.test_Korean,AN19,8.002961714330516,AN19.KOR.km1.HW67,AN19.KOR.km1,tr_24,ft,AN19.119,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5846730917259281,0.0670629730176613
AN19:AN19.119:039,AN19.Mixed.test_Korean,AN19,7.203228990781189,AN19.KOR.kf5.EW59,AN19.KOR.kf5,tr_24,ft,AN19.119,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.6168866697479448,0.0670629730176613
AN19:AN19.119:040,AN19.Mixed.test_Korean,AN19,13.109824366566537,AN19.KOR.km3.HW68,AN19.KOR.km3,tr_24,ft,AN19.119,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.4151215966215587,0.0670629730176613
AN19:AN19.119:041,AN19.Mixed.test_Korean,AN19,8.243495419811666,AN19.KOR.km1.EW63,AN19.KOR.km1,tr_24,ft,AN19.119,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.57531744577841,0.0670629730176613
AN19:AN19.119:042,AN19.Mixed.test_Korean,AN19,5.987065974833182,AN19.KOR.km8.HW29,AN19.KOR.km8,tr_24,ft,AN19.119,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.6693083294570955,0.0670629730176613
AN19:AN19.119:043,AN19.Mixed.test_Korean,AN19,8.47696844547919,AN19.KOR.km1.EW62,AN19.KOR.km1,tr_24,ft,AN19.119,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5663796272256801,0.0670629730176613
AN19:AN19.119:044,AN19.Mixed.test_Korean,AN19,12.50646343713392,AN19.KOR.kf3.EW54,AN19.KOR.kf3,tr_24,ft,AN19.119,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.4322631986906574,0.0670629730176613
AN19:AN19.119:045,AN19.Mixed.test_Korean,AN19,8.909380410574885,AN19.KOR.km3.EW73,AN19.KOR.km3,tr_24,ft,AN19.119,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5501911376771178,0.0670629730176613
AN19:AN19.119:046,AN19.Mixed.test_Korean,AN19,10.033664905877188,AN19.KOR.km3.HW74,AN19.KOR.km3,tr_24,ft,AN19.119,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5102332020510729,0.0670629730176613
AN19:AN19.119:047,AN19.Mixed.test_Korean,AN19,7.46407184693231,AN19.KOR.km3.HW75,AN19.KOR.km3,tr_24,ft,AN19.119,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.6061893706706383,0.0670629730176613
AN19:AN19.119:048,AN19.Mixed.test_Korean,AN19,6.662066940186374,AN19.KOR.kf1.HW56,AN19.KOR.kf1,tr_24,ft,AN19.119,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.6396858928990923,0.0670629730176613
AN19:AN19.12:001,AN19.Mixed.test_Korean,AN19,10.039965376208189,AN19.KOR.kf1.EW51,AN19.KOR.kf1,tr_24,ft,AN19.12,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.5100176596375805,0.0670629730176613
AN19:AN19.12:002,AN19.Mixed.test_Korean,AN19,8.359722247104008,AN19.KOR.kf3.HW53,AN19.KOR.kf3,tr_24,ft,AN19.12,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.5708505556468919,0.0670629730176613
AN19:AN19.12:003,AN19.Mixed.test_Korean,AN19,6.611944843932839,AN19.KOR.kf5.HW60,AN19.KOR.kf5,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.6418397104492275,0.0670629730176613
AN19:AN19.12:004,AN19.Mixed.test_Korean,AN19,38.07935962989357,AN19.KOR.kf3.EW55,AN19.KOR.kf3,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.07779212551430775,0.0670629730176613
AN19:AN19.12:005,AN19.Mixed.test_Korean,AN19,6.142246814636512,AN19.KOR.km3.HW69,AN19.KOR.km3,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.6623790310751146,0.0670629730176613
AN19:AN19.12:006,AN19.Mixed.test_Korean,AN19,5.048162537638096,AN19.KOR.kf1.HW56,AN19.KOR.kf1,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.7128068534446707,0.0670629730176613
AN19:AN19.12:007,AN19.Mixed.test_Korean,AN19,18.72262788167112,AN19.KOR.km8.EW75,AN19.KOR.km8,tr_24,ft,AN19.12,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.28490625334728875,0.0670629730176613
AN19:AN19.12:008,AN19.Mixed.test_Korean,AN19,8.618437353944485,AN19.KOR.kf5.HW61,AN19.KOR.kf5,tr_24,ft,AN19.12,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.5610316086051471,0.0670629730176613
AN19:AN19.12:009,AN19.Mixed.test_Korean,AN19,8.018755200328444,AN19.KOR.kf3.HW62,AN19.KOR.kf3,tr_24,ft,AN19.12,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.5840541583022056,0.0670629730176613
AN19:AN19.12:010,AN19.Mixed.test_Korean,AN19,8.048523324875966,AN19.KOR.km8.HW70,AN19.KOR.km8,tr_24,ft,AN19.12,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.5828893513084459,0.0670629730176613
AN19:AN19.12:011,AN19.Mixed.test_Korean,AN19,11.023812876962538,AN19.KOR.km1.EW60,AN19.KOR.km1,tr_24,ft,AN19.12,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.47745294638476277,0.0670629730176613
AN19:AN19.12:012,AN19.Mixed.test_Korean,AN19,6.050291073517285,AN19.KOR.kf1.HW58,AN19.KOR.kf1,tr_24,ft,AN19.12,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.6664764278788472,0.0670629730176613
AN19:AN19.12:013,AN19.Mixed.test_Korean,AN19,6.25095226712939,AN19.KOR.km1.HW66,AN19.KOR.km1,tr_24,ft,AN19.12,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.657567773138744,0.0670629730176613
AN19:AN19.12:014,AN19.Mixed.test_Korean,AN19,6.8796824933779845,AN19.KOR.kf3.HW59,AN19.KOR.kf3,tr_24,ft,AN19.12,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.6304181425521065,0.0670629730176613
AN19:AN19.12:015,AN19.Mixed.test_Korean,AN19,7.168435441534818,AN19.KOR.km8.HW72,AN19.KOR.km8,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.6183277683671652,0.0670629730176613
AN19:AN19.12:016,AN19.Mixed.test_Korean,AN19,10.144899101671884,AN19.KOR.kf1.HW52,AN19.KOR.kf1,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5064411787950492,0.0670629730176613
AN19:AN19.12:017,AN19.Mixed.test_Korean,AN19,8.014223193502216,AN19.KOR.kf5.EW65,AN19.KOR.kf5,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5842316967740623,0.0670629730176613
AN19:AN19.12:018,AN19.Mixed.test_Korean,AN19,13.732168524102738,AN19.KOR.km3.EW66,AN19.KOR.km3,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.39815255337312416,0.0670629730176613
AN19:AN19.12:019,AN19.Mixed.test_Korean,AN19,10.207685881862115,AN19.KOR.km8.EW68,AN19.KOR.km8,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.504313206292839,0.0670629730176613
AN19:AN19.12:020,AN19.Mixed.test_Korean,AN19,10.960709400017118,AN19.KOR.km8.HW73,AN19.KOR.km8,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.4794777641398498,0.0670629730176613
AN19:AN19.12:022,AN19.Mixed.test_Korean,AN19,8.209574104072649,AN19.KOR.kf3.HW57,AN19.KOR.kf3,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5766277046522035,0.0670629730176613
AN19:AN19.12:023,AN19.Mixed.test_Korean,AN19,5.717125811534224,AN19.KOR.kf3.EW57,AN19.KOR.kf3,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.6815351484565516,0.0670629730176613
AN19:AN19.12:024,AN19.Mixed.test_Korean,AN19,16.68285846813662,AN19.KOR.kf1.EW50,AN19.KOR.kf1,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.32667088352919377,0.0670629730176613
AN19:AN19.12:025,AN19.Mixed.test_Korean,AN19,19.622455587429503,AN19.KOR.kf1.EW53,AN19.KOR.kf1,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.2682220197308389,0.0670629730176613
AN19:AN19.12:026,AN19.Mixed.test_Korean,AN19,12.31317119363382,AN19.KOR.kf1.HW54,AN19.KOR.kf1,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.4379029942190438,0.0670629730176613
AN19:AN19.12:027,AN19.Mixed.test_Korean,AN19,7.423979044737425,AN19.KOR.km1.EW61,AN19.KOR.km1,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.6078214509403244,0.0670629730176613
AN19:AN19.12:028,AN19.Mixed.test_Korean,AN19,8.088098698120843,AN19.KOR.kf5.HW63,AN19.KOR.kf5,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5813443894829045,0.0670629730176613
AN19:AN19.12:029,AN19.Mixed.test_Korean,AN19,5.146947080842627,AN19.KOR.km1.HW64,AN19.KOR.km1,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.7081002684538814,0.0670629730176613
AN19:AN19.12:030,AN19.Mixed.test_Korean,AN19,9.596202267725374,AN19.KOR.kf5.HW55,AN19.KOR.kf5,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5254239314527623,0.0670629730176613
AN19:AN19.12:031,AN19.Mixed.test_Korean,AN19,8.01976122519065,AN19.KOR.km1.HW65,AN19.KOR.km1,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5840147552389026,0.0670629730176613
AN19:AN19.12:032,AN19.Mixed.test_Korean,AN19,7.722917310996394,AN19.KOR.km3.EW72,AN19.KOR.km3,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5957573681375739,0.0670629730176613
AN19:AN19.12:033,AN19.Mixed.test_Korean,AN19,10.98023825184333,AN19.KOR.km3.EW67,AN19.KOR.km3,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.4788502209431873,0.0670629730176613
AN19:AN19.12:034,AN19.Mixed.test_Korean,AN19,7.122701869917797,AN19.KOR.kf5.EW64,AN19.KOR.kf5,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.6202271089146478,0.0670629730176613
AN19:AN19.12:035,AN19.Mixed.test_Korean,AN19,4.382249850886191,AN19.KOR.km8.EW18,AN19.KOR.km8,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.7453609334397603,0.0670629730176613
AN19:AN19.12:036,AN19.Mixed.test_Korean,AN19,5.530306192654899,AN19.KOR.km1.HW67,AN19.KOR.km1,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.6901275972216626,0.0670629730176613
AN19:AN19.12:037,AN19.Mixed.test_Korean,AN19,6.094844702379226,AN19.KOR.kf5.EW59,AN19.KOR.kf5,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.6644880357894231,0.0670629730176613
AN19:AN19.12:038,AN19.Mixed.test_Korean,AN19,11.76983612762087,AN19.KOR.km3.HW68,AN19.KOR.km3,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.4541534226621363,0.0670629730176613
AN19:AN19.12:039,AN19.Mixed.test_Korean,AN19,7.275306720078599,AN19.KOR.kf5.EW58,AN19.KOR.kf5,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.6139119909867718,0.0670629730176613
AN19:AN19.12:040,AN19.Mixed.test_Korean,AN19,11.029432528124206,AN19.KOR.km1.EW63,AN19.KOR.km1,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.4772730423497336,0.0670629730176613
AN19:AN19.12:041,AN19.Mixed.test_Korean,AN19,10.249161689209446,AN19.KOR.km8.HW29,AN19.KOR.km8,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5029124127245058,0.0670629730176613
AN19:AN19.12:042,AN19.Mixed.test_Korean,AN19,7.664374304949349,AN19.KOR.km1.EW62,AN19.KOR.km1,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5981009496170134,0.0670629730176613
AN19:AN19.12:043,AN19.Mixed.test_Korean,AN19,11.802323740827314,AN19.KOR.kf3.EW54,AN19.KOR.kf3,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.4531650284725427,0.0670629730176613
AN19:AN19.12:044,AN19.Mixed.test_Korean,AN19,13.7949363121987,AN19.KOR.km8.EW69,AN19.KOR.km8,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.39648009470164686,0.0670629730176613
AN19:AN19.12:045,AN19.Mixed.test_Korean,AN19,10.691037105108988,AN19.KOR.kf3.EW52,AN19.KOR.kf3,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.488228017680474,0.0670629730176613
AN19:AN19.12:046,AN19.Mixed.test_Korean,AN19,10.504441207891572,AN19.KOR.km3.EW73,AN19.KOR.km3,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.494375930992935,0.0670629730176613
AN19:AN19.12:047,AN19.Mixed.test_Korean,AN19,8.959585363135021,AN19.KOR.km3.HW74,AN19.KOR.km3,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5483418177570302,0.0670629730176613
AN19:AN19.12:048,AN19.Mixed.test_Korean,AN19,11.052791773277812,AN19.KOR.km3.HW75,AN19.KOR.km3,tr_24,ft,AN19.12,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.4765259601539735,0.0670629730176613
AN19:AN19.123:001,AN19.Mixed.test_Korean,AN19,5.530306192654899,AN19.KOR.km1.HW67,AN19.KOR.km1,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.6901275972216626,0.0670629730176613
AN19:AN19.123:002,AN19.Mixed.test_Korean,AN19,9.596202267725374,AN19.KOR.kf5.HW55,AN19.KOR.kf5,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5254239314527623,0.0670629730176613
AN19:AN19.123:003,AN19.Mixed.test_Korean,AN19,10.144899101671884,AN19.KOR.kf1.HW52,AN19.KOR.kf1,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5064411787950492,0.0670629730176613
AN19:AN19.123:004,AN19.Mixed.test_Korean,AN19,8.618437353944485,AN19.KOR.kf5.HW61,AN19.KOR.kf5,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.5610316086051471,0.0670629730176613
AN19:AN19.123:005,AN19.Mixed.test_Korean,AN19,8.01976122519065,AN19.KOR.km1.HW65,AN19.KOR.km1,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5840147552389026,0.0670629730176613
AN19:AN19.123:006,AN19.Mixed.test_Korean,AN19,10.960709400017118,AN19.KOR.km8.HW73,AN19.KOR.km8,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.4794777641398498,0.0670629730176613
AN19:AN19.123:007,AN19.Mixed.test_Korean,AN19,5.146947080842627,AN19.KOR.km1.HW64,AN19.KOR.km1,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.7081002684538814,0.0670629730176613
AN19:AN19.123:008,AN19.Mixed.test_Korean,AN19,6.25095226712939,AN19.KOR.km1.HW66,AN19.KOR.km1,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.657567773138744,0.0670629730176613
AN19:AN19.123:009,AN19.Mixed.test_Korean,AN19,11.052791773277812,AN19.KOR.km3.HW75,AN19.KOR.km3,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.4765259601539735,0.0670629730176613
AN19:AN19.123:010,AN19.Mixed.test_Korean,AN19,18.72262788167112,AN19.KOR.km8.EW75,AN19.KOR.km8,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.28490625334728875,0.0670629730176613
AN19:AN19.123:011,AN19.Mixed.test_Korean,AN19,8.018755200328444,AN19.KOR.kf3.HW62,AN19.KOR.kf3,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.5840541583022056,0.0670629730176613
AN19:AN19.123:012,AN19.Mixed.test_Korean,AN19,10.249161689209446,AN19.KOR.km8.HW29,AN19.KOR.km8,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.5029124127245058,0.0670629730176613
AN19:AN19.123:013,AN19.Mixed.test_Korean,AN19,8.959585363135021,AN19.KOR.km3.HW74,AN19.KOR.km3,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5483418177570302,0.0670629730176613
AN19:AN19.123:014,AN19.Mixed.test_Korean,AN19,6.142246814636512,AN19.KOR.km3.HW69,AN19.KOR.km3,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.6623790310751146,0.0670629730176613
AN19:AN19.123:016,AN19.Mixed.test_Korean,AN19,5.717125811534224,AN19.KOR.kf3.EW57,AN19.KOR.kf3,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.6815351484565516,0.0670629730176613
AN19:AN19.123:017,AN19.Mixed.test_Korean,AN19,11.023812876962538,AN19.KOR.km1.EW60,AN19.KOR.km1,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.47745294638476277,0.0670629730176613
AN19:AN19.123:018,AN19.Mixed.test_Korean,AN19,8.209574104072649,AN19.KOR.kf3.HW57,AN19.KOR.kf3,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.5766277046522035,0.0670629730176613
AN19:AN19.123:019,AN19.Mixed.test_Korean,AN19,8.359722247104008,AN19.KOR.kf3.HW53,AN19.KOR.kf3,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.5708505556468919,0.0670629730176613
AN19:AN19.123:020,AN19.Mixed.test_Korean,AN19,38.07935962989357,AN19.KOR.kf3.EW55,AN19.KOR.kf3,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.07779212551430775,0.0670629730176613
AN19:AN19.123:021,AN19.Mixed.test_Korean,AN19,11.802323740827314,AN19.KOR.kf3.EW54,AN19.KOR.kf3,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.4531650284725427,0.0670629730176613
AN19:AN19.123:022,AN19.Mixed.test_Korean,AN19,13.7949363121987,AN19.KOR.km8.EW69,AN19.KOR.km8,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.39648009470164686,0.0670629730176613
AN19:AN19.123:023,AN19.Mixed.test_Korean,AN19,5.048162537638096,AN19.KOR.kf1.HW56,AN19.KOR.kf1,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.7128068534446707,0.0670629730176613
AN19:AN19.123:024,AN19.Mixed.test_Korean,AN19,8.014223193502216,AN19.KOR.kf5.EW65,AN19.KOR.kf5,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5842316967740623,0.0670629730176613
AN19:AN19.123:025,AN19.Mixed.test_Korean,AN19,13.732168524102738,AN19.KOR.km3.EW66,AN19.KOR.km3,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.39815255337312416,0.0670629730176613
AN19:AN19.123:026,AN19.Mixed.test_Korean,AN19,10.207685881862115,AN19.KOR.km8.EW68,AN19.KOR.km8,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.504313206292839,0.0670629730176613
AN19:AN19.123:027,AN19.Mixed.test_Korean,AN19,10.039965376208189,AN19.KOR.kf1.EW51,AN19.KOR.kf1,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5100176596375805,0.0670629730176613
AN19:AN19.123:028,AN19.Mixed.test_Korean,AN19,6.611944843932839,AN19.KOR.kf5.HW60,AN19.KOR.kf5,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.6418397104492275,0.0670629730176613
AN19:AN19.123:029,AN19.Mixed.test_Korean,AN19,16.68285846813662,AN19.KOR.kf1.EW50,AN19.KOR.kf1,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.32667088352919377,0.0670629730176613
AN19:AN19.123:030,AN19.Mixed.test_Korean,AN19,19.622455587429503,AN19.KOR.kf1.EW53,AN19.KOR.kf1,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.2682220197308389,0.0670629730176613
AN19:AN19.123:031,AN19.Mixed.test_Korean,AN19,7.423979044737425,AN19.KOR.km1.EW61,AN19.KOR.km1,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.6078214509403244,0.0670629730176613
AN19:AN19.123:032,AN19.Mixed.test_Korean,AN19,12.31317119363382,AN19.KOR.kf1.HW54,AN19.KOR.kf1,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.4379029942190438,0.0670629730176613
AN19:AN19.123:033,AN19.Mixed.test_Korean,AN19,6.8796824933779845,AN19.KOR.kf3.HW59,AN19.KOR.kf3,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.6304181425521065,0.0670629730176613
AN19:AN19.123:034,AN19.Mixed.test_Korean,AN19,6.050291073517285,AN19.KOR.kf1.HW58,AN19.KOR.kf1,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.6664764278788472,0.0670629730176613
AN19:AN19.123:035,AN19.Mixed.test_Korean,AN19,7.722917310996394,AN19.KOR.km3.EW72,AN19.KOR.km3,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5957573681375739,0.0670629730176613
AN19:AN19.123:036,AN19.Mixed.test_Korean,AN19,10.98023825184333,AN19.KOR.km3.EW67,AN19.KOR.km3,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.4788502209431873,0.0670629730176613
AN19:AN19.123:037,AN19.Mixed.test_Korean,AN19,7.122701869917797,AN19.KOR.kf5.EW64,AN19.KOR.kf5,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.6202271089146478,0.0670629730176613
AN19:AN19.123:038,AN19.Mixed.test_Korean,AN19,4.382249850886191,AN19.KOR.km8.EW18,AN19.KOR.km8,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.7453609334397603,0.0670629730176613
AN19:AN19.123:039,AN19.Mixed.test_Korean,AN19,8.048523324875966,AN19.KOR.km8.HW70,AN19.KOR.km8,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.5828893513084459,0.0670629730176613
AN19:AN19.123:040,AN19.Mixed.test_Korean,AN19,6.094844702379226,AN19.KOR.kf5.EW59,AN19.KOR.kf5,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.6644880357894231,0.0670629730176613
AN19:AN19.123:041,AN19.Mixed.test_Korean,AN19,7.275306720078599,AN19.KOR.kf5.EW58,AN19.KOR.kf5,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.6139119909867718,0.0670629730176613
AN19:AN19.123:042,AN19.Mixed.test_Korean,AN19,11.029432528124206,AN19.KOR.km1.EW63,AN19.KOR.km1,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.4772730423497336,0.0670629730176613
AN19:AN19.123:043,AN19.Mixed.test_Korean,AN19,7.664374304949349,AN19.KOR.km1.EW62,AN19.KOR.km1,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5981009496170134,0.0670629730176613
AN19:AN19.123:044,AN19.Mixed.test_Korean,AN19,10.691037105108988,AN19.KOR.kf3.EW52,AN19.KOR.kf3,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.488228017680474,0.0670629730176613
AN19:AN19.123:045,AN19.Mixed.test_Korean,AN19,10.504441207891572,AN19.KOR.km3.EW73,AN19.KOR.km3,tr_24,ft,AN19.123,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.494375930992935,0.0670629730176613
AN19:AN19.123:046,AN19.Mixed.test_Korean,AN19,11.76983612762087,AN19.KOR.km3.HW68,AN19.KOR.km3,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.4541534226621363,0.0670629730176613
AN19:AN19.123:047,AN19.Mixed.test_Korean,AN19,7.168435441534818,AN19.KOR.km8.HW72,AN19.KOR.km8,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.6183277683671652,0.0670629730176613
AN19:AN19.123:048,AN19.Mixed.test_Korean,AN19,8.088098698120843,AN19.KOR.kf5.HW63,AN19.KOR.kf5,tr_24,ft,AN19.123,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.5813443894829045,0.0670629730176613
