"k","kind","status","z","log_likelihood","coefficient","std_error","singular","var_participant","var_item","var_talker","n_rows","participants","n_word_responses","predictor_shifted_mean","predictor_sd","fit_seconds","warnings","convergence","lme4_version"
1e-06,"grid","ok",4.25837198788484,-3893.52815039395,0.206785234723401,0.0485596926035839,FALSE,0.884303937393049,2.6043003294822,NA,10969,213,10969,-6.0711246440629e-06,5.25788478906521e-06,4.63,"","ok","1.1.35.5"
1.43722826598624e-06,"grid","ok",4.25836286363667,-3893.52814045437,0.206785669024668,0.0485598986386218,FALSE,0.884303109487553,2.60429789648789,NA,10969,213,10969,-8.72557167848866e-06,7.55675230301002e-06,6.59,"","ok","1.1.35.5"
2.06562508854983e-06,"grid","ok",4.25836266685184,-3893.52812585362,0.206785990464653,0.04855997636705,FALSE,0.884303537187706,2.60429892127524,NA,10969,213,10969,-1.25405963908674e-05,1.08607194796274e-05,5.69,"","ok","1.1.35.5"
2.96877476419415e-06,"grid","ok",4.2583679435333,-3893.52810480505,0.206786397845855,0.0485600118608535,FALSE,0.884304119864964,2.60429912387279,NA,10969,213,10969,-1.8023613133961e-05,1.5609212126775e-05,5.02,"","ok","1.1.35.5"
4.26680700644649e-06,"grid","ok",4.25838041710281,-3893.52807454015,0.206787343260757,0.0485600916325473,FALSE,0.884303313752877,2.60429823386324,NA,10969,213,10969,-2.59038676357633e-05,2.24337511517746e-05,5.51,"","ok","1.1.35.5"
6.13237563517304e-06,"grid","ok",4.25837807178773,-3893.52803102304,0.20678839438353,0.0485603652135839,FALSE,0.884302725823514,2.604297737007,NA,10969,213,10969,-3.72294018169121e-05,3.22419054376108e-05,5.25,"","ok","1.1.35.5"
8.81362360051604e-06,"grid","ok",4.25838296849001,-3893.52796839128,0.20678999534204,0.0485606853287238,FALSE,0.884301360872902,2.60429727434618,NA,10969,213,10969,-5.35063865251646e-05,4.63379123679408e-05,5.45,"","ok","1.1.35.5"
1.26671889644251e-05,"grid","ok",4.25842067414141,-3893.5278785393,0.206792477064577,0.0485608381342623,FALSE,0.884301325326808,2.60429610992841,NA,10969,213,10969,-7.6899316974706e-05,6.65959566707483e-05,4.72,"","ok","1.1.35.5"
1.82056420302608e-05,"grid","ok",4.25843687327696,-3893.52774950383,0.206795770689573,0.0485614268435638,FALSE,0.884300492511055,2.60429483288255,NA,10969,213,10969,-0.000110518620523876,9.57090456657042e-05,5.46,"","ok","1.1.35.5"
2.61656633263181e-05,"grid","ok",4.25849458690668,-3893.52756376147,0.206800616655982,0.048561906663406,FALSE,0.88429841950513,2.60429092549961,NA,10969,213,10969,-0.000158833769428056,0.000137546357017656,5.15,"","ok","1.1.35.5"
3.76060309308639e-05,"grid","ok",4.2585525059087,-3893.5272971257,0.206807546899601,0.0485628735615348,FALSE,0.884296215832738,2.60429010400265,NA,10969,213,10969,-0.000228266511673767,0.000197666121305975,4.96,"","ok","1.1.35.5"
5.40484506253906e-05,"grid","ok",4.25864945196971,-3893.52691380248,0.206817646719044,0.0485641396530976,FALSE,0.884293059703802,2.60428518765747,NA,10969,213,10969,-0.000328042433338515,0.000284051290487493,4.07,"","ok","1.1.35.5"
7.76799609715734e-05,"grid","ok",4.25878333949382,-3893.52636299089,0.206832182857191,0.0485660261087089,FALSE,0.884287984494808,2.60427848376783,NA,10969,213,10969,-0.000471412689289453,0.000408163846857719,4.72000000000001,"","ok","1.1.35.5"
0.000111643835609054,"grid","ok",4.25898040118691,-3893.5255715735,0.206853043864099,0.0485686770961549,FALSE,0.884280097461916,2.60426881864826,NA,10969,213,10969,-0.000677405453848999,0.000586453867801452,4.88,"","ok","1.1.35.5"
0.000160457676260453,"grid","ok",4.25924016728248,-3893.52443506682,0.206882793755914,0.0485726997376414,FALSE,0.884270707982884,2.60425778666603,NA,10969,213,10969,-0.000973333964331473,0.000842515579269062,4.89999999999999,"","ok","1.1.35.5"
0.000230614307815994,"grid","ok",4.25965085712701,-3893.52280233758,0.206925615788632,0.0485780695951678,FALSE,0.884256231569586,2.60423984487128,NA,10969,213,10969,-0.00139838220269506,0.0012101597009525,4.97000000000001,"","ok","1.1.35.5"
0.000331445401733999,"grid","ok",4.26019871269139,-3893.52045866455,0.206986728119192,0.0485861674720868,FALSE,0.88423489702647,2.60421329292696,NA,10969,213,10969,-0.00200871930130429,0.00173777481869845,6.22,"","ok","1.1.35.5"
0.000476362700003269,"grid","ok",4.26100501161683,-3893.51709494617,0.207075138051646,0.0485977222479426,FALSE,0.884204328316539,2.60417430358298,NA,10969,213,10969,-0.00288476978636181,0.00249448422630034,4.97,"","ok","1.1.35.5"
