"k","kind","status","z","log_likelihood","coefficient","std_error","singular","var_participant","var_item","var_talker","n_rows","participants","n_word_responses","predictor_shifted_mean","predictor_sd","fit_seconds","warnings","convergence","lme4_version"
1e-06,"grid","ok",4.29658128320009,-3893.37018205558,0.208681166169805,0.0485691186585395,FALSE,0.884102458498442,2.60375057800011,NA,10969,213,10969,-6.40767727535093e-06,5.55242744119165e-06,5.19,"","ok","1.1.35.5"
1.43722826598624e-06,"grid","ok",4.296582404135,-3893.3701720696,0.208681581127476,0.0485692025658911,FALSE,0.884101936580203,2.6037497065224,NA,10969,213,10969,-9.20927231324921e-06,7.98007398479218e-06,5.36,"","ok","1.1.35.5"
2.06562508854983e-06,"grid","ok",4.29658481389927,-3893.37015716174,0.208681737067099,0.0485692116194291,FALSE,0.884101804260432,2.60375060497815,NA,10969,213,10969,-1.32357798233742e-05,1.14691224601792e-05,5.72,"","ok","1.1.35.5"
2.96877476419415e-06,"grid","ok",4.29657785677506,-3893.37013655249,0.208682343394816,0.0485694313826421,FALSE,0.884101981972079,2.60374932906409,NA,10969,213,10969,-1.90227405147395e-05,1.64836118223521e-05,6.08,"","ok","1.1.35.5"
4.26680700644649e-06,"grid","ok",4.29659862530825,-3893.37010626939,0.208683101295169,0.0485693730072816,FALSE,0.884101515261737,2.60374784649721,NA,10969,213,10969,-2.73398213025342e-05,2.36904336442592e-05,5.04,"","ok","1.1.35.5"
6.13237563517304e-06,"grid","ok",4.2965964877751,-3893.370063055,0.208684297350358,0.0485696755429832,FALSE,0.884100725725506,2.60374749012783,NA,10969,213,10969,-3.9293152782181e-05,3.40479841741751e-05,4.8,"","ok","1.1.35.5"
8.81362360051604e-06,"grid","ok",4.29662503478205,-3893.37000104296,0.208686097354904,0.0485697717779764,FALSE,0.884100650379412,2.60374815288456,NA,10969,213,10969,-5.64723805110921e-05,4.89335340651867e-05,5.89,"","ok","1.1.35.5"
1.26671889644251e-05,"grid","ok",4.2966488422553,-3893.36991117863,0.208688588665596,0.048570082482248,FALSE,0.8840999905953,2.60374614914802,NA,10969,213,10969,-8.11619471807955e-05,7.032619788441e-05,5.41,"","ok","1.1.35.5"
1.82056420302608e-05,"grid","ok",4.2966900478124,-3893.36978251774,0.208692175920848,0.048570451579839,FALSE,0.884098257721537,2.60374471155367,NA,10969,213,10969,-0.000116644620968656,0.000101069717480261,5.84,"","ok","1.1.35.5"
2.61656633263181e-05,"grid","ok",4.29672971139991,-3893.36959781373,0.20869697806963,0.048571120849404,FALSE,0.88409673328494,2.60374410949792,NA,10969,213,10969,-0.00016763746172346,0.000145249758459216,5.86,"","ok","1.1.35.5"
