"k","kind","status","z","log_likelihood","coefficient","std_error","singular","var_participant","var_item","var_talker","n_rows","participants","n_word_responses","predictor_shifted_mean","predictor_sd","fit_seconds","warnings","convergence","lme4_version"
1e-06,"grid","ok",4.88850192907852,-1533.8584163751,0.540667957184509,0.110599927140956,FALSE,0.101209710143276,7.74899785217525,0.415289138472309,3791,80,3791,-3.51539870929898e-05,1.00249399379399e-05,1.74,"","ok","1.1.35.5"
1.43722826598624e-06,"grid","ok",4.88850957963386,-1533.85843955046,0.540666551655507,0.110599466534338,FALSE,0.101209692455586,7.74900017628977,0.415290137239358,3791,80,3791,-5.05238840532119e-05,1.44078761402136e-05,1.76,"","ok","1.1.35.5"
2.06562508854983e-06,"grid","ok",4.88851294388953,-1533.85847281257,0.540664665677007,0.110599004622217,FALSE,0.101209569723122,7.74899885303751,0.415291524940484,3791,80,3791,-7.26134870101849e-05,2.07068885816793e-05,1.69,"","ok","1.1.35.5"
2.96877476419415e-06,"grid","ok",4.88851283465304,-1533.85852069925,0.540662009233526,0.110598463688374,FALSE,0.101209576453198,7.74900600310553,0.415293981930468,3791,80,3791,-0.000104360364629568,2.97594550767772e-05,1.7,"","ok","1.1.35.5"
4.26680700644649e-06,"grid","ok",4.88849570805692,-1533.85858941817,0.540658599447911,0.110598153652223,FALSE,0.101209591332938,7.7490104754865,0.415296558975122,3791,80,3791,-0.000149985965659019,4.27689188888347e-05,1.46,"","ok","1.1.35.5"
6.13237563517304e-06,"grid","ok",4.88849969261921,-1533.85868828946,0.540653545467793,0.110597029653921,FALSE,0.101209492302191,7.74901944618796,0.415295355288453,3791,80,3791,-0.000215556426379274,6.1464132098814e-05,1.86,"","ok","1.1.35.5"
8.81362360051604e-06,"grid","ok",4.88843850533361,-1533.85883024407,0.540645271632154,0.110596721436155,FALSE,0.101209318774199,7.74902815606893,0.415304323716447,3791,80,3791,-0.000309788002387077,8.83285551884748e-05,1.51,"","ok","1.1.35.5"
1.26671889644251e-05,"grid","ok",4.88834643868977,-1533.85903449119,0.540633998269052,0.110596498233042,FALSE,0.101209264113518,7.74904857651226,0.415309034455331,3791,80,3791,-0.000445203467384168,0.000126928814449072,1.57,"","ok","1.1.35.5"
1.82056420302608e-05,"grid","ok",4.8883109321238,-1533.8593279318,0.540617994857489,0.110594027745819,FALSE,0.101208979322046,7.74906561696034,0.4153199692941,3791,80,3791,-0.000639791664115117,0.000182385446438678,1.95,"","ok","1.1.35.5"
2.61656633263181e-05,"grid","ok",4.88819481844407,-1533.85974966663,0.540594987991773,0.110591948167043,FALSE,0.101208686783419,7.7490950760561,0.415333977554271,3791,80,3791,-0.000919387583694973,0.000262046437095164,1.62,"","ok","1.1.35.5"
