"k","kind","status","z","log_likelihood","coefficient","std_error","singular","var_participant","var_item","var_talker","n_rows","participants","n_word_responses","predictor_shifted_mean","predictor_sd","fit_seconds","warnings","convergence","lme4_version"
1e-06,"grid","ok",4.76473763639824,-1534.40641667733,0.527336051695826,0.110674730055955,FALSE,0.100570053871971,7.77517346718662,0.420052132555691,3791,80,3791,-2.58125013762668e-05,7.34988042267749e-06,1.61,"","ok","1.1.35.5"
1.43722826598624e-06,"grid","ok",4.76473968351301,-1534.40643269718,0.527335404183549,0.110674546609175,FALSE,0.10056986671757,7.77517603005657,0.420053977278269,3791,80,3791,-3.70982302779837e-05,1.05633210506386e-05,1.73,"","ok","1.1.35.5"
2.06562508854983e-06,"grid","ok",4.76472435064486,-1534.40645569238,0.527334380480106,0.110674687909015,FALSE,0.100570033121399,7.77517452935198,0.420055426157668,3791,80,3791,-5.33181576950127e-05,1.51816250635116e-05,1.78,"","ok","1.1.35.5"
2.96877476419415e-06,"grid","ok",4.7647150792386,-1534.40648891197,0.527332357023826,0.110674478589829,FALSE,0.100569990372485,7.7751753999927,0.420053661741854,3791,80,3791,-7.66293977089998e-05,2.18188853344501e-05,1.61,"","ok","1.1.35.5"
4.26680700644649e-06,"grid","ok",4.76470585865931,-1534.40653641593,0.52732964485279,0.110674123544149,FALSE,0.100569950860589,7.77518155074245,0.420058298223408,3791,80,3791,-0.000110131941826955,3.13575303614563e-05,1.64,"","ok","1.1.35.5"
6.13237563517304e-06,"grid","ok",4.76468628342198,-1534.40660485731,0.527325773770797,0.110673765785074,FALSE,0.100569897467741,7.77518806528168,0.420057803869451,3791,80,3791,-0.000158280619887411,4.50654743818202e-05,1.72,"","ok","1.1.35.5"
8.81362360051604e-06,"grid","ok",4.76467891992734,-1534.40670313905,0.527320355234116,0.110672799593841,FALSE,0.100569899645421,7.77519568144051,0.420061953218834,3791,80,3791,-0.000227476871092491,6.47643036904827e-05,1.78,"","ok","1.1.35.5"
1.26671889644251e-05,"grid","ok",4.76462479962746,-1534.40684442771,0.527312047868071,0.110672313150303,FALSE,0.100569686423135,7.77521146491532,0.420070352620354,3791,80,3791,-0.000326918612158871,9.30706164918612e-05,1.86,"","ok","1.1.35.5"
1.82056420302608e-05,"grid","ok",4.76458497757169,-1534.40704762004,0.527301091777953,0.110670938656801,FALSE,0.100569596321797,7.77522113426283,0.4200718930721,3791,80,3791,-0.000469820366355069,0.000133742094144279,1.49,"","ok","1.1.35.5"
2.61656633263181e-05,"grid","ok",4.76455035103694,-1534.40733949316,0.527284583796492,0.1106682782105,FALSE,0.100569310275951,7.7752474035909,0.420082548853216,3791,80,3791,-0.000675164130778983,0.0001921732556012,1.62,"","ok","1.1.35.5"
3.76060309308639e-05,"grid","ok",4.76439567659566,-1534.4077590222,0.527261386431738,0.110667002117777,FALSE,0.100569096456455,7.77527892913658,0.420097978451539,3791,80,3791,-0.000970210123254178,0.000276104608749522,1.65,"","ok","1.1.35.5"
5.40484506253906e-05,"grid","ok",4.76425517027109,-1534.40836201481,0.527227236033273,0.110663097838077,FALSE,0.100568534348238,7.77532882761652,0.420116706550335,3791,80,3791,-0.00139409364142561,0.000396634931573661,1.66,"","ok","1.1.35.5"
7.76799609715734e-05,"grid","ok",4.764025314119,-1534.40922865455,0.527178673309414,0.110658243512483,FALSE,0.100567727120754,7.77539580937414,0.420150694055061,3791,80,3791,-0.0020029705247852,0.000569661867515248,1.8,"","ok","1.1.35.5"
0.000111643835609054,"grid","ok",4.76375197046022,-1534.41047440645,0.52710880051195,0.11064992547482,FALSE,0.100566774676794,7.77549530034689,0.42019026577157,3791,80,3791,-0.00287736279018847,0.000817922984207766,2.15,"","ok","1.1.35.5"
0.000160457676260453,"grid","ok",4.76334345449506,-1534.4122648522,0.527008723689423,0.110638405297459,FALSE,0.100565470856531,7.77564281872804,0.420247047348461,3791,80,3791,-0.00413261389770049,0.00117386879351709,2.05,"","ok","1.1.35.5"
0.000230614307815994,"grid","ok",4.76274349455505,-1534.41483846626,0.526864496082647,0.110622059887327,FALSE,0.100563394237666,7.77585300779801,0.420334965629789,3791,80,3791,-0.00593370536359066,0.0016836679444111,2.39,"","ok","1.1.35.5"
0.000331445401733999,"grid","ok",4.76184786706834,-1534.41853797035,0.526658125615115,0.110599527813003,FALSE,0.100560462263328,7.77614578609393,0.420457486489511,3791,80,3791,-0.00851612047795658,0.00241271004102994,2.45,"","ok","1.1.35.5"
0.000476362700003269,"grid","ok",4.76056460931333,-1534.42385627959,0.52636154840168,0.110567042273081,FALSE,0.100556178077904,7.77657806555914,0.420641652813603,3791,80,3791,-0.0122149474114915,0.00345299824233924,2.55,"","ok","1.1.35.5"
0.000684641937306225,"grid","ok",4.75875930025118,-1534.43150250866,0.52593637462532,0.110519642083507,FALSE,0.100550369330803,7.77719937654471,0.420893973685613,3791,80,3791,-0.0175049062859685,0.00493272998027335,2.08000000000001,"","ok","1.1.35.5"
0.000983986744376088,"grid","ok",4.75609174900511,-1534.44249707868,0.525327395689965,0.110453587401852,FALSE,0.100541569149581,7.77809946362672,0.421263506301264,3791,80,3791,-0.0250542246107735,0.00702797450864999,2.5,"","ok","1.1.35.5"
0.001,"grid","ok",4.75598296990368,-1534.44308541155,0.525295303075642,0.110449365861855,FALSE,0.100541085375497,7.77814087057221,0.421281402536603,3791,80,3791,-0.0254562998590927,0.00713902154309387,2.16999999999999,"","ok","1.1.35.5"
0.0014142135623731,"grid","ok",4.75234752261631,-1534.45830928643,0.524457388433874,0.11035754139149,FALSE,0.100529236584418,7.77939165419404,0.421788101016886,3791,80,3791,-0.0357947196054846,0.00997532198124585,2.34,"","ok","1.1.35.5"
0.00203254770598371,"grid","ok",4.74690549417158,-1534.48105522303,0.523216350949107,0.110222617996404,FALSE,0.100511565804199,7.7812578811828,0.422546130958246,3791,80,3791,-0.0510079108257568,0.0140820601795516,2.06,"","ok","1.1.35.5"
0.00292123501500529,"grid","ok",4.73907833504488,-1534.51378547679,0.521450693326698,0.110032089883519,FALSE,0.100486361659766,7.78398687651561,0.423623610306148,3791,80,3791,-0.072420234863887,0.0197257844883309,2.25,"","ok","1.1.35.5"
