dataset_id,fold,Keyword,TestTalkerID,SentenceID,ceiling_z,numCorrect,numIncorrect
X21,1,bought,X21.CMN.CMN_M_043,HT1_S032,0.7222939175401425,13,0
X21,1,house,X21.CMN.CMN_M_043,HT1_S032,0.5255867342806781,13,0
X21,1,family,X21.CMN.CMN_M_032,HT1_S032,0.29526152825446544,14,0
X21,1,bought,X21.CMN.CMN_M_032,HT1_S032,-0.0830858461567431,10,4
X21,1,house,X21.CMN.CMN_M_032,HT1_S032,-0.0830858461567431,13,1
X21,1,family,X21.CMN.CMN_M_037,HT1_S032,-0.1182167403889734,11,1
X21,1,bought,X21.CMN.CMN_M_037,HT1_S032,0.08315937222121939,11,1
X21,1,house,X21.CMN.CMN_M_037,HT1_S032,0.5372479993906251,12,0
X21,1,family,X21.CMN.CMN_M_035,HT1_S032,0.14852801563161552,13,1
X21,1,bought,X21.CMN.CMN_M_035,HT1_S032,0.7222939175401425,11,3
X21,1,house,X21.CMN.CMN_M_035,HT1_S032,0.5134768504085037,13,1
X21,1,mailman,X21.CMN.CMN_M_035,HT1_S019,0.28902730150417943,12,2
X21,1,brought,X21.CMN.CMN_M_035,HT1_S019,0.7222939175401425,11,3
X21,1,letter,X21.CMN.CMN_M_035,HT1_S019,0.28902730150417943,11,3
X21,1,mailman,X21.CMN.CMN_M_032,HT1_S019,-0.0830858461567431,12,2
X21,1,brought,X21.CMN.CMN_M_032,HT1_S019,-0.0830858461567431,11,3
X21,1,letter,X21.CMN.CMN_M_032,HT1_S019,-0.1876476100077731,12,2
X21,1,mailman,X21.CMN.CMN_M_043,HT1_S019,0.0708119793501402,12,1
X21,1,brought,X21.CMN.CMN_M_043,HT1_S019,-0.06968730652242369,11,2
X21,1,letter,X21.CMN.CMN_M_043,HT1_S019,-0.06968730652242369,10,3
X21,1,mailman,X21.CMN.CMN_M_037,HT1_S019,-0.1602548481335633,11,1
X21,1,brought,X21.CMN.CMN_M_037,HT1_S019,-0.1602548481335633,12,0
X21,1,letter,X21.CMN.CMN_M_037,HT1_S019,-0.05683580119275912,12,0
X21,1,mother,X21.CMN.CMN_M_037,HT1_S027,-0.7243332729845406,11,1
X21,1,read,X21.CMN.CMN_M_037,HT1_S027,-0.24390303070416458,12,0
X21,1,instructions,X21.CMN.CMN_M_037,HT1_S027,-0.24390303070416458,12,0
X21,1,mother,X21.CMN.CMN_M_032,HT1_S027,-0.018917164526831055,13,1
X21,1,read,X21.CMN.CMN_M_032,HT1_S027,-0.4690377118987419,9,5
X21,1,instructions,X21.CMN.CMN_M_032,HT1_S027,-0.5763675937667834,8,6
X21,1,mother,X21.CMN.CMN_M_043,HT1_S027,0.30137469437525777,13,0
X21,1,read,X21.CMN.CMN_M_043,HT1_S027,0.7222939175401425,13,0
X21,1,instructions,X21.CMN.CMN_M_043,HT1_S027,0.30137469437525777,12,1
X21,1,mother,X21.CMN.CMN_M_035,HT1_S027,0.28902730150417943,14,0
X21,1,read,X21.CMN.CMN_M_035,HT1_S027,-0.2725425988144348,11,3
X21,1,instructions,X21.CMN.CMN_M_035,HT1_S027,0.057960474020476195,13,1
X21,1,table,X21.CMN.CMN_M_032,HT1_S022,0.7222939175401425,14,0
X21,1,has,X21.CMN.CMN_M_032,HT1_S022,-0.0830858461567431,14,0
X21,1,three,X21.CMN.CMN_M_032,HT1_S022,-0.0830858461567431,13,1
X21,1,legs,X21.CMN.CMN_M_032,HT1_S022,-0.0830858461567431,14,0
X21,1,table,X21.CMN.CMN_M_043,HT1_S022,0.30137469437525777,13,0
X21,1,has,X21.CMN.CMN_M_043,HT1_S022,0.0708119793501402,10,3
X21,1,three,X21.CMN.CMN_M_043,HT1_S022,-0.2578972529440551,9,4
X21,1,legs,X21.CMN.CMN_M_043,HT1_S022,-0.5061179508305017,5,8
X21,1,table,X21.CMN.CMN_M_035,HT1_S022,0.28902730150417943,14,0
X21,1,has,X21.CMN.CMN_M_035,HT1_S022,0.7222939175401425,14,0
X21,1,three,X21.CMN.CMN_M_035,HT1_S022,-0.4690377118987419,7,7
X21,1,legs,X21.CMN.CMN_M_035,HT1_S022,0.28902730150417943,14,0
X21,1,table,X21.CMN.CMN_M_037,HT1_S022,0.31325603510627487,12,0
X21,1,has,X21.CMN.CMN_M_037,HT1_S022,0.7222939175401425,12,0
X21,1,three,X21.CMN.CMN_M_037,HT1_S022,-0.05683580119275912,7,5
X21,1,legs,X21.CMN.CMN_M_037,HT1_S022,0.31325603510627487,11,1
X21,1,found,X21.CMN.CMN_M_032,HT1_S021,0.7222939175401425,13,1
X21,1,purse,X21.CMN.CMN_M_032,HT1_S021,0.7222939175401425,12,2
X21,1,trash,X21.CMN.CMN_M_032,HT1_S021,0.057960474020476195,13,1
X21,1,found,X21.CMN.CMN_M_037,HT1_S021,-0.1602548481335633,12,0
X21,1,purse,X21.CMN.CMN_M_037,HT1_S021,-0.05683580119275912,12,0
X21,1,trash,X21.CMN.CMN_M_037,HT1_S021,0.08315937222121939,12,0
X21,1,found,X21.CMN.CMN_M_043,HT1_S021,0.30137469437525777,13,0
X21,1,purse,X21.CMN.CMN_M_043,HT1_S021,0.7222939175401425,12,1
X21,1,trash,X21.CMN.CMN_M_043,HT1_S021,0.0708119793501402,12,1
X21,1,found,X21.CMN.CMN_M_035,HT1_S021,0.7222939175401425,14,0
X21,1,purse,X21.CMN.CMN_M_035,HT1_S021,0.28902730150417943,14,0
X21,1,trash,X21.CMN.CMN_M_035,HT1_S021,0.7222939175401425,13,1
X21,1,painter,X21.CMN.CMN_M_032,HT1_S031,-0.1876476100077731,14,0
X21,1,uses,X21.CMN.CMN_M_032,HT1_S031,0.28902730150417943,13,1
X21,1,brush,X21.CMN.CMN_M_032,HT1_S031,0.7222939175401425,14,0
X21,1,painter,X21.CMN.CMN_M_043,HT1_S031,-0.557281861686833,8,5
X21,1,uses,X21.CMN.CMN_M_043,HT1_S031,0.30137469437525777,9,4
X21,1,brush,X21.CMN.CMN_M_043,HT1_S031,-0.3299407364210524,7,6
X21,1,painter,X21.CMN.CMN_M_035,HT1_S031,0.28902730150417943,13,1
X21,1,uses,X21.CMN.CMN_M_035,HT1_S031,-0.2725425988144348,8,6
X21,1,brush,X21.CMN.CMN_M_035,HT1_S031,0.28902730150417943,13,1
X21,1,painter,X21.CMN.CMN_M_037,HT1_S031,0.08315937222121939,10,2
X21,1,uses,X21.CMN.CMN_M_037,HT1_S031,-0.1602548481335633,9,3
X21,1,brush,X21.CMN.CMN_M_037,HT1_S031,0.7222939175401425,12,0
X21,1,children,X21.CMN.CMN_M_043,HT1_S023,0.0708119793501402,12,1
X21,1,waved,X21.CMN.CMN_M_043,HT1_S023,-0.8913846842822484,6,7
X21,1,train,X21.CMN.CMN_M_043,HT1_S023,-0.6540836300482588,7,6
X21,1,children,X21.CMN.CMN_M_032,HT1_S023,-0.8722989522022979,4,10
X21,1,waved,X21.CMN.CMN_M_032,HT1_S023,-0.8219756777950324,3,11
X21,1,train,X21.CMN.CMN_M_032,HT1_S023,-0.0830858461567431,13,1
X21,1,children,X21.CMN.CMN_M_035,HT1_S023,0.28902730150417943,14,0
X21,1,waved,X21.CMN.CMN_M_035,HT1_S023,-2.170960463509224,0,14
X21,1,train,X21.CMN.CMN_M_035,HT1_S023,-1.5066270199895573,2,12
X21,1,children,X21.CMN.CMN_M_037,HT1_S023,0.31325603510627487,11,1
X21,1,waved,X21.CMN.CMN_M_037,HT1_S023,-0.3152953905506725,11,1
X21,1,train,X21.CMN.CMN_M_037,HT1_S023,0.31325603510627487,11,1
X21,1,mother,X21.CMN.CMN_M_035,HT1_S020,0.28902730150417943,14,0
X21,1,heard,X21.CMN.CMN_M_035,HT1_S020,-0.40997826086897,7,7
X21,1,baby,X21.CMN.CMN_M_035,HT1_S020,0.28902730150417943,14,0
X21,1,mother,X21.CMN.CMN_M_043,HT1_S020,0.30137469437525777,13,0
X21,1,heard,X21.CMN.CMN_M_043,HT1_S020,-0.17365338776788264,11,2
X21,1,baby,X21.CMN.CMN_M_043,HT1_S020,0.0708119793501402,12,1
X21,1,mother,X21.CMN.CMN_M_037,HT1_S020,-0.7243332729845406,8,4
X21,1,heard,X21.CMN.CMN_M_037,HT1_S020,-0.9595699384237618,3,9
X21,1,baby,X21.CMN.CMN_M_037,HT1_S020,-0.5872872374192407,10,2
X21,1,mother,X21.CMN.CMN_M_032,HT1_S020,-0.018917164526831055,14,0
X21,1,heard,X21.CMN.CMN_M_032,HT1_S020,-0.3453007662830801,12,2
X21,1,baby,X21.CMN.CMN_M_032,HT1_S020,0.28902730150417943,14,0
X21,2,shoes,X21.CMN.CMN_M_043,HT1_S004,0.33054645359683565,12,1
X21,2,were,X21.CMN.CMN_M_043,HT1_S004,0.33054645359683565,13,0
X21,2,very,X21.CMN.CMN_M_043,HT1_S004,0.5577630471466272,13,0
X21,2,dirty,X21.CMN.CMN_M_043,HT1_S004,0.33054645359683565,13,0
X21,2,shoes,X21.CMN.CMN_M_035,HT1_S004,0.757106205194,11,2
X21,2,were,X21.CMN.CMN_M_035,HT1_S004,0.33054645359683565,11,2
X21,2,very,X21.CMN.CMN_M_035,HT1_S004,0.01925765056443825,12,1
X21,2,dirty,X21.CMN.CMN_M_035,HT1_S004,0.757106205194,12,1
X21,2,shoes,X21.CMN.CMN_M_037,HT1_S004,0.31803359947637516,14,0
X21,2,were,X21.CMN.CMN_M_037,HT1_S004,0.31803359947637516,14,0
X21,2,very,X21.CMN.CMN_M_037,HT1_S004,0.00596252334865584,14,0
X21,2,dirty,X21.CMN.CMN_M_037,HT1_S004,-0.05906605075771273,14,0
X21,2,shoes,X21.CMN.CMN_M_032,HT1_S004,0.33054645359683565,13,0
X21,2,were,X21.CMN.CMN_M_032,HT1_S004,0.757106205194,13,0
X21,2,very,X21.CMN.CMN_M_032,HT1_S004,0.5577630471466272,13,0
X21,2,dirty,X21.CMN.CMN_M_032,HT1_S004,0.33054645359683565,13,0
X21,2,wife,X21.CMN.CMN_M_035,HT1_S002,0.33054645359683565,12,1
X21,2,helped,X21.CMN.CMN_M_035,HT1_S002,0.09689408269963812,9,4
X21,2,husband,X21.CMN.CMN_M_035,HT1_S002,0.33054645359683565,10,3
X21,2,wife,X21.CMN.CMN_M_037,HT1_S002,-0.05906605075771273,14,0
X21,2,helped,X21.CMN.CMN_M_037,HT1_S002,0.31803359947637516,14,0
X21,2,husband,X21.CMN.CMN_M_037,HT1_S002,0.31803359947637516,14,0
X21,2,wife,X21.CMN.CMN_M_043,HT1_S002,0.757106205194,13,0
X21,2,helped,X21.CMN.CMN_M_043,HT1_S002,-0.1508472427924614,9,4
X21,2,husband,X21.CMN.CMN_M_043,HT1_S002,0.757106205194,13,0
X21,2,wife,X21.CMN.CMN_M_032,HT1_S002,0.33054645359683565,11,2
X21,2,helped,X21.CMN.CMN_M_032,HT1_S002,0.09689408269963812,11,2
X21,2,husband,X21.CMN.CMN_M_032,HT1_S002,0.09689408269963812,12,1
X21,2,bananas,X21.CMN.CMN_M_035,HT1_S014,0.33054645359683565,12,1
X21,2,are,X21.CMN.CMN_M_035,HT1_S014,-0.1508472427924614,13,0
X21,2,too,X21.CMN.CMN_M_035,HT1_S014,-0.1508472427924614,13,0
X21,2,ripe,X21.CMN.CMN_M_035,HT1_S014,0.33054645359683565,13,0
X21,2,bananas,X21.CMN.CMN_M_037,HT1_S014,-0.6099556523662372,8,6
X21,2,are,X21.CMN.CMN_M_037,HT1_S014,-0.7089065143110661,7,7
X21,2,too,X21.CMN.CMN_M_037,HT1_S014,-0.3247947821593336,11,3
X21,2,ripe,X21.CMN.CMN_M_037,HT1_S014,-0.5060026397915479,12,2
X21,2,bananas,X21.CMN.CMN_M_032,HT1_S014,-0.23622001796043332,11,2
X21,2,are,X21.CMN.CMN_M_032,HT1_S014,0.33054645359683565,11,2
X21,2,too,X21.CMN.CMN_M_032,HT1_S014,-0.46079007192190247,7,6
X21,2,ripe,X21.CMN.CMN_M_032,HT1_S014,-0.3739745347484843,11,2
X21,2,bananas,X21.CMN.CMN_M_043,HT1_S014,0.33054645359683565,12,1
X21,2,are,X21.CMN.CMN_M_043,HT1_S014,0.09689408269963812,13,0
X21,2,too,X21.CMN.CMN_M_043,HT1_S014,-0.23622001796043332,11,2
X21,2,ripe,X21.CMN.CMN_M_043,HT1_S014,-0.04548796398085572,12,1
X21,2,car,X21.CMN.CMN_M_043,HT1_S010,0.757106205194,13,0
X21,2,going,X21.CMN.CMN_M_043,HT1_S010,0.757106205194,13,0
X21,2,too,X21.CMN.CMN_M_043,HT1_S010,-0.23622001796043332,11,2
X21,2,fast,X21.CMN.CMN_M_043,HT1_S010,0.757106205194,13,0
X21,2,car,X21.CMN.CMN_M_037,HT1_S010,0.757106205194,14,0
X21,2,going,X21.CMN.CMN_M_037,HT1_S010,0.31803359947637516,14,0
X21,2,too,X21.CMN.CMN_M_037,HT1_S010,-0.3247947821593336,12,2
X21,2,fast,X21.CMN.CMN_M_037,HT1_S010,0.31803359947637516,14,0
X21,2,car,X21.CMN.CMN_M_032,HT1_S010,-0.6377154909708193,8,5
X21,2,going,X21.CMN.CMN_M_032,HT1_S010,-0.04548796398085572,13,0
X21,2,too,X21.CMN.CMN_M_032,HT1_S010,-0.46079007192190247,11,2
X21,2,fast,X21.CMN.CMN_M_032,HT1_S010,0.33054645359683565,13,0
X21,2,car,X21.CMN.CMN_M_035,HT1_S010,-0.04548796398085572,12,1
X21,2,going,X21.CMN.CMN_M_035,HT1_S010,0.33054645359683565,13,0
X21,2,too,X21.CMN.CMN_M_035,HT1_S010,-0.1508472427924614,12,1
X21,2,fast,X21.CMN.CMN_M_035,HT1_S010,0.757106205194,13,0
X21,2,big,X21.CMN.CMN_M_043,HT1_S003,0.757106205194,13,0
X21,2,dogs,X21.CMN.CMN_M_043,HT1_S003,-0.5396165304245555,9,4
X21,2,be,X21.CMN.CMN_M_043,HT1_S003,-0.3092289202031906,13,0
X21,2,dangerous,X21.CMN.CMN_M_043,HT1_S003,-0.4877669975343292,8,5
X21,2,big,X21.CMN.CMN_M_032,HT1_S003,-0.1508472427924614,12,1
X21,2,dogs,X21.CMN.CMN_M_032,HT1_S003,-0.4877669975343292,8,5
X21,2,be,X21.CMN.CMN_M_032,HT1_S003,0.33054645359683565,13,0
X21,2,dangerous,X21.CMN.CMN_M_032,HT1_S003,-0.04548796398085572,13,0
X21,2,big,X21.CMN.CMN_M_035,HT1_S003,0.33054645359683565,12,1
X21,2,dogs,X21.CMN.CMN_M_035,HT1_S003,0.757106205194,10,3
X21,2,be,X21.CMN.CMN_M_035,HT1_S003,-0.1508472427924614,7,6
X21,2,dangerous,X21.CMN.CMN_M_035,HT1_S003,-0.1508472427924614,8,5
X21,2,big,X21.CMN.CMN_M_037,HT1_S003,-0.1650289946201864,11,3
X21,2,dogs,X21.CMN.CMN_M_037,HT1_S003,-0.6597267617219156,9,5
X21,2,be,X21.CMN.CMN_M_037,HT1_S003,0.08387036076113283,13,1
X21,2,dangerous,X21.CMN.CMN_M_037,HT1_S003,-0.1650289946201864,13,1
X21,2,grew,X21.CMN.CMN_M_032,HT1_S015,-0.9300460310878029,3,10
X21,2,lots,X21.CMN.CMN_M_032,HT1_S015,-0.7325496908412499,6,7
X21,2,vegetables,X21.CMN.CMN_M_032,HT1_S015,-1.3723250646412766,1,12
X21,2,grew,X21.CMN.CMN_M_043,HT1_S015,-0.04548796398085572,9,4
X21,2,lots,X21.CMN.CMN_M_043,HT1_S015,-0.9848726016063754,4,9
X21,2,vegetables,X21.CMN.CMN_M_043,HT1_S015,-0.7800975376513128,7,6
X21,2,grew,X21.CMN.CMN_M_035,HT1_S015,0.33054645359683565,11,2
X21,2,lots,X21.CMN.CMN_M_035,HT1_S015,-0.6852633377808824,7,6
X21,2,vegetables,X21.CMN.CMN_M_035,HT1_S015,-0.04548796398085572,11,2
X21,2,grew,X21.CMN.CMN_M_037,HT1_S015,-0.6099556523662372,10,4
X21,2,lots,X21.CMN.CMN_M_037,HT1_S015,-0.7580862669002165,8,6
X21,2,vegetables,X21.CMN.CMN_M_037,HT1_S015,-0.6099556523662372,9,5
X21,2,argues,X21.CMN.CMN_M_043,HT1_S016,-0.1508472427924614,10,3
X21,2,sister,X21.CMN.CMN_M_043,HT1_S016,0.09689408269963812,13,0
X21,2,argues,X21.CMN.CMN_M_032,HT1_S016,-1.3723250646412766,6,7
X21,2,sister,X21.CMN.CMN_M_032,HT1_S016,0.09689408269963812,13,0
X21,2,argues,X21.CMN.CMN_M_035,HT1_S016,-0.6852633377808824,6,7
X21,2,sister,X21.CMN.CMN_M_035,HT1_S016,0.33054645359683565,12,1
X21,2,argues,X21.CMN.CMN_M_037,HT1_S016,0.08387036076113283,13,1
X21,2,sister,X21.CMN.CMN_M_037,HT1_S016,0.08387036076113283,13,1
X21,2,family,X21.CMN.CMN_M_032,HT1_S013,0.5577630471466272,12,1
X21,2,likes,X21.CMN.CMN_M_032,HT1_S013,0.33054645359683565,13,0
X21,2,fish,X21.CMN.CMN_M_032,HT1_S013,0.09689408269963812,13,0
X21,2,family,X21.CMN.CMN_M_037,HT1_S013,-0.1723634988838162,12,2
X21,2,likes,X21.CMN.CMN_M_037,HT1_S013,-0.3247947821593336,12,2
X21,2,fish,X21.CMN.CMN_M_037,HT1_S013,-0.2510616188014493,8,6
X21,2,family,X21.CMN.CMN_M_043,HT1_S013,0.33054645359683565,13,0
X21,2,likes,X21.CMN.CMN_M_043,HT1_S013,-1.043838493873648,9,4
X21,2,fish,X21.CMN.CMN_M_043,HT1_S013,-0.4877669975343292,9,4
X21,2,family,X21.CMN.CMN_M_035,HT1_S013,0.33054645359683565,11,2
X21,2,likes,X21.CMN.CMN_M_035,HT1_S013,0.33054645359683565,10,3
X21,2,fish,X21.CMN.CMN_M_035,HT1_S013,0.33054645359683565,13,0
X21,2,player,X21.CMN.CMN_M_032,HT1_S005,-0.3739745347484843,7,6
X21,2,lost,X21.CMN.CMN_M_032,HT1_S005,-0.4329404270157568,7,6
X21,2,shoe,X21.CMN.CMN_M_032,HT1_S005,-0.7325496908412499,6,7
X21,2,player,X21.CMN.CMN_M_035,HT1_S005,0.09689408269963812,9,4
X21,2,lost,X21.CMN.CMN_M_035,HT1_S005,-0.4329404270157568,8,5
X21,2,shoe,X21.CMN.CMN_M_035,HT1_S005,-0.4329404270157568,8,5
X21,2,player,X21.CMN.CMN_M_037,HT1_S005,-0.05906605075771273,14,0
X21,2,lost,X21.CMN.CMN_M_037,HT1_S005,-0.1650289946201864,12,2
X21,2,shoe,X21.CMN.CMN_M_037,HT1_S005,-0.2510616188014493,12,2
X21,2,player,X21.CMN.CMN_M_043,HT1_S005,-0.3739745347484843,10,3
X21,2,lost,X21.CMN.CMN_M_043,HT1_S005,-0.7800975376513128,9,4
X21,2,shoe,X21.CMN.CMN_M_043,HT1_S005,-0.5893654836717352,10,3
X21,2,kitchen,X21.CMN.CMN_M_043,HT1_S017,-0.3739745347484843,12,1
X21,2,window,X21.CMN.CMN_M_043,HT1_S017,-0.19543645741734547,13,0
X21,2,was,X21.CMN.CMN_M_043,HT1_S017,-0.1508472427924614,13,0
X21,2,clean,X21.CMN.CMN_M_043,HT1_S017,-0.1508472427924614,12,1
X21,2,kitchen,X21.CMN.CMN_M_032,HT1_S017,0.09689408269963812,13,0
X21,2,window,X21.CMN.CMN_M_032,HT1_S017,0.33054645359683565,13,0
X21,2,was,X21.CMN.CMN_M_032,HT1_S017,0.757106205194,11,2
X21,2,clean,X21.CMN.CMN_M_032,HT1_S017,0.757106205194,12,1
X21,2,kitchen,X21.CMN.CMN_M_035,HT1_S017,0.33054645359683565,13,0
X21,2,window,X21.CMN.CMN_M_035,HT1_S017,0.09689408269963812,13,0
X21,2,was,X21.CMN.CMN_M_035,HT1_S017,-0.04548796398085572,13,0
X21,2,clean,X21.CMN.CMN_M_035,HT1_S017,0.09689408269963812,12,1
X21,2,kitchen,X21.CMN.CMN_M_037,HT1_S017,0.08387036076113283,14,0
X21,2,window,X21.CMN.CMN_M_037,HT1_S017,0.08387036076113283,13,1
X21,2,was,X21.CMN.CMN_M_037,HT1_S017,-0.05906605075771273,14,0
X21,2,clean,X21.CMN.CMN_M_037,HT1_S017,-0.1650289946201864,13,1
X21,2,picture,X21.CMN.CMN_M_032,HT1_S009,-0.04548796398085572,12,1
X21,2,came,X21.CMN.CMN_M_032,HT1_S009,0.757106205194,13,0
X21,2,book,X21.CMN.CMN_M_032,HT1_S009,0.33054645359683565,13,0
X21,2,picture,X21.CMN.CMN_M_043,HT1_S009,0.09689408269963812,12,1
X21,2,came,X21.CMN.CMN_M_043,HT1_S009,0.09689408269963812,12,1
X21,2,book,X21.CMN.CMN_M_043,HT1_S009,-0.04548796398085572,12,1
X21,2,picture,X21.CMN.CMN_M_035,HT1_S009,0.757106205194,13,0
X21,2,came,X21.CMN.CMN_M_035,HT1_S009,0.757106205194,10,3
X21,2,book,X21.CMN.CMN_M_035,HT1_S009,-0.23622001796043332,10,3
X21,2,picture,X21.CMN.CMN_M_037,HT1_S009,0.31803359947637516,14,0
X21,2,came,X21.CMN.CMN_M_037,HT1_S009,0.08387036076113283,14,0
X21,2,book,X21.CMN.CMN_M_037,HT1_S009,-0.05906605075771273,14,0
X21,2,drinking,X21.CMN.CMN_M_043,HT1_S008,0.09689408269963812,12,1
X21,2,own,X21.CMN.CMN_M_043,HT1_S008,0.33054645359683565,13,0
X21,2,cup,X21.CMN.CMN_M_043,HT1_S008,0.33054645359683565,12,1
X21,2,drinking,X21.CMN.CMN_M_035,HT1_S008,0.33054645359683565,12,0
X21,2,own,X21.CMN.CMN_M_035,HT1_S008,0.757106205194,12,0
X21,2,cup,X21.CMN.CMN_M_035,HT1_S008,0.757106205194,11,1
X21,2,drinking,X21.CMN.CMN_M_032,HT1_S008,0.33054645359683565,13,0
X21,2,own,X21.CMN.CMN_M_032,HT1_S008,0.33054645359683565,13,0
X21,2,cup,X21.CMN.CMN_M_032,HT1_S008,0.33054645359683565,13,0
X21,2,drinking,X21.CMN.CMN_M_037,HT1_S008,-0.1650289946201864,12,2
X21,2,own,X21.CMN.CMN_M_037,HT1_S008,-0.2510616188014493,12,2
X21,2,cup,X21.CMN.CMN_M_037,HT1_S008,0.08387036076113283,13,1
X21,2,somebody,X21.CMN.CMN_M_043,HT1_S006,0.757106205194,13,0
X21,2,stole,X21.CMN.CMN_M_043,HT1_S006,0.33054645359683565,12,1
X21,2,money,X21.CMN.CMN_M_043,HT1_S006,-0.4877669975343292,10,3
X21,2,somebody,X21.CMN.CMN_M_032,HT1_S006,-0.5893654836717352,5,8
X21,2,stole,X21.CMN.CMN_M_032,HT1_S006,-1.5147071113217703,1,12
X21,2,money,X21.CMN.CMN_M_032,HT1_S006,-0.8781964981975767,6,7
X21,2,somebody,X21.CMN.CMN_M_037,HT1_S006,0.31803359947637516,13,1
X21,2,stole,X21.CMN.CMN_M_037,HT1_S006,-0.05906605075771273,14,0
X21,2,money,X21.CMN.CMN_M_037,HT1_S006,0.31803359947637516,14,0
X21,2,somebody,X21.CMN.CMN_M_035,HT1_S006,0.09689408269963812,12,1
X21,2,stole,X21.CMN.CMN_M_035,HT1_S006,-0.4877669975343292,6,7
X21,2,money,X21.CMN.CMN_M_035,HT1_S006,-0.8781964981975767,2,11
X21,2,paint,X21.CMN.CMN_M_043,HT1_S011,-0.7800975376513128,7,6
X21,2,dripped,X21.CMN.CMN_M_043,HT1_S011,-0.5396165304245555,8,5
X21,2,ground,X21.CMN.CMN_M_043,HT1_S011,-0.5396165304245555,11,2
X21,2,paint,X21.CMN.CMN_M_037,HT1_S011,-0.5589580208745759,10,4
X21,2,dripped,X21.CMN.CMN_M_037,HT1_S011,-0.39033898757015867,9,5
X21,2,ground,X21.CMN.CMN_M_037,HT1_S011,-0.39033898757015867,11,3
X21,2,paint,X21.CMN.CMN_M_032,HT1_S011,-0.3092289202031906,11,2
X21,2,dripped,X21.CMN.CMN_M_032,HT1_S011,-0.3739745347484843,12,1
X21,2,ground,X21.CMN.CMN_M_032,HT1_S011,0.33054645359683565,12,1
X21,2,paint,X21.CMN.CMN_M_035,HT1_S011,0.09689408269963812,11,2
X21,2,dripped,X21.CMN.CMN_M_035,HT1_S011,-0.04548796398085572,11,2
X21,2,ground,X21.CMN.CMN_M_035,HT1_S011,-0.3739745347484843,10,3
X21,2,boy,X21.CMN.CMN_M_043,HT1_S001,0.757106205194,13,0
X21,2,fell,X21.CMN.CMN_M_043,HT1_S001,0.33054645359683565,13,0
X21,2,window,X21.CMN.CMN_M_043,HT1_S001,-0.19543645741734547,12,1
X21,2,boy,X21.CMN.CMN_M_035,HT1_S001,0.757106205194,13,0
X21,2,fell,X21.CMN.CMN_M_035,HT1_S001,-0.4877669975343292,9,4
X21,2,window,X21.CMN.CMN_M_035,HT1_S001,0.09689408269963812,12,1
X21,2,boy,X21.CMN.CMN_M_037,HT1_S001,0.31803359947637516,14,0
X21,2,fell,X21.CMN.CMN_M_037,HT1_S001,0.31803359947637516,12,2
X21,2,window,X21.CMN.CMN_M_037,HT1_S001,0.08387036076113283,13,1
X21,2,boy,X21.CMN.CMN_M_032,HT1_S001,0.33054645359683565,13,0
X21,2,fell,X21.CMN.CMN_M_032,HT1_S001,0.33054645359683565,13,0
X21,2,window,X21.CMN.CMN_M_032,HT1_S001,0.33054645359683565,13,0
X21,2,fire,X21.CMN.CMN_M_037,HT1_S007,0.08387036076113283,14,0
X21,2,very,X21.CMN.CMN_M_037,HT1_S007,0.00596252334865584,13,1
X21,2,hot,X21.CMN.CMN_M_037,HT1_S007,-0.05906605075771273,13,1
X21,2,fire,X21.CMN.CMN_M_035,HT1_S007,0.09689408269963812,13,0
X21,2,very,X21.CMN.CMN_M_035,HT1_S007,0.01925765056443825,13,0
X21,2,hot,X21.CMN.CMN_M_035,HT1_S007,0.09689408269963812,13,0
X21,2,fire,X21.CMN.CMN_M_032,HT1_S007,0.09689408269963812,12,1
X21,2,very,X21.CMN.CMN_M_032,HT1_S007,0.5577630471466272,13,0
X21,2,hot,X21.CMN.CMN_M_032,HT1_S007,0.09689408269963812,13,0
X21,2,fire,X21.CMN.CMN_M_043,HT1_S007,0.33054645359683565,9,4
X21,2,very,X21.CMN.CMN_M_043,HT1_S007,0.5577630471466272,12,1
X21,2,hot,X21.CMN.CMN_M_043,HT1_S007,0.757106205194,13,0
X21,2,time,X21.CMN.CMN_M_035,HT1_S026,0.09689408269963812,13,0
X21,2,go,X21.CMN.CMN_M_035,HT1_S026,0.757106205194,13,0
X21,2,bed,X21.CMN.CMN_M_035,HT1_S026,0.757106205194,13,0
X21,2,time,X21.CMN.CMN_M_037,HT1_S026,0.07029227398427568,15,0
X21,2,go,X21.CMN.CMN_M_037,HT1_S026,-0.07324780258543759,15,0
X21,2,bed,X21.CMN.CMN_M_037,HT1_S026,-0.07324780258543759,15,0
X21,2,time,X21.CMN.CMN_M_032,HT1_S026,0.757106205194,12,1
X21,2,go,X21.CMN.CMN_M_032,HT1_S026,0.757106205194,12,1
X21,2,bed,X21.CMN.CMN_M_032,HT1_S026,0.09689408269963812,13,0
X21,2,time,X21.CMN.CMN_M_043,HT1_S026,0.33054645359683565,13,0
X21,2,go,X21.CMN.CMN_M_043,HT1_S026,0.757106205194,13,0
X21,2,bed,X21.CMN.CMN_M_043,HT1_S026,0.33054645359683565,10,3
X21,2,had,X21.CMN.CMN_M_035,HT1_S038,-0.10138453064223613,13,0
X21,2,two,X21.CMN.CMN_M_035,HT1_S038,-0.5893654836717352,13,0
X21,2,empty,X21.CMN.CMN_M_035,HT1_S038,-0.04548796398085572,12,1
X21,2,bottles,X21.CMN.CMN_M_035,HT1_S038,-0.4329404270157568,12,1
