dataset_id,feature_key,scope,fold,model_id,n_rows,total_trials,total_log_loss,mean_log_loss
AN19,mfcc39,oof_all,,M_null,950,950,660.142311980559,0.694886644190062
AN19,mfcc39,oof_all,,M_predictor,950,950,677.03972725839,0.712673397114094
AN19,mfcc39,oof_fold,0.0,M_null,332,332,230.190124189721,0.6933437475594
AN19,mfcc39,oof_fold,0.0,M_predictor,332,332,241.006045787832,0.725921824662145
AN19,mfcc39,oof_fold,1.0,M_null,285,285,199.00418116165,0.69826028477772
AN19,mfcc39,oof_fold,1.0,M_predictor,285,285,205.808975094135,0.722136754716262
AN19,mfcc39,oof_fold,2.0,M_null,333,333,230.948006629188,0.693537557445009
AN19,mfcc39,oof_fold,2.0,M_predictor,333,333,230.224706376423,0.691365484613882
AN19,strf24_legacy,oof_all,,M_null,950,950,660.142311980559,0.694886644190062
AN19,strf24_legacy,oof_all,,M_predictor,950,950,641.520518649786,0.675284756473459
AN19,strf24_legacy,oof_fold,0.0,M_null,332,332,230.190124189721,0.6933437475594
AN19,strf24_legacy,oof_fold,0.0,M_predictor,332,332,235.607023371802,0.709659708951211
AN19,strf24_legacy,oof_fold,1.0,M_null,285,285,199.00418116165,0.69826028477772
AN19,strf24_legacy,oof_fold,1.0,M_predictor,285,285,209.989842024681,0.736806463244496
AN19,strf24_legacy,oof_fold,2.0,M_null,333,333,230.948006629188,0.693537557445009
AN19,strf24_legacy,oof_fold,2.0,M_predictor,333,333,195.923653253302,0.588359319078986
